xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
11,11,99.0,0.0,99.0,0.0,792,0,81,1,n300-2,,,,,,0
11,11,99.25,0.25,99.25,0.25,794,2,67,5,n317-2,,,,,,0
11,11,99.5,0.25,99.5,0.25,796,2,78,1,n302-2,,,,,,0
11,11,99.5,0.25,99.5,0.25,796,2,64,5,n318-2,,,,,,0
11,11,99.75,0.25,99.75,0.25,798,2,76,1,n303-2,,,,,,0
11,11,99.75,0.25,99.75,0.25,798,2,67,5,n319-2,,,,,,0
12,12,100.0,0.25,100.0,0.25,800,2,59,5,n330-2,I6,,,,,0
12,12,100.0,0.5,100.0,0.5,800,4,74,1,n321-2,,,,,,0
12,12,100.0,0.0,100.0,0.0,800,0,76,1,n320-2,,,,,,0
12,12,100.25,0.25,100.25,0.25,802,2,67,5,n331-2,,,,,,0
12,12,100.5,0.25,100.5,0.25,804,2,60,5,n332-2,ii6,,,,,0
12,12,100.5,0.25,100.5,0.25,804,2,76,1,n322-2,,,,,,0
12,12,100.75,0.25,100.75,0.25,806,2,69,5,n333-2,,,,,,0
12,12,100.75,0.25,100.75,0.25,806,2,72,1,n323-2,,,,,,0
12,12,101.0,0.25,101.0,0.25,808,2,62,5,n334-2,V(64),,,,,0
12,12,101.0,0.5,101.0,0.5,808,4,71,1,n324-2,,,,,,0
12,12,101.25,0.25,101.25,0.25,810,2,67,5,n335-2,,,,,,0
12,12,101.5,0.5,101.5,0.5,812,4,69,1,n325-2,,,,,,0
12,12,101.5,0.25,101.5,0.25,812,2,60,5,n336-2,viio64,,,,,0
12,12,101.75,0.25,101.75,0.25,814,2,66,5,n337-2,,,,,,0
12,12,102.0,0.25,102.0,0.25,816,2,67,1,n326-2,,,,,,0
12,12,102.0,0.25,102.0,0.25,816,2,59,5,n338-2,I6,,,,,0
12,12,102.25,0.25,102.25,0.25,818,2,79,1,n327-2,,,,,,0
12,12,102.25,0.25,102.25,0.25,818,2,67,5,n339-2,,,,,,0
12,12,102.5,1.0,102.5,1.0,820,8,79,1,n328-2,,,,,,0
12,12,102.5,0.25,102.5,0.25,820,2,62,5,n340-2,,,,,,0
12,12,102.75,0.25,102.75,0.25,822,2,67,5,n341-2,,,,,,0
12,12,103.0,0.25,103.0,0.25,824,2,59,5,n342-2,,,,,,0
12,12,103.25,0.25,103.25,0.25,826,2,67,5,n343-2,,,,,,0
12,12,103.5,0.25,103.5,0.25,828,2,62,5,n344-2,V65/IV,,,,,0
12,12,103.5,0.5,103.5,0.5,828,4,77,1,n329-2,,,,,,0
12,12,103.75,0.25,103.75,0.25,830,2,67,5,n345-2,,,,,,0
13,13,104.0,0.5,104.0,0.5,832,4,75,1,n346-2,,,,,,0
13,13,104.0,1.0,104.0,1.0,832,8,67,5,n370-2,,,,,,0
13,13,104.0,1.0,104.0,1.0,832,8,60,5,n369-2,IV(#2),,,,,0
13,13,104.5,0.5,104.5,0.5,836,4,76,1,n347-2,IV,,,,,0
13,13,105.5,0.0,105.5,0.0,844,0,81,1,n349-2,,,,,,0
13,13,105.5,0.25,105.5,0.25,844,2,79,1,n350-2,,,,,,0
13,13,105.75,0.125,105.75,0.125,846,1,78,1,n351-2,,,,,,0
13,13,105.875,0.125,105.875,0.125,847,1,76,1,n352-2,,,,,,0
13,13,106.0,0.5,106.0,0.5,848,4,67,5,n374-2,,,,,,0
13,13,106.0,0.125,106.0,0.125,848,1,73,1,n353-2,,,,,,0
13,13,106.0,0.5,106.0,0.5,848,4,59,5,n373-2,I6,,,,,0
13,13,106.125,0.125,106.125,0.125,849,1,74,1,n354-2,,,,,,0
13,13,106.25,0.125,106.25,0.125,850,1,73,1,n355-2,,,,,,0
13,13,106.375,0.125,106.375,0.125,851,1,74,1,n356-2,,,,,,0
13,13,106.5,0.5,106.5,0.5,852,4,67,5,n376-2,,,,,,0
13,13,106.5,0.0,106.5,0.0,852,0,78,1,n357-2,,,,,,0
13,13,106.5,0.5,106.5,0.5,852,4,60,5,n375-2,IV,,,,,0
13,13,106.5,0.25,106.5,0.25,852,2,76,1,n358-2,,,,,,0
13,13,106.75,0.125,106.75,0.125,854,1,74,1,n359-2,,,,,,0
13,13,106.875,0.125,106.875,0.125,855,1,72,1,n360-2,,,,,,0
13,13,107.0,0.5,107.0,0.5,856,4,67,5,n378-2,,,,,,0
13,13,107.0,0.125,107.0,0.125,856,1,70,1,n361-2,,,,,,0
13,13,107.0,0.5,107.0,0.5,856,4,62,5,n377-2,V(64),,,,,0
13,13,107.125,0.125,107.125,0.125,857,1,71,1,n362-2,,,,,,0
13,13,107.25,0.125,107.25,0.125,858,1,70,1,n363-2,,,,,,0
13,13,107.375,0.125,107.375,0.125,859,1,71,1,n364-2,,,,,,0
13,13,107.5,0.0,107.5,0.0,860,0,74,1,n365-2,,,,,,0
13,13,107.5,0.25,107.5,0.25,860,2,72,1,n366-2,,,,,,0
13,13,107.5,0.5,107.5,0.5,860,4,66,5,n380-2,,,,,,0
13,13,107.5,0.5,107.5,0.5,860,4,62,5,n379-2,V,,,,,0
13,13,107.75,0.125,107.75,0.125,862,1,71,1,n367-2,,,,,,0
13,13,107.875,0.125,107.875,0.125,863,1,69,1,n368-2,,,,,,0
X1,14,108.0,0.5,108.0,0.5,864,4,55,5,n419-1,I|PAC},3.0,4/4,2.0,},3
X1,14,108.0,0.5,108.0,0.5,864,4,67,1,n406-1,,,,,,0
X1,14,108.5,0.125,108.5,0.125,868,1,72,1,n407-1,,,,,,0
X1,14,108.625,0.125,108.625,0.125,869,1,71,1,n408-1,,,,,,0
X1,14,108.75,0.125,108.75,0.125,870,1,72,1,n409-1,,,,,,0
X1,14,108.875,0.125,108.875,0.125,871,1,69,1,n410-1,,,,,,0
X1,14,109.0,0.5,109.0,0.5,872,4,67,1,n411-1,,,,,,0
X1,14,109.5,0.125,109.5,0.125,876,1,72,1,n412-1,,,,,,0
X1,14,109.625,0.125,109.625,0.125,877,1,71,1,n413-1,,,,,,0
X1,14,109.75,0.125,109.75,0.125,878,1,72,1,n414-1,,,,,,0
X1,14,109.875,0.125,109.875,0.125,879,1,69,1,n415-1,,,,,,0
X1,14,110.0,0.5,110.0,0.5,880,4,67,1,n416-1,,,,,,0
X1,14,110.25,0.25,110.25,0.25,882,2,66,5,n423-1,,,,,,0
X1,14,110.5,0.25,110.5,0.25,884,2,67,5,n424-1,,,,,,0
X1,14,110.75,0.25,110.75,0.25,886,2,69,5,n425-1,,,,,,0
X1,14,111.0,0.25,111.0,0.25,888,2,70,5,n426-1,ii.#viio7,,,2.0,,0
X1,14,111.25,0.25,111.25,0.25,890,2,67,5,n427-1,,,,,,0
X1,14,111.5,0.25,111.5,0.25,892,2,64,5,n428-1,,,,,,0
X1,14,111.75,0.25,111.75,0.25,894,2,62,5,n429-1,,,,,,0
15,15,112.0,0.5,112.0,0.5,896,4,61,5,n441-1,,,,,,0
15,15,112.25,0.25,112.25,0.25,898,2,78,1,n431-1,,,,,,0
15,15,112.5,0.25,112.5,0.25,900,2,79,1,n432-1,,,,,,0
15,15,112.75,0.25,112.75,0.25,902,2,81,1,n433-1,,,,,,0
15,15,113.0,0.25,113.0,0.25,904,2,82,1,n434-1,,,,,,0
15,15,113.25,0.25,113.25,0.25,906,2,79,1,n435-1,,,,,,0
15,15,113.5,0.25,113.5,0.25,908,2,76,1,n436-1,,,,,,0
15,15,113.75,0.25,113.75,0.25,910,2,74,1,n437-1,,,,,,0
15,15,114.0,0.5,114.0,0.5,912,4,73,1,n438-1,,,,,,0
15,15,114.25,0.25,114.25,0.25,914,2,66,5,n445-1,,,,,,0
15,15,114.5,0.25,114.5,0.25,916,2,67,5,n446-1,,,,,,0
15,15,114.75,0.25,114.75,0.25,918,2,69,5,n447-1,,,,,,0
15,15,115.0,0.0,115.0,0.0,920,0,72,5,n448-1,,,,,,0
15,15,115.0,0.25,115.0,0.25,920,2,70,5,n449-1,,,,,,0
15,15,115.25,0.125,115.25,0.125,922,1,69,5,n450-1,,,,,,0
15,15,115.375,0.125,115.375,0.125,923,1,67,5,n451-1,,,,,,0
15,15,115.5,0.25,115.5,0.25,924,2,65,5,n453-1,,,,,,0
15,15,115.5,0.0,115.5,0.0,924,0,67,5,n452-1,,,,,,0
15,15,115.75,0.125,115.75,0.125,926,1,64,5,n454-1,,,,,,0
15,15,115.875,0.125,115.875,0.125,927,1,62,5,n455-1,,,,,,0
16,16,116.0,0.5,116.0,0.5,928,4,61,5,n472-1,,,,,,0
16,16,116.25,0.25,116.25,0.25,930,2,78,1,n457-1,,,,,,0
16,16,116.5,0.25,116.5,0.25,932,2,79,1,n458-1,,,,,,0
16,16,116.75,0.25,116.75,0.25,934,2,81,1,n459-1,,,,,,0
16,16,117.0,0.0,117.0,0.0,936,0,84,1,n460-1,,,,,,0
16,16,117.0,0.25,117.0,0.25,936,2,82,1,n461-1,,,,,,0
16,16,117.25,0.125,117.25,0.125,938,1,81,1,n462-1,,,,,,0
16,16,117.375,0.125,117.375,0.125,939,1,79,1,n463-1,,,,,,0
16,16,117.5,0.0,117.5,0.0,940,0,81,1,n464-1,,,,,,0
16,16,117.5,0.25,117.5,0.25,940,2,79,1,n465-1,,,,,,0
16,16,117.75,0.125,117.75,0.125,942,1,77,1,n466-1,,,,,,0
16,16,117.875,0.125,117.875,0.125,943,1,76,1,n467-1,,,,,,0
16,16,118.0,0.5,118.0,0.5,944,4,74,1,n468-1,,,,,,0
16,16,118.0,0.25,118.0,0.25,944,2,65,5,n473-1,,,,,,0
16,16,118.0,1.0,118.0,1.0,944,8,62,6,n481-1,i{,2.0,4/4,,{,1
16,16,118.25,0.25,118.25,0.25,946,2,69,5,n474-1,,,,,,0
16,16,118.5,0.5,118.5,0.5,948,4,74,1,n469-1,,,,,,0
16,16,118.5,0.25,118.5,0.25,948,2,65,5,n475-1,,,,,,0
16,16,118.75,0.25,118.75,0.25,950,2,69,5,n476-1,,,,,,0
16,16,119.0,0.25,119.0,0.25,952,2,65,5,n477-1,,,,,,0
16,16,119.0,0.5,119.0,0.5,952,4,74,1,n470-1,,,,,,0
16,16,119.25,0.25,119.25,0.25,954,2,69,5,n478-1,,,,,,0
16,16,119.5,0.25,119.5,0.25,956,2,65,5,n479-1,,,,,,0
16,16,119.5,0.5,119.5,0.5,956,4,74,1,n471-1,,,,,,0
16,16,119.75,0.25,119.75,0.25,958,2,69,5,n480-1,,,,,,0
17,17,120.0,1.0,120.0,1.0,960,8,64,6,n506-1,V43,,,,,0
17,17,120.0,0.25,120.0,0.25,960,2,67,5,n490-1,,,,,,0
17,17,120.0,0.5,120.0,0.5,960,4,73,1,n482-1,,,,,,0
17,17,120.25,0.25,120.25,0.25,962,2,69,5,n491-1,,,,,,0
17,17,120.5,0.5,120.5,0.5,964,4,79,1,n483-1,,,,,,0
17,17,120.5,0.25,120.5,0.25,964,2,67,5,n492-1,,,,,,0
17,17,120.75,0.25,120.75,0.25,966,2,69,5,n493-1,,,,,,0
17,17,121.0,1.0,121.0,1.0,968,8,79,1,n484-1,,,,,,0
17,17,121.0,0.5,121.0,0.5,968,4,61,6,n507-1,V65,,,,,0
17,17,121.0,0.25,121.0,0.25,968,2,64,5,n494-1,,,,,,0
17,17,121.25,0.25,121.25,0.25,970,2,69,5,n495-1,,,,,,0
17,17,121.5,0.25,121.5,0.25,972,2,61,5,n496-1,,,,,,0
17,17,121.5,0.5,121.5,0.5,972,4,57,6,n508-1,V7,,,,,0
17,17,121.75,0.25,121.75,0.25,974,2,69,5,n497-1,,,,,,0
17,17,122.0,1.0,122.0,1.0,976,8,77,1,n485-1,,,,,,0
17,17,122.0,0.25,122.0,0.25,976,2,62,5,n498-1,i,,,,,0
17,17,122.25,0.25,122.25,0.25,978,2,69,5,n499-1,,,,,,0
17,17,122.5,0.25,122.5,0.25,980,2,65,5,n500-1,,,,,,0
17,17,122.75,0.25,122.75,0.25,982,2,69,5,n501-1,,,,,,0
17,17,123.0,0.0,123.0,0.0,984,0,81,1,n486-1,,,,,,0
17,17,123.0,0.5,123.0,0.5,984,4,79,1,n487-1,,,,,,0
17,17,123.0,0.25,123.0,0.25,984,2,61,5,n502-1,V65,,,,,0
17,17,123.25,0.25,123.25,0.25,986,2,69,5,n503-1,,,,,,0
17,17,123.5,0.25,123.5,0.25,988,2,60,5,n504-1,I.IV64,,,,,0
17,17,123.5,0.25,123.5,0.25,988,2,77,1,n488-1,,,,,,0
17,17,123.75,0.25,123.75,0.25,990,2,69,5,n505-1,,,,,,0
17,17,123.75,0.25,123.75,0.25,990,2,76,1,n489-1,,,,,,0
18,18,124.0,1.0,124.0,1.0,992,8,74,1,n509-1,,,,,,0
18,18,124.0,0.25,124.0,0.25,992,2,59,6,n528-1,V6(2),,,,,0
18,18,124.25,0.25,124.25,0.25,994,2,69,6,n529-1,,,,,,0
18,18,124.5,0.25,124.5,0.25,996,2,59,6,n530-1,V6(b2),,,,,0
18,18,124.75,0.25,124.75,0.25,998,2,68,6,n531-1,,,,,,0
18,18,125.0,0.5,125.0,0.5,1000,4,77,1,n511-1,,,,,,0
18,18,125.0,0.25,125.0,0.25,1000,2,59,6,n532-1,V65,,,,,0
18,18,125.0,0.0,125.0,0.0,1000,0,79,1,n510-1,,,,,,0
18,18,125.25,0.25,125.25,0.25,1002,2,67,6,n533-1,,,,,,0
18,18,125.5,0.25,125.5,0.25,1004,2,76,1,n512-1,,,,,,0
18,18,125.5,0.25,125.5,0.25,1004,2,59,6,n534-1,,,,,,0
18,18,125.75,0.25,125.75,0.25,1006,2,74,1,n513-1,,,,,,0
18,18,125.75,0.25,125.75,0.25,1006,2,65,6,n535-1,,,,,,0
18,18,126.0,1.0,126.0,1.0,1008,8,60,6,n536-1,I,,,,,0
18,18,126.0,0.25,126.0,0.25,1008,2,64,5,n520-1,,,,,,0
18,18,126.0,0.5,126.0,0.5,1008,4,72,1,n514-1,,,,,,0
18,18,126.25,0.25,126.25,0.25,1010,2,67,5,n521-1,,,,,,0
18,18,126.5,0.25,126.5,0.25,1012,2,64,5,n522-1,,,,,,0
18,18,126.5,0.5,126.5,0.5,1012,4,72,1,n515-1,,,,,,0
18,18,126.75,0.25,126.75,0.25,1014,2,67,5,n523-1,,,,,,0
18,18,127.0,0.25,127.0,0.25,1016,2,64,5,n524-1,,,,,,0
18,18,127.0,0.5,127.0,0.5,1016,4,72,1,n516-1,,,,,,0
18,18,127.25,0.25,127.25,0.25,1018,2,67,5,n525-1,,,,,,0
18,18,127.5,0.25,127.5,0.25,1020,2,64,5,n526-1,,,,,,0
18,18,127.5,0.5,127.5,0.5,1020,4,72,1,n517-1,,,,,,0
18,18,127.75,0.25,127.75,0.25,1022,2,67,5,n527-1,,,,,,0
19,19,128.0,1.0,128.0,1.0,1024,8,62,6,n558-1,V43,,,,,0
19,19,128.0,0.5,128.0,0.5,1024,4,71,1,n537-1,,,,,,0
19,19,128.0,0.25,128.0,0.25,1024,2,65,5,n549-1,,,,,,0
19,19,128.25,0.25,128.25,0.25,1026,2,67,5,n550-1,,,,,,0
19,19,128.5,0.25,128.5,0.25,1028,2,65,5,n551-1,,,,,,0
19,19,128.5,0.5,128.5,0.5,1028,4,77,1,n538-1,,,,,,0
19,19,128.75,0.25,128.75,0.25,1030,2,67,5,n552-1,,,,,,0
19,19,129.0,0.5,129.0,0.5,1032,4,77,1,n539-1,,,,,,0
19,19,129.0,0.5,129.0,0.5,1032,4,59,6,n559-1,#viio65/vi,,,,,0
19,19,129.0,0.5,129.0,0.5,1032,4,68,5,n553-1,,,,,,0
19,19,130.0,0.5,130.0,0.5,1040,4,57,5,n554-1,vi.i,,,,,0
19,19,130.25,0.25,130.25,0.25,1042,2,76,1,n542-1,,,,,,0
19,19,130.5,0.5,130.5,0.5,1044,4,57,5,n555-1,,,,,,0
19,19,130.5,0.25,130.5,0.25,1044,2,75,1,n543-1,,,,,,0
19,19,130.75,0.25,130.75,0.25,1046,2,76,1,n544-1,,,,,,0
19,19,131.0,0.25,131.0,0.25,1048,2,74,1,n545-1,,,,,,0
19,19,131.0,0.5,131.0,0.5,1048,4,57,5,n556-1,,,,,,0
19,19,131.25,0.25,131.25,0.25,1050,2,72,1,n546-1,,,,,,0
19,19,131.5,0.5,131.5,0.5,1052,4,57,5,n557-1,,,,,,0
19,19,131.5,0.25,131.5,0.25,1052,2,71,1,n547-1,,,,,,0
19,19,131.75,0.25,131.75,0.25,1054,2,69,1,n548-1,,,,,,0
20,20,132.0,0.5,132.0,0.5,1056,4,56,5,n571-1,#viio,,,,,0
20,20,132.25,0.25,132.25,0.25,1058,2,74,1,n561-1,,,,,,0
20,20,132.5,0.25,132.5,0.25,1060,2,73,1,n562-1,,,,,,0
20,20,132.5,0.5,132.5,0.5,1060,4,62,5,n572-1,,,,,,0
20,20,132.75,0.25,132.75,0.25,1062,2,74,1,n563-1,,,,,,0
20,20,133.0,1.0,133.0,1.0,1064,8,62,5,n573-1,,,,,,0
20,20,133.0,0.25,133.0,0.25,1064,2,72,1,n564-1,,,,,,0
20,20,133.25,0.25,133.25,0.25,1066,2,71,1,n565-1,,,,,,0
20,20,133.5,0.25,133.5,0.25,1068,2,69,1,n566-1,,,,,,0
20,20,133.75,0.25,133.75,0.25,1070,2,68,1,n567-1,,,,,,0
20,20,134.0,0.5,134.0,0.5,1072,4,69,1,n568-1,It6,,,,,0
20,20,134.25,0.25,134.25,0.25,1074,2,57,5,n576-1,,,,,,0
20,20,134.25,0.25,134.25,0.25,1074,2,53,5,n575-1,,,,,,0
20,20,134.5,0.5,134.5,0.5,1076,4,63,1,n569-1,,,,,,0
20,20,134.5,0.25,134.5,0.25,1076,2,56,5,n578-1,,,,,,0
20,20,134.5,0.25,134.5,0.25,1076,2,52,5,n577-1,,,,,,0
20,20,134.75,0.25,134.75,0.25,1078,2,53,5,n579-1,,,,,,0
20,20,134.75,0.25,134.75,0.25,1078,2,57,5,n580-1,,,,,,0
20,20,135.0,0.25,135.0,0.25,1080,2,52,5,n581-1,,,,,,0
20,20,135.0,0.25,135.0,0.25,1080,2,56,5,n582-1,,,,,,0
20,20,135.0,1.0,135.0,1.0,1080,8,63,1,n570-1,,,,,,0
20,20,135.25,0.25,135.25,0.25,1082,2,53,5,n583-1,,,,,,0
20,20,135.25,0.25,135.25,0.25,1082,2,57,5,n584-1,,,,,,0
20,20,135.5,0.25,135.5,0.25,1084,2,52,5,n585-1,,,,,,0
20,20,135.5,0.25,135.5,0.25,1084,2,56,5,n586-1,,,,,,0
20,20,135.75,0.25,135.75,0.25,1086,2,57,5,n588-1,,,,,,0
20,20,135.75,0.25,135.75,0.25,1086,2,53,5,n587-1,,,,,,0
21,21,136.0,0.5,136.0,0.5,1088,4,86,1,n589-1,V7,,,,,0
21,21,136.25,0.25,136.25,0.25,1090,2,68,5,n593-1,,,,,,0
21,21,136.25,0.25,136.25,0.25,1090,2,64,6,n601-1,,,,,,0
21,21,136.5,0.25,136.5,0.25,1092,2,69,5,n594-1,,,,,,0
21,21,136.5,0.25,136.5,0.25,1092,2,65,6,n602-1,,,,,,0
21,21,136.5,0.5,136.5,0.5,1092,4,74,1,n590-1,,,,,,0
21,21,136.75,0.25,136.75,0.25,1094,2,64,6,n603-1,,,,,,0
21,21,136.75,0.25,136.75,0.25,1094,2,68,5,n595-1,,,,,,0
21,21,137.0,0.25,137.0,0.25,1096,2,65,6,n604-1,,,,,,0
21,21,137.0,0.25,137.0,0.25,1096,2,69,5,n596-1,,,,,,0
21,21,137.0,1.0,137.0,1.0,1096,8,74,1,n591-1,,,,,,0
21,21,137.25,0.25,137.25,0.25,1098,2,64,6,n605-1,,,,,,0
21,21,137.25,0.25,137.25,0.25,1098,2,68,5,n597-1,,,,,,0
21,21,137.5,0.25,137.5,0.25,1100,2,65,6,n606-1,,,,,,0
21,21,137.5,0.25,137.5,0.25,1100,2,69,5,n598-1,,,,,,0
21,21,137.75,0.25,137.75,0.25,1102,2,64,6,n607-1,,,,,,0
21,21,137.75,0.25,137.75,0.25,1102,2,68,5,n599-1,,,,,,0
21,21,138.0,2.0,138.0,2.0,1104,16,72,1,n592-1,,,,,,0
21,21,138.0,2.0,138.0,2.0,1104,16,69,5,n600-1,,,,,,0
21,21,138.0,0.5,138.0,0.5,1104,4,63,6,n608-1,Ger7,,,,,0
21,21,138.5,0.5,138.5,0.5,1108,4,64,6,n609-1,,,,,,0
21,21,139.0,0.5,139.0,0.5,1112,4,65,6,n610-1,,,,,,0
21,21,139.5,0.5,139.5,0.5,1116,4,63,6,n611-1,,,,,,0
22,22,140.0,0.25,140.0,0.25,1120,2,71,1,n612-1,,,,,,0
22,22,140.0,0.5,140.0,0.5,1120,4,68,5,n634-1,,,,,,0
22,22,140.0,0.5,140.0,0.5,1120,4,64,6,n641-1,V|HC,,,,,0
22,22,140.25,0.25,140.25,0.25,1122,2,76,1,n613-1,,,,,,0
22,22,140.5,0.25,140.5,0.25,1124,2,75,1,n614-1,,,,,,0
22,22,140.75,0.25,140.75,0.25,1126,2,76,1,n615-1,,,,,,0
22,22,141.0,1.0,141.0,1.0,1128,8,65,5,n635-1,Ger6,,,,,0
22,22,141.0,1.0,141.0,1.0,1128,8,75,5,n636-1,,,,,,0
22,22,141.25,0.125,141.25,0.125,1130,1,81,1,n617-1,,,,,,0
22,22,141.375,0.125,141.375,0.125,1131,1,83,1,n618-1,,,,,,0
22,22,141.5,0.25,141.5,0.25,1132,2,84,1,n620-1,,,,,,0
22,22,141.5,0.0,141.5,0.0,1132,0,86,1,n619-1,,,,,,0
22,22,141.75,0.125,141.75,0.125,1134,1,83,1,n621-1,,,,,,0
22,22,141.875,0.125,141.875,0.125,1135,1,81,1,n622-1,,,,,,0
22,22,142.0,0.5,142.0,0.5,1136,4,64,5,n637-1,V,,,,,0
22,22,142.0,0.5,142.0,0.5,1136,4,76,5,n638-1,,,,,,0
22,22,142.0,0.25,142.0,0.25,1136,2,80,1,n623-1,,,,,,0
22,22,142.25,0.25,142.25,0.25,1138,2,76,1,n624-1,,,,,,0
22,22,142.5,0.25,142.5,0.25,1140,2,75,1,n625-1,,,,,,0
22,22,142.75,0.25,142.75,0.25,1142,2,76,1,n626-1,,,,,,0
22,22,143.0,1.0,143.0,1.0,1144,8,75,5,n640-1,,,,,,0
22,22,143.0,1.0,143.0,1.0,1144,8,65,5,n639-1,Ger6,,,,,0
22,22,143.25,0.125,143.25,0.125,1146,1,81,1,n628-1,,,,,,0
22,22,143.375,0.125,143.375,0.125,1147,1,83,1,n629-1,,,,,,0
22,22,143.5,0.0,143.5,0.0,1148,0,86,1,n630-1,,,,,,0
22,22,143.5,0.25,143.5,0.25,1148,2,84,1,n631-1,,,,,,0
22,22,143.75,0.125,143.75,0.125,1150,1,83,1,n632-1,,,,,,0
22,22,143.875,0.125,143.875,0.125,1151,1,81,1,n633-1,,,,,,0
23,23,144.0,0.5,144.0,0.5,1152,4,76,5,n654-1,,,,,,0
23,23,144.0,0.5,144.0,0.5,1152,4,80,1,n642-1,,,,,,0
23,23,144.0,0.5,144.0,0.5,1152,4,64,5,n653-1,V},4.0,4/4,,},3
23,23,144.5,1.0,144.5,1.0,1156,8,64,1,n643-1,,,,,,0
23,23,145.5,0.75,145.5,0.75,1164,6,64,1,n644-1,,,,,,0
23,23,146.25,0.25,146.25,0.25,1170,2,65,1,n646-1,,,,,,0
23,23,146.5,0.25,146.5,0.25,1172,2,66,1,n647-1,,,,,,0
23,23,146.75,0.25,146.75,0.25,1174,2,67,1,n648-1,,,,,,0
23,23,147.0,0.25,147.0,0.25,1176,2,68,1,n649-1,,,,,,0
23,23,147.25,0.25,147.25,0.25,1178,2,69,1,n650-1,,,,,,0
23,23,147.5,0.25,147.5,0.25,1180,2,70,1,n651-1,,,,,,0
23,23,147.75,0.25,147.75,0.25,1182,2,71,1,n652-1,,,,,,0
24,24,148.0,0.5,148.0,0.5,1184,4,72,1,n658-1,,,,,,0
24,24,148.0,0.25,148.0,0.25,1184,2,64,5,n665-1,,,,,,0
24,24,148.0,1.0,148.0,1.0,1184,8,60,6,n681-1,I.I{,2.0,4/4,,{,1
24,24,148.25,0.25,148.25,0.25,1186,2,67,5,n666-1,,,,,,0
24,24,148.5,0.25,148.5,0.25,1188,2,64,5,n667-1,,,,,,0
24,24,148.5,0.5,148.5,0.5,1188,4,72,1,n659-1,,,,,,0
24,24,148.75,0.25,148.75,0.25,1190,2,67,5,n668-1,,,,,,0
24,24,149.0,0.5,149.0,0.5,1192,4,72,1,n660-1,,,,,,0
24,24,149.0,0.25,149.0,0.25,1192,2,64,5,n669-1,,,,,,0
24,24,149.25,0.25,149.25,0.25,1194,2,67,5,n670-1,,,,,,0
24,24,149.5,0.5,149.5,0.5,1196,4,72,1,n661-1,,,,,,0
24,24,149.5,0.25,149.5,0.25,1196,2,64,5,n671-1,,,,,,0
24,24,149.75,0.25,149.75,0.25,1198,2,67,5,n672-1,,,,,,0
24,24,150.0,1.0,150.0,1.0,1200,8,62,6,n682-1,V43,,,,,0
24,24,150.0,0.25,150.0,0.25,1200,2,65,5,n673-1,,,,,,0
24,24,150.0,0.5,150.0,0.5,1200,4,71,1,n662-1,,,,,,0
24,24,150.25,0.25,150.25,0.25,1202,2,67,5,n674-1,,,,,,0
24,24,150.5,0.25,150.5,0.25,1204,2,65,5,n675-1,,,,,,0
24,24,150.5,0.5,150.5,0.5,1204,4,77,1,n663-1,,,,,,0
24,24,150.75,0.25,150.75,0.25,1206,2,67,5,n676-1,,,,,,0
24,24,151.0,1.0,151.0,1.0,1208,8,77,1,n664-1,,,,,,0
24,24,151.0,0.25,151.0,0.25,1208,2,62,5,n677-1,,,,,,0
24,24,151.0,0.5,151.0,0.5,1208,4,59,6,n683-1,V65,,,,,0
24,24,151.25,0.25,151.25,0.25,1210,2,67,5,n678-1,,,,,,0
24,24,151.5,0.25,151.5,0.25,1212,2,59,5,n679-1,,,,,,0
24,24,151.5,0.5,151.5,0.5,1212,4,55,6,n684-1,V7,,,,,0
24,24,151.75,0.25,151.75,0.25,1214,2,67,5,n680-1,,,,,,0
25,25,152.0,1.0,152.0,1.0,1216,8,76,1,n685-1,,,,,,0
25,25,152.0,0.25,152.0,0.25,1216,2,60,6,n711-1,I,,,,,0
25,25,152.25,0.25,152.25,0.25,1218,2,67,6,n712-1,,,,,,0
25,25,152.5,0.25,152.5,0.25,1220,2,59,6,n713-1,iii6,,,,,0
25,25,152.75,0.25,152.75,0.25,1222,2,67,6,n714-1,,,,,,0
25,25,153.0,0.25,153.0,0.25,1224,2,57,5,n699-1,IV6,,,,,0
25,25,153.0,0.5,153.0,0.5,1224,4,77,1,n687-1,,,,,,0
25,25,153.0,0.0,153.0,0.0,1224,0,79,1,n686-1,,,,,,0
25,25,153.25,0.25,153.25,0.25,1226,2,60,5,n700-1,,,,,,0
25,25,153.5,0.25,153.5,0.25,1228,2,53,5,n701-1,ii6,,,,,0
25,25,153.5,0.25,153.5,0.25,1228,2,76,1,n688-1,,,,,,0
25,25,153.75,0.25,153.75,0.25,1230,2,65,5,n702-1,,,,,,0
25,25,153.75,0.25,153.75,0.25,1230,2,74,1,n689-1,,,,,,0
25,25,154.0,1.5,154.0,1.5,1232,12,55,6,n715-1,V(64),,,,,0
25,25,154.0,0.25,154.0,0.25,1232,2,72,1,n690-1,,,,,,0
25,25,154.0,0.25,154.0,0.25,1232,2,64,5,n703-1,,,,,,0
25,25,154.25,0.25,154.25,0.25,1234,2,71,1,n691-1,,,,,,0
25,25,154.25,0.25,154.25,0.25,1234,2,62,5,n704-1,,,,,,0
25,25,154.5,0.25,154.5,0.25,1236,2,60,5,n705-1,,,,,,0
