xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,cadence,cadence_type
46,46,538.3333,0.33333334,269.16666,0.16666667,12920,8,61,5,n901-1,,,,,,0
46,46,538.6667,0.33333334,269.33334,0.16666667,12928,8,64,5,n902-1,,,,,,0
46,46,539.0,0.33333334,269.5,0.16666667,12936,8,57,5,n903-1,,,,,,0
46,46,539.0,0.25,269.5,0.125,12936,6,73,1,n884-1,,,,,,0
46,46,539.25,0.25,269.625,0.125,12942,6,71,1,n885-1,,,,,,0
46,46,539.3333,0.33333334,269.66666,0.16666667,12944,8,61,5,n904-1,,,,,,0
46,46,539.5,0.25,269.75,0.125,12948,6,73,1,n886-1,,,,,,0
46,46,539.6667,0.33333334,269.83334,0.16666667,12952,8,64,5,n905-1,,,,,,0
46,46,539.75,0.25,269.875,0.125,12954,6,74,1,n887-1,,,,,,0
47,47,540.0,1.0,270.0,0.5,12960,24,76,1,n906-1,,,,,,0
47,47,540.0,0.33333334,270.0,0.16666667,12960,8,57,5,n914-1,,,,,,0
47,47,540.3333,0.33333334,270.16666,0.16666667,12968,8,61,5,n915-1,,,,,,0
47,47,540.6667,0.33333334,270.33334,0.16666667,12976,8,64,5,n916-1,,,,,,0
47,47,541.0,1.0,270.5,0.5,12984,24,73,1,n907-1,,,,,,0
47,47,541.0,0.33333334,270.5,0.16666667,12984,8,57,5,n917-1,,,,,,0
47,47,541.3333,0.33333334,270.66666,0.16666667,12992,8,61,5,n918-1,,,,,,0
47,47,541.6667,0.33333334,270.83334,0.16666667,13000,8,64,5,n919-1,,,,,,0
47,47,542.0,0.33333334,271.0,0.16666667,13008,8,57,5,n920-1,,,,,,0
47,47,542.3333,0.33333334,271.16666,0.16666667,13016,8,61,5,n921-1,,,,,,0
47,47,542.6667,0.33333334,271.33334,0.16666667,13024,8,64,5,n922-1,,,,,,0
47,47,542.75,0.25,271.375,0.125,13026,6,69,1,n909-1,,,,,,0
47,47,543.0,0.33333334,271.5,0.16666667,13032,8,59,5,n923-1,V43,1.5,6/8,,,0
47,47,543.0,1.0,271.5,0.5,13032,24,76,1,n910-1,,,,,,0
47,47,543.3333,0.33333334,271.66666,0.16666667,13040,8,62,5,n924-1,,,,,,0
47,47,543.6667,0.33333334,271.83334,0.16666667,13048,8,64,5,n925-1,,,,,,0
47,47,544.0,1.0,272.0,0.5,13056,24,74,1,n911-1,,,,,,0
47,47,544.0,0.33333334,272.0,0.16666667,13056,8,59,5,n926-1,,,,,,0
47,47,544.3333,0.33333334,272.16666,0.16666667,13064,8,62,5,n927-1,,,,,,0
47,47,544.6667,0.33333334,272.33334,0.16666667,13072,8,64,5,n928-1,,,,,,0
47,47,545.0,0.33333334,272.5,0.16666667,13080,8,59,5,n929-1,,,,,,0
47,47,545.3333,0.33333334,272.66666,0.16666667,13088,8,62,5,n930-1,,,,,,0
47,47,545.6667,0.33333334,272.83334,0.16666667,13096,8,64,5,n931-1,,,,,,0
47,47,545.75,0.25,272.875,0.125,13098,6,71,1,n913-1,,,,,,0
48,48,546.0,0.33333334,273.0,0.16666667,13104,8,57,5,n939-1,I,1.0,6/8,,,0
48,48,546.0,1.0,273.0,0.5,13104,24,76,1,n932-1,,,,,,0
48,48,546.3333,0.33333334,273.16666,0.16666667,13112,8,61,5,n940-1,,,,,,0
48,48,546.6667,0.33333334,273.33334,0.16666667,13120,8,64,5,n941-1,,,,,,0
48,48,547.0,0.33333334,273.5,0.16666667,13128,8,57,5,n942-1,,,,,,0
48,48,547.0,1.0,273.5,0.5,13128,24,73,1,n933-1,,,,,,0
48,48,547.3333,0.33333334,273.66666,0.16666667,13136,8,61,5,n943-1,,,,,,0
48,48,547.6667,0.33333334,273.83334,0.16666667,13144,8,64,5,n944-1,,,,,,0
48,48,548.0,0.33333334,274.0,0.16666667,13152,8,54,5,n945-1,viio6/V,0.5,6/8,,,0
48,48,548.0,1.0,274.0,0.5,13152,24,69,1,n934-1,,,,,,0
48,48,548.3333,0.33333334,274.16666,0.16666667,13160,8,57,5,n946-1,,,,,,0
48,48,548.6667,0.33333334,274.33334,0.16666667,13168,8,63,5,n947-1,,,,,,0
48,48,549.0,3.0,274.5,1.5,13176,72,64,5,n948-1,V(64)},1.0,6/8,,,0
48,48,549.0,2.0,274.5,1.0,13176,48,69,1,n935-1,,,,,,0
48,48,549.0,2.0,274.5,1.0,13176,48,73,1,n936-1,,,,,,0
48,48,551.0,1.0,275.5,0.5,13224,24,68,1,n937-1,V|HC,0.5,6/8,,HC,2
48,48,551.0,1.0,275.5,0.5,13224,24,71,1,n938-1,,,,,,0
49,49,552.0,0.33333334,276.0,0.16666667,13248,8,57,5,n960-1,I{,1.0,6/8,,,0
49,49,552.0,1.0,276.0,0.5,13248,24,73,1,n949-1,,,,,,0
49,49,552.3333,0.33333334,276.16666,0.16666667,13256,8,63,5,n961-1,,,,,,0
49,49,552.6667,0.33333334,276.33334,0.16666667,13264,8,64,5,n962-1,,,,,,0
49,49,553.0,0.33333334,276.5,0.16666667,13272,8,57,5,n963-1,,,,,,0
49,49,553.0,1.0,276.5,0.5,13272,24,73,1,n950-1,,,,,,0
49,49,553.3333,0.33333334,276.66666,0.16666667,13280,8,63,5,n964-1,,,,,,0
49,49,553.6667,0.33333334,276.83334,0.16666667,13288,8,64,5,n965-1,,,,,,0
49,49,554.0,0.33333334,277.0,0.16666667,13296,8,59,5,n966-1,V43,0.5,6/8,,,0
49,49,554.0,0.5,277.0,0.25,13296,12,74,1,n951-1,,,,,,0
49,49,554.3333,0.33333334,277.16666,0.16666667,13304,8,63,5,n967-1,,,,,,0
49,49,554.5,0.25,277.25,0.125,13308,6,73,1,n952-1,,,,,,0
49,49,554.6667,0.33333334,277.33334,0.16666667,13312,8,64,5,n968-1,,,,,,0
49,49,554.75,0.25,277.375,0.125,13314,6,74,1,n953-1,,,,,,0
49,49,555.0,0.33333334,277.5,0.16666667,13320,8,61,5,n969-1,I6,1.0,6/8,,,0
49,49,555.0,1.0,277.5,0.5,13320,24,76,1,n954-1,,,,,,0
49,49,555.3333,0.33333334,277.66666,0.16666667,13328,8,63,5,n970-1,,,,,,0
49,49,555.6667,0.33333334,277.83334,0.16666667,13336,8,64,5,n971-1,,,,,,0
49,49,556.0,0.33333334,278.0,0.16666667,13344,8,61,5,n972-1,,,,,,0
49,49,556.3333,0.33333334,278.16666,0.16666667,13352,8,63,5,n973-1,,,,,,0
49,49,556.6667,0.33333334,278.33334,0.16666667,13360,8,64,5,n974-1,,,,,,0
49,49,557.0,0.33333334,278.5,0.16666667,13368,8,57,5,n975-1,I,0.5,6/8,,,0
49,49,557.0,0.25,278.5,0.125,13368,6,78,1,n956-1,,,,,,0
49,49,557.25,0.25,278.625,0.125,13374,6,76,1,n957-1,,,,,,0
49,49,557.3333,0.33333334,278.66666,0.16666667,13376,8,63,5,n976-1,,,,,,0
49,49,557.5,0.25,278.75,0.125,13380,6,74,1,n958-1,,,,,,0
49,49,557.6667,0.33333334,278.83334,0.16666667,13384,8,64,5,n977-1,,,,,,0
49,49,557.75,0.25,278.875,0.125,13386,6,73,1,n959-1,,,,,,0
50,50,558.0,1.0,279.0,0.5,13392,24,71,1,n978-1,,,,,,0
50,50,558.0,0.33333334,279.0,0.16666667,13392,8,56,5,n989-1,V6,1.0,6/8,,,0
50,50,558.3333,0.33333334,279.16666,0.16666667,13400,8,63,5,n990-1,,,,,,0
50,50,558.6667,0.33333334,279.33334,0.16666667,13408,8,64,5,n991-1,,,,,,0
50,50,559.0,0.33333334,279.5,0.16666667,13416,8,56,5,n992-1,,,,,,0
50,50,559.0,1.0,279.5,0.5,13416,24,71,1,n979-1,,,,,,0
50,50,559.3333,0.33333334,279.66666,0.16666667,13424,8,63,5,n993-1,,,,,,0
50,50,559.6667,0.33333334,279.83334,0.16666667,13432,8,64,5,n994-1,,,,,,0
50,50,560.0,0.33333334,280.0,0.16666667,13440,8,57,5,n995-1,I,0.5,6/8,,,0
50,50,560.0,0.5,280.0,0.25,13440,12,73,1,n980-1,,,,,,0
50,50,560.3333,0.33333334,280.16666,0.16666667,13448,8,63,5,n996-1,,,,,,0
50,50,560.5,0.25,280.25,0.125,13452,6,71,1,n981-1,,,,,,0
50,50,560.6667,0.33333334,280.33334,0.16666667,13456,8,64,5,n997-1,,,,,,0
50,50,560.75,0.25,280.375,0.125,13458,6,73,1,n982-1,,,,,,0
50,50,561.0,0.33333334,280.5,0.16666667,13464,8,59,5,n998-1,V43,1.0,6/8,,,0
50,50,561.0,1.0,280.5,0.5,13464,24,74,1,n983-1,,,,,,0
50,50,561.3333,0.33333334,280.66666,0.16666667,13472,8,63,5,n999-1,,,,,,0
50,50,561.6667,0.33333334,280.83334,0.16666667,13480,8,64,5,n1000-1,,,,,,0
50,50,562.0,0.33333334,281.0,0.16666667,13488,8,59,5,n1001-1,,,,,,0
50,50,562.3333,0.33333334,281.16666,0.16666667,13496,8,63,5,n1002-1,,,,,,0
50,50,562.6667,0.33333334,281.33334,0.16666667,13504,8,64,5,n1003-1,,,,,,0
50,50,563.0,0.25,281.5,0.125,13512,6,76,1,n985-1,,,,,,0
50,50,563.0,0.33333334,281.5,0.16666667,13512,8,56,5,n1004-1,V65,0.5,6/8,,,0
50,50,563.25,0.25,281.625,0.125,13518,6,74,1,n986-1,,,,,,0
50,50,563.3333,0.33333334,281.66666,0.16666667,13520,8,63,5,n1005-1,,,,,,0
50,50,563.5,0.25,281.75,0.125,13524,6,73,1,n987-1,,,,,,0
50,50,563.6667,0.33333334,281.83334,0.16666667,13528,8,64,5,n1006-1,,,,,,0
50,50,563.75,0.25,281.875,0.125,13530,6,71,1,n988-1,,,,,,0
51,51,564.0,0.33333334,282.0,0.16666667,13536,8,54,5,n1017-1,vi7,1.0,6/8,,,0
51,51,564.0,1.0,282.0,0.5,13536,24,69,1,n1007-1,,,,,,0
51,51,564.3333,0.33333334,282.16666,0.16666667,13544,8,63,5,n1018-1,,,,,,0
51,51,564.6667,0.33333334,282.33334,0.16666667,13552,8,64,5,n1019-1,,,,,,0
51,51,565.0,0.33333334,282.5,0.16666667,13560,8,54,5,n1020-1,,,,,,0
51,51,565.0,1.0,282.5,0.5,13560,24,69,1,n1008-1,,,,,,0
51,51,565.3333,0.33333334,282.66666,0.16666667,13568,8,63,5,n1021-1,,,,,,0
51,51,565.6667,0.33333334,282.83334,0.16666667,13576,8,64,5,n1022-1,,,,,,0
51,51,566.0,0.33333334,283.0,0.16666667,13584,8,56,5,n1023-1,V65,0.5,6/8,,,0
51,51,566.0,0.5,283.0,0.25,13584,12,71,1,n1009-1,,,,,,0
51,51,566.3333,0.33333334,283.16666,0.16666667,13592,8,62,5,n1024-1,,,,,,0
51,51,566.5,0.25,283.25,0.125,13596,6,69,1,n1010-1,,,,,,0
51,51,566.6667,0.33333334,283.33334,0.16666667,13600,8,64,5,n1025-1,,,,,,0
51,51,566.75,0.25,283.375,0.125,13602,6,71,1,n1011-1,,,,,,0
51,51,567.0,0.33333334,283.5,0.16666667,13608,8,57,5,n1026-1,I,1.0,6/8,,,0
51,51,567.0,1.0,283.5,0.5,13608,24,73,1,n1012-1,,,,,,0
51,51,567.3333,0.33333334,283.66666,0.16666667,13616,8,61,5,n1027-1,,,,,,0
51,51,567.6667,0.33333334,283.83334,0.16666667,13624,8,64,5,n1028-1,,,,,,0
51,51,568.0,1.0,284.0,0.5,13632,24,73,1,n1013-1,,,,,,0
51,51,568.0,0.33333334,284.0,0.16666667,13632,8,57,5,n1029-1,,,,,,0
51,51,568.3333,0.33333334,284.16666,0.16666667,13640,8,61,5,n1030-1,,,,,,0
51,51,568.6667,0.33333334,284.33334,0.16666667,13648,8,64,5,n1031-1,,,,,,0
51,51,569.0,0.33333334,284.5,0.16666667,13656,8,50,5,n1032-1,ii6,0.5,6/8,,,0
51,51,569.0,0.5,284.5,0.25,13656,12,74,1,n1014-1,,,,,,0
51,51,569.3333,0.33333334,284.66666,0.16666667,13664,8,54,5,n1033-1,,,,,,0
51,51,569.5,0.25,284.75,0.125,13668,6,73,1,n1015-1,,,,,,0
51,51,569.6667,0.33333334,284.83334,0.16666667,13672,8,59,5,n1034-1,,,,,,0
51,51,569.75,0.25,284.875,0.125,13674,6,74,1,n1016-1,,,,,,0
52,52,570.0,1.0,285.0,0.5,13680,24,73,1,n1035-1,,,,,,0
52,52,570.0,0.33333334,285.0,0.16666667,13680,8,52,5,n1045-1,V(64),1.0,6/8,,,0
52,52,570.3333,0.33333334,285.16666,0.16666667,13688,8,57,5,n1046-1,,,,,,0
52,52,570.6667,0.33333334,285.33334,0.16666667,13696,8,61,5,n1047-1,,,,,,0
52,52,571.0,0.33333334,285.5,0.16666667,13704,8,52,5,n1048-1,,,,,,0
52,52,571.0,1.0,285.5,0.5,13704,24,73,1,n1036-1,,,,,,0
52,52,571.3333,0.33333334,285.66666,0.16666667,13712,8,57,5,n1049-1,,,,,,0
52,52,571.6667,0.33333334,285.83334,0.16666667,13720,8,61,5,n1050-1,,,,,,0
52,52,572.0,0.33333334,286.0,0.16666667,13728,8,52,5,n1051-1,V7,0.5,6/8,,,0
52,52,572.0,0.5,286.0,0.25,13728,12,71,1,n1037-1,,,,,,0
52,52,572.3333,0.33333334,286.16666,0.16666667,13736,8,56,5,n1052-1,,,,,,0
52,52,572.5,0.25,286.25,0.125,13740,6,69,1,n1038-1,,,,,,0
52,52,572.6667,0.33333334,286.33334,0.16666667,13744,8,62,5,n1053-1,,,,,,0
52,52,572.75,0.25,286.375,0.125,13746,6,71,1,n1039-1,,,,,,0
52,52,573.0,1.0,286.5,0.5,13752,24,71,1,n1040-1,,,,,,0
52,52,573.0,2.0,286.5,1.0,13752,48,68,2,n1043-1,,,,,,0
52,52,573.0,3.0,286.5,1.5,13752,72,64,6,n1057-1,,,,,,0
52,52,573.0,2.0,286.5,1.0,13752,48,62,5,n1054-1,,,,,,0
52,52,573.0,3.0,286.5,1.5,13752,72,57,6,n1056-1,I(974)},1.0,6/8,,,0
52,52,574.0,1.0,287.0,0.5,13776,24,72,1,n1041-1,,,,,,0
52,52,575.0,1.0,287.5,0.5,13800,24,73,1,n1042-1,,,,,,0
52,52,575.0,1.0,287.5,0.5,13800,24,69,2,n1044-1,,,,,,0
52,52,575.0,1.0,287.5,0.5,13800,24,61,5,n1055-1,I|IAC,1.5,6/8,,IAC,1
53,53,576.0,0.33333334,288.0,0.16666667,13824,8,73,1,n1058-1,,,,,,0
53,53,576.0,1.0,288.0,0.5,13824,24,45,5,n1076-1,{,0.0,6/8,,,0
53,53,576.3333,0.33333334,288.16666,0.16666667,13832,8,69,1,n1059-1,,,,,,0
53,53,576.6667,0.33333334,288.33334,0.16666667,13840,8,64,1,n1060-1,,,,,,0
53,53,577.0,1.0,288.5,0.5,13848,24,57,5,n1078-1,,,,,,0
53,53,577.0,0.0,288.5,0.0,13848,0,56,5,n1077-1,,,,,,0
53,53,577.0,0.33333334,288.5,0.16666667,13848,8,73,1,n1061-1,,,,,,0
53,53,577.3333,0.33333334,288.66666,0.16666667,13856,8,69,1,n1062-1,,,,,,0
53,53,577.6667,0.33333334,288.83334,0.16666667,13864,8,64,1,n1063-1,,,,,,0
53,53,578.0,0.0,289.0,0.0,13872,0,58,5,n1079-1,V43,0.5,6/8,,,0
53,53,578.0,1.0,289.0,0.5,13872,24,59,5,n1080-1,,,,,,0
53,53,578.0,0.33333334,289.0,0.16666667,13872,8,74,1,n1064-1,,,,,,0
53,53,578.3333,0.33333334,289.16666,0.16666667,13880,8,68,1,n1065-1,,,,,,0
53,53,578.6667,0.33333334,289.33334,0.16666667,13888,8,64,1,n1066-1,,,,,,0
53,53,579.0,0.33333334,289.5,0.16666667,13896,8,76,1,n1067-1,,,,,,0
53,53,579.0,1.0,289.5,0.5,13896,24,49,5,n1081-1,I6,1.0,6/8,,,0
53,53,579.3333,0.33333334,289.66666,0.16666667,13904,8,73,1,n1068-1,,,,,,0
53,53,579.6667,0.33333334,289.83334,0.16666667,13912,8,69,1,n1069-1,,,,,,0
53,53,580.0,1.0,290.0,0.5,13920,24,61,5,n1083-1,,,,,,0
53,53,580.0,0.33333334,290.0,0.16666667,13920,8,76,1,n1070-1,,,,,,0
53,53,580.0,0.0,290.0,0.0,13920,0,60,5,n1082-1,,,,,,0
53,53,580.3333,0.33333334,290.16666,0.16666667,13928,8,73,1,n1071-1,,,,,,0
53,53,580.6667,0.33333334,290.33334,0.16666667,13936,8,69,1,n1072-1,,,,,,0
53,53,581.0,0.0,290.5,0.0,13944,0,61,5,n1084-1,ii65,0.5,6/8,,,0
53,53,581.0,0.33333334,290.5,0.16666667,13944,8,78,1,n1073-1,,,,,,0
53,53,581.0,1.0,290.5,0.5,13944,24,62,5,n1085-1,,,,,,0
53,53,581.3333,0.33333334,290.66666,0.16666667,13952,8,71,1,n1074-1,,,,,,0
53,53,581.6667,0.33333334,290.83334,0.16666667,13960,8,69,1,n1075-1,,,,,,0
54,54,582.0,0.33333334,291.0,0.16666667,13968,8,73,1,n1086-1,,,,,,0
54,54,582.0,1.0,291.0,0.5,13968,24,40,5,n1100-1,V(64),1.0,6/8,,,0
54,54,582.3333,0.33333334,291.16666,0.16666667,13976,8,69,1,n1087-1,,,,,,0
54,54,582.6667,0.33333334,291.33334,0.16666667,13984,8,64,1,n1088-1,,,,,,0
54,54,583.0,1.0,291.5,0.5,13992,24,52,5,n1102-1,,,,,,0
54,54,583.0,0.33333334,291.5,0.16666667,13992,8,73,1,n1089-1,,,,,,0
54,54,583.0,0.0,291.5,0.0,13992,0,51,5,n1101-1,,,,,,0
54,54,583.3333,0.33333334,291.66666,0.16666667,14000,8,69,1,n1090-1,,,,,,0
54,54,583.6667,0.33333334,291.83334,0.16666667,14008,8,64,1,n1091-1,,,,,,0
54,54,584.0,0.33333334,292.0,0.16666667,14016,8,71,1,n1092-1,,,,,,0
54,54,584.0,1.0,292.0,0.5,14016,24,52,5,n1104-1,,,,,,0
54,54,584.0,0.0,292.0,0.0,14016,0,51,5,n1103-1,V7,0.5,6/8,,,0
54,54,584.3333,0.33333334,292.16666,0.16666667,14024,8,68,1,n1093-1,,,,,,0
54,54,584.6667,0.33333334,292.33334,0.16666667,14032,8,64,1,n1094-1,,,,,,0
54,54,585.0,1.0,292.5,0.5,14040,24,33,5,n1105-1,I|PAC},1.5,6/8,,PAC,1
54,54,585.0,0.33333334,292.5,0.16666667,14040,8,69,1,n1095-1,,,,,,0
54,54,585.3333,0.33333334,292.66666,0.16666667,14048,8,64,1,n1096-1,,,,,,0
54,54,585.6667,0.33333334,292.83334,0.16666667,14056,8,61,1,n1097-1,,,,,,0
54,54,586.0,1.0,293.0,0.5,14064,24,57,1,n1098-1,,,,,,0
54,54,586.0,1.0,293.0,0.5,14064,24,45,5,n1107-1,,,,,,0
54,54,586.0,0.0,293.0,0.0,14064,0,44,5,n1106-1,,,,,,0
45,45,588.0,1.0,294.0,0.5,14112,24,76,1,n852-2,,,,,,0
45,45,588.0,0.33333334,294.0,0.16666667,14112,8,57,5,n861-2,{,0.0,6/8,,,0
45,45,588.3333,0.33333334,294.16666,0.16666667,14120,8,61,5,n862-2,,,,,,0
45,45,588.6667,0.33333334,294.33334,0.16666667,14128,8,64,5,n863-2,,,,,,0
45,45,589.0,0.33333334,294.5,0.16666667,14136,8,57,5,n864-2,,,,,,0
45,45,589.0,1.0,294.5,0.5,14136,24,74,1,n853-2,,,,,,0
45,45,589.3333,0.33333334,294.66666,0.16666667,14144,8,59,5,n865-2,,,,,,0
45,45,589.6667,0.33333334,294.83334,0.16666667,14152,8,62,5,n866-2,,,,,,0
45,45,590.0,0.33333334,295.0,0.16666667,14160,8,57,5,n867-2,,,,,,0
45,45,590.0,1.0,295.0,0.5,14160,24,76,1,n854-2,,,,,,0
45,45,590.3333,0.33333334,295.16666,0.16666667,14168,8,61,5,n868-2,,,,,,0
45,45,590.6667,0.33333334,295.33334,0.16666667,14176,8,64,5,n869-2,,,,,,0
45,45,591.0,0.33333334,295.5,0.16666667,14184,8,57,5,n870-2,IV64,3.0,6/8,,,0
45,45,591.0,1.0,295.5,0.5,14184,24,78,1,n855-2,,,,,,0
45,45,591.3333,0.33333334,295.66666,0.16666667,14192,8,62,5,n871-2,,,,,,0
45,45,591.6667,0.33333334,295.83334,0.16666667,14200,8,66,5,n872-2,,,,,,0
45,45,592.0,0.33333334,296.0,0.16666667,14208,8,57,5,n873-2,,,,,,0
45,45,592.3333,0.33333334,296.16666,0.16666667,14216,8,62,5,n874-2,,,,,,0
45,45,592.6667,0.33333334,296.33334,0.16666667,14224,8,66,5,n875-2,,,,,,0
45,45,593.0,0.33333334,296.5,0.16666667,14232,8,57,5,n876-2,,,,,,0
45,45,593.0,0.25,296.5,0.125,14232,6,78,1,n857-2,,,,,,0
45,45,593.25,0.25,296.625,0.125,14238,6,76,1,n858-2,,,,,,0
45,45,593.3333,0.33333334,296.66666,0.16666667,14240,8,62,5,n877-2,,,,,,0
45,45,593.5,0.25,296.75,0.125,14244,6,78,1,n859-2,,,,,,0
45,45,593.6667,0.33333334,296.83334,0.16666667,14248,8,66,5,n878-2,,,,,,0
45,45,593.75,0.25,296.875,0.125,14250,6,80,1,n860-2,,,,,,0
46,46,594.0,0.33333334,297.0,0.16666667,14256,8,57,5,n888-2,,,,,,0
46,46,594.0,1.0,297.0,0.5,14256,24,81,1,n879-2,,,,,,0
46,46,594.3333,0.33333334,297.16666,0.16666667,14264,8,66,5,n889-2,,,,,,0
46,46,594.6667,0.33333334,297.33334,0.16666667,14272,8,69,5,n890-2,,,,,,0
46,46,595.0,0.33333334,297.5,0.16666667,14280,8,57,5,n891-2,,,,,,0
46,46,595.0,1.0,297.5,0.5,14280,24,80,1,n880-2,,,,,,0
46,46,595.3333,0.33333334,297.66666,0.16666667,14288,8,64,5,n892-2,,,,,,0
46,46,595.6667,0.33333334,297.83334,0.16666667,14296,8,68,5,n893-2,,,,,,0
46,46,596.0,0.33333334,298.0,0.16666667,14304,8,57,5,n894-2,,,,,,0
46,46,596.0,1.0,298.0,0.5,14304,24,78,1,n881-2,,,,,,0
46,46,596.3333,0.33333334,298.16666,0.16666667,14312,8,62,5,n895-2,,,,,,0
46,46,596.6667,0.33333334,298.33334,0.16666667,14320,8,66,5,n896-2,,,,,,0
46,46,597.0,1.0,298.5,0.5,14328,24,76,1,n882-2,,,,,,0
46,46,597.0,0.33333334,298.5,0.16666667,14328,8,57,5,n897-2,I,3.0,6/8,,,0
