xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,cadence,cadence_type
32,32,93.75,0.25,93.75,0.25,2250,6,48,5,n375-1,,,,,0
32,32,94.0,0.25,94.0,0.25,2256,6,57,1,n364-1,,,,,0
32,32,94.25,0.25,94.25,0.25,2262,6,60,1,n365-1,,,,,0
32,32,94.5,0.25,94.5,0.25,2268,6,65,1,n366-1,,,,,0
32,32,94.75,0.25,94.75,0.25,2274,6,69,1,n367-1,,,,,0
32,32,95.0,0.5,95.0,0.5,2280,12,36,5,n377-1,V7,1.0,3/4,,0
32,32,95.25,0.25,95.25,0.25,2286,6,55,1,n369-1,,,,,0
32,32,95.5,0.25,95.5,0.25,2292,6,58,1,n370-1,,,,,0
32,32,95.75,0.25,95.75,0.25,2298,6,64,1,n371-1,,,,,0
33,33,96.0,3.0,96.0,3.0,2304,72,53,6,n394-1,I[I|PAC}{,2.0,3/4,PAC,1
33,33,96.0,0.5,96.0,0.5,2304,12,57,5,n387-1,,,,,0
33,33,96.0,1.0,96.0,1.0,2304,24,65,1,n379-1,,,,,0
33,33,96.5,0.5,96.5,0.5,2316,12,60,5,n388-1,,,,,0
33,33,97.0,0.5,97.0,0.5,2328,12,57,5,n389-1,,,,,0
33,33,97.5,0.5,97.5,0.5,2340,12,60,5,n390-1,,,,,0
33,33,98.0,0.5,98.0,0.5,2352,12,55,5,n391-1,V43,1.0,3/4,,0
33,33,98.0,0.5,98.0,0.5,2352,12,58,5,n392-1,,,,,0
33,33,98.0,0.16666667,98.0,0.16666667,2352,4,77,1,n381-1,,,,,0
33,33,98.166664,0.16666667,98.166664,0.16666667,2356,4,76,1,n382-1,,,,,0
33,33,98.333336,0.16666667,98.333336,0.16666667,2360,4,79,1,n383-1,,,,,0
33,33,98.5,0.5,98.5,0.5,2364,12,60,5,n393-1,,,,,0
33,33,98.5,0.16666667,98.5,0.16666667,2364,4,77,1,n384-1,,,,,0
33,33,98.666664,0.16666667,98.666664,0.16666667,2368,4,76,1,n385-1,,,,,0
33,33,98.833336,0.16666667,98.833336,0.16666667,2372,4,74,1,n386-1,,,,,0
34,34,99.0,3.0,99.0,3.0,2376,72,53,6,n414-1,I,2.0,3/4,,0
34,34,99.0,0.5,99.0,0.5,2376,12,57,5,n408-1,,,,,0
34,34,99.0,1.1666666,99.0,1.1666666,2376,28,72,1,n395-1,,,,,0
34,34,99.5,0.5,99.5,0.5,2388,12,60,5,n409-1,,,,,0
34,34,100.0,0.5,100.0,0.5,2400,12,57,5,n410-1,,,,,0
34,34,100.166664,0.16666667,100.166664,0.16666667,2404,4,71,1,n397-1,,,,,0
34,34,100.333336,0.16666667,100.333336,0.16666667,2408,4,74,1,n398-1,,,,,0
34,34,100.5,0.5,100.5,0.5,2412,12,60,5,n411-1,,,,,0
34,34,100.5,0.16666667,100.5,0.16666667,2412,4,72,1,n399-1,,,,,0
34,34,100.666664,0.16666667,100.666664,0.16666667,2416,4,70,1,n400-1,,,,,0
34,34,100.833336,0.16666667,100.833336,0.16666667,2420,4,69,1,n401-1,,,,,0
34,34,101.0,0.5,101.0,0.5,2424,12,58,5,n412-1,V2,1.0,3/4,,0
34,34,101.0,0.16666667,101.0,0.16666667,2424,4,67,1,n402-1,,,,,0
34,34,101.166664,0.16666667,101.166664,0.16666667,2428,4,66,1,n403-1,,,,,0
34,34,101.333336,0.16666667,101.333336,0.16666667,2432,4,69,1,n404-1,,,,,0
34,34,101.5,0.16666667,101.5,0.16666667,2436,4,67,1,n405-1,,,,,0
34,34,101.5,0.5,101.5,0.5,2436,12,60,5,n413-1,,,,,0
34,34,101.666664,0.16666667,101.666664,0.16666667,2440,4,65,1,n406-1,,,,,0
34,34,101.833336,0.16666667,101.833336,0.16666667,2444,4,64,1,n407-1,,,,,0
35,35,102.0,3.0,102.0,3.0,2448,72,53,6,n433-1,V43,1.0,3/4,,0
35,35,102.0,0.5,102.0,0.5,2448,12,55,5,n424-1,,,,,0
35,35,102.0,0.5,102.0,0.5,2448,12,64,5,n425-1,,,,,0
35,35,102.0,1.0,102.0,1.0,2448,24,70,1,n415-1,,,,,0
35,35,102.5,0.5,102.5,0.5,2460,12,60,5,n426-1,,,,,0
35,35,103.0,0.5,103.0,0.5,2472,12,57,5,n427-1,I},1.0,3/4,,0
35,35,103.0,0.5,103.0,0.5,2472,12,65,5,n428-1,,,,,0
35,35,103.0,0.5,103.0,0.5,2472,12,69,1,n416-1,,,,,0
35,35,103.5,0.5,103.5,0.5,2484,12,60,5,n429-1,,,,,0
35,35,104.0,0.16666667,104.0,0.16666667,2496,4,77,1,n418-1,,,,,0
35,35,104.0,0.5,104.0,0.5,2496,12,55,5,n430-1,V43{,1.0,3/4,,0
35,35,104.0,0.5,104.0,0.5,2496,12,58,5,n431-1,,,,,0
35,35,104.166664,0.16666667,104.166664,0.16666667,2500,4,76,1,n419-1,,,,,0
35,35,104.333336,0.16666667,104.333336,0.16666667,2504,4,79,1,n420-1,,,,,0
35,35,104.5,0.5,104.5,0.5,2508,12,60,5,n432-1,,,,,0
35,35,104.5,0.16666667,104.5,0.16666667,2508,4,77,1,n421-1,,,,,0
35,35,104.666664,0.16666667,104.666664,0.16666667,2512,4,76,1,n422-1,,,,,0
35,35,104.833336,0.16666667,104.833336,0.16666667,2516,4,74,1,n423-1,,,,,0
36,36,105.0,1.1666666,105.0,1.1666666,2520,28,72,1,n434-1,,,,,0
36,36,105.0,3.0,105.0,3.0,2520,72,53,6,n453-1,I,2.0,3/4,,0
36,36,105.0,0.5,105.0,0.5,2520,12,57,5,n447-1,,,,,0
36,36,105.5,0.5,105.5,0.5,2532,12,60,5,n448-1,,,,,0
36,36,106.0,0.5,106.0,0.5,2544,12,57,5,n449-1,,,,,0
36,36,106.166664,0.16666667,106.166664,0.16666667,2548,4,71,1,n436-1,,,,,0
36,36,106.333336,0.16666667,106.333336,0.16666667,2552,4,74,1,n437-1,,,,,0
36,36,106.5,0.5,106.5,0.5,2556,12,60,5,n450-1,,,,,0
36,36,106.5,0.16666667,106.5,0.16666667,2556,4,72,1,n438-1,,,,,0
36,36,106.666664,0.16666667,106.666664,0.16666667,2560,4,70,1,n439-1,,,,,0
36,36,106.833336,0.16666667,106.833336,0.16666667,2564,4,69,1,n440-1,,,,,0
36,36,107.0,0.5,107.0,0.5,2568,12,58,5,n451-1,V2,1.0,3/4,,0
36,36,107.0,0.16666667,107.0,0.16666667,2568,4,67,1,n441-1,,,,,0
36,36,107.166664,0.16666667,107.166664,0.16666667,2572,4,66,1,n442-1,,,,,0
36,36,107.333336,0.16666667,107.333336,0.16666667,2576,4,69,1,n443-1,,,,,0
36,36,107.5,0.16666667,107.5,0.16666667,2580,4,67,1,n444-1,,,,,0
36,36,107.5,0.5,107.5,0.5,2580,12,60,5,n452-1,,,,,0
36,36,107.666664,0.16666667,107.666664,0.16666667,2584,4,65,1,n445-1,,,,,0
36,36,107.833336,0.16666667,107.833336,0.16666667,2588,4,64,1,n446-1,,,,,0
37,37,108.0,1.0,108.0,1.0,2592,24,53,5,n467-1,I(764)},1.0,3/4,,0
37,37,108.0,1.0,108.0,1.0,2592,24,58,5,n468-1,,,,,0
37,37,108.0,1.0,108.0,1.0,2592,24,64,5,n469-1,,,,,0
37,37,108.0,1.0,108.0,1.0,2592,24,74,1,n454-1,,,,,0
37,37,109.0,0.16666667,109.0,0.16666667,2616,4,72,1,n455-1,,,,,0
37,37,109.0,0.5,109.0,0.5,2616,12,53,5,n470-1,I,2.0,3/4,,0
37,37,109.0,0.5,109.0,0.5,2616,12,57,5,n471-1,,,,,0
37,37,109.0,0.5,109.0,0.5,2616,12,65,5,n472-1,,,,,0
37,37,109.166664,0.16666667,109.166664,0.16666667,2620,4,71,1,n456-1,,,,,0
37,37,109.333336,0.16666667,109.333336,0.16666667,2624,4,74,1,n457-1,,,,,0
37,37,109.5,0.16666667,109.5,0.16666667,2628,4,72,1,n458-1,,,,,0
37,37,109.666664,0.16666667,109.666664,0.16666667,2632,4,70,1,n459-1,,,,,0
37,37,109.833336,0.16666667,109.833336,0.16666667,2636,4,69,1,n460-1,,,,,0
37,37,110.0,0.16666667,110.0,0.16666667,2640,4,67,1,n461-1,,,,,0
37,37,110.166664,0.16666667,110.166664,0.16666667,2644,4,66,1,n462-1,,,,,0
37,37,110.333336,0.16666667,110.333336,0.16666667,2648,4,69,1,n463-1,,,,,0
37,37,110.5,0.16666667,110.5,0.16666667,2652,4,67,1,n464-1,,,,,0
37,37,110.666664,0.16666667,110.666664,0.16666667,2656,4,65,1,n465-1,,,,,0
37,37,110.833336,0.16666667,110.833336,0.16666667,2660,4,64,1,n466-1,,,,,0
38,38,111.0,1.0,111.0,1.0,2664,24,73,1,n475-1,,,,,0
38,38,111.0,1.0,111.0,1.0,2664,24,64,5,n490-1,,,,,0
38,38,111.0,1.0,111.0,1.0,2664,24,53,5,n488-1,i(#7b64),1.0,3/4,,0
38,38,111.0,1.0,111.0,1.0,2664,24,58,5,n489-1,,,,,0
38,38,112.0,0.5,112.0,0.5,2688,12,53,5,n491-1,i],2.0,3/4,,0
38,38,112.0,0.5,112.0,0.5,2688,12,56,5,n492-1,,,,,0
38,38,112.0,0.5,112.0,0.5,2688,12,65,5,n493-1,,,,,0
38,38,112.0,0.16666667,112.0,0.16666667,2688,4,72,1,n476-1,,,,,0
38,38,112.166664,0.16666667,112.166664,0.16666667,2692,4,71,1,n477-1,,,,,0
38,38,112.333336,0.16666667,112.333336,0.16666667,2696,4,73,1,n478-1,,,,,0
38,38,112.5,0.16666667,112.5,0.16666667,2700,4,72,1,n479-1,,,,,0
38,38,112.666664,0.16666667,112.666664,0.16666667,2704,4,70,1,n480-1,,,,,0
38,38,112.833336,0.16666667,112.833336,0.16666667,2708,4,68,1,n481-1,,,,,0
38,38,113.0,0.16666667,113.0,0.16666667,2712,4,67,1,n482-1,,,,,0
38,38,113.166664,0.16666667,113.166664,0.16666667,2716,4,65,1,n483-1,,,,,0
38,38,113.333336,0.16666667,113.333336,0.16666667,2720,4,68,1,n484-1,,,,,0
38,38,113.5,0.16666667,113.5,0.16666667,2724,4,67,1,n485-1,,,,,0
38,38,113.666664,0.16666667,113.666664,0.16666667,2728,4,65,1,n486-1,,,,,0
38,38,113.833336,0.16666667,113.833336,0.16666667,2732,4,63,1,n487-1,,,,,0
39,39,114.0,3.0,114.0,3.0,2736,72,55,5,n501-1,vii%7/bIII{,1.0,3/4,,0
39,39,114.0,3.0,114.0,3.0,2736,72,58,5,n502-1,,,,,0
39,39,114.0,3.0,114.0,3.0,2736,72,61,5,n503-1,,,,,0
39,39,114.0,1.0,114.0,1.0,2736,24,77,1,n496-1,,,,,0
39,39,115.0,0.5,115.0,0.5,2760,12,75,1,n497-1,V65/bIII,2.0,3/4,,0
39,39,115.5,0.5,115.5,0.5,2772,12,75,1,n498-1,,,,,0
39,39,116.0,0.5,116.0,0.5,2784,12,75,1,n499-1,,,,,0
39,39,116.5,0.5,116.5,0.5,2796,12,75,1,n500-1,,,,,0
40,40,117.0,1.25,117.0,1.25,2808,30,75,1,n504-1,,,,,0
40,40,117.0,2.0,117.0,2.0,2808,48,56,5,n516-1,bIII,2.0,3/4,,0
40,40,117.0,2.0,117.0,2.0,2808,48,60,5,n517-1,,,,,0
40,40,118.25,0.125,118.25,0.125,2838,3,77,1,n506-1,,,,,0
40,40,118.375,0.125,118.375,0.125,2841,3,75,1,n507-1,,,,,0
40,40,118.5,0.125,118.5,0.125,2844,3,73,1,n508-1,,,,,0
40,40,118.625,0.125,118.625,0.125,2847,3,72,1,n509-1,,,,,0
40,40,118.75,0.125,118.75,0.125,2850,3,70,1,n510-1,,,,,0
40,40,118.875,0.125,118.875,0.125,2853,3,68,1,n511-1,,,,,0
40,40,119.0,0.25,119.0,0.25,2856,6,66,1,n512-1,,,,,0
40,40,119.0,1.0,119.0,1.0,2856,24,58,5,n518-1,bII6,1.0,3/4,,0
40,40,119.0,1.0,119.0,1.0,2856,24,61,5,n519-1,,,,,0
40,40,119.25,0.25,119.25,0.25,2862,6,66,1,n513-1,,,,,0
40,40,119.5,0.25,119.5,0.25,2868,6,70,1,n514-1,,,,,0
40,40,119.75,0.25,119.75,0.25,2874,6,73,1,n515-1,,,,,0
41,41,120.0,3.0,120.0,3.0,2880,72,48,6,n533-1,V(b64),0.5,3/4,,0
41,41,120.0,0.5,120.0,0.5,2880,12,56,5,n527-1,,,,,0
41,41,120.0,1.5,120.0,1.5,2880,36,65,1,n520-1,,,,,0
41,41,120.5,0.5,120.5,0.5,2892,12,57,5,n528-1,V(64),0.5,3/4,,0
41,41,121.0,0.5,121.0,0.5,2904,12,58,5,n529-1,V7(4),1.0,3/4,,0
41,41,121.5,0.5,121.5,0.5,2916,12,59,5,n530-1,,,,,0
41,41,121.5,0.125,121.5,0.125,2916,3,67,1,n521-1,,,,,0
41,41,121.625,0.125,121.625,0.125,2919,3,65,1,n522-1,,,,,0
41,41,121.75,0.125,121.75,0.125,2922,3,64,1,n523-1,,,,,0
41,41,121.875,0.125,121.875,0.125,2925,3,65,1,n524-1,,,,,0
41,41,122.0,0.5,122.0,0.5,2928,12,68,1,n525-1,,,,,0
41,41,122.0,0.5,122.0,0.5,2928,12,60,5,n531-1,V(b64),0.5,3/4,,0
41,41,122.5,0.5,122.5,0.5,2940,12,58,5,n532-1,V7,0.5,3/4,,0
41,41,122.5,0.5,122.5,0.5,2940,12,67,1,n526-1,,,,,0
42,42,123.0,2.0,123.0,2.0,2952,48,53,6,n550-1,I|EC}{,2.0,3/4,EC,3
42,42,123.0,0.5,123.0,0.5,2952,12,57,5,n544-1,,,,,0
42,42,123.0,0.0,123.0,0.0,2952,0,65,1,n534-1,,,,,0
42,42,123.0,2.125,123.0,2.125,2952,51,81,1,n535-1,,,,,0
42,42,123.5,0.5,123.5,0.5,2964,12,60,5,n545-1,,,,,0
42,42,124.0,0.5,124.0,0.5,2976,12,57,5,n546-1,,,,,0
42,42,124.5,0.5,124.5,0.5,2988,12,60,5,n547-1,,,,,0
42,42,125.0,1.0,125.0,1.0,3000,24,46,6,n551-1,ii6,1.0,3/4,,0
42,42,125.0,0.5,125.0,0.5,3000,12,55,5,n548-1,,,,,0
42,42,125.125,0.125,125.125,0.125,3003,3,79,1,n537-1,,,,,0
42,42,125.25,0.125,125.25,0.125,3006,3,82,1,n538-1,,,,,0
42,42,125.375,0.125,125.375,0.125,3009,3,81,1,n539-1,,,,,0
42,42,125.5,0.5,125.5,0.5,3012,12,58,5,n549-1,,,,,0
42,42,125.5,0.125,125.5,0.125,3012,3,79,1,n540-1,,,,,0
42,42,125.625,0.125,125.625,0.125,3015,3,77,1,n541-1,,,,,0
42,42,125.75,0.125,125.75,0.125,3018,3,76,1,n542-1,,,,,0
42,42,125.875,0.125,125.875,0.125,3021,3,74,1,n543-1,,,,,0
43,43,126.0,2.0,126.0,2.0,3024,48,48,6,n567-1,V(64),2.0,3/4,,0
43,43,126.0,0.5,126.0,0.5,3024,12,53,5,n561-1,,,,,0
43,43,126.0,1.25,126.0,1.25,3024,30,72,1,n552-1,,,,,0
43,43,126.5,0.5,126.5,0.5,3036,12,57,5,n562-1,,,,,0
43,43,127.0,0.5,127.0,0.5,3048,12,53,5,n563-1,,,,,0
43,43,127.25,0.25,127.25,0.25,3054,6,77,1,n554-1,,,,,0
43,43,127.5,0.5,127.5,0.5,3060,12,57,5,n564-1,,,,,0
43,43,127.5,0.25,127.5,0.25,3060,6,69,1,n555-1,,,,,0
43,43,127.75,0.25,127.75,0.25,3066,6,74,1,n556-1,,,,,0
43,43,128.0,1.0,128.0,1.0,3072,24,48,6,n568-1,V7,1.0,3/4,,0
43,43,128.0,0.5,128.0,0.5,3072,12,52,5,n565-1,,,,,0
43,43,128.0,0.25,128.0,0.25,3072,6,72,1,n557-1,,,,,0
43,43,128.25,0.25,128.25,0.25,3078,6,70,1,n558-1,,,,,0
43,43,128.5,0.5,128.5,0.5,3084,12,55,5,n566-1,,,,,0
43,43,128.5,0.25,128.5,0.25,3084,6,67,1,n559-1,,,,,0
43,43,128.75,0.25,128.75,0.25,3090,6,64,1,n560-1,,,,,0
44,44,129.0,2.125,129.0,2.125,3096,51,81,1,n569-1,,,,,0
44,44,129.0,0.5,129.0,0.5,3096,12,57,5,n578-1,,,,,0
44,44,129.0,1.0,129.0,1.0,3096,24,53,6,n584-1,I|EC,1.0,3/4,EC,3
44,44,129.5,0.5,129.5,0.5,3108,12,60,5,n579-1,,,,,0
44,44,130.0,1.0,130.0,1.0,3120,24,49,6,n585-1,V65/vi,1.0,3/4,,0
44,44,130.0,0.5,130.0,0.5,3120,12,55,5,n580-1,,,,,0
44,44,130.5,0.5,130.5,0.5,3132,12,57,5,n581-1,,,,,0
44,44,131.0,0.5,131.0,0.5,3144,12,50,6,n586-1,vi,0.5,3/4,,0
44,44,131.0,0.5,131.0,0.5,3144,12,53,5,n582-1,,,,,0
44,44,131.125,0.125,131.125,0.125,3147,3,79,1,n571-1,,,,,0
44,44,131.25,0.125,131.25,0.125,3150,3,82,1,n572-1,,,,,0
44,44,131.375,0.125,131.375,0.125,3153,3,81,1,n573-1,,,,,0
44,44,131.5,0.5,131.5,0.5,3156,12,56,5,n583-1,,,,,0
44,44,131.5,0.125,131.5,0.125,3156,3,79,1,n574-1,,,,,0
44,44,131.5,0.5,131.5,0.5,3156,12,47,6,n587-1,viio7/V,0.5,3/4,,0
44,44,131.625,0.125,131.625,0.125,3159,3,77,1,n575-1,,,,,0
44,44,131.75,0.125,131.75,0.125,3162,3,76,1,n576-1,,,,,0
44,44,131.875,0.125,131.875,0.125,3165,3,74,1,n577-1,,,,,0
45,45,132.0,2.0,132.0,2.0,3168,48,48,6,n611-1,V(64),2.0,3/4,,0
45,45,132.0,0.5,132.0,0.5,3168,12,57,5,n605-1,,,,,0
45,45,132.0,1.125,132.0,1.125,3168,27,72,1,n588-1,,,,,0
45,45,132.5,0.5,132.5,0.5,3180,12,60,5,n606-1,,,,,0
45,45,133.0,0.5,133.0,0.5,3192,12,53,5,n607-1,,,,,0
45,45,133.125,0.125,133.125,0.125,3195,3,73,1,n590-1,,,,,0
45,45,133.25,0.125,133.25,0.125,3198,3,76,1,n591-1,,,,,0
45,45,133.375,0.125,133.375,0.125,3201,3,74,1,n592-1,,,,,0
45,45,133.5,0.125,133.5,0.125,3204,3,72,1,n593-1,,,,,0
45,45,133.5,0.5,133.5,0.5,3204,12,57,5,n608-1,,,,,0
45,45,133.625,0.125,133.625,0.125,3207,3,70,1,n594-1,,,,,0
45,45,133.75,0.125,133.75,0.125,3210,3,69,1,n595-1,,,,,0
45,45,133.875,0.125,133.875,0.125,3213,3,67,1,n596-1,,,,,0
45,45,134.0,1.0,134.0,1.0,3216,24,48,6,n612-1,V7,1.0,3/4,,0
45,45,134.0,0.5,134.0,0.5,3216,12,55,5,n609-1,,,,,0
45,45,134.0,0.125,134.0,0.125,3216,3,65,1,n597-1,,,,,0
45,45,134.125,0.125,134.125,0.125,3219,3,64,1,n598-1,,,,,0
45,45,134.25,0.125,134.25,0.125,3222,3,70,1,n599-1,,,,,0
45,45,134.375,0.125,134.375,0.125,3225,3,69,1,n600-1,,,,,0
45,45,134.5,0.5,134.5,0.5,3228,12,58,5,n610-1,,,,,0
45,45,134.5,0.125,134.5,0.125,3228,3,72,1,n601-1,,,,,0
45,45,134.625,0.125,134.625,0.125,3231,3,70,1,n602-1,,,,,0
45,45,134.75,0.125,134.75,0.125,3234,3,67,1,n603-1,,,,,0
45,45,134.875,0.125,134.875,0.125,3237,3,64,1,n604-1,,,,,0
46,46,135.0,2.0,135.0,2.0,3240,48,53,6,n619-1,I(974)},1.0,3/4,,0
46,46,135.0,1.0,135.0,1.0,3240,24,58,5,n617-1,,,,,0
46,46,135.0,2.0,135.0,2.0,3240,48,60,2,n616-1,,,,,0
46,46,135.0,1.0,135.0,1.0,3240,24,64,1,n613-1,,,,,0
46,46,135.0,1.0,135.0,1.0,3240,24,67,1,n614-1,,,,,0
46,46,136.0,1.0,136.0,1.0,3264,24,57,5,n618-1,I|PAC,2.0,3/4,PAC,1
46,46,136.0,1.0,136.0,1.0,3264,24,65,1,n615-1,,,,,0
47,47,138.0,1.0,138.0,1.0,3312,24,41,5,n623-1,I{,3.0,3/4,,0
47,47,138.0,1.0,138.0,1.0,3312,24,53,5,n624-1,,,,,0
47,47,139.0,1.0,139.0,1.0,3336,24,52,5,n626-1,,,,,0
47,47,139.0,1.0,139.0,1.0,3336,24,40,5,n625-1,,,,,0
47,47,140.0,1.0,140.0,1.0,3360,24,41,5,n627-1,,,,,0
47,47,140.0,1.0,140.0,1.0,3360,24,53,5,n628-1,,,,,0
47,47,140.0,1.1666666,140.0,1.1666666,3360,28,81,1,n622-1,,,,,0
48,48,141.0,3.0,141.0,3.0,3384,72,37,5,n647-1,I.V65/iii,3.0,3/4,,0
48,48,141.0,3.0,141.0,3.0,3384,72,49,5,n648-1,,,,,0
48,48,141.16667,0.16666667,141.16667,0.16666667,3388,4,79,1,n630-1,,,,,0
48,48,141.33333,0.16666667,141.33333,0.16666667,3392,4,82,1,n631-1,,,,,0
48,48,141.5,0.16666667,141.5,0.16666667,3396,4,81,1,n632-1,,,,,0
48,48,141.66667,0.16666667,141.66667,0.16666667,3400,4,79,1,n633-1,,,,,0
48,48,141.83333,0.16666667,141.83333,0.16666667,3404,4,77,1,n634-1,,,,,0
48,48,142.0,0.16666667,142.0,0.16666667,3408,4,76,1,n635-1,,,,,0
48,48,142.16667,0.16666667,142.16667,0.16666667,3412,4,74,1,n636-1,,,,,0
48,48,142.33333,0.16666667,142.33333,0.16666667,3416,4,77,1,n637-1,,,,,0
48,48,142.5,0.16666667,142.5,0.16666667,3420,4,76,1,n638-1,,,,,0
48,48,142.66667,0.16666667,142.66667,0.16666667,3424,4,74,1,n639-1,,,,,0
48,48,142.83333,0.16666667,142.83333,0.16666667,3428,4,73,1,n640-1,,,,,0
48,48,143.0,0.16666667,143.0,0.16666667,3432,4,70,1,n641-1,,,,,0
48,48,143.16667,0.16666667,143.16667,0.16666667,3436,4,69,1,n642-1,,,,,0
48,48,143.33333,0.16666667,143.33333,0.16666667,3440,4,72,1,n643-1,,,,,0
48,48,143.5,0.16666667,143.5,0.16666667,3444,4,70,1,n644-1,,,,,0
48,48,143.66667,0.16666667,143.66667,0.16666667,3448,4,69,1,n645-1,,,,,0
48,48,143.83333,0.16666667,143.83333,0.16666667,3452,4,67,1,n646-1,,,,,0
49,49,144.0,1.0,144.0,1.0,3456,24,62,5,n653-1,,,,,0
49,49,144.0,1.0,144.0,1.0,3456,24,65,1,n649-1,,,,,0
49,49,144.0,1.0,144.0,1.0,3456,24,50,5,n652-1,iii,3.0,3/4,,0
49,49,145.0,1.0,145.0,1.0,3480,24,49,5,n654-1,,,,,0
49,49,145.0,1.0,145.0,1.0,3480,24,61,5,n655-1,,,,,0
49,49,146.0,1.0,146.0,1.0,3504,24,50,5,n656-1,,,,,0
49,49,146.0,1.0,146.0,1.0,3504,24,62,5,n657-1,,,,,0
49,49,146.0,1.1666666,146.0,1.1666666,3504,28,77,1,n651-1,,,,,0
50,50,147.0,3.0,147.0,3.0,3528,72,45,5,n676-1,V65,3.0,3/4,,0
50,50,147.0,3.0,147.0,3.0,3528,72,57,5,n677-1,,,,,0
50,50,147.16667,0.16666667,147.16667,0.16666667,3532,4,76,1,n659-1,,,,,0
50,50,147.33333,0.16666667,147.33333,0.16666667,3536,4,79,1,n660-1,,,,,0
50,50,147.5,0.16666667,147.5,0.16666667,3540,4,77,1,n661-1,,,,,0
50,50,147.66667,0.16666667,147.66667,0.16666667,3544,4,75,1,n662-1,,,,,0
50,50,147.83333,0.16666667,147.83333,0.16666667,3548,4,74,1,n663-1,,,,,0
50,50,148.0,0.16666667,148.0,0.16666667,3552,4,72,1,n664-1,,,,,0
50,50,148.16667,0.16666667,148.16667,0.16666667,3556,4,71,1,n665-1,,,,,0
50,50,148.33333,0.16666667,148.33333,0.16666667,3560,4,74,1,n666-1,,,,,0
50,50,148.5,0.16666667,148.5,0.16666667,3564,4,72,1,n667-1,,,,,0
50,50,148.66667,0.16666667,148.66667,0.16666667,3568,4,70,1,n668-1,,,,,0
50,50,148.83333,0.16666667,148.83333,0.16666667,3572,4,69,1,n669-1,,,,,0
50,50,149.0,0.16666667,149.0,0.16666667,3576,4,67,1,n670-1,,,,,0
50,50,149.16667,0.16666667,149.16667,0.16666667,3580,4,66,1,n671-1,,,,,0
50,50,149.33333,0.16666667,149.33333,0.16666667,3584,4,69,1,n672-1,,,,,0
50,50,149.5,0.16666667,149.5,0.16666667,3588,4,67,1,n673-1,,,,,0
50,50,149.66667,0.16666667,149.66667,0.16666667,3592,4,65,1,n674-1,,,,,0
50,50,149.83333,0.16666667,149.83333,0.16666667,3596,4,63,1,n675-1,,,,,0
51,51,150.0,1.0,150.0,1.0,3600,24,46,5,n684-1,I,3.0,3/4,,0
51,51,150.0,1.0,150.0,1.0,3600,24,58,5,n685-1,,,,,0
51,51,150.0,1.0,150.0,1.0,3600,24,62,1,n678-1,,,,,0
51,51,150.0,1.0,150.0,1.0,3600,24,74,1,n679-1,,,,,0
51,51,151.0,1.0,151.0,1.0,3624,24,61,1,n680-1,,,,,0
51,51,151.0,1.0,151.0,1.0,3624,24,73,1,n681-1,,,,,0
51,51,152.0,1.1666666,152.0,1.1666666,3648,28,53,5,n687-1,,,,,0
51,51,152.0,1.0,152.0,1.0,3648,24,62,1,n682-1,,,,,0
51,51,152.0,1.0,152.0,1.0,3648,24,74,1,n683-1,,,,,0
52,52,153.0,3.0,153.0,3.0,3672,72,57,1,n688-1,V2,3.0,3/4,,0
52,52,153.0,3.0,153.0,3.0,3672,72,69,1,n689-1,,,,,0
52,52,153.16667,0.16666667,153.16667,0.16666667,3676,4,52,5,n691-1,,,,,0
52,52,153.33333,0.16666667,153.33333,0.16666667,3680,4,55,5,n692-1,,,,,0
52,52,153.5,0.16666667,153.5,0.16666667,3684,4,53,5,n693-1,,,,,0
52,52,153.66667,0.16666667,153.66667,0.16666667,3688,4,51,5,n694-1,,,,,0
52,52,153.83333,0.16666667,153.83333,0.16666667,3692,4,50,5,n695-1,,,,,0
52,52,154.0,0.16666667,154.0,0.16666667,3696,4,48,5,n696-1,,,,,0
52,52,154.16667,0.16666667,154.16667,0.16666667,3700,4,47,5,n697-1,,,,,0
52,52,154.33333,0.16666667,154.33333,0.16666667,3704,4,50,5,n698-1,,,,,0
52,52,154.5,0.16666667,154.5,0.16666667,3708,4,48,5,n699-1,,,,,0
52,52,154.66667,0.16666667,154.66667,0.16666667,3712,4,46,5,n700-1,,,,,0
52,52,154.83333,0.16666667,154.83333,0.16666667,3716,4,45,5,n701-1,,,,,0
52,52,155.0,0.16666667,155.0,0.16666667,3720,4,43,5,n702-1,,,,,0
52,52,155.16667,0.16666667,155.16667,0.16666667,3724,4,42,5,n703-1,,,,,0
52,52,155.33333,0.16666667,155.33333,0.16666667,3728,4,45,5,n704-1,,,,,0
52,52,155.5,0.16666667,155.5,0.16666667,3732,4,43,5,n705-1,,,,,0
52,52,155.66667,0.16666667,155.66667,0.16666667,3736,4,41,5,n706-1,,,,,0
52,52,155.83333,0.16666667,155.83333,0.16666667,3740,4,39,5,n707-1,,,,,0
53,53,156.0,1.0,156.0,1.0,3744,24,38,5,n714-1,I6,3.0,3/4,,0
53,53,156.0,1.0,156.0,1.0,3744,24,70,1,n708-1,,,,,0
53,53,156.0,1.0,156.0,1.0,3744,24,82,1,n709-1,,,,,0
53,53,157.0,1.0,157.0,1.0,3768,24,69,1,n710-1,,,,,0
