onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
46.0,0.25,46.0,0.25,1104,6,77,1,n314-1,12,12,,,,,,,,,,,
46.0,0.25,46.0,0.25,1104,6,53,5,n334-1,12,12,1.0,4/4,V(64),Eb,V,V(64),,V,,,M
46.25,0.25,46.25,0.25,1110,6,58,5,n335-1,12,12,,,,,,,,,,,
46.25,0.375,46.25,0.375,1110,9,74,1,n315-1,12,12,,,,,,,,,,,
46.5,0.25,46.5,0.25,1116,6,62,5,n336-1,12,12,,,,,,,,,,,
46.625,0.125,46.625,0.125,1119,3,70,1,n317-1,12,12,,,,,,,,,,,
46.75,0.125,46.75,0.125,1122,3,74,1,n318-1,12,12,,,,,,,,,,,
46.75,0.25,46.75,0.25,1122,6,65,5,n337-1,12,12,,,,,,,,,,,
46.875,0.125,46.875,0.125,1125,3,70,1,n319-1,12,12,,,,,,,,,,,
47.0,0.25,47.0,0.25,1128,6,53,5,n338-1,12,12,1.0,4/4,V7,Eb,V,V7,,V,,,Mm7
47.0,0.25,47.0,0.25,1128,6,75,1,n320-1,12,12,,,,,,,,,,,
47.25,0.25,47.25,0.25,1134,6,57,5,n339-1,12,12,,,,,,,,,,,
47.25,0.375,47.25,0.375,1134,9,72,1,n321-1,12,12,,,,,,,,,,,
47.5,0.25,47.5,0.25,1140,6,60,5,n340-1,12,12,,,,,,,,,,,
47.625,0.125,47.625,0.125,1143,3,69,1,n323-1,12,12,,,,,,,,,,,
47.75,0.125,47.75,0.125,1146,3,72,1,n324-1,12,12,,,,,,,,,,,
47.75,0.25,47.75,0.25,1146,6,63,5,n341-1,12,12,,,,,,,,,,,
47.875,0.125,47.875,0.125,1149,3,69,1,n325-1,12,12,,,,,,,,,,,
48.0,0.5,48.0,0.5,1152,12,62,5,n372-1,13,13,,,,,,,,,,,
48.0,0.125,48.0,0.125,1152,3,72,1,n342-1,13,13,,,,,,,,,,,
48.0,0.5,48.0,0.5,1152,12,55,5,n371-1,13,13,2.0,4/4,vi|DC,Eb,V,vi,,vi,DC,,m
48.125,0.125,48.125,0.125,1155,3,70,1,n343-1,13,13,,,,,,,,,,,
48.25,0.125,48.25,0.125,1158,3,69,1,n344-1,13,13,,,,,,,,,,,
48.375,0.125,48.375,0.125,1161,3,70,1,n345-1,13,13,,,,,,,,,,,
48.5,0.25,48.5,0.25,1164,6,72,1,n346-1,13,13,,,,,,,,,,,
48.75,0.25,48.75,0.25,1170,6,74,1,n347-1,13,13,,,,,,,,,,,
49.0,0.25,49.0,0.25,1176,6,75,1,n348-1,13,13,,,,,,,,,,,
49.25,0.0,49.25,0.0,1182,0,74,1,n349-1,13,13,,,,,,,,,,,
49.25,0.25,49.25,0.25,1182,6,77,1,n350-1,13,13,,,,,,,,,,,
49.5,0.25,49.5,0.25,1188,6,79,1,n352-1,13,13,,,,,,,,,,,
49.5,0.0,49.5,0.0,1188,0,75,1,n351-1,13,13,,,,,,,,,,,
49.75,0.0,49.75,0.0,1194,0,77,1,n353-1,13,13,,,,,,,,,,,
49.75,0.25,49.75,0.25,1194,6,81,1,n354-1,13,13,,,,,,,,,,,
50.0,0.5,50.0,0.5,1200,12,62,5,n375-1,13,13,2.0,4/4,I6,Eb,V,I6,,I,,,M
50.0,0.5,50.0,0.5,1200,12,70,5,n376-1,13,13,,,,,,,,,,,
50.0,0.125,50.0,0.125,1200,3,82,1,n355-1,13,13,,,,,,,,,,,
50.125,0.125,50.125,0.125,1203,3,77,1,n356-1,13,13,,,,,,,,,,,
50.25,0.125,50.25,0.125,1206,3,76,1,n357-1,13,13,,,,,,,,,,,
50.375,0.125,50.375,0.125,1209,3,77,1,n358-1,13,13,,,,,,,,,,,
50.5,0.125,50.5,0.125,1212,3,79,1,n359-1,13,13,,,,,,,,,,,
50.625,0.125,50.625,0.125,1215,3,77,1,n360-1,13,13,,,,,,,,,,,
50.75,0.125,50.75,0.125,1218,3,76,1,n361-1,13,13,,,,,,,,,,,
50.875,0.125,50.875,0.125,1221,3,77,1,n362-1,13,13,,,,,,,,,,,
51.0,0.5,51.0,0.5,1224,12,62,5,n378-1,13,13,,,,,,,,,,,
51.0,0.5,51.0,0.5,1224,12,70,5,n379-1,13,13,,,,,,,,,,,
51.125,0.125,51.125,0.125,1227,3,77,1,n364-1,13,13,,,,,,,,,,,
51.25,0.125,51.25,0.125,1230,3,76,1,n365-1,13,13,,,,,,,,,,,
51.375,0.125,51.375,0.125,1233,3,77,1,n366-1,13,13,,,,,,,,,,,
51.5,0.5,51.5,0.5,1236,12,62,5,n380-1,13,13,,,,,,,,,,,
51.5,0.5,51.5,0.5,1236,12,70,5,n381-1,13,13,,,,,,,,,,,
51.625,0.125,51.625,0.125,1239,3,76,1,n368-1,13,13,,,,,,,,,,,
51.75,0.125,51.75,0.125,1242,3,77,1,n369-1,13,13,,,,,,,,,,,
51.875,0.125,51.875,0.125,1245,3,78,1,n370-1,13,13,,,,,,,,,,,
52.0,0.5,52.0,0.5,1248,12,63,5,n405-1,14,14,1.5,4/4,ii65,Eb,V,ii65,,ii,,,mm7
52.0,0.5,52.0,0.5,1248,12,70,5,n406-1,14,14,,,,,,,,,,,
52.0,0.125,52.0,0.125,1248,3,79,1,n382-1,14,14,,,,,,,,,,,
52.125,0.125,52.125,0.125,1251,3,72,1,n383-1,14,14,,,,,,,,,,,
52.25,0.125,52.25,0.125,1254,3,71,1,n384-1,14,14,,,,,,,,,,,
52.375,0.125,52.375,0.125,1257,3,72,1,n385-1,14,14,,,,,,,,,,,
52.5,0.125,52.5,0.125,1260,3,74,1,n386-1,14,14,,,,,,,,,,,
52.625,0.125,52.625,0.125,1263,3,72,1,n387-1,14,14,,,,,,,,,,,
52.75,0.125,52.75,0.125,1266,3,71,1,n388-1,14,14,,,,,,,,,,,
52.875,0.125,52.875,0.125,1269,3,72,1,n389-1,14,14,,,,,,,,,,,
53.0,0.5,53.0,0.5,1272,12,70,5,n409-1,14,14,,,,,,,,,,,
53.0,0.5,53.0,0.5,1272,12,63,5,n408-1,14,14,,,,,,,,,,,
53.125,0.125,53.125,0.125,1275,3,72,1,n391-1,14,14,,,,,,,,,,,
53.25,0.125,53.25,0.125,1278,3,71,1,n392-1,14,14,,,,,,,,,,,
53.375,0.125,53.375,0.125,1281,3,72,1,n393-1,14,14,,,,,,,,,,,
53.5,0.5,53.5,0.5,1284,12,64,5,n410-1,14,14,0.5,4/4,V65/V,Eb,V,V65/V,,V,,,Mm7
53.5,0.5,53.5,0.5,1284,12,70,5,n411-1,14,14,,,,,,,,,,,
53.625,0.125,53.625,0.125,1287,3,71,1,n395-1,14,14,,,,,,,,,,,
53.75,0.125,53.75,0.125,1290,3,72,1,n396-1,14,14,,,,,,,,,,,
53.875,0.125,53.875,0.125,1293,3,73,1,n397-1,14,14,,,,,,,,,,,
54.0,1.0,54.0,1.0,1296,24,65,5,n412-1,14,14,1.0,4/4,V(64),Eb,V,V(64),,V,,,M
54.0,1.0,54.0,1.0,1296,24,70,5,n413-1,14,14,,,,,,,,,,,
54.0,0.25,54.0,0.25,1296,6,74,1,n398-1,14,14,,,,,,,,,,,
54.25,0.25,54.25,0.25,1302,6,75,1,n399-1,14,14,,,,,,,,,,,
54.5,0.25,54.5,0.25,1308,6,76,1,n400-1,14,14,,,,,,,,,,,
54.75,0.25,54.75,0.25,1314,6,77,1,n401-1,14,14,,,,,,,,,,,
55.0,0.75,55.0,0.75,1320,18,72,1,n402-1,14,14,1.0,4/4,V7,Eb,V,V7,,V,,,Mm7
55.5,0.5,55.5,0.5,1332,12,53,5,n415-1,14,14,,,,,,,,,,,
55.5,0.5,55.5,0.5,1332,12,57,5,n416-1,14,14,,,,,,,,,,,
55.5,0.5,55.5,0.5,1332,12,63,5,n417-1,14,14,,,,,,,,,,,
55.75,0.125,55.75,0.125,1338,3,70,1,n403-1,14,14,,,,,,,,,,,
55.875,0.125,55.875,0.125,1341,3,72,1,n404-1,14,14,,,,,,,,,,,
56.0,0.25,56.0,0.25,1344,6,62,5,n440-1,15,15,,,,,,,,,,,
56.0,0.5,56.0,0.5,1344,12,70,1,n418-1,15,15,,,,,,,,,,,
56.0,0.25,56.0,0.25,1344,6,58,5,n439-1,15,15,1.0,4/4,I|PAC},Eb,V,I,,I,PAC,},M
56.25,0.25,56.25,0.25,1350,6,62,5,n441-1,15,15,,,,,,,,,,,
56.25,0.25,56.25,0.25,1350,6,65,5,n442-1,15,15,,,,,,,,,,,
56.5,0.25,56.5,0.25,1356,6,63,5,n444-1,15,15,,,,,,,,,,,
56.5,0.25,56.5,0.25,1356,6,60,5,n443-1,15,15,,,,,,,,,,,
56.75,0.25,56.75,0.25,1362,6,58,5,n445-1,15,15,,,,,,,,,,,
56.75,0.25,56.75,0.25,1362,6,62,5,n446-1,15,15,,,,,,,,,,,
57.0,0.0,57.0,0.0,1368,0,69,1,n420-1,15,15,1.0,4/4,V7,Eb,V,V7,,V,,,Mm7
57.0,0.0,57.0,0.0,1368,0,72,1,n421-1,15,15,,,,,,,,,,,
57.0,0.5,57.0,0.5,1368,12,75,1,n422-1,15,15,,,,,,,,,,,
57.25,0.25,57.25,0.25,1374,6,60,5,n449-1,15,15,,,,,,,,,,,
57.25,0.25,57.25,0.25,1374,6,57,5,n448-1,15,15,,,,,,,,,,,
57.5,0.25,57.5,0.25,1380,6,58,5,n451-1,15,15,,,,,,,,,,,
57.5,0.25,57.5,0.25,1380,6,55,5,n450-1,15,15,,,,,,,,,,,
57.75,0.25,57.75,0.25,1386,6,57,5,n453-1,15,15,,,,,,,,,,,
57.75,0.25,57.75,0.25,1386,6,53,5,n452-1,15,15,,,,,,,,,,,
58.0,0.25,58.0,0.25,1392,6,74,1,n424-1,15,15,,,,,,,,,,,
58.0,1.0,58.0,1.0,1392,24,58,5,n455-1,15,15,,,,,,,,,,,
58.0,1.0,58.0,1.0,1392,24,46,5,n454-1,15,15,1.25,4/4,I,Eb,V,I,,I,,,M
58.25,0.125,58.25,0.125,1398,3,58,1,n425-1,15,15,,,,,,,,,,,
58.375,0.125,58.375,0.125,1401,3,62,1,n426-1,15,15,,,,,,,,,,,
58.5,0.125,58.5,0.125,1404,3,60,1,n427-1,15,15,,,,,,,,,,,
58.625,0.125,58.625,0.125,1407,3,63,1,n428-1,15,15,,,,,,,,,,,
58.75,0.125,58.75,0.125,1410,3,62,1,n429-1,15,15,,,,,,,,,,,
58.875,0.125,58.875,0.125,1413,3,65,1,n430-1,15,15,,,,,,,,,,,
59.0,0.125,59.0,0.125,1416,3,63,1,n431-1,15,15,,,,,,,,,,,
59.125,0.125,59.125,0.125,1419,3,67,1,n432-1,15,15,,,,,,,,,,,
59.25,0.125,59.25,0.125,1422,3,65,1,n433-1,15,15,0.75,4/4,I.V7,Eb,I,V7,,V,,,Mm7
59.375,0.125,59.375,0.125,1425,3,68,1,n434-1,15,15,,,,,,,,,,,
59.5,0.125,59.5,0.125,1428,3,67,1,n435-1,15,15,,,,,,,,,,,
59.625,0.125,59.625,0.125,1431,3,70,1,n436-1,15,15,,,,,,,,,,,
59.75,0.125,59.75,0.125,1434,3,68,1,n437-1,15,15,,,,,,,,,,,
59.875,0.125,59.875,0.125,1437,3,72,1,n438-1,15,15,,,,,,,,,,,
60.0,1.0,60.0,1.0,1440,24,67,5,n8-2,1,1,,,,,,,,,,,
60.0,1.0,60.0,1.0,1440,24,63,6,n13-2,1,1,2.0,4/4,Eb.I{,Eb,I,I,,I,,{,M
60.0,0.75,60.0,0.75,1440,18,70,1,n1-2,1,1,,,,,,,,,,,
60.75,0.25,60.75,0.25,1458,6,72,1,n2-2,1,1,,,,,,,,,,,
61.0,1.0,61.0,1.0,1464,24,63,6,n14-2,1,1,,,,,,,,,,,
61.0,1.0,61.0,1.0,1464,24,67,5,n9-2,1,1,,,,,,,,,,,
61.0,1.5,61.0,1.5,1464,36,70,1,n3-2,1,1,,,,,,,,,,,
62.0,1.0,62.0,1.0,1488,24,65,5,n10-2,1,1,,,,,,,,,,,
62.0,1.0,62.0,1.0,1488,24,62,6,n15-2,1,1,1.0,4/4,V6,Eb,I,V6,,V,,,M
62.5,0.5,62.5,0.5,1500,12,70,1,n5-2,1,1,,,,,,,,,,,
63.0,0.5,63.0,0.5,1512,12,67,5,n11-2,1,1,,,,,,,,,,,
63.0,1.0,63.0,1.0,1512,24,60,6,n16-2,1,1,0.5,4/4,vi,Eb,I,vi,,vi,,,m
63.0,0.5,63.0,0.5,1512,12,75,1,n6-2,1,1,,,,,,,,,,,
63.5,0.5,63.5,0.5,1524,12,75,1,n7-2,1,1,,,,,,,,,,,
63.5,0.5,63.5,0.5,1524,12,69,5,n12-2,1,1,0.5,4/4,viio6/V,Eb,I,viio6/V,,vii,,,o
64.0,0.5,64.0,0.5,1536,12,74,1,n18-2,2,2,,,,,,,,,,,
64.0,1.0,64.0,1.0,1536,24,70,5,n27-2,2,2,,,,,,,,,,,
64.0,1.0,64.0,1.0,1536,24,58,6,n31-2,2,2,2.0,4/4,V,Eb,I,V,,V,,,M
64.0,0.0,64.0,0.0,1536,0,75,1,n17-2,2,2,,,,,,,,,,,
64.5,0.25,64.5,0.25,1548,6,72,1,n19-2,2,2,,,,,,,,,,,
64.75,0.25,64.75,0.25,1554,6,70,1,n20-2,2,2,,,,,,,,,,,
65.0,1.0,65.0,1.0,1560,24,70,1,n21-2,2,2,,,,,,,,,,,
65.0,1.0,65.0,1.0,1560,24,62,5,n28-2,2,2,,,,,,,,,,,
65.0,2.0,65.0,2.0,1560,48,58,6,n32-2,2,2,0.0,4/4,|HC,Eb,I,,,,HC,,
66.0,0.25,66.0,0.25,1584,6,74,1,n22-2,2,2,,,,,,,,,,,
66.0,1.0,66.0,1.0,1584,24,64,5,n29-2,2,2,1.0,4/4,V2/ii,Eb,I,V2/ii,,V,,,Mm7
66.25,0.25,66.25,0.25,1590,6,72,1,n23-2,2,2,,,,,,,,,,,
66.5,1.0,66.5,1.0,1596,24,72,1,n24-2,2,2,,,,,,,,,,,
67.0,2.0,67.0,2.0,1608,48,56,6,n33-2,2,2,1.0,4/4,ii6,Eb,I,ii6,,ii,,,m
67.0,1.0,67.0,1.0,1608,24,65,5,n30-2,2,2,,,,,,,,,,,
67.5,0.25,67.5,0.25,1620,6,77,1,n25-2,2,2,,,,,,,,,,,
67.75,0.25,67.75,0.25,1626,6,74,1,n26-2,2,2,,,,,,,,,,,
68.0,0.25,68.0,0.25,1632,6,72,1,n34-2,3,3,,,,,,,,,,,
68.0,1.0,68.0,1.0,1632,24,62,5,n41-2,3,3,1.0,4/4,V2,Eb,I,V2,,V,,,Mm7
68.25,0.25,68.25,0.25,1638,6,70,1,n35-2,3,3,,,,,,,,,,,
68.5,1.0,68.5,1.0,1644,24,70,1,n36-2,3,3,,,,,,,,,,,
69.0,1.0,69.0,1.0,1656,24,55,6,n45-2,3,3,1.0,4/4,I6,Eb,I,I6,,I,,,M
69.0,2.0,69.0,2.0,1656,48,63,5,n42-2,3,3,,,,,,,,,,,
69.5,0.25,69.5,0.25,1668,6,75,1,n37-2,3,3,,,,,,,,,,,
69.75,0.25,69.75,0.25,1674,6,70,1,n38-2,3,3,,,,,,,,,,,
70.0,1.0,70.0,1.0,1680,24,53,6,n46-2,3,3,1.0,4/4,ii7(4),Eb,I,ii7(4),,ii,,,mm7
70.0,1.5,70.0,1.5,1680,36,70,1,n39-2,3,3,,,,,,,,,,,
71.0,1.0,71.0,1.0,1704,24,58,6,n47-2,3,3,1.0,4/4,V7,Eb,I,V7,,V,,,Mm7
71.0,1.0,71.0,1.0,1704,24,62,5,n43-2,3,3,,,,,,,,,,,
71.5,0.5,71.5,0.5,1716,12,68,1,n40-2,3,3,,,,,,,,,,,
72.0,0.25,72.0,0.25,1728,6,51,5,n58-2,4,4,4.0,4/4,I|IAC}{,Eb,I,I,,I,IAC,}{,M
72.0,0.5,72.0,0.5,1728,12,67,1,n48-2,4,4,,,,,,,,,,,
72.25,0.25,72.25,0.25,1734,6,55,5,n59-2,4,4,,,,,,,,,,,
72.5,0.25,72.5,0.25,1740,6,58,5,n60-2,4,4,,,,,,,,,,,
72.75,0.25,72.75,0.25,1746,6,63,5,n61-2,4,4,,,,,,,,,,,
73.0,0.25,73.0,0.25,1752,6,51,5,n62-2,4,4,,,,,,,,,,,
73.0,0.5,73.0,0.5,1752,12,70,1,n50-2,4,4,,,,,,,,,,,
73.25,0.25,73.25,0.25,1758,6,55,5,n63-2,4,4,,,,,,,,,,,
73.5,0.25,73.5,0.25,1764,6,58,5,n64-2,4,4,,,,,,,,,,,
73.75,0.25,73.75,0.25,1770,6,63,5,n65-2,4,4,,,,,,,,,,,
74.0,0.25,74.0,0.25,1776,6,51,5,n66-2,4,4,,,,,,,,,,,
74.25,0.25,74.25,0.25,1782,6,55,5,n67-2,4,4,,,,,,,,,,,
74.5,0.0,74.5,0.0,1788,0,75,1,n53-2,4,4,,,,,,,,,,,
74.5,0.5,74.5,0.5,1788,12,79,1,n55-2,4,4,,,,,,,,,,,
74.5,0.0,74.5,0.0,1788,0,77,1,n54-2,4,4,,,,,,,,,,,
74.5,0.25,74.5,0.25,1788,6,58,5,n68-2,4,4,,,,,,,,,,,
74.75,0.25,74.75,0.25,1794,6,63,5,n69-2,4,4,,,,,,,,,,,
75.0,0.5,75.0,0.5,1800,12,77,1,n56-2,4,4,,,,,,,,,,,
75.0,0.25,75.0,0.25,1800,6,51,5,n70-2,4,4,,,,,,,,,,,
75.25,0.25,75.25,0.25,1806,6,55,5,n71-2,4,4,,,,,,,,,,,
75.5,0.5,75.5,0.5,1812,12,75,1,n57-2,4,4,,,,,,,,,,,
75.5,0.25,75.5,0.25,1812,6,58,5,n72-2,4,4,,,,,,,,,,,
75.75,0.25,75.75,0.25,1818,6,63,5,n73-2,4,4,,,,,,,,,,,
76.0,0.75,76.0,0.75,1824,18,75,1,n74-2,5,5,,,,,,,,,,,
76.0,0.25,76.0,0.25,1824,6,53,5,n84-2,5,5,1.0,4/4,viio6(9),Eb,I,viio6(9),,vii,,,o
76.25,0.25,76.25,0.25,1830,6,56,5,n85-2,5,5,,,,,,,,,,,
76.5,0.25,76.5,0.25,1836,6,62,5,n86-2,5,5,,,,,,,,,,,
76.75,0.125,76.75,0.125,1842,3,74,1,n75-2,5,5,,,,,,,,,,,
76.75,0.25,76.75,0.25,1842,6,65,5,n87-2,5,5,,,,,,,,,,,
76.875,0.125,76.875,0.125,1845,3,75,1,n76-2,5,5,,,,,,,,,,,
77.0,0.25,77.0,0.25,1848,6,53,5,n88-2,5,5,3.0,4/4,viio6,Eb,I,viio6,,vii,,,o
77.0,1.0,77.0,1.0,1848,24,74,1,n77-2,5,5,,,,,,,,,,,
77.25,0.25,77.25,0.25,1854,6,56,5,n89-2,5,5,,,,,,,,,,,
77.5,0.25,77.5,0.25,1860,6,62,5,n90-2,5,5,,,,,,,,,,,
77.75,0.25,77.75,0.25,1866,6,65,5,n91-2,5,5,,,,,,,,,,,
78.0,0.25,78.0,0.25,1872,6,53,5,n92-2,5,5,,,,,,,,,,,
78.25,0.25,78.25,0.25,1878,6,56,5,n93-2,5,5,,,,,,,,,,,
78.5,0.25,78.5,0.25,1884,6,62,5,n94-2,5,5,,,,,,,,,,,
78.5,0.0,78.5,0.0,1884,0,77,1,n79-2,5,5,,,,,,,,,,,
78.5,0.0,78.5,0.0,1884,0,79,1,n80-2,5,5,,,,,,,,,,,
78.5,0.5,78.5,0.5,1884,12,80,1,n81-2,5,5,,,,,,,,,,,
78.75,0.25,78.75,0.25,1890,6,65,5,n95-2,5,5,,,,,,,,,,,
79.0,0.25,79.0,0.25,1896,6,53,5,n96-2,5,5,,,,,,,,,,,
79.0,0.5,79.0,0.5,1896,12,79,1,n82-2,5,5,,,,,,,,,,,
79.25,0.25,79.25,0.25,1902,6,56,5,n97-2,5,5,,,,,,,,,,,
79.5,0.5,79.5,0.5,1908,12,77,1,n83-2,5,5,,,,,,,,,,,
79.5,0.25,79.5,0.25,1908,6,62,5,n98-2,5,5,,,,,,,,,,,
79.75,0.25,79.75,0.25,1914,6,65,5,n99-2,5,5,,,,,,,,,,,
80.0,0.75,80.0,0.75,1920,18,77,1,n100-2,6,6,,,,,,,,,,,
80.0,0.25,80.0,0.25,1920,6,55,5,n111-2,6,6,1.0,4/4,I6(9),Eb,I,I6(9),,I,,,M
80.25,0.25,80.25,0.25,1926,6,58,5,n112-2,6,6,,,,,,,,,,,
80.5,0.25,80.5,0.25,1932,6,63,5,n113-2,6,6,,,,,,,,,,,
80.75,0.125,80.75,0.125,1938,3,75,1,n101-2,6,6,,,,,,,,,,,
80.75,0.25,80.75,0.25,1938,6,67,5,n114-2,6,6,,,,,,,,,,,
80.875,0.125,80.875,0.125,1941,3,77,1,n102-2,6,6,,,,,,,,,,,
81.0,1.0,81.0,1.0,1944,24,75,1,n103-2,6,6,,,,,,,,,,,
81.0,0.25,81.0,0.25,1944,6,55,5,n115-2,6,6,1.0,4/4,I6,Eb,I,I6,,I,,,M
81.25,0.25,81.25,0.25,1950,6,58,5,n116-2,6,6,,,,,,,,,,,
81.5,0.25,81.5,0.25,1956,6,63,5,n117-2,6,6,,,,,,,,,,,
81.75,0.25,81.75,0.25,1962,6,67,5,n118-2,6,6,,,,,,,,,,,
82.0,0.25,82.0,0.25,1968,6,54,5,n119-2,6,6,2.0,4/4,i6,Eb,I,i6,,i,,,m
82.25,0.25,82.25,0.25,1974,6,58,5,n120-2,6,6,,,,,,,,,,,
82.5,0.25,82.5,0.25,1980,6,63,5,n121-2,6,6,,,,,,,,,,,
82.5,0.0,82.5,0.0,1980,0,74,1,n107-2,6,6,,,,,,,,,,,
82.5,0.5,82.5,0.5,1980,12,75,1,n108-2,6,6,,,,,,,,,,,
82.5,0.0,82.5,0.0,1980,0,75,1,n106-2,6,6,,,,,,,,,,,
82.5,0.0,82.5,0.0,1980,0,77,1,n105-2,6,6,,,,,,,,,,,
82.75,0.25,82.75,0.25,1986,6,66,5,n122-2,6,6,,,,,,,,,,,
83.0,0.5,83.0,0.5,1992,12,77,1,n109-2,6,6,,,,,,,,,,,
83.0,0.25,83.0,0.25,1992,6,54,5,n123-2,6,6,,,,,,,,,,,
83.25,0.25,83.25,0.25,1998,6,58,5,n124-2,6,6,,,,,,,,,,,
83.5,0.25,83.5,0.25,2004,6,63,5,n125-2,6,6,,,,,,,,,,,
83.5,0.5,83.5,0.5,2004,12,78,1,n110-2,6,6,,,,,,,,,,,
83.75,0.25,83.75,0.25,2010,6,66,5,n126-2,6,6,,,,,,,,,,,
84.0,0.5,84.0,0.5,2016,12,70,1,n127-2,7,7,,,,,,,,,,,
84.0,0.25,84.0,0.25,2016,6,53,5,n135-2,7,7,2.0,4/4,V.V7,Eb,V,V7,,V,,,Mm7
84.25,0.25,84.25,0.25,2022,6,57,5,n136-2,7,7,,,,,,,,,,,
84.5,0.5,84.5,0.5,2028,12,69,1,n128-2,7,7,,,,,,,,,,,
84.5,0.25,84.5,0.25,2028,6,60,5,n137-2,7,7,,,,,,,,,,,
84.75,0.25,84.75,0.25,2034,6,63,5,n138-2,7,7,,,,,,,,,,,
85.0,0.25,85.0,0.25,2040,6,53,5,n139-2,7,7,,,,,,,,,,,
85.25,0.25,85.25,0.25,2046,6,57,5,n140-2,7,7,,,,,,,,,,,
85.5,0.25,85.5,0.25,2052,6,60,5,n141-2,7,7,,,,,,,,,,,
85.5,0.5,85.5,0.5,2052,12,72,1,n130-2,7,7,,,,,,,,,,,
85.75,0.25,85.75,0.25,2058,6,63,5,n142-2,7,7,,,,,,,,,,,
86.0,0.5,86.0,0.5,2064,12,75,1,n131-2,7,7,,,,,,,,,,,
86.0,0.25,86.0,0.25,2064,6,52,5,n143-2,7,7,2.0,4/4,viio7/V,Eb,V,viio7/V,,vii,,,o7
86.25,0.25,86.25,0.25,2070,6,55,5,n144-2,7,7,,,,,,,,,,,
86.5,0.5,86.5,0.5,2076,12,73,1,n132-2,7,7,,,,,,,,,,,
86.5,0.25,86.5,0.25,2076,6,58,5,n145-2,7,7,,,,,,,,,,,
86.75,0.25,86.75,0.25,2082,6,61,5,n146-2,7,7,,,,,,,,,,,
87.0,0.25,87.0,0.25,2088,6,52,5,n147-2,7,7,,,,,,,,,,,
87.25,0.25,87.25,0.25,2094,6,55,5,n148-2,7,7,,,,,,,,,,,
87.5,0.25,87.5,0.25,2100,6,58,5,n149-2,7,7,,,,,,,,,,,
87.5,0.5,87.5,0.5,2100,12,70,1,n134-2,7,7,,,,,,,,,,,
87.75,0.25,87.75,0.25,2106,6,61,5,n150-2,7,7,,,,,,,,,,,
88.0,0.25,88.0,0.25,2112,6,69,2,n158-2,8,8,,,,,,,,,,,
88.0,0.25,88.0,0.25,2112,6,60,5,n168-2,8,8,,,,,,,,,,,
88.0,3.5,88.0,3.5,2112,84,53,6,n179-2,8,8,2.0,4/4,V|HC},Eb,V,V,,V,HC,},M
88.25,0.25,88.25,0.25,2118,6,70,2,n159-2,8,8,,,,,,,,,,,
88.25,0.25,88.25,0.25,2118,6,61,5,n169-2,8,8,,,,,,,,,,,
88.5,0.25,88.5,0.25,2124,6,60,5,n170-2,8,8,,,,,,,,,,,
88.5,0.25,88.5,0.25,2124,6,69,2,n160-2,8,8,,,,,,,,,,,
88.75,0.25,88.75,0.25,2130,6,58,5,n171-2,8,8,,,,,,,,,,,
88.75,0.25,88.75,0.25,2130,6,73,2,n161-2,8,8,,,,,,,,,,,
89.0,0.25,89.0,0.25,2136,6,57,5,n172-2,8,8,,,,,,,,,,,
89.0,0.25,89.0,0.25,2136,6,72,2,n162-2,8,8,,,,,,,,,,,
89.25,0.25,89.25,0.25,2142,6,70,2,n163-2,8,8,,,,,,,,,,,
89.25,0.25,89.25,0.25,2142,6,76,1,n153-2,8,8,,,,,,,,,,,
89.25,0.25,89.25,0.25,2142,6,61,5,n173-2,8,8,,,,,,,,,,,
89.5,0.25,89.5,0.25,2148,6,60,5,n174-2,8,8,,,,,,,,,,,
89.5,0.25,89.5,0.25,2148,6,77,1,n154-2,8,8,,,,,,,,,,,
89.5,0.25,89.5,0.25,2148,6,69,2,n164-2,8,8,,,,,,,,,,,
89.75,0.25,89.75,0.25,2154,6,58,5,n175-2,8,8,,,,,,,,,,,
89.75,0.25,89.75,0.25,2154,6,64,2,n165-2,8,8,,,,,,,,,,,
89.75,0.25,89.75,0.25,2154,6,73,1,n155-2,8,8,,,,,,,,,,,
90.0,1.0,90.0,1.0,2160,24,73,1,n156-2,8,8,,,,,,,,,,,
90.0,1.0,90.0,1.0,2160,24,64,2,n166-2,8,8,,,,,,,,,,,
90.0,1.0,90.0,1.0,2160,24,58,5,n176-2,8,8,1.0,4/4,V(#7b64),Eb,V,V(#7b64),,V,,,M
91.0,0.5,91.0,0.5,2184,12,65,2,n167-2,8,8,,,,,,,,,,,
91.0,0.5,91.0,0.5,2184,12,57,5,n177-2,8,8,1.0,4/4,V,Eb,V,V,,V,,,M
91.0,0.5,91.0,0.5,2184,12,72,1,n157-2,8,8,,,,,,,,,,,
92.0,0.25,92.0,0.25,2208,6,58,5,n195-2,9,9,2.0,4/4,I{,Eb,V,I,,I,,{,M
92.25,0.25,92.25,0.25,2214,6,62,5,n196-2,9,9,,,,,,,,,,,
92.25,0.25,92.25,0.25,2214,6,65,5,n197-2,9,9,,,,,,,,,,,
92.5,0.25,92.5,0.25,2220,6,65,5,n199-2,9,9,,,,,,,,,,,
92.5,0.25,92.5,0.25,2220,6,62,5,n198-2,9,9,,,,,,,,,,,
92.75,0.25,92.75,0.25,2226,6,65,5,n201-2,9,9,,,,,,,,,,,
