onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,alt_label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
355.75,0.25,355.75,0.25,2846,2,69,1,n823-2,38,38,,,,,,,,,,,,
356.0,0.25,356.0,0.25,2848,2,78,1,n834-2,39,39,4.0,4/4,IV,,D,V,IV,,IV,,,M
356.25,0.25,356.25,0.25,2850,2,80,1,n835-2,39,39,,,,,,,,,,,,
356.5,0.25,356.5,0.25,2852,2,81,1,n836-2,39,39,,,,,,,,,,,,
356.75,0.25,356.75,0.25,2854,2,80,1,n837-2,39,39,,,,,,,,,,,,
357.0,0.25,357.0,0.25,2856,2,81,1,n838-2,39,39,,,,,,,,,,,,
357.25,0.25,357.25,0.25,2858,2,78,1,n839-2,39,39,,,,,,,,,,,,
357.5,0.25,357.5,0.25,2860,2,74,1,n840-2,39,39,,,,,,,,,,,,
357.5,0.5,357.5,0.5,2860,4,38,5,n852-2,39,39,,,,,,,,,,,,
357.5,0.5,357.5,0.5,2860,4,50,5,n853-2,39,39,,,,,,,,,,,,
357.75,0.25,357.75,0.25,2862,2,69,1,n841-2,39,39,,,,,,,,,,,,
358.0,0.25,358.0,0.25,2864,2,81,1,n842-2,39,39,,,,,,,,,,,,
358.0,0.5,358.0,0.5,2864,4,54,5,n855-2,39,39,,,,,,,,,,,,
358.0,0.5,358.0,0.5,2864,4,42,5,n854-2,39,39,,,,,,,,,,,,
358.25,0.25,358.25,0.25,2866,2,78,1,n843-2,39,39,,,,,,,,,,,,
358.5,0.25,358.5,0.25,2868,2,74,1,n844-2,39,39,,,,,,,,,,,,
358.5,0.5,358.5,0.5,2868,4,57,5,n857-2,39,39,,,,,,,,,,,,
358.5,0.5,358.5,0.5,2868,4,45,5,n856-2,39,39,,,,,,,,,,,,
358.75,0.25,358.75,0.25,2870,2,69,1,n845-2,39,39,,,,,,,,,,,,
359.0,0.25,359.0,0.25,2872,2,81,1,n846-2,39,39,,,,,,,,,,,,
359.0,1.0,359.0,1.0,2872,8,50,5,n858-2,39,39,,,,,,,,,,,,
359.0,1.0,359.0,1.0,2872,8,62,5,n859-2,39,39,,,,,,,,,,,,
359.25,0.25,359.25,0.25,2874,2,78,1,n847-2,39,39,,,,,,,,,,,,
359.5,0.25,359.5,0.25,2876,2,74,1,n848-2,39,39,,,,,,,,,,,,
359.75,0.25,359.75,0.25,2878,2,69,1,n849-2,39,39,,,,,,,,,,,,
360.0,0.75,360.0,0.75,2880,6,73,1,n860-2,40,40,,,,,,,,,,,,
360.0,0.5,360.0,0.5,2880,4,64,5,n875-2,40,40,,,,,,,,,,,,
360.0,0.75,360.0,0.75,2880,6,76,1,n861-2,40,40,,,,,,,,,,,,
360.0,0.5,360.0,0.5,2880,4,52,5,n874-2,40,40,3.0,4/4,V(64),,D,V,V(64),,V,,,M
360.5,0.5,360.5,0.5,2884,4,64,5,n877-2,40,40,,,,,,,,,,,,
360.5,0.5,360.5,0.5,2884,4,52,5,n876-2,40,40,,,,,,,,,,,,
360.75,0.125,360.75,0.125,2886,1,74,1,n862-2,40,40,,,,,,,,,,,,
360.75,0.125,360.75,0.125,2886,1,78,1,n863-2,40,40,,,,,,,,,,,,
360.875,0.125,360.875,0.125,2887,1,71,1,n864-2,40,40,,,,,,,,,,,,
360.875,0.125,360.875,0.125,2887,1,74,1,n865-2,40,40,,,,,,,,,,,,
361.0,0.5,361.0,0.5,2888,4,64,5,n879-2,40,40,,,,,,,,,,,,
361.0,1.5,361.0,1.5,2888,12,73,1,n867-2,40,40,,,,,,,,,,,,
361.0,1.5,361.0,1.5,2888,12,69,1,n866-2,40,40,,,,,,,,,,,,
361.0,0.5,361.0,0.5,2888,4,52,5,n878-2,40,40,,,,,,,,,,,,
361.5,0.5,361.5,0.5,2892,4,64,5,n881-2,40,40,,,,,,,,,,,,
361.5,0.5,361.5,0.5,2892,4,52,5,n880-2,40,40,,,,,,,,,,,,
362.0,0.5,362.0,0.5,2896,4,64,5,n883-2,40,40,,,,,,,,,,,,
362.0,0.5,362.0,0.5,2896,4,52,5,n882-2,40,40,,,,,,,,,,,,
362.5,0.5,362.5,0.5,2900,4,73,1,n868-2,40,40,,,,,,,,,,,,
362.5,0.5,362.5,0.5,2900,4,52,5,n884-2,40,40,,,,,,,,,,,,
362.5,0.5,362.5,0.5,2900,4,64,5,n885-2,40,40,,,,,,,,,,,,
362.5,0.5,362.5,0.5,2900,4,76,1,n869-2,40,40,,,,,,,,,,,,
363.0,0.5,363.0,0.5,2904,4,52,5,n886-2,40,40,1.0,4/4,V7,,D,V,V7,,V,,,Mm7
363.0,0.5,363.0,0.5,2904,4,71,1,n870-2,40,40,,,,,,,,,,,,
363.0,0.5,363.0,0.5,2904,4,64,5,n887-2,40,40,,,,,,,,,,,,
363.0,0.5,363.0,0.5,2904,4,74,1,n871-2,40,40,,,,,,,,,,,,
363.5,0.5,363.5,0.5,2908,4,68,1,n872-2,40,40,,,,,,,,,,,,
363.5,0.5,363.5,0.5,2908,4,71,1,n873-2,40,40,,,,,,,,,,,,
363.5,0.5,363.5,0.5,2908,4,52,5,n888-2,40,40,,,,,,,,,,,,
363.5,0.5,363.5,0.5,2908,4,64,5,n889-2,40,40,,,,,,,,,,,,
364.0,0.25,364.0,0.25,2912,2,73,1,n890-2,41,41,4.0,4/4,I|EC,,D,V,I,,I,EC,,M
364.25,0.25,364.25,0.25,2914,2,76,1,n891-2,41,41,,,,,,,,,,,,
364.5,0.25,364.5,0.25,2916,2,81,1,n892-2,41,41,,,,,,,,,,,,
364.75,0.25,364.75,0.25,2918,2,80,1,n893-2,41,41,,,,,,,,,,,,
365.0,0.25,365.0,0.25,2920,2,81,1,n894-2,41,41,,,,,,,,,,,,
365.25,0.25,365.25,0.25,2922,2,76,1,n895-2,41,41,,,,,,,,,,,,
365.5,0.5,365.5,0.5,2924,4,33,5,n908-2,41,41,,,,,,,,,,,,
365.5,0.5,365.5,0.5,2924,4,45,5,n909-2,41,41,,,,,,,,,,,,
365.5,0.25,365.5,0.25,2924,2,73,1,n896-2,41,41,,,,,,,,,,,,
365.75,0.25,365.75,0.25,2926,2,69,1,n897-2,41,41,,,,,,,,,,,,
366.0,0.25,366.0,0.25,2928,2,81,1,n898-2,41,41,,,,,,,,,,,,
366.0,0.5,366.0,0.5,2928,4,49,5,n911-2,41,41,,,,,,,,,,,,
366.0,0.5,366.0,0.5,2928,4,37,5,n910-2,41,41,,,,,,,,,,,,
366.25,0.25,366.25,0.25,2930,2,76,1,n899-2,41,41,,,,,,,,,,,,
366.5,0.5,366.5,0.5,2932,4,52,5,n913-2,41,41,,,,,,,,,,,,
366.5,0.5,366.5,0.5,2932,4,40,5,n912-2,41,41,,,,,,,,,,,,
366.5,0.25,366.5,0.25,2932,2,73,1,n900-2,41,41,,,,,,,,,,,,
366.75,0.25,366.75,0.25,2934,2,69,1,n901-2,41,41,,,,,,,,,,,,
367.0,1.0,367.0,1.0,2936,8,45,5,n914-2,41,41,,,,,,,,,,,,
367.0,1.0,367.0,1.0,2936,8,57,5,n915-2,41,41,,,,,,,,,,,,
367.0,0.25,367.0,0.25,2936,2,81,1,n902-2,41,41,,,,,,,,,,,,
367.25,0.25,367.25,0.25,2938,2,76,1,n903-2,41,41,,,,,,,,,,,,
367.5,0.25,367.5,0.25,2940,2,73,1,n904-2,41,41,,,,,,,,,,,,
367.75,0.25,367.75,0.25,2942,2,69,1,n905-2,41,41,,,,,,,,,,,,
368.0,0.25,368.0,0.25,2944,2,78,1,n916-2,42,42,4.0,4/4,IV,,D,V,IV,,IV,,,M
368.25,0.25,368.25,0.25,2946,2,80,1,n917-2,42,42,,,,,,,,,,,,
368.5,0.25,368.5,0.25,2948,2,81,1,n918-2,42,42,,,,,,,,,,,,
368.75,0.25,368.75,0.25,2950,2,80,1,n919-2,42,42,,,,,,,,,,,,
369.0,0.25,369.0,0.25,2952,2,81,1,n920-2,42,42,,,,,,,,,,,,
369.25,0.25,369.25,0.25,2954,2,78,1,n921-2,42,42,,,,,,,,,,,,
369.5,0.5,369.5,0.5,2956,4,38,5,n934-2,42,42,,,,,,,,,,,,
369.5,0.5,369.5,0.5,2956,4,50,5,n935-2,42,42,,,,,,,,,,,,
369.5,0.25,369.5,0.25,2956,2,74,1,n922-2,42,42,,,,,,,,,,,,
369.75,0.25,369.75,0.25,2958,2,69,1,n923-2,42,42,,,,,,,,,,,,
370.0,0.5,370.0,0.5,2960,4,42,5,n936-2,42,42,,,,,,,,,,,,
370.0,0.5,370.0,0.5,2960,4,54,5,n937-2,42,42,,,,,,,,,,,,
370.0,0.25,370.0,0.25,2960,2,81,1,n924-2,42,42,,,,,,,,,,,,
370.25,0.25,370.25,0.25,2962,2,78,1,n925-2,42,42,,,,,,,,,,,,
370.5,0.25,370.5,0.25,2964,2,74,1,n926-2,42,42,,,,,,,,,,,,
370.5,0.5,370.5,0.5,2964,4,57,5,n939-2,42,42,,,,,,,,,,,,
370.5,0.5,370.5,0.5,2964,4,45,5,n938-2,42,42,,,,,,,,,,,,
370.75,0.25,370.75,0.25,2966,2,69,1,n927-2,42,42,,,,,,,,,,,,
371.0,1.0,371.0,1.0,2968,8,50,5,n940-2,42,42,,,,,,,,,,,,
371.0,1.0,371.0,1.0,2968,8,62,5,n941-2,42,42,,,,,,,,,,,,
371.0,0.25,371.0,0.25,2968,2,81,1,n928-2,42,42,,,,,,,,,,,,
371.25,0.25,371.25,0.25,2970,2,78,1,n929-2,42,42,,,,,,,,,,,,
371.5,0.25,371.5,0.25,2972,2,74,1,n930-2,42,42,,,,,,,,,,,,
371.75,0.25,371.75,0.25,2974,2,69,1,n931-2,42,42,,,,,,,,,,,,
372.0,0.5,372.0,0.5,2976,4,64,5,n957-2,43,43,,,,,,,,,,,,
372.0,0.75,372.0,0.75,2976,6,76,1,n943-2,43,43,,,,,,,,,,,,
372.0,0.75,372.0,0.75,2976,6,73,1,n942-2,43,43,,,,,,,,,,,,
372.0,0.5,372.0,0.5,2976,4,52,5,n956-2,43,43,3.0,4/4,V(64),,D,V,V(64),,V,,,M
372.5,0.5,372.5,0.5,2980,4,64,5,n959-2,43,43,,,,,,,,,,,,
372.5,0.5,372.5,0.5,2980,4,52,5,n958-2,43,43,,,,,,,,,,,,
372.75,0.125,372.75,0.125,2982,1,78,1,n945-2,43,43,,,,,,,,,,,,
372.75,0.125,372.75,0.125,2982,1,74,1,n944-2,43,43,,,,,,,,,,,,
372.875,0.125,372.875,0.125,2983,1,71,1,n946-2,43,43,,,,,,,,,,,,
372.875,0.125,372.875,0.125,2983,1,74,1,n947-2,43,43,,,,,,,,,,,,
373.0,0.5,373.0,0.5,2984,4,52,5,n960-2,43,43,,,,,,,,,,,,
373.0,0.5,373.0,0.5,2984,4,64,5,n961-2,43,43,,,,,,,,,,,,
373.0,1.5,373.0,1.5,2984,12,69,1,n948-2,43,43,,,,,,,,,,,,
373.0,1.5,373.0,1.5,2984,12,73,1,n949-2,43,43,,,,,,,,,,,,
373.5,0.5,373.5,0.5,2988,4,64,5,n963-2,43,43,,,,,,,,,,,,
373.5,0.5,373.5,0.5,2988,4,52,5,n962-2,43,43,,,,,,,,,,,,
374.0,0.5,374.0,0.5,2992,4,52,5,n964-2,43,43,,,,,,,,,,,,
374.0,0.5,374.0,0.5,2992,4,64,5,n965-2,43,43,,,,,,,,,,,,
374.5,0.5,374.5,0.5,2996,4,52,5,n966-2,43,43,,,,,,,,,,,,
374.5,0.5,374.5,0.5,2996,4,64,5,n967-2,43,43,,,,,,,,,,,,
374.5,0.5,374.5,0.5,2996,4,73,1,n950-2,43,43,,,,,,,,,,,,
374.5,0.5,374.5,0.5,2996,4,76,1,n951-2,43,43,,,,,,,,,,,,
375.0,0.5,375.0,0.5,3000,4,71,1,n952-2,43,43,,,,,,,,,,,,
375.0,0.5,375.0,0.5,3000,4,74,1,n953-2,43,43,,,,,,,,,,,,
375.0,0.5,375.0,0.5,3000,4,52,5,n968-2,43,43,1.0,4/4,V7,,D,V,V7,,V,,,Mm7
375.0,0.5,375.0,0.5,3000,4,64,5,n969-2,43,43,,,,,,,,,,,,
375.5,0.5,375.5,0.5,3004,4,52,5,n970-2,43,43,,,,,,,,,,,,
375.5,0.5,375.5,0.5,3004,4,64,5,n971-2,43,43,,,,,,,,,,,,
375.5,0.5,375.5,0.5,3004,4,68,1,n954-2,43,43,,,,,,,,,,,,
375.5,0.5,375.5,0.5,3004,4,71,1,n955-2,43,43,,,,,,,,,,,,
376.0,0.75,376.0,0.75,3008,6,57,5,n984-2,44,44,1.0,4/4,I|PAC}{,,D,V,I,,I,PAC,}{,M
376.0,0.75,376.0,0.75,3008,6,69,1,n972-2,44,44,,,,,,,,,,,,
376.75,0.125,376.75,0.125,3014,1,71,1,n973-2,44,44,,,,,,,,,,,,
376.75,0.125,376.75,0.125,3014,1,59,5,n985-2,44,44,,,,,,,,,,,,
376.875,0.125,376.875,0.125,3015,1,56,5,n986-2,44,44,,,,,,,,,,,,
376.875,0.125,376.875,0.125,3015,1,68,1,n974-2,44,44,,,,,,,,,,,,
377.0,0.75,377.0,0.75,3016,6,54,5,n987-2,44,44,1.0,4/4,vi,IV6,D,V,vi,,vi,,,m
377.0,0.75,377.0,0.75,3016,6,66,1,n975-2,44,44,,,,,,,,,,,,
377.75,0.125,377.75,0.125,3022,1,56,5,n988-2,44,44,,,,,,,,,,,,
377.75,0.125,377.75,0.125,3022,1,68,1,n976-2,44,44,,,,,,,,,,,,
377.875,0.125,377.875,0.125,3023,1,52,5,n989-2,44,44,,,,,,,,,,,,
377.875,0.125,377.875,0.125,3023,1,64,1,n977-2,44,44,,,,,,,,,,,,
378.0,0.75,378.0,0.75,3024,6,50,5,n990-2,44,44,1.0,4/4,IV,,D,V,IV,,IV,,,M
378.0,0.75,378.0,0.75,3024,6,62,1,n978-2,44,44,,,,,,,,,,,,
378.75,0.125,378.75,0.125,3030,1,52,5,n991-2,44,44,,,,,,,,,,,,
378.75,0.125,378.75,0.125,3030,1,64,1,n979-2,44,44,,,,,,,,,,,,
378.875,0.125,378.875,0.125,3031,1,49,5,n992-2,44,44,,,,,,,,,,,,
378.875,0.125,378.875,0.125,3031,1,61,1,n980-2,44,44,,,,,,,,,,,,
379.0,0.75,379.0,0.75,3032,6,59,1,n981-2,44,44,,,,,,,,,,,,
379.0,0.75,379.0,0.75,3032,6,47,5,n993-2,44,44,1.0,4/4,ii,viio6,D,V,ii,,ii,,,m
379.75,0.125,379.75,0.125,3038,1,49,5,n994-2,44,44,,,,,,,,,,,,
379.75,0.125,379.75,0.125,3038,1,61,1,n982-2,44,44,,,,,,,,,,,,
379.875,0.125,379.875,0.125,3039,1,45,5,n995-2,44,44,,,,,,,,,,,,
379.875,0.125,379.875,0.125,3039,1,57,1,n983-2,44,44,,,,,,,,,,,,
380.0,1.0,380.0,1.0,3040,8,44,5,n1006-2,45,45,2.0,4/4,V65,,D,V,V65,,V,,,Mm7
380.0,1.0,380.0,1.0,3040,8,56,1,n996-2,45,45,,,,,,,,,,,,
381.0,1.0,381.0,1.0,3048,8,80,1,n998-2,45,45,,,,,,,,,,,,
381.0,1.0,381.0,1.0,3048,8,86,1,n1000-2,45,45,,,,,,,,,,,,
381.0,1.0,381.0,1.0,3048,8,76,1,n997-2,45,45,,,,,,,,,,,,
381.0,1.0,381.0,1.0,3048,8,83,1,n999-2,45,45,,,,,,,,,,,,
382.0,1.0,382.0,1.0,3056,8,57,5,n1009-2,45,45,,,,,,,,,,,,
382.0,1.0,382.0,1.0,3056,8,45,5,n1008-2,45,45,2.0,4/4,I,,D,V,I,,I,,,M
383.0,1.0,383.0,1.0,3064,8,73,1,n1002-2,45,45,,,,,,,,,,,,
383.0,1.0,383.0,1.0,3064,8,76,1,n1003-2,45,45,,,,,,,,,,,,
383.0,1.0,383.0,1.0,3064,8,81,1,n1004-2,45,45,,,,,,,,,,,,
383.0,1.0,383.0,1.0,3064,8,85,1,n1005-2,45,45,,,,,,,,,,,,
384.0,1.0,384.0,1.0,3072,8,62,5,n1019-2,46,46,4.0,4/4,IV,,D,V,IV,,IV,,,M
384.0,1.0,384.0,1.0,3072,8,69,5,n1020-2,46,46,,,,,,,,,,,,
384.5,0.5,384.5,0.5,3076,4,78,1,n1012-2,46,46,,,,,,,,,,,,
385.0,0.5,385.0,0.5,3080,4,77,1,n1013-2,46,46,,,,,,,,,,,,
385.5,0.5,385.5,0.5,3084,4,78,1,n1014-2,46,46,,,,,,,,,,,,
386.0,0.5,386.0,0.5,3088,4,77,1,n1015-2,46,46,,,,,,,,,,,,
386.5,0.5,386.5,0.5,3092,4,78,1,n1016-2,46,46,,,,,,,,,,,,
387.0,0.5,387.0,0.5,3096,4,80,1,n1017-2,46,46,,,,,,,,,,,,
387.5,0.5,387.5,0.5,3100,4,81,1,n1018-2,46,46,,,,,,,,,,,,
388.0,1.0,388.0,1.0,3104,8,72,5,n1032-2,47,47,,,,,,,,,,,,
388.0,1.0,388.0,1.0,3104,8,63,5,n1031-2,47,47,4.0,4/4,viio7/V,,D,V,viio7/V,,vii,,,o7
388.5,0.5,388.5,0.5,3108,4,81,1,n1024-2,47,47,,,,,,,,,,,,
389.0,0.5,389.0,0.5,3112,4,80,1,n1025-2,47,47,,,,,,,,,,,,
389.5,0.5,389.5,0.5,3116,4,81,1,n1026-2,47,47,,,,,,,,,,,,
390.0,0.5,390.0,0.5,3120,4,80,1,n1027-2,47,47,,,,,,,,,,,,
390.5,0.5,390.5,0.5,3124,4,81,1,n1028-2,47,47,,,,,,,,,,,,
391.0,0.5,391.0,0.5,3128,4,83,1,n1029-2,47,47,,,,,,,,,,,,
391.5,0.5,391.5,0.5,3132,4,84,1,n1030-2,47,47,,,,,,,,,,,,
392.0,0.25,392.0,0.25,3136,2,52,5,n1051-2,48,48,4.0,4/4,V(64),,D,V,V(64),,V,,,M
392.0,0.25,392.0,0.25,3136,2,85,1,n1035-2,48,48,,,,,,,,,,,,
392.25,0.25,392.25,0.25,3138,2,88,1,n1036-2,48,48,,,,,,,,,,,,
392.25,0.25,392.25,0.25,3138,2,61,5,n1052-2,48,48,,,,,,,,,,,,
392.5,0.25,392.5,0.25,3140,2,57,5,n1053-2,48,48,,,,,,,,,,,,
392.5,0.25,392.5,0.25,3140,2,85,1,n1037-2,48,48,,,,,,,,,,,,
392.75,0.25,392.75,0.25,3142,2,61,5,n1054-2,48,48,,,,,,,,,,,,
392.75,0.25,392.75,0.25,3142,2,81,1,n1038-2,48,48,,,,,,,,,,,,
393.0,0.25,393.0,0.25,3144,2,52,5,n1055-2,48,48,,,,,,,,,,,,
393.0,0.25,393.0,0.25,3144,2,81,1,n1039-2,48,48,,,,,,,,,,,,
393.25,0.25,393.25,0.25,3146,2,85,1,n1040-2,48,48,,,,,,,,,,,,
393.25,0.25,393.25,0.25,3146,2,61,5,n1056-2,48,48,,,,,,,,,,,,
393.5,0.25,393.5,0.25,3148,2,81,1,n1041-2,48,48,,,,,,,,,,,,
393.5,0.25,393.5,0.25,3148,2,57,5,n1057-2,48,48,,,,,,,,,,,,
393.75,0.25,393.75,0.25,3150,2,61,5,n1058-2,48,48,,,,,,,,,,,,
393.75,0.25,393.75,0.25,3150,2,76,1,n1042-2,48,48,,,,,,,,,,,,
394.0,0.25,394.0,0.25,3152,2,76,1,n1043-2,48,48,,,,,,,,,,,,
394.0,0.25,394.0,0.25,3152,2,52,5,n1059-2,48,48,,,,,,,,,,,,
394.25,0.25,394.25,0.25,3154,2,81,1,n1044-2,48,48,,,,,,,,,,,,
394.25,0.25,394.25,0.25,3154,2,61,5,n1060-2,48,48,,,,,,,,,,,,
394.5,0.25,394.5,0.25,3156,2,57,5,n1061-2,48,48,,,,,,,,,,,,
394.5,0.25,394.5,0.25,3156,2,76,1,n1045-2,48,48,,,,,,,,,,,,
394.75,0.25,394.75,0.25,3158,2,61,5,n1062-2,48,48,,,,,,,,,,,,
394.75,0.25,394.75,0.25,3158,2,73,1,n1046-2,48,48,,,,,,,,,,,,
395.0,0.25,395.0,0.25,3160,2,52,5,n1063-2,48,48,,,,,,,,,,,,
395.0,0.25,395.0,0.25,3160,2,73,1,n1047-2,48,48,,,,,,,,,,,,
395.25,0.25,395.25,0.25,3162,2,76,1,n1048-2,48,48,,,,,,,,,,,,
395.25,0.25,395.25,0.25,3162,2,61,5,n1064-2,48,48,,,,,,,,,,,,
395.5,0.25,395.5,0.25,3164,2,57,5,n1065-2,48,48,,,,,,,,,,,,
395.5,0.25,395.5,0.25,3164,2,73,1,n1049-2,48,48,,,,,,,,,,,,
395.75,0.25,395.75,0.25,3166,2,61,5,n1066-2,48,48,,,,,,,,,,,,
395.75,0.25,395.75,0.25,3166,2,69,1,n1050-2,48,48,,,,,,,,,,,,
396.0,4.0,396.0,4.0,3168,32,71,1,n1067-2,49,49,,,,,,,,,,,,
396.0,0.25,396.0,0.25,3168,2,52,5,n1068-2,49,49,4.0,4/4,V7,,D,V,V7,,V,,,Mm7
396.25,0.25,396.25,0.25,3170,2,62,5,n1069-2,49,49,,,,,,,,,,,,
396.5,0.25,396.5,0.25,3172,2,56,5,n1070-2,49,49,,,,,,,,,,,,
396.75,0.25,396.75,0.25,3174,2,62,5,n1071-2,49,49,,,,,,,,,,,,
397.0,0.25,397.0,0.25,3176,2,52,5,n1072-2,49,49,,,,,,,,,,,,
397.25,0.25,397.25,0.25,3178,2,62,5,n1073-2,49,49,,,,,,,,,,,,
397.5,0.25,397.5,0.25,3180,2,56,5,n1074-2,49,49,,,,,,,,,,,,
397.75,0.25,397.75,0.25,3182,2,62,5,n1075-2,49,49,,,,,,,,,,,,
398.0,0.25,398.0,0.25,3184,2,52,5,n1076-2,49,49,,,,,,,,,,,,
398.25,0.25,398.25,0.25,3186,2,62,5,n1077-2,49,49,,,,,,,,,,,,
398.5,0.25,398.5,0.25,3188,2,56,5,n1078-2,49,49,,,,,,,,,,,,
398.75,0.25,398.75,0.25,3190,2,62,5,n1079-2,49,49,,,,,,,,,,,,
399.0,0.25,399.0,0.25,3192,2,52,5,n1080-2,49,49,,,,,,,,,,,,
399.25,0.25,399.25,0.25,3194,2,62,5,n1081-2,49,49,,,,,,,,,,,,
399.5,0.25,399.5,0.25,3196,2,56,5,n1082-2,49,49,,,,,,,,,,,,
399.75,0.25,399.75,0.25,3198,2,62,5,n1083-2,49,49,,,,,,,,,,,,
400.0,1.5,400.0,1.5,3200,12,69,1,n1084-2,50,50,,,,,,,,,,,,
400.0,1.5,400.0,1.5,3200,12,57,5,n1093-2,50,50,2.0,4/4,I|PAC},,D,V,I,,I,PAC,},M
401.5,0.25,401.5,0.25,3212,2,73,1,n1085-2,50,50,,,,,,,,,,,,
401.5,0.25,401.5,0.25,3212,2,61,5,n1094-2,50,50,,,,,,,,,,,,
401.75,0.25,401.75,0.25,3214,2,69,1,n1086-2,50,50,,,,,,,,,,,,
401.75,0.25,401.75,0.25,3214,2,57,5,n1095-2,50,50,,,,,,,,,,,,
402.0,0.5,402.0,0.5,3216,4,62,5,n1096-2,50,50,1.0,4/4,viio,,D,V,viio,,vii,,,o
402.0,0.5,402.0,0.5,3216,4,74,1,n1087-2,50,50,,,,,,,,,,,,
402.5,0.25,402.5,0.25,3220,2,59,5,n1097-2,50,50,,,,,,,,,,,,
402.5,0.25,402.5,0.25,3220,2,71,1,n1088-2,50,50,,,,,,,,,,,,
402.75,0.25,402.75,0.25,3222,2,56,5,n1098-2,50,50,,,,,,,,,,,,
402.75,0.25,402.75,0.25,3222,2,68,1,n1089-2,50,50,,,,,,,,,,,,
403.0,0.5,403.0,0.5,3224,4,69,1,n1090-2,50,50,,,,,,,,,,,,
403.0,0.5,403.0,0.5,3224,4,57,5,n1099-2,50,50,0.75,4/4,I,,D,V,I,,I,,,M
403.5,0.25,403.5,0.25,3228,2,66,1,n1091-2,50,50,,,,,,,,,,,,
403.5,0.25,403.5,0.25,3228,2,54,5,n1100-2,50,50,,,,,,,,,,,,
403.75,0.25,403.75,0.25,3230,2,63,1,n1092-2,50,50,,,,,,,,,,,,
403.75,0.25,403.75,0.25,3230,2,51,5,n1101-2,50,50,0.25,4/4,viio/V,,D,V,viio/V,,vii,,,o
404.0,1.0,404.0,1.0,3232,8,64,1,n1102-2,51,51,,,,,,,,,,,,
404.0,1.0,404.0,1.0,3232,8,52,5,n1112-2,51,51,1.0,4/4,V,,D,V,V,,V,,,M
405.0,1.0,405.0,1.0,3240,8,76,1,n1105-2,51,51,,,,,,,,,,,,
405.0,1.0,405.0,1.0,3240,8,52,5,n1114-2,51,51,,,,,,,,,,,,
405.0,1.0,405.0,1.0,3240,8,80,1,n1106-2,51,51,,,,,,,,,,,,
405.0,1.0,405.0,1.0,3240,8,40,5,n1113-2,51,51,1.0,4/4,V7,,D,V,V7,,V,,,Mm7
405.0,1.0,405.0,1.0,3240,8,71,1,n1103-2,51,51,,,,,,,,,,,,
405.0,1.0,405.0,1.0,3240,8,74,1,n1104-2,51,51,,,,,,,,,,,,
406.0,1.0,406.0,1.0,3248,8,81,1,n1110-2,51,51,,,,,,,,,,,,
406.0,1.0,406.0,1.0,3248,8,76,1,n1109-2,51,51,,,,,,,,,,,,
406.0,1.0,406.0,1.0,3248,8,69,1,n1107-2,51,51,,,,,,,,,,,,
406.0,1.0,406.0,1.0,3248,8,45,5,n1116-2,51,51,,,,,,,,,,,,
406.0,1.0,406.0,1.0,3248,8,73,1,n1108-2,51,51,,,,,,,,,,,,
406.0,1.0,406.0,1.0,3248,8,33,5,n1115-2,51,51,2.0,4/4,I,,D,V,I,,I,,,M
408.0,1.0,408.0,1.0,3264,8,45,5,n1134-1,52,52,1.0,4/4,v.i{,,D,v,i,,i,,{,m
408.0,1.0,408.0,1.0,3264,8,57,5,n1135-1,52,52,,,,,,,,,,,,
408.0,0.25,408.0,0.25,3264,2,69,1,n1118-1,52,52,,,,,,,,,,,,
408.25,0.25,408.25,0.25,3266,2,81,1,n1119-1,52,52,,,,,,,,,,,,
408.5,0.25,408.5,0.25,3268,2,80,1,n1120-1,52,52,,,,,,,,,,,,
408.75,0.25,408.75,0.25,3270,2,81,1,n1121-1,52,52,,,,,,,,,,,,
409.0,0.25,409.0,0.25,3272,2,69,1,n1122-1,52,52,,,,,,,,,,,,
409.0,0.5,409.0,0.5,3272,4,60,5,n1136-1,52,52,0.5,4/4,i6,,D,v,i6,,i,,,m
409.25,0.25,409.25,0.25,3274,2,81,1,n1123-1,52,52,,,,,,,,,,,,
409.5,0.5,409.5,0.5,3276,4,62,5,n1137-1,52,52,0.5,4/4,ii%65,,D,v,ii%65,,ii,,,%7
409.5,0.25,409.5,0.25,3276,2,71,1,n1124-1,52,52,,,,,,,,,,,,
409.75,0.25,409.75,0.25,3278,2,81,1,n1125-1,52,52,,,,,,,,,,,,
410.0,0.5,410.0,0.5,3280,4,64,5,n1138-1,52,52,0.5,4/4,i64,,D,v,i64,,i,,,m
410.0,0.25,410.0,0.25,3280,2,72,1,n1126-1,52,52,,,,,,,,,,,,
410.25,0.25,410.25,0.25,3282,2,81,1,n1127-1,52,52,,,,,,,,,,,,
410.5,0.5,410.5,0.5,3284,4,65,5,n1139-1,52,52,0.5,4/4,iv6,,D,v,iv6,,iv,,,m
410.5,0.25,410.5,0.25,3284,2,74,1,n1128-1,52,52,,,,,,,,,,,,
410.75,0.25,410.75,0.25,3286,2,81,1,n1129-1,52,52,,,,,,,,,,,,
411.0,0.25,411.0,0.25,3288,2,72,1,n1130-1,52,52,,,,,,,,,,,,
411.0,0.5,411.0,0.5,3288,4,64,5,n1140-1,52,52,0.5,4/4,i64,,D,v,i64,,i,,,m
