xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,globalkey,localkey,chord,numeral,chord_type,chord_label
X4,40,159.75,0.25,159.75,0.25,1286,2,71,1,n507-1,,,,,,,,,,0
41,41,160.0,0.5,160.0,0.5,1288,4,57,5,n517-1,I,2.0,2/4,,a,I,I,I,M,1
41,41,160.0,0.25,160.0,0.25,1288,2,69,1,n509-1,,,,,,,,,,0
41,41,160.25,0.25,160.25,0.25,1290,2,71,1,n510-1,,,,,,,,,,0
41,41,160.5,0.25,160.5,0.25,1292,2,73,1,n511-1,,,,,,,,,,0
41,41,160.5,0.5,160.5,0.5,1292,4,64,5,n519-1,,,,,,,,,,0
41,41,160.5,0.5,160.5,0.5,1292,4,61,5,n518-1,,,,,,,,,,0
41,41,160.75,0.25,160.75,0.25,1294,2,74,1,n512-1,,,,,,,,,,0
41,41,161.0,0.5,161.0,0.5,1296,4,61,5,n520-1,,,,,,,,,,0
41,41,161.0,0.5,161.0,0.5,1296,4,64,5,n521-1,,,,,,,,,,0
41,41,161.0,0.25,161.0,0.25,1296,2,76,1,n513-1,,,,,,,,,,0
41,41,161.25,0.25,161.25,0.25,1298,2,78,1,n514-1,,,,,,,,,,0
41,41,161.5,0.5,161.5,0.5,1300,4,64,5,n523-1,,,,,,,,,,0
41,41,161.5,0.5,161.5,0.5,1300,4,61,5,n522-1,,,,,,,,,,0
41,41,161.5,0.25,161.5,0.25,1300,2,80,1,n515-1,,,,,,,,,,0
41,41,161.75,0.25,161.75,0.25,1302,2,81,1,n516-1,,,,,,,,,,0
42,42,162.0,0.25,162.0,0.25,1304,2,81,1,n524-1,,,,,,,,,,0
42,42,162.0,0.5,162.0,0.5,1304,4,59,5,n532-1,V43,1.0,2/4,,a,I,V43,V,Mm7,1
42,42,162.25,0.25,162.25,0.25,1306,2,80,1,n525-1,,,,,,,,,,0
42,42,162.5,0.25,162.5,0.25,1308,2,78,1,n526-1,,,,,,,,,,0
42,42,162.5,0.5,162.5,0.5,1308,4,64,5,n534-1,,,,,,,,,,0
42,42,162.5,0.5,162.5,0.5,1308,4,62,5,n533-1,,,,,,,,,,0
42,42,162.75,0.25,162.75,0.25,1310,2,76,1,n527-1,,,,,,,,,,0
42,42,163.0,0.5,163.0,0.5,1312,4,56,5,n535-1,V65,1.0,2/4,,a,I,V65,V,Mm7,1
42,42,163.0,0.25,163.0,0.25,1312,2,76,1,n528-1,,,,,,,,,,0
42,42,163.25,0.25,163.25,0.25,1314,2,74,1,n529-1,,,,,,,,,,0
42,42,163.5,0.25,163.5,0.25,1316,2,73,1,n530-1,,,,,,,,,,0
42,42,163.5,0.5,163.5,0.5,1316,4,64,5,n537-1,,,,,,,,,,0
42,42,163.5,0.5,163.5,0.5,1316,4,62,5,n536-1,,,,,,,,,,0
42,42,163.75,0.25,163.75,0.25,1318,2,71,1,n531-1,,,,,,,,,,0
43,43,164.0,0.5,164.0,0.5,1320,4,57,5,n546-1,I,2.0,2/4,,a,I,I,I,M,1
43,43,164.0,0.25,164.0,0.25,1320,2,69,1,n538-1,,,,,,,,,,0
43,43,164.25,0.25,164.25,0.25,1322,2,71,1,n539-1,,,,,,,,,,0
43,43,164.5,0.5,164.5,0.5,1324,4,61,5,n547-1,,,,,,,,,,0
43,43,164.5,0.5,164.5,0.5,1324,4,64,5,n548-1,,,,,,,,,,0
43,43,164.5,0.25,164.5,0.25,1324,2,73,1,n540-1,,,,,,,,,,0
43,43,164.75,0.25,164.75,0.25,1326,2,74,1,n541-1,,,,,,,,,,0
43,43,165.0,0.5,165.0,0.5,1328,4,61,5,n549-1,,,,,,,,,,0
43,43,165.0,0.5,165.0,0.5,1328,4,64,5,n550-1,,,,,,,,,,0
43,43,165.0,0.25,165.0,0.25,1328,2,76,1,n542-1,,,,,,,,,,0
43,43,165.25,0.25,165.25,0.25,1330,2,78,1,n543-1,,,,,,,,,,0
43,43,165.5,0.5,165.5,0.5,1332,4,61,5,n551-1,,,,,,,,,,0
43,43,165.5,0.5,165.5,0.5,1332,4,64,5,n552-1,,,,,,,,,,0
43,43,165.5,0.25,165.5,0.25,1332,2,80,1,n544-1,,,,,,,,,,0
43,43,165.75,0.25,165.75,0.25,1334,2,81,1,n545-1,,,,,,,,,,0
44,44,166.0,0.5,166.0,0.5,1336,4,82,1,n553-1,,,,,,,,,,0
44,44,166.0,0.5,166.0,0.5,1336,4,52,5,n559-1,V7|HC,2.0,2/4,,a,I,V7,V,Mm7,1
44,44,166.5,0.5,166.5,0.5,1340,4,83,1,n554-1,,,,,,,,,,0
44,44,166.5,0.5,166.5,0.5,1340,4,62,5,n561-1,,,,,,,,,,0
44,44,166.5,0.5,166.5,0.5,1340,4,56,5,n560-1,,,,,,,,,,0
44,44,167.0,0.5,167.0,0.5,1344,4,56,5,n562-1,,,,,,,,,,0
44,44,167.0,0.5,167.0,0.5,1344,4,62,5,n563-1,,,,,,,,,,0
44,44,167.0,0.25,167.0,0.25,1344,2,76,1,n555-1,,,,,,,,,,0
44,44,167.25,0.25,167.25,0.25,1346,2,74,1,n556-1,,,,,,,,,,0
44,44,167.5,0.5,167.5,0.5,1348,4,56,5,n564-1,,,,,,,,,,0
44,44,167.5,0.5,167.5,0.5,1348,4,62,5,n565-1,,,,,,,,,,0
44,44,167.5,0.25,167.5,0.25,1348,2,73,1,n557-1,,,,,,,,,,0
44,44,167.75,0.25,167.75,0.25,1350,2,71,1,n558-1,,,,,,,,,,0
45,45,168.0,0.5,168.0,0.5,1352,4,57,5,n574-1,I,2.0,2/4,,a,I,I,I,M,1
45,45,168.0,0.25,168.0,0.25,1352,2,69,1,n566-1,,,,,,,,,,0
45,45,168.25,0.25,168.25,0.25,1354,2,71,1,n567-1,,,,,,,,,,0
45,45,168.5,0.5,168.5,0.5,1356,4,61,5,n575-1,,,,,,,,,,0
45,45,168.5,0.5,168.5,0.5,1356,4,64,5,n576-1,,,,,,,,,,0
45,45,168.5,0.25,168.5,0.25,1356,2,73,1,n568-1,,,,,,,,,,0
45,45,168.75,0.25,168.75,0.25,1358,2,74,1,n569-1,,,,,,,,,,0
45,45,169.0,0.5,169.0,0.5,1360,4,61,5,n577-1,,,,,,,,,,0
45,45,169.0,0.5,169.0,0.5,1360,4,64,5,n578-1,,,,,,,,,,0
45,45,169.0,0.25,169.0,0.25,1360,2,76,1,n570-1,,,,,,,,,,0
45,45,169.25,0.25,169.25,0.25,1362,2,78,1,n571-1,,,,,,,,,,0
45,45,169.5,0.5,169.5,0.5,1364,4,61,5,n579-1,,,,,,,,,,0
45,45,169.5,0.5,169.5,0.5,1364,4,64,5,n580-1,,,,,,,,,,0
45,45,169.5,0.25,169.5,0.25,1364,2,80,1,n572-1,,,,,,,,,,0
45,45,169.75,0.25,169.75,0.25,1366,2,81,1,n573-1,,,,,,,,,,0
46,46,170.0,0.5,170.0,0.5,1368,4,59,5,n589-1,V43,1.0,2/4,,a,I,V43,V,Mm7,1
46,46,170.0,0.25,170.0,0.25,1368,2,81,1,n581-1,,,,,,,,,,0
46,46,170.25,0.25,170.25,0.25,1370,2,80,1,n582-1,,,,,,,,,,0
46,46,170.5,0.5,170.5,0.5,1372,4,62,5,n590-1,,,,,,,,,,0
46,46,170.5,0.5,170.5,0.5,1372,4,64,5,n591-1,,,,,,,,,,0
46,46,170.5,0.25,170.5,0.25,1372,2,78,1,n583-1,,,,,,,,,,0
46,46,170.75,0.25,170.75,0.25,1374,2,76,1,n584-1,,,,,,,,,,0
46,46,171.0,0.5,171.0,0.5,1376,4,56,5,n592-1,V65,1.0,2/4,,a,I,V65,V,Mm7,1
46,46,171.0,0.25,171.0,0.25,1376,2,76,1,n585-1,,,,,,,,,,0
46,46,171.25,0.25,171.25,0.25,1378,2,74,1,n586-1,,,,,,,,,,0
46,46,171.5,0.5,171.5,0.5,1380,4,62,5,n593-1,,,,,,,,,,0
46,46,171.5,0.5,171.5,0.5,1380,4,64,5,n594-1,,,,,,,,,,0
46,46,171.5,0.25,171.5,0.25,1380,2,73,1,n587-1,,,,,,,,,,0
46,46,171.75,0.25,171.75,0.25,1382,2,71,1,n588-1,,,,,,,,,,0
47,47,172.0,0.5,172.0,0.5,1384,4,57,5,n603-1,I,0.5,2/4,,a,I,I,I,M,1
47,47,172.0,0.25,172.0,0.25,1384,2,73,1,n595-1,,,,,,,,,,0
47,47,172.25,0.25,172.25,0.25,1386,2,76,1,n596-1,,,,,,,,,,0
47,47,172.5,0.25,172.5,0.25,1388,2,69,1,n597-1,,,,,,,,,,0
47,47,172.5,0.5,172.5,0.5,1388,4,54,5,n604-1,vi,0.5,2/4,,a,I,vi,vi,m,1
47,47,172.75,0.25,172.75,0.25,1390,2,73,1,n598-1,,,,,,,,,,0
47,47,173.0,0.5,173.0,0.5,1392,4,50,5,n605-1,ii6,0.5,2/4,,a,I,ii6,ii,m,1
47,47,173.0,0.25,173.0,0.25,1392,2,71,1,n599-1,,,,,,,,,,0
47,47,173.25,0.25,173.25,0.25,1394,2,74,1,n600-1,,,,,,,,,,0
47,47,173.5,0.5,173.5,0.5,1396,4,52,5,n606-1,V,0.5,2/4,,a,I,V,V,M,1
47,47,173.5,0.25,173.5,0.25,1396,2,68,1,n601-1,,,,,,,,,,0
47,47,173.75,0.25,173.75,0.25,1398,2,71,1,n602-1,,,,,,,,,,0
48,48,174.0,0.5,174.0,0.5,1400,4,45,5,n612-1,I|PAC},1.0,2/4,,a,I,I,I,M,1
48,48,174.0,1.0,174.0,1.0,1400,8,69,1,n607-1,,,,,,,,,,0
48,48,174.5,0.5,174.5,0.5,1404,4,57,5,n613-1,,,,,,,,,,0
48,48,175.0,0.25,175.0,0.25,1408,2,85,1,n608-1,#vi.V{,1.0,2/4,,a,#vi,V,V,M,1
48,48,175.25,0.25,175.25,0.25,1410,2,86,1,n609-1,,,,,,,,,,0
48,48,175.5,0.25,175.5,0.25,1412,2,85,1,n610-1,,,,,,,,,,0
48,48,175.75,0.25,175.75,0.25,1414,2,83,1,n611-1,,,,,,,,,,0
49,49,176.0,0.5,176.0,0.5,1416,4,54,5,n623-1,i,2.0,2/4,,a,#vi,i,i,m,1
49,49,176.0,0.25,176.0,0.25,1416,2,81,1,n615-1,,,,,,,,,,0
49,49,176.25,0.25,176.25,0.25,1418,2,83,1,n616-1,,,,,,,,,,0
49,49,176.5,0.5,176.5,0.5,1420,4,57,5,n624-1,,,,,,,,,,0
49,49,176.5,0.5,176.5,0.5,1420,4,61,5,n625-1,,,,,,,,,,0
49,49,176.5,0.25,176.5,0.25,1420,2,81,1,n617-1,,,,,,,,,,0
49,49,176.75,0.25,176.75,0.25,1422,2,80,1,n618-1,,,,,,,,,,0
49,49,177.0,0.25,177.0,0.25,1424,2,78,1,n619-1,,,,,,,,,,0
49,49,177.0,0.5,177.0,0.5,1424,4,61,5,n627-1,,,,,,,,,,0
49,49,177.0,0.5,177.0,0.5,1424,4,57,5,n626-1,,,,,,,,,,0
49,49,177.25,0.25,177.25,0.25,1426,2,81,1,n620-1,,,,,,,,,,0
49,49,177.5,0.5,177.5,0.5,1428,4,57,5,n628-1,,,,,,,,,,0
49,49,177.5,0.25,177.5,0.25,1428,2,80,1,n621-1,,,,,,,,,,0
49,49,177.5,0.5,177.5,0.5,1428,4,61,5,n629-1,,,,,,,,,,0
49,49,177.75,0.25,177.75,0.25,1430,2,78,1,n622-1,,,,,,,,,,0
50,50,178.0,0.25,178.0,0.25,1432,2,77,1,n630-1,,,,,,,,,,0
50,50,178.0,0.5,178.0,0.5,1432,4,56,5,n638-1,V43,2.0,2/4,,a,#vi,V43,V,Mm7,1
50,50,178.25,0.25,178.25,0.25,1434,2,78,1,n631-1,,,,,,,,,,0
50,50,178.5,0.5,178.5,0.5,1436,4,61,5,n640-1,,,,,,,,,,0
50,50,178.5,0.25,178.5,0.25,1436,2,80,1,n632-1,,,,,,,,,,0
50,50,178.5,0.5,178.5,0.5,1436,4,59,5,n639-1,,,,,,,,,,0
50,50,178.75,0.25,178.75,0.25,1438,2,77,1,n633-1,,,,,,,,,,0
50,50,179.0,0.5,179.0,0.5,1440,4,59,5,n641-1,,,,,,,,,,0
50,50,179.0,0.5,179.0,0.5,1440,4,61,5,n642-1,,,,,,,,,,0
50,50,179.0,0.25,179.0,0.25,1440,2,73,1,n634-1,,,,,,,,,,0
50,50,179.25,0.25,179.25,0.25,1442,2,75,1,n635-1,,,,,,,,,,0
50,50,179.5,0.5,179.5,0.5,1444,4,59,5,n643-1,,,,,,,,,,0
50,50,179.5,0.5,179.5,0.5,1444,4,61,5,n644-1,,,,,,,,,,0
50,50,179.5,0.25,179.5,0.25,1444,2,77,1,n636-1,,,,,,,,,,0
50,50,179.75,0.25,179.75,0.25,1446,2,73,1,n637-1,,,,,,,,,,0
51,51,180.0,0.25,180.0,0.25,1448,2,78,1,n645-1,,,,,,,,,,0
51,51,180.0,0.5,180.0,0.5,1448,4,54,5,n653-1,i,2.0,2/4,,a,#vi,i,i,m,1
51,51,180.25,0.25,180.25,0.25,1450,2,77,1,n646-1,,,,,,,,,,0
51,51,180.5,0.25,180.5,0.25,1452,2,78,1,n647-1,,,,,,,,,,0
51,51,180.5,0.5,180.5,0.5,1452,4,61,5,n655-1,,,,,,,,,,0
51,51,180.5,0.5,180.5,0.5,1452,4,57,5,n654-1,,,,,,,,,,0
51,51,180.75,0.25,180.75,0.25,1454,2,80,1,n648-1,,,,,,,,,,0
51,51,181.0,0.25,181.0,0.25,1456,2,81,1,n649-1,,,,,,,,,,0
51,51,181.0,0.5,181.0,0.5,1456,4,61,5,n657-1,,,,,,,,,,0
51,51,181.0,0.5,181.0,0.5,1456,4,57,5,n656-1,,,,,,,,,,0
51,51,181.25,0.25,181.25,0.25,1458,2,80,1,n650-1,,,,,,,,,,0
51,51,181.5,0.5,181.5,0.5,1460,4,61,5,n659-1,,,,,,,,,,0
51,51,181.5,0.25,181.5,0.25,1460,2,81,1,n651-1,,,,,,,,,,0
51,51,181.5,0.5,181.5,0.5,1460,4,57,5,n658-1,,,,,,,,,,0
51,51,181.75,0.25,181.75,0.25,1462,2,83,1,n652-1,,,,,,,,,,0
52,52,182.0,0.5,182.0,0.5,1464,4,49,5,n668-1,V,1.0,2/4,,a,#vi,V,V,M,1
52,52,182.0,0.25,182.0,0.25,1464,2,85,1,n660-1,,,,,,,,,,0
52,52,182.25,0.25,182.25,0.25,1466,2,84,1,n661-1,,,,,,,,,,0
52,52,182.5,0.25,182.5,0.25,1468,2,85,1,n662-1,,,,,,,,,,0
52,52,182.5,0.5,182.5,0.5,1468,4,61,5,n670-1,,,,,,,,,,0
52,52,182.5,0.5,182.5,0.5,1468,4,56,5,n669-1,,,,,,,,,,0
52,52,182.75,0.25,182.75,0.25,1470,2,84,1,n663-1,,,,,,,,,,0
52,52,183.0,0.25,183.0,0.25,1472,2,85,1,n664-1,,,,,,,,,,0
52,52,183.0,0.5,183.0,0.5,1472,4,55,5,n671-1,iio64/iv,0.5,2/4,,a,#vi,iio64/iv,ii,o,1
52,52,183.0,0.5,183.0,0.5,1472,4,61,5,n672-1,,,,,,,,,,0
52,52,183.25,0.25,183.25,0.25,1474,2,84,1,n665-1,,,,,,,,,,0
52,52,183.5,0.5,183.5,0.5,1476,4,61,5,n674-1,,,,,,,,,,0
52,52,183.5,0.25,183.5,0.25,1476,2,85,1,n666-1,,,,,,,,,,0
52,52,183.5,0.5,183.5,0.5,1476,4,54,5,n673-1,V/iv,0.5,2/4,,a,#vi,V/iv,V,M,1
52,52,183.75,0.25,183.75,0.25,1478,2,82,1,n667-1,,,,,,,,,,0
53,53,184.0,0.25,184.0,0.25,1480,2,86,1,n675-1,,,,,,,,,,0
53,53,184.0,0.5,184.0,0.5,1480,4,47,5,n683-1,iv,2.0,2/4,,a,#vi,iv,iv,m,1
53,53,184.25,0.25,184.25,0.25,1482,2,85,1,n676-1,,,,,,,,,,0
53,53,184.5,0.25,184.5,0.25,1484,2,86,1,n677-1,,,,,,,,,,0
53,53,184.5,0.5,184.5,0.5,1484,4,59,5,n685-1,,,,,,,,,,0
53,53,184.5,0.5,184.5,0.5,1484,4,54,5,n684-1,,,,,,,,,,0
53,53,184.75,0.25,184.75,0.25,1486,2,85,1,n678-1,,,,,,,,,,0
53,53,185.0,0.5,185.0,0.5,1488,4,59,5,n687-1,,,,,,,,,,0
53,53,185.0,0.25,185.0,0.25,1488,2,86,1,n679-1,,,,,,,,,,0
53,53,185.0,0.5,185.0,0.5,1488,4,54,5,n686-1,,,,,,,,,,0
53,53,185.25,0.25,185.25,0.25,1490,2,85,1,n680-1,,,,,,,,,,0
53,53,185.5,0.5,185.5,0.5,1492,4,54,5,n688-1,,,,,,,,,,0
53,53,185.5,0.25,185.5,0.25,1492,2,86,1,n681-1,,,,,,,,,,0
53,53,185.5,0.5,185.5,0.5,1492,4,59,5,n689-1,,,,,,,,,,0
53,53,185.75,0.25,185.75,0.25,1494,2,85,1,n682-1,,,,,,,,,,0
54,54,186.0,0.25,186.0,0.25,1496,2,86,1,n690-1,,,,,,,,,,0
54,54,186.0,0.5,186.0,0.5,1496,4,47,5,n698-1,iio6,2.0,2/4,,a,#vi,iio6,ii,o,1
54,54,186.25,0.25,186.25,0.25,1498,2,85,1,n691-1,,,,,,,,,,0
54,54,186.5,0.5,186.5,0.5,1500,4,56,5,n699-1,,,,,,,,,,0
54,54,186.5,0.5,186.5,0.5,1500,4,59,5,n700-1,,,,,,,,,,0
54,54,186.5,0.25,186.5,0.25,1500,2,83,1,n692-1,,,,,,,,,,0
54,54,186.75,0.25,186.75,0.25,1502,2,81,1,n693-1,,,,,,,,,,0
54,54,187.0,0.5,187.0,0.5,1504,4,59,5,n702-1,,,,,,,,,,0
54,54,187.0,0.5,187.0,0.5,1504,4,56,5,n701-1,,,,,,,,,,0
54,54,187.0,0.25,187.0,0.25,1504,2,80,1,n694-1,,,,,,,,,,0
54,54,187.25,0.25,187.25,0.25,1506,2,81,1,n695-1,,,,,,,,,,0
54,54,187.5,0.5,187.5,0.5,1508,4,56,5,n703-1,,,,,,,,,,0
54,54,187.5,0.5,187.5,0.5,1508,4,59,5,n704-1,,,,,,,,,,0
54,54,187.5,0.25,187.5,0.25,1508,2,83,1,n696-1,,,,,,,,,,0
54,54,187.75,0.25,187.75,0.25,1510,2,80,1,n697-1,,,,,,,,,,0
55,55,188.0,0.5,188.0,0.5,1512,4,49,5,n713-1,V(64),1.0,2/4,,a,#vi,V(64),V,M,1
55,55,188.0,0.25,188.0,0.25,1512,2,81,1,n705-1,,,,,,,,,,0
55,55,188.25,0.25,188.25,0.25,1514,2,83,1,n706-1,,,,,,,,,,0
55,55,188.5,0.25,188.5,0.25,1516,2,85,1,n707-1,,,,,,,,,,0
55,55,188.5,0.5,188.5,0.5,1516,4,57,5,n715-1,,,,,,,,,,0
55,55,188.5,0.5,188.5,0.5,1516,4,54,5,n714-1,,,,,,,,,,0
55,55,188.75,0.25,188.75,0.25,1518,2,81,1,n708-1,,,,,,,,,,0
55,55,189.0,0.25,189.0,0.25,1520,2,77,1,n709-1,,,,,,,,,,0
55,55,189.0,0.5,189.0,0.5,1520,4,49,5,n716-1,V7,1.0,2/4,,a,#vi,V7,V,Mm7,1
55,55,189.25,0.25,189.25,0.25,1522,2,78,1,n710-1,,,,,,,,,,0
55,55,189.5,0.5,189.5,0.5,1524,4,56,5,n717-1,,,,,,,,,,0
55,55,189.5,0.5,189.5,0.5,1524,4,59,5,n718-1,,,,,,,,,,0
55,55,189.5,0.25,189.5,0.25,1524,2,80,1,n711-1,,,,,,,,,,0
55,55,189.75,0.25,189.75,0.25,1526,2,77,1,n712-1,,,,,,,,,,0
56,56,190.0,1.0,190.0,1.0,1528,8,54,5,n720-1,i|PAC},1.0,2/4,,a,#vi,i,i,m,1
56,56,190.0,1.0,190.0,1.0,1528,8,57,5,n721-1,,,,,,,,,,0
56,56,190.0,1.0,190.0,1.0,1528,8,78,1,n719-1,,,,,,,,,,0
X4,40,191.0,0.25,191.0,0.25,1536,2,76,1,n504-2,I.V{,1.0,2/4,,a,I,V,V,M,1
X4,40,191.25,0.25,191.25,0.25,1538,2,74,1,n505-2,,,,,,,,,,0
X4,40,191.5,0.25,191.5,0.25,1540,2,73,1,n506-2,,,,,,,,,,0
X4,40,191.75,0.25,191.75,0.25,1542,2,71,1,n507-2,,,,,,,,,,0
41,41,192.0,0.25,192.0,0.25,1544,2,69,1,n509-2,,,,,,,,,,0
41,41,192.0,0.5,192.0,0.5,1544,4,57,5,n517-2,I,2.0,2/4,,a,I,I,I,M,1
41,41,192.25,0.25,192.25,0.25,1546,2,71,1,n510-2,,,,,,,,,,0
41,41,192.5,0.25,192.5,0.25,1548,2,73,1,n511-2,,,,,,,,,,0
41,41,192.5,0.5,192.5,0.5,1548,4,64,5,n519-2,,,,,,,,,,0
41,41,192.5,0.5,192.5,0.5,1548,4,61,5,n518-2,,,,,,,,,,0
41,41,192.75,0.25,192.75,0.25,1550,2,74,1,n512-2,,,,,,,,,,0
41,41,193.0,0.25,193.0,0.25,1552,2,76,1,n513-2,,,,,,,,,,0
41,41,193.0,0.5,193.0,0.5,1552,4,61,5,n520-2,,,,,,,,,,0
41,41,193.0,0.5,193.0,0.5,1552,4,64,5,n521-2,,,,,,,,,,0
41,41,193.25,0.25,193.25,0.25,1554,2,78,1,n514-2,,,,,,,,,,0
41,41,193.5,0.5,193.5,0.5,1556,4,64,5,n523-2,,,,,,,,,,0
41,41,193.5,0.25,193.5,0.25,1556,2,80,1,n515-2,,,,,,,,,,0
41,41,193.5,0.5,193.5,0.5,1556,4,61,5,n522-2,,,,,,,,,,0
41,41,193.75,0.25,193.75,0.25,1558,2,81,1,n516-2,,,,,,,,,,0
42,42,194.0,0.25,194.0,0.25,1560,2,81,1,n524-2,,,,,,,,,,0
42,42,194.0,0.5,194.0,0.5,1560,4,59,5,n532-2,V43,1.0,2/4,,a,I,V43,V,Mm7,1
42,42,194.25,0.25,194.25,0.25,1562,2,80,1,n525-2,,,,,,,,,,0
42,42,194.5,0.25,194.5,0.25,1564,2,78,1,n526-2,,,,,,,,,,0
42,42,194.5,0.5,194.5,0.5,1564,4,64,5,n534-2,,,,,,,,,,0
42,42,194.5,0.5,194.5,0.5,1564,4,62,5,n533-2,,,,,,,,,,0
42,42,194.75,0.25,194.75,0.25,1566,2,76,1,n527-2,,,,,,,,,,0
42,42,195.0,0.5,195.0,0.5,1568,4,56,5,n535-2,V65,1.0,2/4,,a,I,V65,V,Mm7,1
42,42,195.0,0.25,195.0,0.25,1568,2,76,1,n528-2,,,,,,,,,,0
42,42,195.25,0.25,195.25,0.25,1570,2,74,1,n529-2,,,,,,,,,,0
42,42,195.5,0.25,195.5,0.25,1572,2,73,1,n530-2,,,,,,,,,,0
42,42,195.5,0.5,195.5,0.5,1572,4,62,5,n536-2,,,,,,,,,,0
42,42,195.5,0.5,195.5,0.5,1572,4,64,5,n537-2,,,,,,,,,,0
42,42,195.75,0.25,195.75,0.25,1574,2,71,1,n531-2,,,,,,,,,,0
43,43,196.0,0.5,196.0,0.5,1576,4,57,5,n546-2,I,2.0,2/4,,a,I,I,I,M,1
43,43,196.0,0.25,196.0,0.25,1576,2,69,1,n538-2,,,,,,,,,,0
43,43,196.25,0.25,196.25,0.25,1578,2,71,1,n539-2,,,,,,,,,,0
43,43,196.5,0.25,196.5,0.25,1580,2,73,1,n540-2,,,,,,,,,,0
43,43,196.5,0.5,196.5,0.5,1580,4,61,5,n547-2,,,,,,,,,,0
43,43,196.5,0.5,196.5,0.5,1580,4,64,5,n548-2,,,,,,,,,,0
43,43,196.75,0.25,196.75,0.25,1582,2,74,1,n541-2,,,,,,,,,,0
43,43,197.0,0.5,197.0,0.5,1584,4,64,5,n550-2,,,,,,,,,,0
43,43,197.0,0.25,197.0,0.25,1584,2,76,1,n542-2,,,,,,,,,,0
43,43,197.0,0.5,197.0,0.5,1584,4,61,5,n549-2,,,,,,,,,,0
43,43,197.25,0.25,197.25,0.25,1586,2,78,1,n543-2,,,,,,,,,,0
43,43,197.5,0.5,197.5,0.5,1588,4,61,5,n551-2,,,,,,,,,,0
43,43,197.5,0.5,197.5,0.5,1588,4,64,5,n552-2,,,,,,,,,,0
43,43,197.5,0.25,197.5,0.25,1588,2,80,1,n544-2,,,,,,,,,,0
43,43,197.75,0.25,197.75,0.25,1590,2,81,1,n545-2,,,,,,,,,,0
44,44,198.0,0.5,198.0,0.5,1592,4,52,5,n559-2,V7|HC,2.0,2/4,,a,I,V7,V,Mm7,1
44,44,198.0,0.5,198.0,0.5,1592,4,82,1,n553-2,,,,,,,,,,0
44,44,198.5,0.5,198.5,0.5,1596,4,56,5,n560-2,,,,,,,,,,0
44,44,198.5,0.5,198.5,0.5,1596,4,62,5,n561-2,,,,,,,,,,0
44,44,198.5,0.5,198.5,0.5,1596,4,83,1,n554-2,,,,,,,,,,0
44,44,199.0,0.5,199.0,0.5,1600,4,56,5,n562-2,,,,,,,,,,0
44,44,199.0,0.5,199.0,0.5,1600,4,62,5,n563-2,,,,,,,,,,0
44,44,199.0,0.25,199.0,0.25,1600,2,76,1,n555-2,,,,,,,,,,0
44,44,199.25,0.25,199.25,0.25,1602,2,74,1,n556-2,,,,,,,,,,0
44,44,199.5,0.25,199.5,0.25,1604,2,73,1,n557-2,,,,,,,,,,0
44,44,199.5,0.5,199.5,0.5,1604,4,62,5,n565-2,,,,,,,,,,0
44,44,199.5,0.5,199.5,0.5,1604,4,56,5,n564-2,,,,,,,,,,0
44,44,199.75,0.25,199.75,0.25,1606,2,71,1,n558-2,,,,,,,,,,0
45,45,200.0,0.5,200.0,0.5,1608,4,57,5,n574-2,I,2.0,2/4,,a,I,I,I,M,1
45,45,200.0,0.25,200.0,0.25,1608,2,69,1,n566-2,,,,,,,,,,0
45,45,200.25,0.25,200.25,0.25,1610,2,71,1,n567-2,,,,,,,,,,0
45,45,200.5,0.5,200.5,0.5,1612,4,61,5,n575-2,,,,,,,,,,0
45,45,200.5,0.5,200.5,0.5,1612,4,64,5,n576-2,,,,,,,,,,0
45,45,200.5,0.25,200.5,0.25,1612,2,73,1,n568-2,,,,,,,,,,0
45,45,200.75,0.25,200.75,0.25,1614,2,74,1,n569-2,,,,,,,,,,0
45,45,201.0,0.5,201.0,0.5,1616,4,61,5,n577-2,,,,,,,,,,0
45,45,201.0,0.5,201.0,0.5,1616,4,64,5,n578-2,,,,,,,,,,0
45,45,201.0,0.25,201.0,0.25,1616,2,76,1,n570-2,,,,,,,,,,0
45,45,201.25,0.25,201.25,0.25,1618,2,78,1,n571-2,,,,,,,,,,0
45,45,201.5,0.5,201.5,0.5,1620,4,61,5,n579-2,,,,,,,,,,0
45,45,201.5,0.5,201.5,0.5,1620,4,64,5,n580-2,,,,,,,,,,0
45,45,201.5,0.25,201.5,0.25,1620,2,80,1,n572-2,,,,,,,,,,0
45,45,201.75,0.25,201.75,0.25,1622,2,81,1,n573-2,,,,,,,,,,0
46,46,202.0,0.5,202.0,0.5,1624,4,59,5,n589-2,V43,1.0,2/4,,a,I,V43,V,Mm7,1
46,46,202.0,0.25,202.0,0.25,1624,2,81,1,n581-2,,,,,,,,,,0
46,46,202.25,0.25,202.25,0.25,1626,2,80,1,n582-2,,,,,,,,,,0
46,46,202.5,0.25,202.5,0.25,1628,2,78,1,n583-2,,,,,,,,,,0
46,46,202.5,0.5,202.5,0.5,1628,4,62,5,n590-2,,,,,,,,,,0
46,46,202.5,0.5,202.5,0.5,1628,4,64,5,n591-2,,,,,,,,,,0
46,46,202.75,0.25,202.75,0.25,1630,2,76,1,n584-2,,,,,,,,,,0
