xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,globalkey,localkey,chord,numeral,chord_type,chord_label
23,23,66.0,0.5,66.0,0.5,3168,24,71,1,n312-1,I6,2.0,3/4,A,V,I6,I,M,1
23,23,66.5,1.0,66.5,1.0,3192,48,76,1,n313-1,,,,,,,,,0
23,23,67.0,1.0,67.0,1.0,3216,48,56,5,n318-1,,,,,,,,,0
23,23,67.0,1.0,67.0,1.0,3216,48,64,5,n319-1,,,,,,,,,0
23,23,67.5,0.5,67.5,0.5,3240,24,71,1,n314-1,,,,,,,,,0
23,23,68.0,1.0,68.0,1.0,3264,48,57,5,n320-1,IV,1.0,3/4,A,V,IV,IV,M,1
23,23,68.0,1.0,68.0,1.0,3264,48,64,5,n321-1,,,,,,,,,0
23,23,68.0,0.5,68.0,0.5,3264,24,73,1,n315-1,,,,,,,,,0
23,23,68.5,0.5,68.5,0.5,3288,24,69,1,n316-1,,,,,,,,,0
24,24,69.0,0.5,69.0,0.5,3312,24,68,1,n322-1,V(64),1.0,3/4,A,V,V(64),V,M,1
24,24,69.5,1.0,69.5,1.0,3336,48,71,1,n323-1,,,,,,,,,0
24,24,70.0,1.0,70.0,1.0,3360,48,63,5,n329-1,,,,,,,,,0
24,24,70.0,1.0,70.0,1.0,3360,48,59,5,n328-1,V,1.0,3/4,A,V,V,V,M,1
24,24,70.5,0.5,70.5,0.5,3384,24,70,1,n324-1,,,,,,,,,0
24,24,71.0,1.0,71.0,1.0,3408,48,47,5,n330-1,V7,1.0,3/4,A,V,V7,V,Mm7,1
24,24,71.0,0.5,71.0,0.5,3408,24,69,1,n325-1,,,,,,,,,0
24,24,71.5,0.5,71.5,0.5,3432,24,66,1,n326-1,,,,,,,,,0
25,25,72.0,0.25,72.0,0.25,3456,12,52,5,n343-1,I|IAC}{,3.0,3/4,A,V,I,I,M,1
25,25,72.0,0.25,72.0,0.25,3456,12,68,1,n331-1,,,,,,,,,0
25,25,72.25,0.25,72.25,0.25,3468,12,59,5,n344-1,,,,,,,,,0
25,25,72.25,0.25,72.25,0.25,3468,12,71,1,n332-1,,,,,,,,,0
25,25,72.5,0.25,72.5,0.25,3480,12,73,1,n333-1,,,,,,,,,0
25,25,72.5,0.25,72.5,0.25,3480,12,56,5,n345-1,,,,,,,,,0
25,25,72.75,0.25,72.75,0.25,3492,12,75,1,n334-1,,,,,,,,,0
25,25,72.75,0.25,72.75,0.25,3492,12,59,5,n346-1,,,,,,,,,0
25,25,73.0,0.25,73.0,0.25,3504,12,52,5,n347-1,,,,,,,,,0
25,25,73.0,0.25,73.0,0.25,3504,12,76,1,n335-1,,,,,,,,,0
25,25,73.25,0.25,73.25,0.25,3516,12,59,5,n348-1,,,,,,,,,0
25,25,73.25,0.25,73.25,0.25,3516,12,78,1,n336-1,,,,,,,,,0
25,25,73.5,0.25,73.5,0.25,3528,12,56,5,n349-1,,,,,,,,,0
25,25,73.5,0.25,73.5,0.25,3528,12,80,1,n337-1,,,,,,,,,0
25,25,73.75,0.25,73.75,0.25,3540,12,59,5,n350-1,,,,,,,,,0
25,25,73.75,0.25,73.75,0.25,3540,12,81,1,n338-1,,,,,,,,,0
25,25,74.0,0.25,74.0,0.25,3552,12,83,1,n339-1,,,,,,,,,0
25,25,74.0,0.25,74.0,0.25,3552,12,52,5,n351-1,,,,,,,,,0
25,25,74.25,0.25,74.25,0.25,3564,12,85,1,n340-1,,,,,,,,,0
25,25,74.25,0.25,74.25,0.25,3564,12,59,5,n352-1,,,,,,,,,0
25,25,74.5,0.25,74.5,0.25,3576,12,56,5,n353-1,,,,,,,,,0
25,25,74.5,0.25,74.5,0.25,3576,12,83,1,n341-1,,,,,,,,,0
25,25,74.75,0.25,74.75,0.25,3588,12,59,5,n354-1,,,,,,,,,0
25,25,74.75,0.25,74.75,0.25,3588,12,80,1,n342-1,,,,,,,,,0
26,26,75.0,0.25,75.0,0.25,3600,12,54,5,n367-1,V43,2.0,3/4,A,V,V43,V,Mm7,1
26,26,75.0,0.25,75.0,0.25,3600,12,81,1,n355-1,,,,,,,,,0
26,26,75.25,0.25,75.25,0.25,3612,12,59,5,n368-1,,,,,,,,,0
26,26,75.25,0.25,75.25,0.25,3612,12,83,1,n356-1,,,,,,,,,0
26,26,75.5,0.25,75.5,0.25,3624,12,57,5,n369-1,,,,,,,,,0
26,26,75.5,0.25,75.5,0.25,3624,12,81,1,n357-1,,,,,,,,,0
26,26,75.75,0.25,75.75,0.25,3636,12,78,1,n358-1,,,,,,,,,0
26,26,75.75,0.25,75.75,0.25,3636,12,59,5,n370-1,,,,,,,,,0
26,26,76.0,0.25,76.0,0.25,3648,12,54,5,n371-1,,,,,,,,,0
26,26,76.0,0.25,76.0,0.25,3648,12,75,1,n359-1,,,,,,,,,0
26,26,76.25,0.25,76.25,0.25,3660,12,59,5,n372-1,,,,,,,,,0
26,26,76.25,0.25,76.25,0.25,3660,12,76,1,n360-1,,,,,,,,,0
26,26,76.5,0.25,76.5,0.25,3672,12,57,5,n373-1,,,,,,,,,0
26,26,76.5,0.25,76.5,0.25,3672,12,75,1,n361-1,,,,,,,,,0
26,26,76.75,0.25,76.75,0.25,3684,12,59,5,n374-1,,,,,,,,,0
26,26,76.75,0.25,76.75,0.25,3684,12,71,1,n362-1,,,,,,,,,0
26,26,77.0,0.25,77.0,0.25,3696,12,69,1,n363-1,,,,,,,,,0
26,26,77.0,0.25,77.0,0.25,3696,12,51,5,n375-1,V65,1.0,3/4,A,V,V65,V,Mm7,1
26,26,77.25,0.25,77.25,0.25,3708,12,59,5,n376-1,,,,,,,,,0
26,26,77.25,0.25,77.25,0.25,3708,12,71,1,n364-1,,,,,,,,,0
26,26,77.5,0.25,77.5,0.25,3720,12,54,5,n377-1,,,,,,,,,0
26,26,77.5,0.25,77.5,0.25,3720,12,69,1,n365-1,,,,,,,,,0
26,26,77.75,0.25,77.75,0.25,3732,12,59,5,n378-1,,,,,,,,,0
26,26,77.75,0.25,77.75,0.25,3732,12,66,1,n366-1,,,,,,,,,0
27,27,78.0,0.25,78.0,0.25,3744,12,52,5,n391-1,I,3.0,3/4,A,V,I,I,M,1
27,27,78.0,0.25,78.0,0.25,3744,12,68,1,n379-1,,,,,,,,,0
27,27,78.25,0.25,78.25,0.25,3756,12,71,1,n380-1,,,,,,,,,0
27,27,78.25,0.25,78.25,0.25,3756,12,59,5,n392-1,,,,,,,,,0
27,27,78.5,0.25,78.5,0.25,3768,12,56,5,n393-1,,,,,,,,,0
27,27,78.5,0.25,78.5,0.25,3768,12,73,1,n381-1,,,,,,,,,0
27,27,78.75,0.25,78.75,0.25,3780,12,59,5,n394-1,,,,,,,,,0
27,27,78.75,0.25,78.75,0.25,3780,12,75,1,n382-1,,,,,,,,,0
27,27,79.0,0.25,79.0,0.25,3792,12,52,5,n395-1,,,,,,,,,0
27,27,79.0,0.25,79.0,0.25,3792,12,76,1,n383-1,,,,,,,,,0
27,27,79.25,0.25,79.25,0.25,3804,12,59,5,n396-1,,,,,,,,,0
27,27,79.25,0.25,79.25,0.25,3804,12,78,1,n384-1,,,,,,,,,0
27,27,79.5,0.25,79.5,0.25,3816,12,56,5,n397-1,,,,,,,,,0
27,27,79.5,0.25,79.5,0.25,3816,12,80,1,n385-1,,,,,,,,,0
27,27,79.75,0.25,79.75,0.25,3828,12,81,1,n386-1,,,,,,,,,0
27,27,79.75,0.25,79.75,0.25,3828,12,59,5,n398-1,,,,,,,,,0
27,27,80.0,0.25,80.0,0.25,3840,12,83,1,n387-1,,,,,,,,,0
27,27,80.0,0.25,80.0,0.25,3840,12,52,5,n399-1,,,,,,,,,0
27,27,80.25,0.25,80.25,0.25,3852,12,59,5,n400-1,,,,,,,,,0
27,27,80.25,0.25,80.25,0.25,3852,12,85,1,n388-1,,,,,,,,,0
27,27,80.5,0.25,80.5,0.25,3864,12,56,5,n401-1,,,,,,,,,0
27,27,80.5,0.25,80.5,0.25,3864,12,83,1,n389-1,,,,,,,,,0
27,27,80.75,0.25,80.75,0.25,3876,12,59,5,n402-1,,,,,,,,,0
27,27,80.75,0.25,80.75,0.25,3876,12,80,1,n390-1,,,,,,,,,0
28,28,81.0,0.25,81.0,0.25,3888,12,54,5,n415-1,V43,2.0,3/4,A,V,V43,V,Mm7,1
28,28,81.0,0.25,81.0,0.25,3888,12,81,1,n403-1,,,,,,,,,0
28,28,81.25,0.25,81.25,0.25,3900,12,59,5,n416-1,,,,,,,,,0
28,28,81.25,0.25,81.25,0.25,3900,12,83,1,n404-1,,,,,,,,,0
28,28,81.5,0.25,81.5,0.25,3912,12,81,1,n405-1,,,,,,,,,0
28,28,81.5,0.25,81.5,0.25,3912,12,57,5,n417-1,,,,,,,,,0
28,28,81.75,0.25,81.75,0.25,3924,12,59,5,n418-1,,,,,,,,,0
28,28,81.75,0.25,81.75,0.25,3924,12,78,1,n406-1,,,,,,,,,0
28,28,82.0,0.25,82.0,0.25,3936,12,54,5,n419-1,,,,,,,,,0
28,28,82.0,0.25,82.0,0.25,3936,12,75,1,n407-1,,,,,,,,,0
28,28,82.25,0.25,82.25,0.25,3948,12,59,5,n420-1,,,,,,,,,0
28,28,82.25,0.25,82.25,0.25,3948,12,76,1,n408-1,,,,,,,,,0
28,28,82.5,0.25,82.5,0.25,3960,12,57,5,n421-1,,,,,,,,,0
28,28,82.5,0.25,82.5,0.25,3960,12,75,1,n409-1,,,,,,,,,0
28,28,82.75,0.25,82.75,0.25,3972,12,59,5,n422-1,,,,,,,,,0
28,28,82.75,0.25,82.75,0.25,3972,12,71,1,n410-1,,,,,,,,,0
28,28,83.0,0.25,83.0,0.25,3984,12,69,1,n411-1,,,,,,,,,0
28,28,83.0,0.25,83.0,0.25,3984,12,51,5,n423-1,V65,1.0,3/4,A,V,V65,V,Mm7,1
28,28,83.25,0.25,83.25,0.25,3996,12,59,5,n424-1,,,,,,,,,0
28,28,83.25,0.25,83.25,0.25,3996,12,71,1,n412-1,,,,,,,,,0
28,28,83.5,0.25,83.5,0.25,4008,12,54,5,n425-1,,,,,,,,,0
28,28,83.5,0.25,83.5,0.25,4008,12,69,1,n413-1,,,,,,,,,0
28,28,83.75,0.25,83.75,0.25,4020,12,59,5,n426-1,,,,,,,,,0
28,28,83.75,0.25,83.75,0.25,4020,12,66,1,n414-1,,,,,,,,,0
29,29,84.0,1.0,84.0,1.0,4032,48,52,5,n439-1,I,1.0,3/4,A,V,I,I,M,1
29,29,84.0,0.25,84.0,0.25,4032,12,68,1,n427-1,,,,,,,,,0
29,29,84.25,0.25,84.25,0.25,4044,12,71,1,n428-1,,,,,,,,,0
29,29,84.5,0.25,84.5,0.25,4056,12,76,1,n429-1,,,,,,,,,0
29,29,84.75,0.25,84.75,0.25,4068,12,75,1,n430-1,,,,,,,,,0
29,29,85.0,0.25,85.0,0.25,4080,12,75,1,n431-1,,,,,,,,,0
29,29,85.0,1.0,85.0,1.0,4080,48,57,5,n440-1,IV,1.0,3/4,A,V,IV,IV,M,1
29,29,85.25,0.25,85.25,0.25,4092,12,73,1,n432-1,,,,,,,,,0
29,29,85.5,0.25,85.5,0.25,4104,12,81,1,n433-1,,,,,,,,,0
29,29,85.75,0.25,85.75,0.25,4116,12,80,1,n434-1,,,,,,,,,0
29,29,86.0,0.25,86.0,0.25,4128,12,80,1,n435-1,ii6,1.5,3/4,A,V,ii6,ii,m,1
29,29,86.25,0.25,86.25,0.25,4140,12,78,1,n436-1,,,,,,,,,0
29,29,86.5,0.25,86.5,0.25,4152,12,85,1,n437-1,,,,,,,,,0
29,29,86.75,0.25,86.75,0.25,4164,12,83,1,n438-1,,,,,,,,,0
30,30,87.0,0.25,87.0,0.25,4176,12,83,1,n442-1,,,,,,,,,0
30,30,87.25,0.25,87.25,0.25,4188,12,81,1,n443-1,,,,,,,,,0
30,30,87.5,0.25,87.5,0.25,4200,12,80,1,n444-1,,,,,,,,,0
30,30,87.5,0.5,87.5,0.5,4200,24,69,2,n448-1,,,,,,,,,0
30,30,87.5,0.5,87.5,0.5,4200,24,59,5,n452-1,V7,0.5,3/4,A,V,V7,V,Mm7,1
30,30,87.5,0.5,87.5,0.5,4200,24,63,5,n453-1,,,,,,,,,0
30,30,87.75,0.25,87.75,0.25,4212,12,78,1,n445-1,,,,,,,,,0
30,30,88.0,0.5,88.0,0.5,4224,24,64,5,n454-1,I(94)},1.0,3/4,A,V,I(94),I,M,1
30,30,88.0,1.0,88.0,1.0,4224,48,69,2,n449-1,,,,,,,,,0
30,30,88.0,1.0,88.0,1.0,4224,48,78,1,n446-1,,,,,,,,,0
30,30,88.5,0.5,88.5,0.5,4248,24,59,5,n455-1,,,,,,,,,0
30,30,89.0,1.0,89.0,1.0,4272,48,52,5,n456-1,I|PAC,1.0,3/4,A,V,I,I,M,1
30,30,89.0,1.0,89.0,1.0,4272,48,68,2,n450-1,,,,,,,,,0
30,30,89.0,1.0,89.0,1.0,4272,48,76,1,n447-1,,,,,,,,,0
31,31,90.0,2.0,90.0,2.0,4320,96,69,1,n458-1,I.I{,2.0,3/4,A,I,I,I,M,1
31,31,90.0,0.0,90.0,0.0,4320,0,76,1,n457-1,,,,,,,,,0
31,31,91.0,1.0,91.0,1.0,4368,48,61,5,n465-1,,,,,,,,,0
31,31,91.0,1.0,91.0,1.0,4368,48,57,5,n464-1,,,,,,,,,0
31,31,92.0,1.0,92.0,1.0,4416,48,52,5,n466-1,V7,1.0,3/4,A,I,V7,V,Mm7,1
31,31,92.0,1.0,92.0,1.0,4416,48,62,5,n467-1,,,,,,,,,0
31,31,92.0,0.25,92.0,0.25,4416,12,71,1,n459-1,,,,,,,,,0
31,31,92.25,0.25,92.25,0.25,4428,12,69,1,n460-1,,,,,,,,,0
31,31,92.5,0.25,92.5,0.25,4440,12,71,1,n461-1,,,,,,,,,0
31,31,92.75,0.25,92.75,0.25,4452,12,68,1,n462-1,,,,,,,,,0
32,32,93.0,0.5,93.0,0.5,4464,24,69,1,n468-1,,,,,,,,,0
32,32,93.0,0.5,93.0,0.5,4464,24,61,5,n480-1,,,,,,,,,0
32,32,93.0,0.5,93.0,0.5,4464,24,57,5,n479-1,I,3.0,3/4,A,I,I,I,M,1
32,32,93.5,0.5,93.5,0.5,4488,24,76,1,n470-1,,,,,,,,,0
32,32,93.5,0.5,93.5,0.5,4488,24,64,1,n469-1,,,,,,,,,0
32,32,93.5,0.5,93.5,0.5,4488,24,49,5,n481-1,,,,,,,,,0
32,32,93.5,0.5,93.5,0.5,4488,24,61,5,n482-1,,,,,,,,,0
32,32,94.0,0.5,94.0,0.5,4512,24,48,5,n483-1,,,,,,,,,0
32,32,94.0,0.5,94.0,0.5,4512,24,60,5,n484-1,,,,,,,,,0
32,32,94.0,0.5,94.0,0.5,4512,24,63,1,n471-1,,,,,,,,,0
32,32,94.0,0.5,94.0,0.5,4512,24,75,1,n472-1,,,,,,,,,0
32,32,94.5,0.5,94.5,0.5,4536,24,76,1,n474-1,,,,,,,,,0
32,32,94.5,0.5,94.5,0.5,4536,24,49,5,n485-1,,,,,,,,,0
32,32,94.5,0.5,94.5,0.5,4536,24,61,5,n486-1,,,,,,,,,0
32,32,94.5,0.5,94.5,0.5,4536,24,64,1,n473-1,,,,,,,,,0
32,32,95.0,0.5,95.0,0.5,4560,24,47,5,n487-1,,,,,,,,,0
32,32,95.0,0.5,95.0,0.5,4560,24,59,5,n488-1,,,,,,,,,0
32,32,95.0,0.5,95.0,0.5,4560,24,62,1,n475-1,,,,,,,,,0
32,32,95.0,0.5,95.0,0.5,4560,24,74,1,n476-1,,,,,,,,,0
32,32,95.5,0.5,95.5,0.5,4584,24,57,5,n490-1,,,,,,,,,0
32,32,95.5,0.5,95.5,0.5,4584,24,61,1,n477-1,,,,,,,,,0
32,32,95.5,0.5,95.5,0.5,4584,24,45,5,n489-1,,,,,,,,,0
32,32,95.5,0.5,95.5,0.5,4584,24,73,1,n478-1,,,,,,,,,0
33,33,96.0,0.0,96.0,0.0,4608,0,76,1,n491-1,,,,,,,,,0
33,33,96.0,2.0,96.0,2.0,4608,96,71,1,n492-1,V6,2.0,3/4,A,I,V6,V,M,1
33,33,97.0,1.0,97.0,1.0,4656,48,64,5,n499-1,,,,,,,,,0
33,33,97.0,1.0,97.0,1.0,4656,48,56,5,n498-1,,,,,,,,,0
33,33,98.0,1.0,98.0,1.0,4704,48,57,5,n500-1,I,1.0,3/4,A,I,I,I,M,1
33,33,98.0,1.0,98.0,1.0,4704,48,64,5,n501-1,,,,,,,,,0
33,33,98.0,0.25,98.0,0.25,4704,12,73,1,n493-1,,,,,,,,,0
33,33,98.25,0.25,98.25,0.25,4716,12,71,1,n494-1,,,,,,,,,0
33,33,98.5,0.25,98.5,0.25,4728,12,73,1,n495-1,,,,,,,,,0
33,33,98.75,0.25,98.75,0.25,4740,12,69,1,n496-1,,,,,,,,,0
34,34,99.0,0.5,99.0,0.5,4752,24,59,5,n513-1,V43,3.0,3/4,A,I,V43,V,Mm7,1
34,34,99.0,0.5,99.0,0.5,4752,24,64,5,n514-1,,,,,,,,,0
34,34,99.0,0.5,99.0,0.5,4752,24,74,1,n502-1,,,,,,,,,0
34,34,99.5,0.5,99.5,0.5,4776,24,74,1,n504-1,,,,,,,,,0
34,34,99.5,0.5,99.5,0.5,4776,24,62,1,n503-1,,,,,,,,,0
34,34,99.5,0.5,99.5,0.5,4776,24,59,5,n516-1,,,,,,,,,0
34,34,99.5,0.5,99.5,0.5,4776,24,47,5,n515-1,,,,,,,,,0
34,34,100.0,0.5,100.0,0.5,4800,24,46,5,n517-1,,,,,,,,,0
34,34,100.0,0.5,100.0,0.5,4800,24,58,5,n518-1,,,,,,,,,0
34,34,100.0,0.5,100.0,0.5,4800,24,61,1,n505-1,,,,,,,,,0
34,34,100.0,0.5,100.0,0.5,4800,24,73,1,n506-1,,,,,,,,,0
34,34,100.5,0.5,100.5,0.5,4824,24,47,5,n519-1,,,,,,,,,0
34,34,100.5,0.5,100.5,0.5,4824,24,59,5,n520-1,,,,,,,,,0
34,34,100.5,0.5,100.5,0.5,4824,24,62,1,n507-1,,,,,,,,,0
34,34,100.5,0.5,100.5,0.5,4824,24,74,1,n508-1,,,,,,,,,0
34,34,101.0,0.5,101.0,0.5,4848,24,73,1,n510-1,,,,,,,,,0
34,34,101.0,0.5,101.0,0.5,4848,24,61,1,n509-1,,,,,,,,,0
34,34,101.0,0.5,101.0,0.5,4848,24,45,5,n521-1,,,,,,,,,0
34,34,101.0,0.5,101.0,0.5,4848,24,57,5,n522-1,,,,,,,,,0
34,34,101.5,0.5,101.5,0.5,4872,24,44,5,n523-1,,,,,,,,,0
34,34,101.5,0.5,101.5,0.5,4872,24,56,5,n524-1,,,,,,,,,0
34,34,101.5,0.5,101.5,0.5,4872,24,59,1,n511-1,,,,,,,,,0
34,34,101.5,0.5,101.5,0.5,4872,24,71,1,n512-1,,,,,,,,,0
35,35,102.0,0.0,102.0,0.0,4896,0,75,1,n525-1,I6,2.0,3/4,A,I,I6,I,M,1
35,35,102.0,0.0,102.0,0.0,4896,0,76,1,n526-1,,,,,,,,,0
35,35,102.0,2.0,102.0,2.0,4896,96,76,1,n528-1,,,,,,,,,0
35,35,102.0,0.0,102.0,0.0,4896,0,78,1,n527-1,,,,,,,,,0
35,35,103.0,1.0,103.0,1.0,4944,48,61,5,n534-1,,,,,,,,,0
35,35,103.0,1.0,103.0,1.0,4944,48,49,5,n533-1,,,,,,,,,0
35,35,104.0,1.0,104.0,1.0,4992,48,47,5,n535-1,viio6,1.0,3/4,A,I,viio6,vii,o,1
35,35,104.0,1.0,104.0,1.0,4992,48,59,5,n536-1,,,,,,,,,0
35,35,104.0,0.5,104.0,0.5,4992,24,74,1,n530-1,,,,,,,,,0
35,35,104.0,0.0,104.0,0.0,4992,0,78,1,n529-1,,,,,,,,,0
36,36,105.0,0.0,105.0,0.0,5040,0,71,1,n537-1,I64,2.0,3/4,A,I,I64,I,M,1
36,36,105.0,0.0,105.0,0.0,5040,0,73,1,n538-1,,,,,,,,,0
36,36,105.0,2.0,105.0,2.0,5040,96,73,1,n540-1,,,,,,,,,0
36,36,105.0,0.0,105.0,0.0,5040,0,74,1,n539-1,,,,,,,,,0
36,36,106.0,1.0,106.0,1.0,5088,48,52,5,n545-1,,,,,,,,,0
36,36,106.0,1.0,106.0,1.0,5088,48,64,5,n546-1,,,,,,,,,0
36,36,107.0,0.0,107.0,0.0,5136,0,74,1,n541-1,,,,,,,,,0
36,36,107.0,0.5,107.0,0.5,5136,24,71,1,n542-1,,,,,,,,,0
36,36,107.0,1.0,107.0,1.0,5136,48,50,5,n547-1,ii6,1.0,3/4,A,I,ii6,ii,m,1
36,36,107.0,1.0,107.0,1.0,5136,48,62,5,n548-1,,,,,,,,,0
37,37,108.0,0.375,108.0,0.375,5184,18,69,1,n549-1,I6,1.5,3/4,A,I,I6,I,M,1
37,37,108.375,0.125,108.375,0.125,5202,6,71,1,n550-1,,,,,,,,,0
37,37,108.5,0.375,108.5,0.375,5208,18,69,1,n551-1,,,,,,,,,0
37,37,108.875,0.125,108.875,0.125,5226,6,68,1,n552-1,,,,,,,,,0
37,37,109.0,0.5,109.0,0.5,5232,24,69,1,n553-1,,,,,,,,,0
37,37,109.5,0.5,109.5,0.5,5256,24,62,5,n563-1,viio64,0.5,3/4,A,I,viio64,vii,o,1
37,37,109.5,0.5,109.5,0.5,5256,24,68,1,n554-1,,,,,,,,,0
37,37,109.5,0.5,109.5,0.5,5256,24,71,1,n555-1,,,,,,,,,0
37,37,110.0,0.5,110.0,0.5,5280,24,73,1,n557-1,,,,,,,,,0
37,37,110.0,0.5,110.0,0.5,5280,24,69,1,n556-1,,,,,,,,,0
37,37,110.0,0.5,110.0,0.5,5280,24,61,5,n564-1,I6,0.5,3/4,A,I,I6,I,M,1
37,37,110.5,0.5,110.5,0.5,5304,24,59,5,n565-1,viio6,0.5,3/4,A,I,viio6,vii,o,1
37,37,110.5,0.5,110.5,0.5,5304,24,71,1,n558-1,,,,,,,,,0
37,37,110.5,0.5,110.5,0.5,5304,24,74,1,n559-1,,,,,,,,,0
38,38,111.0,0.5,111.0,0.5,5328,24,57,5,n578-1,I,0.5,3/4,A,I,I,I,M,1
38,38,111.0,1.0,111.0,1.0,5328,48,73,1,n566-1,,,,,,,,,0
38,38,111.0,1.0,111.0,1.0,5328,48,76,1,n567-1,,,,,,,,,0
38,38,111.5,0.5,111.5,0.5,5352,24,49,5,n579-1,I6,0.5,3/4,A,I,I6,I,M,1
38,38,112.0,0.0,112.0,0.0,5376,0,78,1,n569-1,,,,,,,,,0
38,38,112.0,0.5,112.0,0.5,5376,24,76,1,n571-1,,,,,,,,,0
38,38,112.0,0.0,112.0,0.0,5376,0,74,1,n568-1,,,,,,,,,0
38,38,112.0,0.5,112.0,0.5,5376,24,73,1,n570-1,,,,,,,,,0
38,38,112.0,2.0,112.0,2.0,5376,96,52,5,n580-1,V(64)},1.0,3/4,A,I,V(64),V,M,1
38,38,112.5,0.25,112.5,0.25,5400,12,71,1,n572-1,,,,,,,,,0
38,38,112.5,0.25,112.5,0.25,5400,12,74,1,n573-1,,,,,,,,,0
38,38,112.75,0.25,112.75,0.25,5412,12,69,1,n574-1,,,,,,,,,0
38,38,112.75,0.25,112.75,0.25,5412,12,73,1,n575-1,,,,,,,,,0
38,38,113.0,1.0,113.0,1.0,5424,48,68,1,n576-1,V|HC,1.0,3/4,A,I,V,V,M,1
38,38,113.0,1.0,113.0,1.0,5424,48,71,1,n577-1,,,,,,,,,0
39,39,114.0,1.25,114.0,1.25,5472,60,69,1,n581-1,I{,2.0,3/4,A,I,I,I,M,1
39,39,115.0,1.0,115.0,1.0,5520,48,61,5,n590-1,,,,,,,,,0
39,39,115.0,1.0,115.0,1.0,5520,48,57,6,n593-1,,,,,,,,,0
39,39,115.25,0.25,115.25,0.25,5532,12,64,1,n583-1,,,,,,,,,0
39,39,115.5,0.25,115.5,0.25,5544,12,73,1,n584-1,,,,,,,,,0
39,39,115.75,0.25,115.75,0.25,5556,12,73,1,n585-1,,,,,,,,,0
39,39,116.0,1.0,116.0,1.0,5568,48,52,6,n594-1,V7,1.0,3/4,A,I,V7,V,Mm7,1
39,39,116.0,0.5,116.0,0.5,5568,24,59,5,n591-1,,,,,,,,,0
39,39,116.0,0.25,116.0,0.25,5568,12,73,1,n586-1,,,,,,,,,0
39,39,116.25,0.25,116.25,0.25,5580,12,74,1,n587-1,,,,,,,,,0
39,39,116.5,0.5,116.5,0.5,5592,24,62,5,n592-1,,,,,,,,,0
39,39,116.5,0.25,116.5,0.25,5592,12,71,1,n588-1,,,,,,,,,0
39,39,116.75,0.25,116.75,0.25,5604,12,68,1,n589-1,,,,,,,,,0
40,40,117.0,0.5,117.0,0.5,5616,24,69,1,n595-1,,,,,,,,,0
40,40,117.0,0.5,117.0,0.5,5616,24,61,5,n601-1,,,,,,,,,0
40,40,117.0,0.5,117.0,0.5,5616,24,57,6,n607-1,I,3.0,3/4,A,I,I,I,M,1
40,40,117.5,0.5,117.5,0.5,5640,24,64,5,n602-1,,,,,,,,,0
40,40,117.5,0.5,117.5,0.5,5640,24,85,1,n596-1,,,,,,,,,0
40,40,118.0,0.5,118.0,0.5,5664,24,63,5,n603-1,,,,,,,,,0
40,40,118.0,0.5,118.0,0.5,5664,24,84,1,n597-1,,,,,,,,,0
40,40,118.5,0.5,118.5,0.5,5688,24,64,5,n604-1,,,,,,,,,0
40,40,118.5,0.5,118.5,0.5,5688,24,85,1,n598-1,,,,,,,,,0
40,40,119.0,0.5,119.0,0.5,5712,24,62,5,n605-1,,,,,,,,,0
40,40,119.0,0.5,119.0,0.5,5712,24,83,1,n599-1,,,,,,,,,0
40,40,119.5,0.5,119.5,0.5,5736,24,61,5,n606-1,,,,,,,,,0
40,40,119.5,0.5,119.5,0.5,5736,24,81,1,n600-1,,,,,,,,,0
41,41,120.0,1.25,120.0,1.25,5760,60,71,1,n608-1,V7,2.0,3/4,A,I,V7,V,Mm7,1
41,41,121.0,1.0,121.0,1.0,5808,48,52,5,n618-1,,,,,,,,,0
41,41,121.0,1.0,121.0,1.0,5808,48,56,5,n619-1,,,,,,,,,0
41,41,121.25,0.25,121.25,0.25,5820,12,64,1,n610-1,,,,,,,,,0
41,41,121.5,0.25,121.5,0.25,5832,12,74,1,n611-1,,,,,,,,,0
41,41,121.75,0.25,121.75,0.25,5844,12,74,1,n612-1,,,,,,,,,0
41,41,122.0,1.0,122.0,1.0,5856,48,52,5,n620-1,V(64),1.0,3/4,A,I,V(64),V,M,1
41,41,122.0,1.0,122.0,1.0,5856,48,57,5,n621-1,,,,,,,,,0
41,41,122.0,0.25,122.0,0.25,5856,12,74,1,n613-1,,,,,,,,,0
41,41,122.25,0.25,122.25,0.25,5868,12,73,1,n614-1,,,,,,,,,0
41,41,122.5,0.25,122.5,0.25,5880,12,76,1,n615-1,,,,,,,,,0
41,41,122.75,0.25,122.75,0.25,5892,12,73,1,n616-1,,,,,,,,,0
42,42,123.0,0.5,123.0,0.5,5904,24,71,1,n622-1,,,,,,,,,0
42,42,123.0,0.5,123.0,0.5,5904,24,52,5,n628-1,V7,3.0,3/4,A,I,V7,V,Mm7,1
42,42,123.0,0.5,123.0,0.5,5904,24,56,5,n629-1,,,,,,,,,0
42,42,123.5,0.5,123.5,0.5,5928,24,62,5,n630-1,,,,,,,,,0
42,42,123.5,0.5,123.5,0.5,5928,24,83,1,n623-1,,,,,,,,,0
42,42,124.0,0.5,124.0,0.5,5952,24,61,5,n631-1,,,,,,,,,0
42,42,124.0,0.5,124.0,0.5,5952,24,82,1,n624-1,,,,,,,,,0
