xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
28,28,83.5,0.25,83.5,0.25,1014,3,57,5,n379-1,,,,,0
28,28,83.5,0.25,83.5,0.25,1014,3,73,1,n367-1,,,,,0
28,28,83.75,0.25,83.75,0.25,1017,3,69,5,n380-1,,,,,0
28,28,83.75,0.25,83.75,0.25,1017,3,76,1,n368-1,,,,,0
29,29,84.0,0.25,84.0,0.25,1020,3,74,1,n381-1,,,,,0
29,29,84.0,0.25,84.0,0.25,1020,3,59,5,n393-1,vi7,,,,0
29,29,84.25,0.25,84.25,0.25,1023,3,69,5,n394-1,,,,,0
29,29,84.25,0.25,84.25,0.25,1023,3,76,1,n382-1,,,,,0
29,29,84.5,0.25,84.5,0.25,1026,3,59,5,n395-1,,,,,0
29,29,84.5,0.25,84.5,0.25,1026,3,78,1,n383-1,,,,,0
29,29,84.75,0.25,84.75,0.25,1029,3,69,5,n396-1,,,,,0
29,29,84.75,0.25,84.75,0.25,1029,3,74,1,n384-1,,,,,0
29,29,85.0,0.25,85.0,0.25,1032,3,61,5,n397-1,V65,,,,0
29,29,85.0,0.25,85.0,0.25,1032,3,76,1,n385-1,,,,,0
29,29,85.25,0.25,85.25,0.25,1035,3,78,1,n386-1,,,,,0
29,29,85.25,0.25,85.25,0.25,1035,3,69,5,n398-1,,,,,0
29,29,85.5,0.25,85.5,0.25,1038,3,61,5,n399-1,,,,,0
29,29,85.5,0.25,85.5,0.25,1038,3,79,1,n387-1,,,,,0
29,29,85.75,0.25,85.75,0.25,1041,3,69,5,n400-1,,,,,0
29,29,85.75,0.25,85.75,0.25,1041,3,76,1,n388-1,,,,,0
29,29,86.0,0.25,86.0,0.25,1044,3,62,5,n401-1,I,,,,0
29,29,86.0,0.25,86.0,0.25,1044,3,78,1,n389-1,,,,,0
29,29,86.25,0.25,86.25,0.25,1047,3,69,5,n402-1,,,,,0
29,29,86.25,0.25,86.25,0.25,1047,3,79,1,n390-1,,,,,0
29,29,86.5,0.25,86.5,0.25,1050,3,81,1,n391-1,,,,,0
29,29,86.5,0.25,86.5,0.25,1050,3,62,5,n403-1,,,,,0
29,29,86.75,0.25,86.75,0.25,1053,3,69,5,n404-1,,,,,0
29,29,86.75,0.25,86.75,0.25,1053,3,78,1,n392-1,,,,,0
30,30,87.0,0.25,87.0,0.25,1056,3,64,5,n411-1,V43,,,,0
30,30,87.0,0.25,87.0,0.25,1056,3,81,1,n405-1,,,,,0
30,30,87.25,0.25,87.25,0.25,1059,3,69,5,n412-1,,,,,0
30,30,87.25,0.25,87.25,0.25,1059,3,79,1,n406-1,,,,,0
30,30,87.5,0.25,87.5,0.25,1062,3,64,5,n413-1,,,,,0
30,30,87.5,0.25,87.5,0.25,1062,3,81,1,n407-1,,,,,0
30,30,87.75,0.25,87.75,0.25,1065,3,69,5,n414-1,,,,,0
30,30,87.75,0.25,87.75,0.25,1065,3,79,1,n408-1,,,,,0
30,30,88.0,1.0,88.0,1.0,1068,12,76,1,n409-1,,,,,0
30,30,88.0,0.25,88.0,0.25,1068,3,61,5,n415-1,V6,,,,0
30,30,88.25,0.25,88.25,0.25,1071,3,69,5,n416-1,,,,,0
30,30,88.5,0.25,88.5,0.25,1074,3,61,5,n417-1,,,,,0
30,30,88.75,0.25,88.75,0.25,1077,3,69,5,n418-1,,,,,0
30,30,89.0,0.25,89.0,0.25,1080,3,57,5,n419-1,V|HC,,,,0
30,30,89.25,0.25,89.25,0.25,1083,3,55,5,n420-1,,,,,0
30,30,89.5,0.25,89.5,0.25,1086,3,54,5,n421-1,,,,,0
30,30,89.75,0.25,89.75,0.25,1089,3,52,5,n422-1,,,,,0
31,31,90.0,1.0,90.0,1.0,1092,12,50,5,n431-1,I}{,2.0,3/4,}{,2
31,31,90.5,0.5,90.5,0.5,1098,6,74,1,n424-1,,,,,0
31,31,91.0,0.5,91.0,0.5,1104,6,73,1,n425-1,,,,,0
31,31,91.5,0.5,91.5,0.5,1110,6,74,1,n426-1,,,,,0
31,31,92.0,0.5,92.0,0.5,1116,6,61,5,n433-1,viio,,,,0
31,31,92.0,0.5,92.0,0.5,1116,6,76,2,n429-1,,,,,0
31,31,92.0,0.5,92.0,0.5,1116,6,79,1,n427-1,,,,,0
31,31,92.5,0.5,92.5,0.5,1122,6,62,5,n434-1,I,,,,0
31,31,92.5,0.5,92.5,0.5,1122,6,74,2,n430-1,,,,,0
31,31,92.5,0.5,92.5,0.5,1122,6,78,1,n428-1,,,,,0
32,32,93.0,1.0,93.0,1.0,1128,12,50,5,n443-1,,,,,0
32,32,93.5,0.5,93.5,0.5,1134,6,74,1,n436-1,,,,,0
32,32,94.0,0.5,94.0,0.5,1140,6,73,1,n437-1,,,,,0
32,32,94.5,0.5,94.5,0.5,1146,6,74,1,n438-1,,,,,0
32,32,95.0,0.5,95.0,0.5,1152,6,61,5,n445-1,vii%7,,,,0
32,32,95.0,0.5,95.0,0.5,1152,6,79,1,n439-1,,,,,0
32,32,95.0,0.5,95.0,0.5,1152,6,83,2,n441-1,,,,,0
32,32,95.5,0.5,95.5,0.5,1158,6,62,5,n446-1,I,,,,0
32,32,95.5,0.5,95.5,0.5,1158,6,78,1,n440-1,,,,,0
32,32,95.5,0.5,95.5,0.5,1158,6,81,2,n442-1,,,,,0
33,33,96.0,1.0,96.0,1.0,1164,12,50,5,n455-1,,,,,0
33,33,96.5,0.5,96.5,0.5,1170,6,74,1,n448-1,,,,,0
33,33,97.0,0.5,97.0,0.5,1176,6,73,1,n449-1,,,,,0
33,33,97.5,0.5,97.5,0.5,1182,6,74,1,n450-1,,,,,0
33,33,98.0,0.5,98.0,0.5,1188,6,68,5,n457-1,viio/V,,,,0
33,33,98.0,0.5,98.0,0.5,1188,6,83,1,n451-1,,,,,0
33,33,98.0,0.5,98.0,0.5,1188,6,86,2,n453-1,,,,,0
33,33,98.5,0.5,98.5,0.5,1194,6,69,5,n458-1,V,,,,0
33,33,98.5,0.5,98.5,0.5,1194,6,81,1,n452-1,,,,,0
33,33,98.5,0.5,98.5,0.5,1194,6,85,2,n454-1,,,,,0
34,34,99.0,0.5,99.0,0.5,1200,6,66,5,n471-1,viio/IV,,,,0
34,34,99.0,0.5,99.0,0.5,1200,6,81,1,n459-1,,,,,0
34,34,99.0,0.5,99.0,0.5,1200,6,84,2,n465-1,,,,,0
34,34,99.5,0.5,99.5,0.5,1206,6,67,5,n472-1,IV,,,,0
34,34,99.5,0.5,99.5,0.5,1206,6,83,2,n466-1,,,,,0
34,34,99.5,0.5,99.5,0.5,1206,6,79,1,n460-1,,,,,0
34,34,100.0,0.5,100.0,0.5,1212,6,62,5,n473-1,viio43/V,,,,0
34,34,100.0,0.5,100.0,0.5,1212,6,77,1,n461-1,,,,,0
34,34,100.0,0.5,100.0,0.5,1212,6,80,2,n467-1,,,,,0
34,34,100.5,0.5,100.5,0.5,1218,6,61,5,n474-1,V6,,,,0
34,34,100.5,0.5,100.5,0.5,1218,6,76,1,n462-1,,,,,0
34,34,100.5,0.5,100.5,0.5,1218,6,81,2,n468-1,,,,,0
34,34,101.0,0.5,101.0,0.5,1224,6,78,2,n469-1,,,,,0
34,34,101.0,0.5,101.0,0.5,1224,6,75,1,n463-1,,,,,0
34,34,101.0,0.5,101.0,0.5,1224,6,60,5,n475-1,viio43/IV,,,,0
34,34,101.5,0.5,101.5,0.5,1230,6,59,5,n476-1,IV6,,,,0
34,34,101.5,0.5,101.5,0.5,1230,6,74,1,n464-1,,,,,0
34,34,101.5,0.5,101.5,0.5,1230,6,79,2,n470-1,,,,,0
35,35,102.0,1.0,102.0,1.0,1236,12,57,5,n489-1,V7,,,,0
35,35,102.0,0.25,102.0,0.25,1236,3,79,1,n477-1,,,,,0
35,35,102.25,0.25,102.25,0.25,1239,3,76,1,n478-1,,,,,0
35,35,102.5,0.25,102.5,0.25,1242,3,73,1,n479-1,,,,,0
35,35,102.75,0.25,102.75,0.25,1245,3,69,1,n480-1,,,,,0
35,35,103.0,0.25,103.0,0.25,1248,3,68,1,n481-1,,,,,0
35,35,103.25,0.25,103.25,0.25,1251,3,69,1,n482-1,,,,,0
35,35,103.5,0.25,103.5,0.25,1254,3,71,1,n483-1,,,,,0
35,35,103.75,0.25,103.75,0.25,1257,3,69,1,n484-1,,,,,0
35,35,104.0,1.0,104.0,1.0,1260,12,55,5,n491-1,V2,,,,0
35,35,104.0,1.0,104.0,1.0,1260,12,57,5,n492-1,,,,,0
35,35,104.0,1.0,104.0,1.0,1260,12,64,5,n493-1,,,,,0
35,35,104.0,0.25,104.0,0.25,1260,3,79,1,n485-1,,,,,0
35,35,104.25,0.25,104.25,0.25,1263,3,76,1,n486-1,,,,,0
35,35,104.5,0.25,104.5,0.25,1266,3,73,1,n487-1,,,,,0
35,35,104.75,0.25,104.75,0.25,1269,3,69,1,n488-1,,,,,0
36,36,105.0,0.25,105.0,0.25,1272,3,81,1,n494-1,,,,,0
36,36,105.0,1.0,105.0,1.0,1272,12,62,5,n508-1,,,,,0
36,36,105.0,1.0,105.0,1.0,1272,12,54,5,n506-1,I6,,,,0
36,36,105.0,1.0,105.0,1.0,1272,12,57,5,n507-1,,,,,0
36,36,105.25,0.25,105.25,0.25,1275,3,78,1,n495-1,,,,,0
36,36,105.5,0.25,105.5,0.25,1278,3,74,1,n496-1,,,,,0
36,36,105.75,0.25,105.75,0.25,1281,3,69,1,n497-1,,,,,0
36,36,106.0,0.25,106.0,0.25,1284,3,68,1,n498-1,,,,,0
36,36,106.25,0.25,106.25,0.25,1287,3,69,1,n499-1,,,,,0
36,36,106.5,0.25,106.5,0.25,1290,3,71,1,n500-1,,,,,0
36,36,106.75,0.25,106.75,0.25,1293,3,69,1,n501-1,,,,,0
36,36,107.0,1.0,107.0,1.0,1296,12,62,5,n512-1,,,,,0
36,36,107.0,0.25,107.0,0.25,1296,3,81,1,n502-1,,,,,0
36,36,107.0,1.0,107.0,1.0,1296,12,57,5,n511-1,,,,,0
36,36,107.0,1.0,107.0,1.0,1296,12,54,5,n510-1,,,,,0
36,36,107.25,0.25,107.25,0.25,1299,3,78,1,n503-1,,,,,0
36,36,107.5,0.25,107.5,0.25,1302,3,74,1,n504-1,,,,,0
36,36,107.75,0.25,107.75,0.25,1305,3,69,1,n505-1,,,,,0
37,37,108.0,1.0,108.0,1.0,1308,12,55,6,n532-1,ii6,,,,0
37,37,108.0,1.0,108.0,1.0,1308,12,59,6,n533-1,,,,,0
37,37,108.0,1.0,108.0,1.0,1308,12,64,6,n534-1,,,,,0
37,37,108.0,0.25,108.0,0.25,1308,3,71,1,n513-1,,,,,0
37,37,108.25,0.25,108.25,0.25,1311,3,76,1,n514-1,,,,,0
37,37,108.5,0.25,108.5,0.25,1314,3,79,1,n515-1,,,,,0
37,37,108.75,0.25,108.75,0.25,1317,3,83,1,n516-1,,,,,0
37,37,109.0,2.0,109.0,2.0,1320,24,57,6,n535-1,V(64),,,,0
37,37,109.0,1.0,109.0,1.0,1320,12,62,5,n528-1,,,,,0
37,37,109.0,1.0,109.0,1.0,1320,12,66,5,n529-1,,,,,0
37,37,109.0,0.25,109.0,0.25,1320,3,81,1,n518-1,,,,,0
37,37,109.0,0.0,109.0,0.0,1320,0,83,1,n517-1,,,,,0
37,37,109.25,0.25,109.25,0.25,1323,3,81,1,n519-1,,,,,0
37,37,109.5,0.25,109.5,0.25,1326,3,79,1,n520-1,,,,,0
37,37,109.75,0.25,109.75,0.25,1329,3,78,1,n521-1,,,,,0
37,37,110.0,0.0,110.0,0.0,1332,0,78,1,n522-1,,,,,0
37,37,110.0,0.25,110.0,0.25,1332,3,76,1,n523-1,,,,,0
37,37,110.0,1.0,110.0,1.0,1332,12,67,5,n531-1,,,,,0
37,37,110.0,1.0,110.0,1.0,1332,12,64,5,n530-1,V7,,,,0
37,37,110.25,0.25,110.25,0.25,1335,3,76,1,n524-1,,,,,0
37,37,110.5,0.25,110.5,0.25,1338,3,74,1,n525-1,,,,,0
37,37,110.75,0.25,110.75,0.25,1341,3,73,1,n526-1,,,,,0
38,38,111.0,1.0,111.0,1.0,1344,12,62,6,n546-1,I|PAC}{,2.0,3/4,}{,2
38,38,111.0,1.0,111.0,1.0,1344,12,66,5,n544-1,,,,,0
38,38,111.5,0.5,111.5,0.5,1350,6,74,1,n537-1,,,,,0
38,38,112.0,0.5,112.0,0.5,1356,6,73,1,n538-1,,,,,0
38,38,112.5,0.5,112.5,0.5,1362,6,74,1,n539-1,,,,,0
38,38,113.0,0.5,113.0,0.5,1368,6,86,2,n542-1,,,,,0
38,38,113.0,0.5,113.0,0.5,1368,6,68,6,n547-1,viio/V,,,,0
38,38,113.0,0.5,113.0,0.5,1368,6,83,1,n540-1,,,,,0
38,38,113.5,0.5,113.5,0.5,1374,6,69,6,n548-1,V,,,,0
38,38,113.5,0.5,113.5,0.5,1374,6,81,1,n541-1,,,,,0
38,38,113.5,0.5,113.5,0.5,1374,6,85,2,n543-1,,,,,0
39,39,114.0,0.5,114.0,0.5,1380,6,66,6,n564-1,viio/IV,,,,0
39,39,114.0,0.5,114.0,0.5,1380,6,81,1,n549-1,,,,,0
39,39,114.0,0.5,114.0,0.5,1380,6,84,2,n555-1,,,,,0
39,39,114.5,0.5,114.5,0.5,1386,6,67,6,n565-1,IV,,,,0
39,39,114.5,0.5,114.5,0.5,1386,6,79,1,n550-1,,,,,0
39,39,114.5,0.5,114.5,0.5,1386,6,83,2,n556-1,,,,,0
39,39,115.0,0.5,115.0,0.5,1392,6,62,6,n566-1,viio43/V,,,,0
39,39,115.0,0.5,115.0,0.5,1392,6,77,1,n551-1,,,,,0
39,39,115.0,0.5,115.0,0.5,1392,6,80,2,n557-1,,,,,0
39,39,115.5,0.5,115.5,0.5,1398,6,61,6,n567-1,V6,,,,0
39,39,115.5,0.5,115.5,0.5,1398,6,76,1,n552-1,,,,,0
39,39,115.5,0.5,115.5,0.5,1398,6,81,2,n558-1,,,,,0
39,39,116.0,0.5,116.0,0.5,1404,6,60,6,n568-1,viio43/IV,,,,0
39,39,116.0,0.5,116.0,0.5,1404,6,75,1,n553-1,,,,,0
39,39,116.0,0.5,116.0,0.5,1404,6,78,2,n559-1,,,,,0
39,39,116.5,0.5,116.5,0.5,1410,6,79,2,n560-1,,,,,0
39,39,116.5,0.5,116.5,0.5,1410,6,74,1,n554-1,,,,,0
39,39,116.5,0.5,116.5,0.5,1410,6,59,6,n569-1,IV6,,,,0
40,40,117.0,1.0,117.0,1.0,1416,12,57,6,n585-1,V7,,,,0
40,40,117.0,0.25,117.0,0.25,1416,3,79,1,n570-1,,,,,0
40,40,117.25,0.25,117.25,0.25,1419,3,76,1,n571-1,,,,,0
40,40,117.5,0.25,117.5,0.25,1422,3,73,1,n572-1,,,,,0
40,40,117.75,0.25,117.75,0.25,1425,3,69,1,n573-1,,,,,0
40,40,118.0,0.25,118.0,0.25,1428,3,68,1,n574-1,,,,,0
40,40,118.25,0.25,118.25,0.25,1431,3,69,1,n575-1,,,,,0
40,40,118.5,0.25,118.5,0.25,1434,3,71,1,n576-1,,,,,0
40,40,118.5,0.5,118.5,0.5,1434,6,64,6,n588-1,,,,,0
40,40,118.5,0.5,118.5,0.5,1434,6,61,6,n587-1,,,,,0
40,40,118.5,0.5,118.5,0.5,1434,6,57,6,n586-1,,,,,0
40,40,118.75,0.25,118.75,0.25,1437,3,69,1,n577-1,,,,,0
40,40,119.0,0.5,119.0,0.5,1440,6,55,6,n589-1,V2,,,,0
40,40,119.0,0.5,119.0,0.5,1440,6,57,6,n590-1,,,,,0
40,40,119.0,0.5,119.0,0.5,1440,6,64,6,n591-1,,,,,0
40,40,119.0,0.25,119.0,0.25,1440,3,79,1,n578-1,,,,,0
40,40,119.25,0.25,119.25,0.25,1443,3,76,1,n579-1,,,,,0
40,40,119.5,0.25,119.5,0.25,1446,3,73,1,n580-1,,,,,0
40,40,119.5,0.5,119.5,0.5,1446,6,64,6,n594-1,,,,,0
40,40,119.5,0.5,119.5,0.5,1446,6,55,6,n592-1,,,,,0
40,40,119.5,0.5,119.5,0.5,1446,6,57,6,n593-1,,,,,0
40,40,119.75,0.25,119.75,0.25,1449,3,69,1,n581-1,,,,,0
41,41,120.0,1.0,120.0,1.0,1452,12,54,6,n608-1,I6,,,,0
41,41,120.0,1.0,120.0,1.0,1452,12,57,6,n609-1,,,,,0
41,41,120.0,1.0,120.0,1.0,1452,12,62,6,n610-1,,,,,0
41,41,120.0,0.25,120.0,0.25,1452,3,81,1,n595-1,,,,,0
41,41,120.25,0.25,120.25,0.25,1455,3,78,1,n596-1,,,,,0
41,41,120.5,0.25,120.5,0.25,1458,3,74,1,n597-1,,,,,0
41,41,120.75,0.25,120.75,0.25,1461,3,69,1,n598-1,,,,,0
41,41,121.0,0.25,121.0,0.25,1464,3,68,1,n599-1,,,,,0
41,41,121.25,0.25,121.25,0.25,1467,3,69,1,n600-1,,,,,0
41,41,121.5,0.5,121.5,0.5,1470,6,54,6,n611-1,,,,,0
41,41,121.5,0.5,121.5,0.5,1470,6,57,6,n612-1,,,,,0
41,41,121.5,0.5,121.5,0.5,1470,6,62,6,n613-1,,,,,0
41,41,121.5,0.25,121.5,0.25,1470,3,71,1,n601-1,,,,,0
41,41,121.75,0.25,121.75,0.25,1473,3,69,1,n602-1,,,,,0
41,41,122.0,0.5,122.0,0.5,1476,6,57,6,n615-1,,,,,0
41,41,122.0,0.5,122.0,0.5,1476,6,54,6,n614-1,,,,,0
41,41,122.0,0.5,122.0,0.5,1476,6,62,6,n616-1,,,,,0
41,41,122.0,0.25,122.0,0.25,1476,3,81,1,n603-1,,,,,0
41,41,122.25,0.25,122.25,0.25,1479,3,78,1,n604-1,,,,,0
41,41,122.5,0.5,122.5,0.5,1482,6,54,6,n617-1,,,,,0
41,41,122.5,0.5,122.5,0.5,1482,6,57,6,n618-1,,,,,0
41,41,122.5,0.5,122.5,0.5,1482,6,62,6,n619-1,,,,,0
41,41,122.5,0.25,122.5,0.25,1482,3,74,1,n605-1,,,,,0
41,41,122.75,0.25,122.75,0.25,1485,3,69,1,n606-1,,,,,0
42,42,123.0,0.25,123.0,0.25,1488,3,71,1,n620-1,,,,,0
42,42,123.0,1.0,123.0,1.0,1488,12,59,6,n638-1,,,,,0
42,42,123.0,1.0,123.0,1.0,1488,12,64,6,n639-1,,,,,0
42,42,123.0,1.0,123.0,1.0,1488,12,55,6,n637-1,ii6,,,,0
42,42,123.25,0.25,123.25,0.25,1491,3,76,1,n621-1,,,,,0
42,42,123.5,0.25,123.5,0.25,1494,3,79,1,n622-1,,,,,0
42,42,123.75,0.25,123.75,0.25,1497,3,83,1,n623-1,,,,,0
42,42,124.0,0.0,124.0,0.0,1500,0,83,1,n624-1,,,,,0
42,42,124.0,1.0,124.0,1.0,1500,12,66,5,n634-1,,,,,0
42,42,124.0,0.5,124.0,0.5,1500,6,81,1,n625-1,,,,,0
42,42,124.0,2.0,124.0,2.0,1500,24,57,6,n640-1,V(64),,,,0
42,42,124.0,1.0,124.0,1.0,1500,12,62,5,n633-1,,,,,0
42,42,124.5,0.25,124.5,0.25,1506,3,79,1,n626-1,,,,,0
42,42,124.75,0.25,124.75,0.25,1509,3,78,1,n627-1,,,,,0
42,42,125.0,0.0,125.0,0.0,1512,0,78,1,n628-1,,,,,0
42,42,125.0,1.0,125.0,1.0,1512,12,64,5,n635-1,V7,,,,0
42,42,125.0,1.0,125.0,1.0,1512,12,67,5,n636-1,,,,,0
42,42,125.0,0.5,125.0,0.5,1512,6,76,1,n629-1,,,,,0
42,42,125.5,0.25,125.5,0.25,1518,3,74,1,n630-1,,,,,0
42,42,125.75,0.25,125.75,0.25,1521,3,73,1,n631-1,,,,,0
43,43,126.0,1.0,126.0,1.0,1524,12,62,6,n656-1,I|PAC}{,1.5,3/4,}{,2
43,43,126.0,0.5,126.0,0.5,1524,6,74,1,n641-1,,,,,0
43,43,126.0,1.0,126.0,1.0,1524,12,66,5,n649-1,,,,,0
43,43,126.5,0.25,126.5,0.25,1530,3,74,1,n642-1,,,,,0
43,43,126.75,0.25,126.75,0.25,1533,3,78,1,n643-1,,,,,0
43,43,127.0,0.25,127.0,0.25,1536,3,76,1,n644-1,,,,,0
43,43,127.25,0.25,127.25,0.25,1539,3,79,1,n645-1,,,,,0
43,43,127.5,0.25,127.5,0.25,1542,3,57,5,n650-1,iii6,,,,0
43,43,127.5,0.25,127.5,0.25,1542,3,78,1,n646-1,,,,,0
43,43,127.75,0.25,127.75,0.25,1545,3,61,5,n651-1,,,,,0
43,43,127.75,0.25,127.75,0.25,1545,3,81,1,n647-1,,,,,0
43,43,128.0,0.25,128.0,0.25,1548,3,59,5,n652-1,IV6,,,,0
43,43,128.0,1.0,128.0,1.0,1548,12,79,1,n648-1,,,,,0
43,43,128.25,0.25,128.25,0.25,1551,3,62,5,n653-1,,,,,0
43,43,128.5,0.25,128.5,0.25,1554,3,61,5,n654-1,viio,,,,0
43,43,128.75,0.25,128.75,0.25,1557,3,64,5,n655-1,,,,,0
44,44,129.0,0.5,129.0,0.5,1560,6,78,1,n657-1,,,,,0
44,44,129.0,1.0,129.0,1.0,1560,12,62,5,n665-1,I,,,,0
44,44,129.5,0.25,129.5,0.25,1566,3,74,1,n658-1,,,,,0
44,44,129.75,0.25,129.75,0.25,1569,3,78,1,n659-1,,,,,0
44,44,130.0,0.25,130.0,0.25,1572,3,76,1,n660-1,,,,,0
44,44,130.25,0.25,130.25,0.25,1575,3,79,1,n661-1,,,,,0
44,44,130.5,0.25,130.5,0.25,1578,3,57,5,n667-1,iii6,,,,0
44,44,130.5,0.25,130.5,0.25,1578,3,78,1,n662-1,,,,,0
44,44,130.75,0.25,130.75,0.25,1581,3,61,5,n668-1,,,,,0
44,44,130.75,0.25,130.75,0.25,1581,3,81,1,n663-1,,,,,0
44,44,131.0,0.25,131.0,0.25,1584,3,59,5,n669-1,IV6,,,,0
44,44,131.0,1.0,131.0,1.0,1584,12,79,1,n664-1,,,,,0
44,44,131.25,0.25,131.25,0.25,1587,3,62,5,n670-1,,,,,0
44,44,131.5,0.25,131.5,0.25,1590,3,61,5,n671-1,viio,,,,0
44,44,131.75,0.25,131.75,0.25,1593,3,64,5,n672-1,,,,,0
45,45,132.0,1.0,132.0,1.0,1596,12,62,5,n679-1,I,,,,0
45,45,132.0,1.0,132.0,1.0,1596,12,78,2,n676-1,,,,,0
45,45,132.5,1.0,132.5,1.0,1602,12,83,1,n673-1,vi6,,,,0
45,45,133.0,1.0,133.0,1.0,1608,12,61,5,n680-1,V6(2),,,,0
45,45,133.0,1.0,133.0,1.0,1608,12,76,2,n677-1,,,,,0
45,45,133.5,1.0,133.5,1.0,1614,12,81,1,n674-1,V6,,,,0
45,45,134.0,1.0,134.0,1.0,1620,12,59,5,n681-1,IV6(2),,,,0
45,45,134.0,1.0,134.0,1.0,1620,12,74,2,n678-1,,,,,0
45,45,134.5,1.0,134.5,1.0,1626,12,79,1,n675-1,IV6,,,,0
46,46,135.0,1.0,135.0,1.0,1632,12,57,5,n689-1,iii6(2),,,,0
46,46,135.0,1.0,135.0,1.0,1632,12,73,2,n686-1,,,,,0
46,46,135.5,1.0,135.5,1.0,1638,12,78,1,n683-1,iii6,,,,0
46,46,136.0,1.0,136.0,1.0,1644,12,55,5,n690-1,ii6(2),,,,0
46,46,136.0,1.0,136.0,1.0,1644,12,71,2,n687-1,,,,,0
46,46,136.5,1.0,136.5,1.0,1650,12,76,1,n684-1,ii6,,,,0
46,46,137.0,1.0,137.0,1.0,1656,12,54,5,n691-1,I6(2),,,,0
46,46,137.0,1.0,137.0,1.0,1656,12,69,2,n688-1,,,,,0
46,46,137.5,0.5,137.5,0.5,1662,6,74,1,n685-1,I6,,,,0
47,47,138.0,0.5,138.0,0.5,1668,6,75,1,n692-1,,,,,0
47,47,138.0,1.0,138.0,1.0,1668,12,55,5,n701-1,ii6(#7),,,,0
47,47,138.0,1.0,138.0,1.0,1668,12,71,2,n697-1,,,,,0
47,47,138.5,0.5,138.5,0.5,1674,6,76,1,n693-1,ii6,,,,0
47,47,139.0,1.0,139.0,1.0,1680,12,52,5,n702-1,ii,,,,0
47,47,139.5,0.5,139.5,0.5,1686,6,71,2,n698-1,,,,,0
47,47,139.5,0.5,139.5,0.5,1686,6,79,1,n694-1,,,,,0
47,47,140.0,1.0,140.0,1.0,1692,12,57,5,n703-1,V7,,,,0
47,47,140.0,0.5,140.0,0.5,1692,6,67,2,n699-1,,,,,0
47,47,140.0,0.5,140.0,0.5,1692,6,76,1,n695-1,,,,,0
47,47,140.5,0.5,140.5,0.5,1698,6,64,2,n700-1,,,,,0
47,47,140.5,0.5,140.5,0.5,1698,6,73,1,n696-1,,,,,0
48,48,141.0,1.0,141.0,1.0,1704,12,78,2,n713-1,,,,,0
48,48,141.0,1.0,141.0,1.0,1704,12,62,5,n716-1,I|EC}{,0.75,3/4,}{,2
48,48,141.25,0.25,141.25,0.25,1707,3,80,1,n704-1,,,,,0
48,48,141.5,0.25,141.5,0.25,1710,3,82,1,n705-1,,,,,0
48,48,141.75,0.25,141.75,0.25,1713,3,83,1,n706-1,vi6,,,,0
48,48,142.0,1.0,142.0,1.0,1716,12,61,5,n717-1,V6(2),,,,0
48,48,142.0,1.0,142.0,1.0,1716,12,76,2,n714-1,,,,,0
48,48,142.25,0.25,142.25,0.25,1719,3,83,1,n707-1,,,,,0
48,48,142.5,0.25,142.5,0.25,1722,3,80,1,n708-1,,,,,0
48,48,142.75,0.25,142.75,0.25,1725,3,81,1,n709-1,V6,,,,0
48,48,143.0,1.0,143.0,1.0,1728,12,74,2,n715-1,,,,,0
48,48,143.0,1.0,143.0,1.0,1728,12,59,5,n718-1,IV6(2),,,,0
48,48,143.25,0.25,143.25,0.25,1731,3,76,1,n710-1,,,,,0
48,48,143.5,0.25,143.5,0.25,1734,3,78,1,n711-1,,,,,0
48,48,143.75,0.25,143.75,0.25,1737,3,79,1,n712-1,IV6,,,,0
49,49,144.0,1.0,144.0,1.0,1740,12,57,5,n731-1,iii6(2),,,,0
49,49,144.0,1.0,144.0,1.0,1740,12,73,2,n728-1,,,,,0
49,49,144.25,0.25,144.25,0.25,1743,3,79,1,n719-1,,,,,0
49,49,144.5,0.25,144.5,0.25,1746,3,77,1,n720-1,,,,,0
49,49,144.75,0.25,144.75,0.25,1749,3,78,1,n721-1,iii6,,,,0
49,49,145.0,1.0,145.0,1.0,1752,12,71,2,n729-1,,,,,0
49,49,145.0,1.0,145.0,1.0,1752,12,55,5,n732-1,ii6(2),,,,0
49,49,145.25,0.25,145.25,0.25,1755,3,73,1,n722-1,,,,,0
49,49,145.5,0.25,145.5,0.25,1758,3,75,1,n723-1,,,,,0
49,49,145.75,0.25,145.75,0.25,1761,3,76,1,n724-1,ii6,,,,0
49,49,146.0,1.0,146.0,1.0,1764,12,54,5,n733-1,I6(2),,,,0
49,49,146.0,1.0,146.0,1.0,1764,12,69,2,n730-1,,,,,0
49,49,146.25,0.25,146.25,0.25,1767,3,76,1,n725-1,,,,,0
49,49,146.5,0.25,146.5,0.25,1770,3,73,1,n726-1,,,,,0
49,49,146.75,0.25,146.75,0.25,1773,3,74,1,n727-1,I6,,,,0
50,50,147.0,0.25,147.0,0.25,1776,3,76,1,n734-1,,,,,0
50,50,147.0,1.0,147.0,1.0,1776,12,55,5,n746-1,ii6,,,,0
50,50,147.25,0.25,147.25,0.25,1779,3,79,1,n735-1,,,,,0
50,50,147.5,0.25,147.5,0.25,1782,3,83,1,n736-1,,,,,0
50,50,147.75,0.25,147.75,0.25,1785,3,79,1,n737-1,,,,,0
50,50,148.0,1.0,148.0,1.0,1788,12,57,5,n747-1,V(64),,,,0
