onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
149.0,1.0,74.5,0.5,300,2,77,1,n362-1,50,50,,,,,,,,,,,
150.0,1.5,75.0,0.75,302,3,81,1,n368-1,51,51,,,,,,,,,,,
150.0,0.0,75.0,0.0,302,0,64,5,n372-1,51,51,,,,,,,,,,,
150.0,0.0,75.0,0.0,302,0,77,1,n366-1,51,51,,,,,,,,,,,
150.0,1.5,75.0,0.75,302,3,65,5,n373-1,51,51,,,,,,,,,,,
150.0,0.0,75.0,0.0,302,0,62,5,n371-1,51,51,,,,,,,,,,,
150.0,0.0,75.0,0.0,302,0,79,1,n367-1,51,51,,,,,,,,,,,
151.5,0.5,75.75,0.25,305,1,64,5,n374-1,51,51,,,,,,,,,,,
151.5,0.5,75.75,0.25,305,1,79,1,n369-1,51,51,,,,,,,,,,,
152.0,1.0,76.0,0.5,306,2,62,5,n375-1,51,51,,,,,,,,,,,
152.0,1.0,76.0,0.5,306,2,77,1,n370-1,51,51,,,,,,,,,,,
153.0,1.5,76.5,0.75,308,3,77,1,n376-1,52,52,,,,,,,,,,,
153.0,1.5,76.5,0.75,308,3,62,5,n379-1,52,52,,,,,,,,,,,
154.5,0.5,77.25,0.25,311,1,62,5,n380-1,52,52,,,,,,,,,,,
154.5,0.5,77.25,0.25,311,1,77,1,n377-1,52,52,,,,,,,,,,,
155.0,1.0,77.5,0.5,312,2,62,5,n381-1,52,52,,,,,,,,,,,
155.0,1.0,77.5,0.5,312,2,77,1,n378-1,52,52,,,,,,,,,,,
156.0,0.0,78.0,0.0,314,0,77,1,n382-1,53,53,,,,,,,,,,,
156.0,1.5,78.0,0.75,314,3,65,5,n389-1,53,53,,,,,,,,,,,
156.0,0.0,78.0,0.0,314,0,64,5,n388-1,53,53,,,,,,,,,,,
156.0,0.0,78.0,0.0,314,0,79,1,n383-1,53,53,,,,,,,,,,,
156.0,0.0,78.0,0.0,314,0,62,5,n387-1,53,53,,,,,,,,,,,
156.0,1.5,78.0,0.75,314,3,81,1,n384-1,53,53,,,,,,,,,,,
157.5,0.5,78.75,0.25,317,1,79,1,n385-1,53,53,,,,,,,,,,,
157.5,0.5,78.75,0.25,317,1,64,5,n390-1,53,53,,,,,,,,,,,
158.0,1.0,79.0,0.5,318,2,62,5,n391-1,53,53,,,,,,,,,,,
158.0,1.0,79.0,0.5,318,2,77,1,n386-1,53,53,,,,,,,,,,,
159.0,1.0,79.5,0.5,320,2,60,5,n398-1,54,54,1.5,3/8,I,F,V,I,,I,,,M
159.0,0.5,79.5,0.25,320,1,76,1,n392-1,54,54,,,,,,,,,,,
159.5,0.5,79.75,0.25,321,1,72,1,n393-1,54,54,,,,,,,,,,,
160.0,0.5,80.0,0.25,322,1,67,1,n394-1,54,54,,,,,,,,,,,
160.5,0.5,80.25,0.25,323,1,72,1,n395-1,54,54,,,,,,,,,,,
161.0,0.5,80.5,0.25,324,1,76,1,n396-1,54,54,,,,,,,,,,,
161.5,0.5,80.75,0.25,325,1,72,1,n397-1,54,54,,,,,,,,,,,
162.0,3.0,81.0,1.5,326,6,47,5,n406-1,55,55,1.5,3/8,V65,F,V,V65,,V,,,Mm7
162.0,0.5,81.0,0.25,326,1,79,1,n400-1,55,55,,,,,,,,,,,
162.0,3.0,81.0,1.5,326,6,59,5,n407-1,55,55,,,,,,,,,,,
162.5,0.5,81.25,0.25,327,1,67,1,n401-1,55,55,,,,,,,,,,,
163.0,0.5,81.5,0.25,328,1,78,1,n402-1,55,55,,,,,,,,,,,
163.5,0.5,81.75,0.25,329,1,67,1,n403-1,55,55,,,,,,,,,,,
164.0,0.5,82.0,0.25,330,1,77,1,n404-1,55,55,,,,,,,,,,,
164.5,0.5,82.25,0.25,331,1,67,1,n405-1,55,55,,,,,,,,,,,
165.0,1.0,82.5,0.5,332,2,48,5,n414-1,56,56,1.5,3/8,I,F,V,I,,I,,,M
165.0,1.0,82.5,0.5,332,2,60,5,n415-1,56,56,,,,,,,,,,,
165.0,0.5,82.5,0.25,332,1,76,1,n408-1,56,56,,,,,,,,,,,
165.5,0.5,82.75,0.25,333,1,72,1,n409-1,56,56,,,,,,,,,,,
166.0,0.5,83.0,0.25,334,1,67,1,n410-1,56,56,,,,,,,,,,,
166.5,0.5,83.25,0.25,335,1,72,1,n411-1,56,56,,,,,,,,,,,
167.0,0.5,83.5,0.25,336,1,76,1,n412-1,56,56,,,,,,,,,,,
167.5,0.5,83.75,0.25,337,1,72,1,n413-1,56,56,,,,,,,,,,,
168.0,0.5,84.0,0.25,338,1,79,1,n417-1,57,57,,,,,,,,,,,
168.0,3.0,84.0,1.5,338,6,47,5,n423-1,57,57,1.5,3/8,V65,F,V,V65,,V,,,Mm7
168.0,3.0,84.0,1.5,338,6,59,5,n424-1,57,57,,,,,,,,,,,
168.5,0.5,84.25,0.25,339,1,67,1,n418-1,57,57,,,,,,,,,,,
169.0,0.5,84.5,0.25,340,1,78,1,n419-1,57,57,,,,,,,,,,,
169.5,0.5,84.75,0.25,341,1,67,1,n420-1,57,57,,,,,,,,,,,
170.0,0.5,85.0,0.25,342,1,77,1,n421-1,57,57,,,,,,,,,,,
170.5,0.5,85.25,0.25,343,1,67,1,n422-1,57,57,,,,,,,,,,,
171.0,0.5,85.5,0.25,344,1,76,1,n425-1,58,58,,,,,,,,,,,
171.0,1.0,85.5,0.5,344,2,60,5,n432-1,58,58,,,,,,,,,,,
171.0,1.0,85.5,0.5,344,2,48,5,n431-1,58,58,1.5,3/8,I,F,V,I,,I,,,M
171.5,0.5,85.75,0.25,345,1,79,1,n426-1,58,58,,,,,,,,,,,
172.0,0.5,86.0,0.25,346,1,84,1,n427-1,58,58,,,,,,,,,,,
172.5,0.5,86.25,0.25,347,1,83,1,n428-1,58,58,,,,,,,,,,,
173.0,0.5,86.5,0.25,348,1,81,1,n429-1,58,58,,,,,,,,,,,
173.5,0.5,86.75,0.25,349,1,79,1,n430-1,58,58,,,,,,,,,,,
174.0,2.0,87.0,1.0,350,4,69,5,n440-1,59,59,1.0,3/8,IV6,F,V,IV6,,IV,,,M
174.0,0.5,87.0,0.25,350,1,77,1,n434-1,59,59,,,,,,,,,,,
174.0,2.0,87.0,1.0,350,4,72,5,n441-1,59,59,,,,,,,,,,,
174.5,0.5,87.25,0.25,351,1,79,1,n435-1,59,59,,,,,,,,,,,
175.0,0.5,87.5,0.25,352,1,81,1,n436-1,59,59,,,,,,,,,,,
175.5,0.5,87.75,0.25,353,1,77,1,n437-1,59,59,,,,,,,,,,,
176.0,0.5,88.0,0.25,354,1,75,1,n438-1,59,59,,,,,,,,,,,
176.0,1.0,88.0,0.5,354,2,71,5,n443-1,59,59,,,,,,,,,,,
176.0,1.0,88.0,0.5,354,2,67,5,n442-1,59,59,0.5,3/8,iii6,F,V,iii6,,iii,,,m
176.5,0.5,88.25,0.25,355,1,76,1,n439-1,59,59,,,,,,,,,,,
177.0,2.0,88.5,1.0,356,4,65,5,n450-1,60,60,1.0,3/8,ii6,F,V,ii6,,ii,,,m
177.0,2.0,88.5,1.0,356,4,69,5,n451-1,60,60,,,,,,,,,,,
177.0,0.5,88.5,0.25,356,1,74,1,n444-1,60,60,,,,,,,,,,,
177.5,0.5,88.75,0.25,357,1,76,1,n445-1,60,60,,,,,,,,,,,
178.0,0.5,89.0,0.25,358,1,77,1,n446-1,60,60,,,,,,,,,,,
178.5,0.5,89.25,0.25,359,1,74,1,n447-1,60,60,,,,,,,,,,,
179.0,1.0,89.5,0.5,360,2,64,5,n452-1,60,60,0.5,3/8,I6,F,V,I6,,I,,,M
179.0,1.0,89.5,0.5,360,2,67,5,n453-1,60,60,,,,,,,,,,,
179.0,0.5,89.5,0.25,360,1,71,1,n448-1,60,60,,,,,,,,,,,
179.5,0.5,89.75,0.25,361,1,72,1,n449-1,60,60,,,,,,,,,,,
180.0,0.5,90.0,0.25,362,1,74,1,n454-1,61,61,,,,,,,,,,,
180.0,1.0,90.0,0.5,362,2,65,5,n460-1,61,61,0.5,3/8,ii6,F,V,ii6,,ii,,,m
180.5,0.5,90.25,0.25,363,1,77,1,n455-1,61,61,,,,,,,,,,,
181.0,1.0,90.5,0.5,364,2,67,5,n461-1,61,61,0.5,3/8,V(64),F,V,V(64),,V,,,M
181.0,0.5,90.5,0.25,364,1,76,1,n456-1,61,61,,,,,,,,,,,
181.5,0.5,90.75,0.25,365,1,72,1,n457-1,61,61,,,,,,,,,,,
182.0,1.0,91.0,0.5,366,2,55,5,n462-1,61,61,0.5,3/8,V,F,V,V,,V,,,M
182.0,0.5,91.0,0.25,366,1,71,1,n458-1,61,61,,,,,,,,,,,
182.5,0.5,91.25,0.25,367,1,74,1,n459-1,61,61,,,,,,,,,,,
183.0,2.0,91.5,1.0,368,4,60,5,n469-1,62,62,1.5,3/8,I|PAC},F,V,I,,I,PAC,},M
183.0,0.5,91.5,0.25,368,1,72,1,n463-1,62,62,,,,,,,,,,,
183.5,0.5,91.75,0.25,369,1,74,1,n464-1,62,62,,,,,,,,,,,
184.0,0.5,92.0,0.25,370,1,76,1,n465-1,62,62,,,,,,,,,,,
184.5,0.5,92.25,0.25,371,1,72,1,n466-1,62,62,,,,,,,,,,,
185.0,0.5,92.5,0.25,372,1,69,1,n467-1,62,62,,,,,,,,,,,
185.5,0.5,92.75,0.25,373,1,67,1,n468-1,62,62,,,,,,,,,,,
186.0,0.5,93.0,0.25,374,1,65,1,n471-1,63,63,,,,,,,,,,,
186.0,2.0,93.0,1.0,374,4,57,5,n477-1,63,63,1.0,3/8,IV6{,F,V,IV6,,IV,,{,M
186.0,2.0,93.0,1.0,374,4,60,5,n478-1,63,63,,,,,,,,,,,
186.5,0.5,93.25,0.25,375,1,67,1,n472-1,63,63,,,,,,,,,,,
187.0,0.5,93.5,0.25,376,1,69,1,n473-1,63,63,,,,,,,,,,,
187.5,0.5,93.75,0.25,377,1,65,1,n474-1,63,63,,,,,,,,,,,
188.0,1.0,94.0,0.5,378,2,59,5,n480-1,63,63,,,,,,,,,,,
188.0,1.0,94.0,0.5,378,2,55,5,n479-1,63,63,0.5,3/8,iii6,F,V,iii6,,iii,,,m
188.0,0.5,94.0,0.25,378,1,63,1,n475-1,63,63,,,,,,,,,,,
188.5,0.5,94.25,0.25,379,1,64,1,n476-1,63,63,,,,,,,,,,,
189.0,0.5,94.5,0.25,380,1,62,1,n481-1,64,64,,,,,,,,,,,
189.0,2.0,94.5,1.0,380,4,57,5,n488-1,64,64,,,,,,,,,,,
189.0,2.0,94.5,1.0,380,4,53,5,n487-1,64,64,1.0,3/8,ii6,F,V,ii6,,ii,,,m
189.5,0.5,94.75,0.25,381,1,64,1,n482-1,64,64,,,,,,,,,,,
190.0,0.5,95.0,0.25,382,1,65,1,n483-1,64,64,,,,,,,,,,,
190.5,0.5,95.25,0.25,383,1,62,1,n484-1,64,64,,,,,,,,,,,
191.0,0.5,95.5,0.25,384,1,59,1,n485-1,64,64,,,,,,,,,,,
191.0,1.0,95.5,0.5,384,2,55,5,n490-1,64,64,,,,,,,,,,,
191.0,1.0,95.5,0.5,384,2,52,5,n489-1,64,64,0.5,3/8,I6,F,V,I6,,I,,,M
191.5,0.5,95.75,0.25,385,1,60,1,n486-1,64,64,,,,,,,,,,,
192.0,1.0,96.0,0.5,386,2,53,5,n497-1,65,65,0.5,3/8,ii6,F,V,ii6,,ii,,,m
192.0,0.5,96.0,0.25,386,1,62,1,n491-1,65,65,,,,,,,,,,,
192.5,0.5,96.25,0.25,387,1,65,1,n492-1,65,65,,,,,,,,,,,
193.0,0.5,96.5,0.25,388,1,64,1,n493-1,65,65,,,,,,,,,,,
193.0,1.0,96.5,0.5,388,2,55,5,n498-1,65,65,0.5,3/8,V(64),F,V,V(64),,V,,,M
193.5,0.5,96.75,0.25,389,1,60,1,n494-1,65,65,,,,,,,,,,,
194.0,1.0,97.0,0.5,390,2,43,5,n499-1,65,65,0.5,3/8,V,F,V,V,,V,,,M
194.0,0.5,97.0,0.25,390,1,59,1,n495-1,65,65,,,,,,,,,,,
194.5,0.5,97.25,0.25,391,1,62,1,n496-1,65,65,,,,,,,,,,,
195.0,1.0,97.5,0.5,392,2,48,5,n503-1,66,66,1.5,3/8,I|PAC},F,V,I,,I,PAC,},M
195.0,1.0,97.5,0.5,392,2,60,1,n500-1,66,66,,,,,,,,,,,
196.0,1.0,98.0,0.5,394,2,67,1,n501-1,66,66,0.0,3/8,{,F,V,,,,,{,
197.0,1.0,98.5,0.5,396,2,64,1,n502-1,66,66,,,,,,,,,,,
198.0,1.0,99.0,0.5,398,2,60,1,n505-1,67,67,1.5,3/8,V65/IV,F,V,V65/IV,,V,,,Mm7
199.0,1.0,99.5,0.5,400,2,58,5,n509-1,67,67,,,,,,,,,,,
199.0,1.0,99.5,0.5,400,2,52,5,n508-1,67,67,,,,,,,,,,,
200.0,1.0,100.0,0.5,402,2,52,5,n510-1,67,67,,,,,,,,,,,
200.0,1.0,100.0,0.5,402,2,58,5,n511-1,67,67,,,,,,,,,,,
201.0,1.0,100.5,0.5,404,2,57,5,n516-1,68,68,,,,,,,,,,,
201.0,1.0,100.5,0.5,404,2,53,5,n515-1,68,68,1.5,3/8,IV,F,V,IV,,IV,,,M
202.0,1.0,101.0,0.5,406,2,72,1,n513-1,68,68,,,,,,,,,,,
203.0,1.0,101.5,0.5,408,2,69,1,n514-1,68,68,,,,,,,,,,,
204.0,1.0,102.0,0.5,410,2,65,1,n518-1,69,69,1.5,3/8,IV6,F,V,IV6,,IV,,,M
205.0,1.0,102.5,0.5,412,2,57,5,n521-1,69,69,,,,,,,,,,,
205.0,1.0,102.5,0.5,412,2,60,5,n522-1,69,69,,,,,,,,,,,
206.0,1.0,103.0,0.5,414,2,57,5,n523-1,69,69,,,,,,,,,,,
206.0,1.0,103.0,0.5,414,2,60,5,n524-1,69,69,,,,,,,,,,,
207.0,1.0,103.5,0.5,416,2,55,5,n528-1,70,70,3.0,3/8,V7,F,V,V7,,V,,,Mm7
207.0,1.0,103.5,0.5,416,2,59,5,n529-1,70,70,,,,,,,,,,,
208.0,1.0,104.0,0.5,418,2,77,1,n526-1,70,70,,,,,,,,,,,
209.0,1.0,104.5,0.5,420,2,74,1,n527-1,70,70,,,,,,,,,,,
210.0,1.0,105.0,0.5,422,2,71,1,n531-1,71,71,,,,,,,,,,,
211.0,1.0,105.5,0.5,424,2,65,5,n535-1,71,71,,,,,,,,,,,
211.0,1.0,105.5,0.5,424,2,55,5,n534-1,71,71,,,,,,,,,,,
212.0,1.0,106.0,0.5,426,2,55,5,n536-1,71,71,,,,,,,,,,,
212.0,1.0,106.0,0.5,426,2,65,5,n537-1,71,71,,,,,,,,,,,
213.0,1.0,106.5,0.5,428,2,64,5,n545-1,72,72,,,,,,,,,,,
213.0,1.0,106.5,0.5,428,2,60,5,n544-1,72,72,1.5,3/8,I|PAC,F,V,I,,I,PAC,,M
213.5,0.5,106.75,0.25,429,1,72,1,n539-1,72,72,,,,,,,,,,,
214.0,0.5,107.0,0.25,430,1,71,1,n540-1,72,72,,,,,,,,,,,
214.5,0.5,107.25,0.25,431,1,72,1,n541-1,72,72,,,,,,,,,,,
215.0,0.5,107.5,0.25,432,1,76,1,n542-1,72,72,,,,,,,,,,,
215.5,0.5,107.75,0.25,433,1,79,1,n543-1,72,72,,,,,,,,,,,
216.0,1.0,108.0,0.5,434,2,55,5,n553-1,73,73,1.5,3/8,V7,F,V,V7,,V,,,Mm7
216.0,1.0,108.0,0.5,434,2,62,5,n554-1,73,73,,,,,,,,,,,
216.5,0.5,108.25,0.25,435,1,77,1,n548-1,73,73,,,,,,,,,,,
217.0,0.5,108.5,0.25,436,1,76,1,n549-1,73,73,,,,,,,,,,,
217.5,0.5,108.75,0.25,437,1,77,1,n550-1,73,73,,,,,,,,,,,
218.0,0.5,109.0,0.25,438,1,74,1,n551-1,73,73,,,,,,,,,,,
218.5,0.5,109.25,0.25,439,1,71,1,n552-1,73,73,,,,,,,,,,,
219.0,1.0,109.5,0.5,440,2,64,5,n563-1,74,74,,,,,,,,,,,
219.0,1.0,109.5,0.5,440,2,60,5,n562-1,74,74,1.5,3/8,I,F,V,I,,I,,,M
219.5,0.5,109.75,0.25,441,1,72,1,n557-1,74,74,,,,,,,,,,,
220.0,0.5,110.0,0.25,442,1,71,1,n558-1,74,74,,,,,,,,,,,
220.5,0.5,110.25,0.25,443,1,72,1,n559-1,74,74,,,,,,,,,,,
221.0,0.5,110.5,0.25,444,1,76,1,n560-1,74,74,,,,,,,,,,,
221.5,0.5,110.75,0.25,445,1,79,1,n561-1,74,74,,,,,,,,,,,
222.0,1.0,111.0,0.5,446,2,55,5,n571-1,75,75,1.5,3/8,V7,F,V,V7,,V,,,Mm7
222.0,1.0,111.0,0.5,446,2,62,5,n572-1,75,75,,,,,,,,,,,
222.5,0.5,111.25,0.25,447,1,77,1,n566-1,75,75,,,,,,,,,,,
223.0,0.5,111.5,0.25,448,1,76,1,n567-1,75,75,,,,,,,,,,,
223.5,0.5,111.75,0.25,449,1,77,1,n568-1,75,75,,,,,,,,,,,
224.0,0.5,112.0,0.25,450,1,74,1,n569-1,75,75,,,,,,,,,,,
224.5,0.5,112.25,0.25,451,1,71,1,n570-1,75,75,,,,,,,,,,,
225.0,1.0,112.5,0.5,452,2,72,1,n574-1,76,76,,,,,,,,,,,
225.0,0.5,112.5,0.25,452,1,48,5,n579-1,76,76,4.5,3/8,I},F,V,I,,I,,},M
225.5,0.5,112.75,0.25,453,1,60,5,n580-1,76,76,,,,,,,,,,,
226.0,0.5,113.0,0.25,454,1,64,5,n581-1,76,76,,,,,,,,,,,
226.0,1.0,113.0,0.5,454,2,76,1,n575-1,76,76,,,,,,,,,,,
226.0,1.0,113.0,0.5,454,2,84,1,n576-1,76,76,,,,,,,,,,,
226.5,0.5,113.25,0.25,455,1,60,5,n582-1,76,76,,,,,,,,,,,
227.0,0.5,113.5,0.25,456,1,55,5,n583-1,76,76,,,,,,,,,,,
227.0,1.0,113.5,0.5,456,2,76,1,n577-1,76,76,,,,,,,,,,,
227.0,1.0,113.5,0.5,456,2,84,1,n578-1,76,76,,,,,,,,,,,
227.5,0.5,113.75,0.25,457,1,52,5,n584-1,76,76,,,,,,,,,,,
228.0,1.0,114.0,0.5,458,2,48,5,n588-1,77,77,,,,,,,,,,,
228.0,1.0,114.0,0.5,458,2,76,1,n585-1,77,77,,,,,,,,,,,
228.0,1.0,114.0,0.5,458,2,84,1,n586-1,77,77,,,,,,,,,,,
230.0,0.5,115.0,0.25,462,1,84,1,n1-2,0,0,2.0,3/8,F.I{,F,I,I,,I,,{,M
230.5,0.5,115.25,0.25,463,1,81,1,n2-2,0,0,,,,,,,,,,,
231.0,1.0,115.5,0.5,464,2,77,1,n4-2,1,1,,,,,,,,,,,
232.0,1.0,116.0,0.5,466,2,77,1,n5-2,1,1,,,,,,,,,,,
233.0,1.0,116.5,0.5,468,2,77,1,n6-2,1,1,,,,,,,,,,,
234.0,1.0,117.0,0.5,470,2,82,1,n9-2,2,2,,,,,,,,,,,
234.0,0.0,117.0,0.0,470,0,76,1,n8-2,2,2,,,,,,,,,,,
234.0,1.0,117.0,0.5,470,2,72,5,n13-2,2,2,,,,,,,,,,,
234.0,1.0,117.0,0.5,470,2,67,5,n12-2,2,2,1.5,3/8,V43,F,I,V43,,V,,,Mm7
237.0,1.0,118.5,0.5,476,2,65,5,n20-2,3,3,1.5,3/8,I,F,I,I,,I,,,M
237.0,1.0,118.5,0.5,476,2,72,5,n21-2,3,3,,,,,,,,,,,
237.0,0.0,118.5,0.0,476,0,77,1,n16-2,3,3,,,,,,,,,,,
237.0,1.0,118.5,0.5,476,2,81,1,n17-2,3,3,,,,,,,,,,,
240.0,1.0,120.0,0.5,482,2,72,5,n29-2,4,4,,,,,,,,,,,
240.0,0.0,120.0,0.0,482,0,76,1,n24-2,4,4,,,,,,,,,,,
240.0,1.0,120.0,0.5,482,2,70,5,n28-2,4,4,1.5,3/8,V2,F,I,V2,,V,,,Mm7
240.0,1.0,120.0,0.5,482,2,79,1,n25-2,4,4,,,,,,,,,,,
243.0,3.0,121.5,1.5,488,6,69,5,n38-2,5,5,1.5,3/8,I6,F,I,I6,,I,,,M
243.0,0.5,121.5,0.25,488,1,77,1,n32-2,5,5,,,,,,,,,,,
243.5,0.5,121.75,0.25,489,1,79,1,n33-2,5,5,,,,,,,,,,,
244.0,0.5,122.0,0.25,490,1,81,1,n34-2,5,5,,,,,,,,,,,
244.5,0.5,122.25,0.25,491,1,77,1,n35-2,5,5,,,,,,,,,,,
245.0,0.5,122.5,0.25,492,1,72,1,n36-2,5,5,,,,,,,,,,,
245.5,0.5,122.75,0.25,493,1,73,1,n37-2,5,5,,,,,,,,,,,
246.0,0.5,123.0,0.25,494,1,74,1,n39-2,6,6,,,,,,,,,,,
246.0,1.0,123.0,0.5,494,2,70,5,n45-2,6,6,1.5,3/8,IV,F,I,IV,,IV,,,M
246.5,0.5,123.25,0.25,495,1,76,1,n40-2,6,6,,,,,,,,,,,
247.0,0.5,123.5,0.25,496,1,77,1,n41-2,6,6,,,,,,,,,,,
247.5,0.5,123.75,0.25,497,1,74,1,n42-2,6,6,,,,,,,,,,,
248.0,0.5,124.0,0.25,498,1,67,1,n43-2,6,6,,,,,,,,,,,
248.5,0.5,124.25,0.25,499,1,69,1,n44-2,6,6,,,,,,,,,,,
249.0,1.0,124.5,0.5,500,2,55,5,n53-2,7,7,0.5,3/8,ii,F,I,ii,,ii,,,m
249.0,0.5,124.5,0.25,500,1,70,1,n47-2,7,7,,,,,,,,,,,
249.5,0.5,124.75,0.25,501,1,72,1,n48-2,7,7,,,,,,,,,,,
250.0,1.0,125.0,0.5,502,2,58,5,n54-2,7,7,0.5,3/8,ii6,F,I,ii6,,ii,,,m
250.0,0.5,125.0,0.25,502,1,74,1,n49-2,7,7,,,,,,,,,,,
250.5,0.5,125.25,0.25,503,1,70,1,n50-2,7,7,,,,,,,,,,,
251.0,1.0,125.5,0.5,504,2,59,5,n55-2,7,7,0.5,3/8,viio/V,F,I,viio/V,,vii,,,o
251.0,0.5,125.5,0.25,504,1,62,1,n51-2,7,7,,,,,,,,,,,
251.5,0.5,125.75,0.25,505,1,65,1,n52-2,7,7,,,,,,,,,,,
252.0,0.5,126.0,0.25,506,1,64,1,n56-2,8,8,,,,,,,,,,,
252.0,1.0,126.0,0.5,506,2,60,5,n62-2,8,8,1.0,3/8,V|HC},F,I,V,,V,HC,},M
252.5,0.5,126.25,0.25,507,1,65,1,n57-2,8,8,,,,,,,,,,,
253.0,0.5,126.5,0.25,508,1,67,1,n58-2,8,8,,,,,,,,,,,
253.5,0.5,126.75,0.25,509,1,64,1,n59-2,8,8,,,,,,,,,,,
254.0,0.5,127.0,0.25,510,1,72,1,n60-2,8,8,2.0,3/8,I{,F,I,I,,I,,{,M
254.5,0.5,127.25,0.25,511,1,69,1,n61-2,8,8,,,,,,,,,,,
255.0,1.0,127.5,0.5,512,2,65,1,n65-2,9,9,,,,,,,,,,,
256.0,1.0,128.0,0.5,514,2,65,1,n66-2,9,9,,,,,,,,,,,
257.0,1.0,128.5,0.5,516,2,65,1,n67-2,9,9,,,,,,,,,,,
258.0,1.0,129.0,0.5,518,2,70,1,n70-2,10,10,,,,,,,,,,,
258.0,0.0,129.0,0.0,518,0,64,1,n69-2,10,10,,,,,,,,,,,
258.0,1.0,129.0,0.5,518,2,55,5,n72-2,10,10,1.5,3/8,V43,F,I,V43,,V,,,Mm7
258.0,1.0,129.0,0.5,518,2,60,5,n73-2,10,10,,,,,,,,,,,
261.0,1.0,130.5,0.5,524,2,69,1,n76-2,11,11,,,,,,,,,,,
261.0,0.0,130.5,0.0,524,0,65,1,n75-2,11,11,,,,,,,,,,,
261.0,1.0,130.5,0.5,524,2,60,5,n79-2,11,11,,,,,,,,,,,
261.0,1.0,130.5,0.5,524,2,53,5,n78-2,11,11,1.5,3/8,I,F,I,I,,I,,,M
264.0,1.0,132.0,0.5,530,2,58,5,n84-2,12,12,1.5,3/8,V2,F,I,V2,,V,,,Mm7
264.0,0.0,132.0,0.0,530,0,64,1,n81-2,12,12,,,,,,,,,,,
264.0,1.0,132.0,0.5,530,2,67,1,n82-2,12,12,,,,,,,,,,,
264.0,1.0,132.0,0.5,530,2,60,5,n85-2,12,12,,,,,,,,,,,
267.0,3.0,133.5,1.5,536,6,45,5,n93-2,13,13,1.5,3/8,I6,F,I,I6,,I,,,M
267.0,3.0,133.5,1.5,536,6,57,5,n94-2,13,13,,,,,,,,,,,
267.0,0.5,133.5,0.25,536,1,65,1,n87-2,13,13,,,,,,,,,,,
267.5,0.5,133.75,0.25,537,1,67,1,n88-2,13,13,,,,,,,,,,,
268.0,0.5,134.0,0.25,538,1,69,1,n89-2,13,13,,,,,,,,,,,
268.5,0.5,134.25,0.25,539,1,70,1,n90-2,13,13,,,,,,,,,,,
269.0,0.5,134.5,0.25,540,1,72,1,n91-2,13,13,,,,,,,,,,,
269.5,0.5,134.75,0.25,541,1,73,1,n92-2,13,13,,,,,,,,,,,
270.0,1.0,135.0,0.5,542,2,46,5,n101-2,14,14,1.5,3/8,IV,F,I,IV,,IV,,,M
270.0,1.0,135.0,0.5,542,2,58,5,n102-2,14,14,,,,,,,,,,,
270.0,0.5,135.0,0.25,542,1,74,1,n95-2,14,14,,,,,,,,,,,
270.5,0.5,135.25,0.25,543,1,76,1,n96-2,14,14,,,,,,,,,,,
271.0,0.5,135.5,0.25,544,1,77,1,n97-2,14,14,,,,,,,,,,,
271.5,0.5,135.75,0.25,545,1,79,1,n98-2,14,14,,,,,,,,,,,
272.0,0.5,136.0,0.25,546,1,81,1,n99-2,14,14,,,,,,,,,,,
272.5,0.5,136.25,0.25,547,1,82,1,n100-2,14,14,,,,,,,,,,,
273.0,1.0,136.5,0.5,548,2,84,1,n104-2,15,15,1.0,3/8,V(64),F,I,V(64),,V,,,M
274.0,1.0,137.0,0.5,550,2,60,5,n110-2,15,15,,,,,,,,,,,
274.0,1.0,137.0,0.5,550,2,69,1,n105-2,15,15,,,,,,,,,,,
274.0,1.0,137.0,0.5,550,2,77,1,n106-2,15,15,,,,,,,,,,,
275.0,1.0,137.5,0.5,552,2,76,1,n108-2,15,15,,,,,,,,,,,
275.0,1.0,137.5,0.5,552,2,67,1,n107-2,15,15,,,,,,,,,,,
275.0,1.0,137.5,0.5,552,2,48,5,n111-2,15,15,0.5,3/8,V,F,I,V,,V,,,M
276.0,2.0,138.0,1.0,554,4,69,1,n112-2,16,16,,,,,,,,,,,
276.0,2.0,138.0,1.0,554,4,77,1,n113-2,16,16,,,,,,,,,,,
276.0,1.0,138.0,0.5,554,2,53,5,n115-2,16,16,1.5,3/8,I[I|PAC},F,I,I,,I,PAC,},M
277.0,1.0,138.5,0.5,556,2,41,5,n116-2,16,16,,,,,,,,,,,
278.0,1.0,139.0,0.5,558,2,41,5,n117-2,16,16,,,,,,,,,,,
279.0,1.0,139.5,0.5,560,2,70,1,n119-2,17,17,,,,,,,,,,,
279.0,1.0,139.5,0.5,560,2,62,1,n118-2,17,17,,,,,,,,,,,
279.0,1.0,139.5,0.5,560,2,41,5,n124-2,17,17,2.0,3/8,ii6{,F,I,ii6,,ii,,{,m
280.0,1.0,140.0,0.5,562,2,41,5,n125-2,17,17,,,,,,,,,,,
280.0,1.0,140.0,0.5,562,2,60,1,n120-2,17,17,,,,,,,,,,,
280.0,1.0,140.0,0.5,562,2,69,1,n121-2,17,17,,,,,,,,,,,
281.0,1.0,140.5,0.5,564,2,58,1,n122-2,17,17,,,,,,,,,,,
