onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
119.0,1.0,119.0,1.0,478,4,55,5,n40-2,4,4,,,,,,,,,,,
119.25,0.25,119.25,0.25,479,1,67,1,n36-2,4,4,,,,,,,,,,,
119.5,0.25,119.5,0.25,480,1,66,1,n37-2,4,4,,,,,,,,,,,
119.75,0.25,119.75,0.25,481,1,67,1,n38-2,4,4,,,,,,,,,,,
120.0,2.0,120.0,2.0,482,8,60,1,n41-2,5,5,1.0,2/4,I6{,C,I,I6,,I,,{,M
120.5,0.5,120.5,0.5,484,2,52,5,n43-2,5,5,,,,,,,,,,,
120.5,0.5,120.5,0.5,484,2,55,5,n44-2,5,5,,,,,,,,,,,
121.0,0.5,121.0,0.5,486,2,50,5,n45-2,5,5,1.0,2/4,I,C,I,I,,I,,,M
121.0,0.5,121.0,0.5,486,2,53,5,n46-2,5,5,,,,,,,,,,,
121.5,0.5,121.5,0.5,488,2,48,5,n47-2,5,5,,,,,,,,,,,
121.5,0.5,121.5,0.5,488,2,52,5,n48-2,5,5,,,,,,,,,,,
122.0,2.0,122.0,2.0,490,8,65,1,n49-2,6,6,1.0,2/4,viio,C,I,viio,,vii,,,o
122.5,0.5,122.5,0.5,492,2,50,5,n52-2,6,6,,,,,,,,,,,
122.5,0.5,122.5,0.5,492,2,47,5,n51-2,6,6,,,,,,,,,,,
123.0,0.5,123.0,0.5,494,2,45,5,n53-2,6,6,1.0,2/4,V7,C,I,V7,,V,,,Mm7
123.0,0.5,123.0,0.5,494,2,48,5,n54-2,6,6,,,,,,,,,,,
123.5,0.5,123.5,0.5,496,2,43,5,n55-2,6,6,,,,,,,,,,,
123.5,0.5,123.5,0.5,496,2,47,5,n56-2,6,6,,,,,,,,,,,
124.0,0.5,124.0,0.5,498,2,48,5,n65-2,7,7,1.0,2/4,I,C,I,I,,I,,,M
124.0,0.25,124.0,0.25,498,1,64,1,n57-2,7,7,,,,,,,,,,,
124.25,0.25,124.25,0.25,499,1,67,1,n58-2,7,7,,,,,,,,,,,
124.5,0.5,124.5,0.5,500,2,52,5,n66-2,7,7,,,,,,,,,,,
124.5,0.25,124.5,0.25,500,1,72,1,n59-2,7,7,,,,,,,,,,,
124.75,0.25,124.75,0.25,501,1,67,1,n60-2,7,7,,,,,,,,,,,
125.0,0.25,125.0,0.25,502,1,66,1,n61-2,7,7,,,,,,,,,,,
125.0,0.5,125.0,0.5,502,2,50,5,n67-2,7,7,1.0,2/4,V65,C,I,V65,,V,,,Mm7
125.25,0.25,125.25,0.25,503,1,67,1,n62-2,7,7,,,,,,,,,,,
125.5,0.5,125.5,0.5,504,2,47,5,n68-2,7,7,,,,,,,,,,,
125.5,0.25,125.5,0.25,504,1,65,1,n63-2,7,7,,,,,,,,,,,
125.75,0.25,125.75,0.25,505,1,67,1,n64-2,7,7,,,,,,,,,,,
126.0,0.25,126.0,0.25,506,1,64,1,n69-2,8,8,,,,,,,,,,,
126.0,0.5,126.0,0.5,506,2,48,5,n77-2,8,8,1.0,2/4,I,C,I,I,,I,,,M
126.25,0.25,126.25,0.25,507,1,67,1,n70-2,8,8,,,,,,,,,,,
126.5,0.25,126.5,0.25,508,1,72,1,n71-2,8,8,,,,,,,,,,,
126.5,0.5,126.5,0.5,508,2,52,5,n78-2,8,8,,,,,,,,,,,
126.75,0.25,126.75,0.25,509,1,67,1,n72-2,8,8,,,,,,,,,,,
127.0,0.25,127.0,0.25,510,1,66,1,n73-2,8,8,,,,,,,,,,,
127.0,0.5,127.0,0.5,510,2,50,5,n79-2,8,8,1.0,2/4,V65,C,I,V65,,V,,,Mm7
127.25,0.25,127.25,0.25,511,1,67,1,n74-2,8,8,,,,,,,,,,,
127.5,0.25,127.5,0.25,512,1,65,1,n75-2,8,8,,,,,,,,,,,
127.5,0.5,127.5,0.5,512,2,47,5,n80-2,8,8,,,,,,,,,,,
127.75,0.25,127.75,0.25,513,1,67,1,n76-2,8,8,,,,,,,,,,,
128.0,0.5,128.0,0.5,514,2,48,5,n89-2,9,9,0.5,2/4,I,C,I,I,,I,,,M
128.0,0.25,128.0,0.25,514,1,64,1,n81-2,9,9,,,,,,,,,,,
128.25,0.25,128.25,0.25,515,1,67,1,n82-2,9,9,,,,,,,,,,,
128.5,0.5,128.5,0.5,516,2,52,5,n90-2,9,9,0.5,2/4,I6,C,I,I6,,I,,,M
128.5,0.25,128.5,0.25,516,1,60,1,n83-2,9,9,,,,,,,,,,,
128.75,0.25,128.75,0.25,517,1,64,1,n84-2,9,9,,,,,,,,,,,
129.0,0.5,129.0,0.5,518,2,53,5,n91-2,9,9,0.5,2/4,ii6,C,I,ii6,,ii,,,m
129.0,0.25,129.0,0.25,518,1,62,1,n85-2,9,9,,,,,,,,,,,
129.25,0.25,129.25,0.25,519,1,65,1,n86-2,9,9,,,,,,,,,,,
129.5,0.5,129.5,0.5,520,2,55,5,n92-2,9,9,0.5,2/4,V,C,I,V,,V,,,M
129.5,0.25,129.5,0.25,520,1,59,1,n87-2,9,9,,,,,,,,,,,
129.75,0.25,129.75,0.25,521,1,62,1,n88-2,9,9,,,,,,,,,,,
130.0,1.0,130.0,1.0,522,4,60,1,n93-2,10,10,,,,,,,,,,,
130.0,0.5,130.0,0.5,522,2,48,5,n96-2,10,10,2.0,2/4,I|PAC},C,I,I,,I,PAC,},M
130.5,0.5,130.5,0.5,524,2,43,5,n97-2,10,10,,,,,,,,,,,
131.0,1.0,131.0,1.0,526,4,36,5,n98-2,10,10,,,,,,,,,,,
131.5,0.5,131.5,0.5,528,2,67,1,n95-2,10,10,0.0,2/4,{,C,I,,,,,{,
132.0,1.0,132.0,1.0,530,4,64,5,n108-2,11,11,,,,,,,,,,,
132.0,1.0,132.0,1.0,530,4,60,5,n107-2,11,11,2.0,2/4,I,C,I,I,,I,,,M
132.0,1.0,132.0,1.0,530,4,67,5,n109-2,11,11,,,,,,,,,,,
132.0,0.25,132.0,0.25,530,1,72,1,n99-2,11,11,,,,,,,,,,,
132.25,0.25,132.25,0.25,531,1,67,1,n100-2,11,11,,,,,,,,,,,
132.5,0.25,132.5,0.25,532,1,76,1,n101-2,11,11,,,,,,,,,,,
132.75,0.25,132.75,0.25,533,1,72,1,n102-2,11,11,,,,,,,,,,,
133.0,0.25,133.0,0.25,534,1,79,1,n103-2,11,11,,,,,,,,,,,
133.25,0.25,133.25,0.25,535,1,78,1,n104-2,11,11,,,,,,,,,,,
133.5,0.25,133.5,0.25,536,1,79,1,n105-2,11,11,,,,,,,,,,,
133.75,0.25,133.75,0.25,537,1,76,1,n106-2,11,11,,,,,,,,,,,
134.0,1.0,134.0,1.0,538,4,62,5,n120-2,12,12,,,,,,,,,,,
134.0,1.0,134.0,1.0,538,4,59,5,n119-2,12,12,4.0,2/4,V6,C,I,V6,,V,,,M
134.0,1.0,134.0,1.0,538,4,67,5,n121-2,12,12,,,,,,,,,,,
134.0,0.25,134.0,0.25,538,1,76,1,n111-2,12,12,,,,,,,,,,,
134.25,0.25,134.25,0.25,539,1,74,1,n112-2,12,12,,,,,,,,,,,
134.5,0.25,134.5,0.25,540,1,73,1,n113-2,12,12,,,,,,,,,,,
134.75,0.25,134.75,0.25,541,1,74,1,n114-2,12,12,,,,,,,,,,,
135.0,0.25,135.0,0.25,542,1,73,1,n115-2,12,12,,,,,,,,,,,
135.25,0.25,135.25,0.25,543,1,74,1,n116-2,12,12,,,,,,,,,,,
135.5,0.25,135.5,0.25,544,1,73,1,n117-2,12,12,,,,,,,,,,,
135.75,0.25,135.75,0.25,545,1,74,1,n118-2,12,12,,,,,,,,,,,
136.0,1.0,136.0,1.0,546,4,59,5,n131-2,13,13,,,,,,,,,,,
136.0,1.0,136.0,1.0,546,4,62,5,n132-2,13,13,,,,,,,,,,,
136.0,1.0,136.0,1.0,546,4,67,5,n133-2,13,13,,,,,,,,,,,
136.0,0.25,136.0,0.25,546,1,79,1,n123-2,13,13,,,,,,,,,,,
136.25,0.25,136.25,0.25,547,1,81,1,n124-2,13,13,,,,,,,,,,,
136.5,0.25,136.5,0.25,548,1,83,1,n125-2,13,13,,,,,,,,,,,
136.75,0.25,136.75,0.25,549,1,78,1,n126-2,13,13,,,,,,,,,,,
137.0,0.25,137.0,0.25,550,1,79,1,n127-2,13,13,,,,,,,,,,,
137.25,0.25,137.25,0.25,551,1,74,1,n128-2,13,13,,,,,,,,,,,
137.5,0.25,137.5,0.25,552,1,76,1,n129-2,13,13,,,,,,,,,,,
137.75,0.25,137.75,0.25,553,1,71,1,n130-2,13,13,,,,,,,,,,,
138.0,1.0,138.0,1.0,554,4,60,5,n144-2,14,14,,,,,,,,,,,
138.0,1.0,138.0,1.0,554,4,57,5,n143-2,14,14,2.0,2/4,V.V43,C,V,V43,,V,,,Mm7
138.0,0.25,138.0,0.25,554,1,74,1,n135-2,14,14,,,,,,,,,,,
138.0,1.0,138.0,1.0,554,4,66,5,n145-2,14,14,,,,,,,,,,,
138.25,0.25,138.25,0.25,555,1,72,1,n136-2,14,14,,,,,,,,,,,
138.5,0.25,138.5,0.25,556,1,71,1,n137-2,14,14,,,,,,,,,,,
138.75,0.25,138.75,0.25,557,1,72,1,n138-2,14,14,,,,,,,,,,,
139.0,0.25,139.0,0.25,558,1,71,1,n139-2,14,14,,,,,,,,,,,
139.25,0.25,139.25,0.25,559,1,72,1,n140-2,14,14,,,,,,,,,,,
139.5,0.25,139.5,0.25,560,1,71,1,n141-2,14,14,,,,,,,,,,,
139.75,0.25,139.75,0.25,561,1,72,1,n142-2,14,14,,,,,,,,,,,
140.0,2.0,140.0,2.0,562,8,62,5,n155-2,15,15,2.0,2/4,V7,C,V,V7,,V,,,Mm7
140.0,2.0,140.0,2.0,562,8,66,5,n156-2,15,15,,,,,,,,,,,
140.0,0.25,140.0,0.25,562,1,81,1,n147-2,15,15,,,,,,,,,,,
140.25,0.25,140.25,0.25,563,1,83,1,n148-2,15,15,,,,,,,,,,,
140.5,0.25,140.5,0.25,564,1,84,1,n149-2,15,15,,,,,,,,,,,
140.75,0.25,140.75,0.25,565,1,81,1,n150-2,15,15,,,,,,,,,,,
141.0,0.25,141.0,0.25,566,1,78,1,n151-2,15,15,,,,,,,,,,,
141.25,0.25,141.25,0.25,567,1,76,1,n152-2,15,15,,,,,,,,,,,
141.5,0.25,141.5,0.25,568,1,74,1,n153-2,15,15,,,,,,,,,,,
141.75,0.25,141.75,0.25,569,1,72,1,n154-2,15,15,,,,,,,,,,,
142.0,1.0,142.0,1.0,570,4,67,5,n166-2,16,16,,,,,,,,,,,
142.0,0.25,142.0,0.25,570,1,72,1,n157-2,16,16,,,,,,,,,,,
142.0,1.0,142.0,1.0,570,4,64,5,n165-2,16,16,1.0,2/4,vi,C,V,vi,,vi,,,m
142.25,0.25,142.25,0.25,571,1,71,1,n158-2,16,16,,,,,,,,,,,
142.5,0.25,142.5,0.25,572,1,70,1,n159-2,16,16,,,,,,,,,,,
142.75,0.25,142.75,0.25,573,1,71,1,n160-2,16,16,,,,,,,,,,,
143.0,1.0,143.0,1.0,574,4,62,5,n167-2,16,16,1.0,2/4,iii6,C,V,iii6,,iii,,,m
143.0,1.0,143.0,1.0,574,4,66,5,n168-2,16,16,,,,,,,,,,,
143.0,0.25,143.0,0.25,574,1,72,1,n161-2,16,16,,,,,,,,,,,
143.25,0.25,143.25,0.25,575,1,71,1,n162-2,16,16,,,,,,,,,,,
143.5,0.25,143.5,0.25,576,1,70,1,n163-2,16,16,,,,,,,,,,,
143.75,0.25,143.75,0.25,577,1,71,1,n164-2,16,16,,,,,,,,,,,
144.0,0.25,144.0,0.25,578,1,69,1,n169-2,17,17,,,,,,,,,,,
144.0,1.5,144.0,1.5,578,6,64,5,n178-2,17,17,,,,,,,,,,,
144.0,1.5,144.0,1.5,578,6,60,5,n177-2,17,17,1.5,2/4,ii6,C,V,ii6,,ii,,,m
144.25,0.25,144.25,0.25,579,1,72,1,n170-2,17,17,,,,,,,,,,,
144.5,0.25,144.5,0.25,580,1,76,1,n171-2,17,17,,,,,,,,,,,
144.75,0.25,144.75,0.25,581,1,74,1,n172-2,17,17,,,,,,,,,,,
145.0,0.25,145.0,0.25,582,1,72,1,n173-2,17,17,,,,,,,,,,,
145.25,0.25,145.25,0.25,583,1,71,1,n174-2,17,17,,,,,,,,,,,
145.5,0.5,145.5,0.5,584,2,64,5,n180-2,17,17,,,,,,,,,,,
145.5,0.5,145.5,0.5,584,2,61,5,n179-2,17,17,0.5,2/4,V65/V,C,V,V65/V,,V,,,Mm7
145.5,0.25,145.5,0.25,584,1,69,1,n175-2,17,17,,,,,,,,,,,
145.75,0.25,145.75,0.25,585,1,67,1,n176-2,17,17,,,,,,,,,,,
146.0,0.5,146.0,0.5,586,2,66,1,n181-2,18,18,,,,,,,,,,,
146.0,0.25,146.0,0.25,586,1,62,5,n185-2,18,18,1.0,2/4,V|HC},C,V,V,,V,HC,},M
146.25,0.25,146.25,0.25,587,1,74,5,n186-2,18,18,,,,,,,,,,,
146.5,0.25,146.5,0.25,588,1,73,5,n187-2,18,18,,,,,,,,,,,
146.75,0.25,146.75,0.25,589,1,74,5,n188-2,18,18,,,,,,,,,,,
147.0,0.25,147.0,0.25,590,1,72,5,n189-2,18,18,0.5,2/4,V2{,C,V,V2,,V,,{,Mm7
147.0,0.5,147.0,0.5,590,2,78,1,n183-2,18,18,,,,,,,,,,,
147.25,0.25,147.25,0.25,591,1,74,5,n190-2,18,18,,,,,,,,,,,
147.5,0.25,147.5,0.25,592,1,71,5,n191-2,18,18,0.5,2/4,I6,C,V,I6,,I,,,M
147.5,0.5,147.5,0.5,592,2,79,1,n184-2,18,18,,,,,,,,,,,
147.75,0.25,147.75,0.25,593,1,74,5,n192-2,18,18,,,,,,,,,,,
148.0,0.25,148.0,0.25,594,1,69,5,n199-2,19,19,0.5,2/4,V64,C,V,V64,,V,,,M
148.0,0.5,148.0,0.5,594,2,81,1,n193-2,19,19,,,,,,,,,,,
148.25,0.25,148.25,0.25,595,1,74,5,n200-2,19,19,,,,,,,,,,,
148.5,0.5,148.5,0.5,596,2,83,1,n194-2,19,19,,,,,,,,,,,
148.5,0.25,148.5,0.25,596,1,67,5,n201-2,19,19,0.5,2/4,I,C,V,I,,I,,,M
148.75,0.25,148.75,0.25,597,1,74,5,n202-2,19,19,,,,,,,,,,,
149.0,0.5,149.0,0.5,598,2,84,1,n196-2,19,19,,,,,,,,,,,
149.0,0.5,149.0,0.5,598,2,81,1,n195-2,19,19,,,,,,,,,,,
149.0,0.25,149.0,0.25,598,1,66,5,n203-2,19,19,0.5,2/4,V65,C,V,V65,,V,,,Mm7
149.25,0.25,149.25,0.25,599,1,74,5,n204-2,19,19,,,,,,,,,,,
149.5,0.5,149.5,0.5,600,2,79,1,n197-2,19,19,,,,,,,,,,,
149.5,0.25,149.5,0.25,600,1,67,5,n205-2,19,19,0.5,2/4,I,C,V,I,,I,,,M
149.5,0.5,149.5,0.5,600,2,83,1,n198-2,19,19,,,,,,,,,,,
149.75,0.25,149.75,0.25,601,1,74,5,n206-2,19,19,,,,,,,,,,,
150.0,0.25,150.0,0.25,602,1,62,5,n211-2,20,20,1.0,2/4,V|HC},C,V,V,,V,HC,},M
150.0,1.0,150.0,1.0,602,4,78,1,n207-2,20,20,,,,,,,,,,,
150.0,1.0,150.0,1.0,602,4,81,1,n208-2,20,20,,,,,,,,,,,
150.25,0.25,150.25,0.25,603,1,62,5,n212-2,20,20,,,,,,,,,,,
150.5,0.25,150.5,0.25,604,1,61,5,n213-2,20,20,,,,,,,,,,,
150.75,0.25,150.75,0.25,605,1,62,5,n214-2,20,20,,,,,,,,,,,
151.0,0.5,151.0,0.5,606,2,66,1,n209-2,20,20,,,,,,,,,,,
151.0,0.25,151.0,0.25,606,1,60,5,n215-2,20,20,0.5,2/4,V2{,C,V,V2,,V,,{,Mm7
151.25,0.25,151.25,0.25,607,1,62,5,n216-2,20,20,,,,,,,,,,,
151.5,0.5,151.5,0.5,608,2,67,1,n210-2,20,20,,,,,,,,,,,
151.5,0.25,151.5,0.25,608,1,59,5,n217-2,20,20,0.5,2/4,I6,C,V,I6,,I,,,M
151.75,0.25,151.75,0.25,609,1,62,5,n218-2,20,20,,,,,,,,,,,
152.0,0.25,152.0,0.25,610,1,57,5,n225-2,21,21,0.5,2/4,V64,C,V,V64,,V,,,M
152.0,0.5,152.0,0.5,610,2,69,1,n219-2,21,21,,,,,,,,,,,
152.25,0.25,152.25,0.25,611,1,62,5,n226-2,21,21,,,,,,,,,,,
152.5,0.5,152.5,0.5,612,2,71,1,n220-2,21,21,,,,,,,,,,,
152.5,0.25,152.5,0.25,612,1,55,5,n227-2,21,21,0.5,2/4,I,C,V,I,,I,,,M
152.75,0.25,152.75,0.25,613,1,62,5,n228-2,21,21,,,,,,,,,,,
153.0,0.5,153.0,0.5,614,2,72,1,n222-2,21,21,,,,,,,,,,,
153.0,0.25,153.0,0.25,614,1,54,5,n229-2,21,21,0.5,2/4,V65,C,V,V65,,V,,,Mm7
153.0,0.5,153.0,0.5,614,2,69,1,n221-2,21,21,,,,,,,,,,,
153.25,0.25,153.25,0.25,615,1,62,5,n230-2,21,21,,,,,,,,,,,
153.5,0.25,153.5,0.25,616,1,55,5,n231-2,21,21,0.5,2/4,I,C,V,I,,I,,,M
153.5,0.5,153.5,0.5,616,2,71,1,n224-2,21,21,,,,,,,,,,,
153.5,0.5,153.5,0.5,616,2,67,1,n223-2,21,21,,,,,,,,,,,
153.75,0.25,153.75,0.25,617,1,62,5,n232-2,21,21,,,,,,,,,,,
154.0,1.0,154.0,1.0,618,4,50,5,n237-2,22,22,4.0,2/4,V|HC},C,V,V,,V,HC,},M
154.0,1.0,154.0,1.0,618,4,66,1,n233-2,22,22,,,,,,,,,,,
154.0,1.0,154.0,1.0,618,4,69,1,n234-2,22,22,,,,,,,,,,,
155.5,0.5,155.5,0.5,624,2,74,1,n236-2,22,22,0.0,2/4,{,C,V,,,,,{,
156.0,0.5,156.0,0.5,626,2,74,1,n239-2,23,23,,,,,,,,,,,
156.5,0.5,156.5,0.5,628,2,74,1,n240-2,23,23,,,,,,,,,,,
157.0,0.5,157.0,0.5,630,2,74,1,n241-2,23,23,,,,,,,,,,,
157.5,0.5,157.5,0.5,632,2,74,1,n242-2,23,23,,,,,,,,,,,
158.0,1.5,158.0,1.5,634,6,79,1,n244-2,24,24,1.0,2/4,vi,C,V,vi,,vi,,,m
158.5,1.0,158.5,1.0,636,4,64,6,n250-2,24,24,,,,,,,,,,,
158.5,0.5,158.5,0.5,636,2,71,5,n247-2,24,24,,,,,,,,,,,
159.0,0.5,159.0,0.5,638,2,73,5,n248-2,24,24,0.5,2/4,viio6/V,C,V,viio6/V,,vii,,,o
159.5,0.5,159.5,0.5,640,2,62,6,n251-2,24,24,0.5,2/4,V,C,V,V,,V,,,M
159.5,0.5,159.5,0.5,640,2,74,5,n249-2,24,24,,,,,,,,,,,
159.5,0.5,159.5,0.5,640,2,78,1,n245-2,24,24,,,,,,,,,,,
160.0,0.5,160.0,0.5,642,2,71,1,n252-2,25,25,2.0,2/4,iii6,C,V,iii6,,iii,,,m
160.5,0.5,160.5,0.5,644,2,71,1,n253-2,25,25,,,,,,,,,,,
161.0,0.5,161.0,0.5,646,2,71,1,n254-2,25,25,,,,,,,,,,,
161.5,0.5,161.5,0.5,648,2,71,1,n255-2,25,25,,,,,,,,,,,
162.0,1.5,162.0,1.5,650,6,76,1,n257-2,26,26,1.0,2/4,IV,C,V,IV,,IV,,,M
162.5,1.0,162.5,1.0,652,4,60,6,n263-2,26,26,,,,,,,,,,,
162.5,0.5,162.5,0.5,652,2,67,5,n260-2,26,26,,,,,,,,,,,
163.0,0.5,163.0,0.5,654,2,69,5,n261-2,26,26,0.5,2/4,ii6,C,V,ii6,,ii,,,m
163.5,0.5,163.5,0.5,656,2,59,6,n264-2,26,26,2.5,2/4,I6,C,V,I6,,I,,,M
163.5,0.5,163.5,0.5,656,2,74,1,n258-2,26,26,,,,,,,,,,,
163.5,0.5,163.5,0.5,656,2,71,5,n262-2,26,26,,,,,,,,,,,
164.0,0.5,164.0,0.5,658,2,67,1,n265-2,27,27,,,,,,,,,,,
164.5,0.5,164.5,0.5,660,2,67,1,n266-2,27,27,,,,,,,,,,,
165.0,0.5,165.0,0.5,662,2,67,1,n267-2,27,27,,,,,,,,,,,
165.5,0.5,165.5,0.5,664,2,67,1,n268-2,27,27,,,,,,,,,,,
166.0,1.0,166.0,1.0,666,4,72,1,n270-2,28,28,1.0,2/4,ii,C,V,ii,,ii,,,m
166.5,1.0,166.5,1.0,668,4,57,6,n277-2,28,28,,,,,,,,,,,
166.5,0.5,166.5,0.5,668,2,64,5,n274-2,28,28,,,,,,,,,,,
167.0,0.5,167.0,0.5,670,2,66,5,n275-2,28,28,0.5,2/4,viio6,C,V,viio6,,vii,,,o
167.5,0.5,167.5,0.5,672,2,55,6,n278-2,28,28,0.5,2/4,I,C,V,I,,I,,,M
167.5,0.5,167.5,0.5,672,2,67,5,n276-2,28,28,,,,,,,,,,,
167.5,0.5,167.5,0.5,672,2,71,1,n272-2,28,28,,,,,,,,,,,
168.0,1.0,168.0,1.0,674,4,76,1,n279-2,29,29,1.0,2/4,IV,C,V,IV,,IV,,,M
168.5,0.5,168.5,0.5,676,2,60,6,n284-2,29,29,,,,,,,,,,,
169.0,1.0,169.0,1.0,678,4,61,6,n285-2,29,29,1.0,2/4,viio/V,C,V,viio/V,,vii,,,o
169.5,0.5,169.5,0.5,680,2,67,1,n281-2,29,29,,,,,,,,,,,
170.0,0.5,170.0,0.5,682,2,62,5,n290-2,30,30,1.5,2/4,V|HC},C,V,V,,V,HC,},M
170.0,1.0,170.0,1.0,682,4,66,1,n286-2,30,30,,,,,,,,,,,
170.5,0.5,170.5,0.5,684,2,73,5,n291-2,30,30,,,,,,,,,,,
171.0,1.0,171.0,1.0,686,4,74,5,n292-2,30,30,,,,,,,,,,,
171.5,0.5,171.5,0.5,688,2,67,1,n288-2,30,30,0.5,2/4,i,C,V,i,,i,,,m
171.5,0.5,171.5,0.5,688,2,70,1,n289-2,30,30,,,,,,,,,,,
172.0,1.0,172.0,1.0,690,4,66,1,n293-2,31,31,1.5,2/4,V,C,V,V,,V,,,M
172.0,1.0,172.0,1.0,690,4,69,1,n294-2,31,31,,,,,,,,,,,
172.5,0.5,172.5,0.5,692,2,61,5,n299-2,31,31,,,,,,,,,,,
173.0,1.0,173.0,1.0,694,4,62,5,n300-2,31,31,,,,,,,,,,,
173.5,0.5,173.5,0.5,696,2,55,1,n296-2,31,31,0.5,2/4,i,C,V,i,,i,,,m
173.5,0.5,173.5,0.5,696,2,58,1,n297-2,31,31,,,,,,,,,,,
174.0,0.5,174.0,0.5,698,2,54,1,n301-2,32,32,2.0,2/4,V,C,V,V,,V,,,M
174.0,0.5,174.0,0.5,698,2,57,1,n302-2,32,32,,,,,,,,,,,
174.5,0.5,174.5,0.5,700,2,51,5,n307-2,32,32,,,,,,,,,,,
174.5,0.5,174.5,0.5,700,2,39,5,n306-2,32,32,0.0,2/4,{,C,V,,,,,{,
175.0,0.5,175.0,0.5,702,2,40,5,n308-2,32,32,,,,,,,,,,,
175.0,0.5,175.0,0.5,702,2,52,5,n309-2,32,32,,,,,,,,,,,
175.5,0.5,175.5,0.5,704,2,54,5,n311-2,32,32,,,,,,,,,,,
175.5,0.5,175.5,0.5,704,2,42,5,n310-2,32,32,,,,,,,,,,,
176.0,0.5,176.0,0.5,706,2,43,5,n313-2,33,33,0.5,2/4,I,C,V,I,,I,,,M
176.0,0.5,176.0,0.5,706,2,55,5,n314-2,33,33,,,,,,,,,,,
176.5,0.5,176.5,0.5,708,2,47,5,n316-2,33,33,,,,,,,,,,,
176.5,0.5,176.5,0.5,708,2,35,5,n315-2,33,33,0.5,2/4,I6,C,V,I6,,I,,,M
177.0,0.5,177.0,0.5,710,2,36,5,n317-2,33,33,0.5,2/4,IV,C,V,IV,,IV,,,M
177.0,0.5,177.0,0.5,710,2,48,5,n318-2,33,33,,,,,,,,,,,
177.5,0.5,177.5,0.5,712,2,50,5,n320-2,33,33,,,,,,,,,,,
177.5,0.5,177.5,0.5,712,2,38,5,n319-2,33,33,0.5,2/4,V,C,V,V,,V,,,M
178.0,0.5,178.0,0.5,714,2,40,5,n328-2,34,34,0.5,2/4,vi|DC,C,V,vi,,vi,DC,,m
178.0,0.5,178.0,0.5,714,2,52,5,n329-2,34,34,,,,,,,,,,,
178.5,0.5,178.5,0.5,716,2,76,5,n330-2,34,34,0.5,2/4,IV6,C,V,IV6,,IV,,,M
178.5,0.25,178.5,0.25,716,1,79,1,n322-2,34,34,,,,,,,,,,,
178.75,0.25,178.75,0.25,717,1,84,1,n323-2,34,34,,,,,,,,,,,
179.0,0.25,179.0,0.25,718,1,83,1,n324-2,34,34,,,,,,,,,,,
179.0,0.5,179.0,0.5,718,2,74,5,n331-2,34,34,0.5,2/4,iii6,C,V,iii6,,iii,,,m
179.25,0.25,179.25,0.25,719,1,78,1,n325-2,34,34,,,,,,,,,,,
179.5,0.5,179.5,0.5,720,2,72,5,n332-2,34,34,0.5,2/4,ii6,C,V,ii6,,ii,,,m
179.5,0.25,179.5,0.25,720,1,76,1,n326-2,34,34,,,,,,,,,,,
179.75,0.25,179.75,0.25,721,1,81,1,n327-2,34,34,,,,,,,,,,,
180.0,0.25,180.0,0.25,722,1,79,1,n333-2,35,35,,,,,,,,,,,
180.0,0.5,180.0,0.5,722,2,71,5,n341-2,35,35,0.5,2/4,I6,C,V,I6,,I,,,M
180.25,0.25,180.25,0.25,723,1,74,1,n334-2,35,35,,,,,,,,,,,
180.5,0.5,180.5,0.5,724,2,69,5,n342-2,35,35,0.5,2/4,viio6,C,V,viio6,,vii,,,o
180.5,0.25,180.5,0.25,724,1,72,1,n335-2,35,35,,,,,,,,,,,
180.75,0.25,180.75,0.25,725,1,78,1,n336-2,35,35,,,,,,,,,,,
181.0,0.25,181.0,0.25,726,1,76,1,n337-2,35,35,,,,,,,,,,,
181.0,0.5,181.0,0.5,726,2,67,5,n343-2,35,35,0.5,2/4,vi6,C,V,vi6,,vi,,,m
181.25,0.25,181.25,0.25,727,1,71,1,n338-2,35,35,,,,,,,,,,,
181.5,0.25,181.5,0.25,728,1,69,1,n339-2,35,35,,,,,,,,,,,
181.5,0.5,181.5,0.5,728,2,66,5,n344-2,35,35,0.5,2/4,V6,C,V,V6,,V,,,M
181.75,0.25,181.75,0.25,729,1,74,1,n340-2,35,35,,,,,,,,,,,
182.0,0.5,182.0,0.5,730,2,64,5,n353-2,36,36,0.5,2/4,IV6,C,V,IV6,,IV,,,M
182.0,0.25,182.0,0.25,730,1,72,1,n345-2,36,36,,,,,,,,,,,
182.25,0.25,182.25,0.25,731,1,67,1,n346-2,36,36,,,,,,,,,,,
182.5,0.5,182.5,0.5,732,2,62,5,n354-2,36,36,0.5,2/4,iii6,C,V,iii6,,iii,,,m
182.5,0.25,182.5,0.25,732,1,66,1,n347-2,36,36,,,,,,,,,,,
182.75,0.25,182.75,0.25,733,1,71,1,n348-2,36,36,,,,,,,,,,,
183.0,0.25,183.0,0.25,734,1,69,1,n349-2,36,36,,,,,,,,,,,
183.0,0.5,183.0,0.5,734,2,60,5,n355-2,36,36,0.5,2/4,ii6,C,V,ii6,,ii,,,m
183.25,0.25,183.25,0.25,735,1,64,1,n350-2,36,36,,,,,,,,,,,
183.5,0.25,183.5,0.25,736,1,62,1,n351-2,36,36,,,,,,,,,,,
183.5,0.5,183.5,0.5,736,2,59,5,n356-2,36,36,0.5,2/4,I6,C,V,I6,,I,,,M
