xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
17,17,103.0,1.0,103.0,1.0,824,8,68,5,n187-2,,,,,,0
17,17,103.0,1.0,103.0,1.0,824,8,76,1,n181-2,,,,,,0
17,17,104.0,1.0,104.0,1.0,832,8,69,5,n188-2,V7,,,,,0
17,17,104.0,1.0,104.0,1.0,832,8,78,1,n184-2,,,,,,0
17,17,104.0,1.0,104.0,1.0,832,8,75,1,n183-2,,,,,,0
17,17,104.0,0.0,104.0,0.0,832,0,80,1,n182-2,,,,,,0
18,18,105.0,1.0,105.0,1.0,840,8,64,6,n195-2,I|PAC},3.0,3/4,,},3
18,18,105.0,1.0,105.0,1.0,840,8,76,1,n190-2,,,,,,0
18,18,105.0,1.0,105.0,1.0,840,8,68,5,n193-2,,,,,,0
18,18,106.0,1.0,106.0,1.0,848,8,52,5,n194-2,,,,,,0
19,19,108.0,0.0,108.0,0.0,864,0,64,1,n196-1,I.iv/ii{,3.0,3/4,,{,1
19,19,108.0,1.0,108.0,1.0,864,8,76,1,n197-1,,,,,,0
19,19,109.0,0.0,109.0,0.0,872,0,66,1,n198-1,,,,,,0
19,19,109.0,1.0,109.0,1.0,872,8,78,1,n199-1,,,,,,0
19,19,110.0,1.0,110.0,1.0,880,8,79,1,n201-1,,,,,,0
19,19,110.0,0.0,110.0,0.0,880,0,67,1,n200-1,,,,,,0
20,20,111.0,0.5,111.0,0.5,888,4,54,5,n207-1,V(4)/ii,,,,,0
20,20,111.0,1.0,111.0,1.0,888,8,71,1,n203-1,,,,,,0
20,20,111.5,0.5,111.5,0.5,892,4,61,5,n208-1,,,,,,0
20,20,112.0,1.0,112.0,1.0,896,8,70,1,n204-1,,,,,,0
20,20,112.0,0.5,112.0,0.5,896,4,66,5,n209-1,V/ii,,,,,0
20,20,112.5,0.5,112.5,0.5,900,4,64,5,n210-1,,,,,,0
20,20,113.0,0.5,113.0,0.5,904,4,62,5,n211-1,,,,,,0
20,20,113.5,0.5,113.5,0.5,908,4,61,5,n212-1,,,,,,0
20,20,113.75,0.25,113.75,0.25,910,2,70,1,n206-1,,,,,,0
21,21,114.0,0.5,114.0,0.5,912,4,54,5,n217-1,V(64)/ii,,,,,0
21,21,114.0,1.0,114.0,1.0,912,8,73,1,n213-1,,,,,,0
21,21,114.5,0.5,114.5,0.5,916,4,62,5,n218-1,,,,,,0
21,21,115.0,1.0,115.0,1.0,920,8,71,1,n214-1,,,,,,0
21,21,115.0,0.5,115.0,0.5,920,4,66,5,n219-1,,,,,,0
21,21,115.5,0.5,115.5,0.5,924,4,62,5,n220-1,,,,,,0
21,21,116.0,0.5,116.0,0.5,928,4,61,5,n221-1,,,,,,0
21,21,116.5,0.5,116.5,0.5,932,4,59,5,n222-1,,,,,,0
21,21,116.75,0.25,116.75,0.25,934,2,71,1,n216-1,,,,,,0
22,22,117.0,0.5,117.0,0.5,936,4,54,5,n227-1,V7(6)/ii,,,,,0
22,22,117.0,1.0,117.0,1.0,936,8,74,1,n223-1,,,,,,0
22,22,117.5,0.5,117.5,0.5,940,4,58,5,n228-1,,,,,,0
22,22,118.0,0.5,118.0,0.5,944,4,64,5,n229-1,V7/ii,,,,,0
22,22,118.0,1.0,118.0,1.0,944,8,73,1,n224-1,,,,,,0
22,22,118.5,0.5,118.5,0.5,948,4,61,5,n230-1,,,,,,0
22,22,119.0,0.5,119.0,0.5,952,4,59,5,n231-1,,,,,,0
22,22,119.5,0.5,119.5,0.5,956,4,58,5,n232-1,,,,,,0
22,22,119.75,0.25,119.75,0.25,958,2,73,1,n226-1,,,,,,0
23,23,120.0,1.0,120.0,1.0,960,8,59,5,n239-1,ii,,,,,0
23,23,120.0,0.5,120.0,0.5,960,4,76,1,n233-1,,,,,,0
23,23,120.5,0.5,120.5,0.5,964,4,74,1,n234-1,,,,,,0
23,23,121.0,0.5,121.0,0.5,968,4,77,1,n235-1,iio,,,,,0
23,23,121.5,0.5,121.5,0.5,972,4,76,1,n236-1,,,,,,0
23,23,122.0,0.5,122.0,0.5,976,4,79,1,n237-1,,,,,,0
23,23,122.5,0.5,122.5,0.5,980,4,77,1,n238-1,,,,,,0
24,24,123.0,0.5,123.0,0.5,984,4,52,5,n246-1,V(4),,,,,0
24,24,123.0,1.0,123.0,1.0,984,8,69,1,n242-1,,,,,,0
24,24,123.5,0.5,123.5,0.5,988,4,59,5,n247-1,,,,,,0
24,24,124.0,1.0,124.0,1.0,992,8,68,1,n243-1,,,,,,0
24,24,124.0,0.5,124.0,0.5,992,4,64,5,n248-1,V,,,,,0
24,24,124.5,0.5,124.5,0.5,996,4,62,5,n249-1,,,,,,0
24,24,125.0,0.5,125.0,0.5,1000,4,60,5,n250-1,,,,,,0
24,24,125.5,0.5,125.5,0.5,1004,4,59,5,n251-1,,,,,,0
24,24,125.75,0.25,125.75,0.25,1006,2,68,1,n245-1,,,,,,0
25,25,126.0,0.5,126.0,0.5,1008,4,52,5,n256-1,V(64),,,,,0
25,25,126.0,1.0,126.0,1.0,1008,8,71,1,n252-1,,,,,,0
25,25,126.5,0.5,126.5,0.5,1012,4,60,5,n257-1,,,,,,0
25,25,127.0,1.0,127.0,1.0,1016,8,69,1,n253-1,,,,,,0
25,25,127.0,0.5,127.0,0.5,1016,4,64,5,n258-1,,,,,,0
25,25,127.5,0.5,127.5,0.5,1020,4,60,5,n259-1,,,,,,0
25,25,128.0,0.5,128.0,0.5,1024,4,59,5,n260-1,,,,,,0
25,25,128.5,0.5,128.5,0.5,1028,4,57,5,n261-1,,,,,,0
25,25,128.75,0.25,128.75,0.25,1030,2,69,1,n255-1,,,,,,0
26,26,129.0,0.5,129.0,0.5,1032,4,52,5,n266-1,V7(6),,,,,0
26,26,129.0,1.0,129.0,1.0,1032,8,72,1,n262-1,,,,,,0
26,26,129.5,0.5,129.5,0.5,1036,4,56,5,n267-1,,,,,,0
26,26,130.0,0.5,130.0,0.5,1040,4,62,5,n268-1,V7,,,,,0
26,26,130.0,1.0,130.0,1.0,1040,8,71,1,n263-1,,,,,,0
26,26,130.5,0.5,130.5,0.5,1044,4,59,5,n269-1,,,,,,0
26,26,131.0,0.5,131.0,0.5,1048,4,57,5,n270-1,,,,,,0
26,26,131.5,0.5,131.5,0.5,1052,4,56,5,n271-1,,,,,,0
26,26,131.75,0.25,131.75,0.25,1054,2,71,1,n265-1,,,,,,0
27,27,132.0,0.5,132.0,0.5,1056,4,74,1,n272-1,,,,,,0
27,27,132.0,2.0,132.0,2.0,1056,16,57,5,n278-1,i,,,,,0
27,27,132.5,0.5,132.5,0.5,1060,4,72,1,n273-1,,,,,,0
27,27,133.0,0.5,133.0,0.5,1064,4,71,1,n274-1,,,,,,0
27,27,133.5,0.5,133.5,0.5,1068,4,69,1,n275-1,,,,,,0
27,27,134.0,1.0,134.0,1.0,1072,8,55,5,n280-1,,,,,,0
27,27,134.0,1.0,134.0,1.0,1072,8,43,5,n279-1,i2,,,,,0
27,27,134.0,0.5,134.0,0.5,1072,4,81,1,n276-1,,,,,,0
27,27,134.5,0.5,134.5,0.5,1076,4,81,1,n277-1,,,,,,0
28,28,135.0,3.0,135.0,3.0,1080,24,41,5,n287-1,Ger6,,,,,0
28,28,135.0,3.0,135.0,3.0,1080,24,53,5,n288-1,,,,,,0
28,28,135.0,0.5,135.0,0.5,1080,4,83,1,n281-1,,,,,,0
28,28,135.5,0.5,135.5,0.5,1084,4,81,1,n282-1,,,,,,0
28,28,136.0,0.5,136.0,0.5,1088,4,79,1,n283-1,,,,,,0
28,28,136.5,0.5,136.5,0.5,1092,4,77,1,n284-1,,,,,,0
28,28,137.0,0.5,137.0,0.5,1096,4,76,1,n285-1,,,,,,0
28,28,137.5,0.5,137.5,0.5,1100,4,75,1,n286-1,,,,,,0
29,29,138.0,0.5,138.0,0.5,1104,4,57,5,n291-1,,,,,,0
29,29,138.0,3.0,138.0,3.0,1104,24,53,6,n297-1,,,,,,0
29,29,138.0,2.0,138.0,2.0,1104,16,84,1,n289-1,,,,,,0
29,29,138.5,0.5,138.5,0.5,1108,4,56,5,n292-1,,,,,,0
29,29,139.0,0.5,139.0,0.5,1112,4,57,5,n293-1,,,,,,0
29,29,139.5,0.5,139.5,0.5,1116,4,60,5,n294-1,,,,,,0
29,29,140.0,1.0,140.0,1.0,1120,8,75,1,n290-1,,,,,,0
29,29,140.0,0.5,140.0,0.5,1120,4,59,5,n295-1,,,,,,0
29,29,140.5,0.5,140.5,0.5,1124,4,57,5,n296-1,,,,,,0
30,30,141.0,1.0,141.0,1.0,1128,8,52,6,n306-1,V|HC},3.0,3/4,,},3
30,30,141.0,1.5,141.0,1.5,1128,12,76,1,n298-1,,,,,,0
30,30,141.0,1.0,141.0,1.0,1128,8,56,5,n305-1,,,,,,0
30,30,142.5,0.25,142.5,0.25,1140,2,78,1,n299-1,,,,,,0
30,30,142.75,0.25,142.75,0.25,1142,2,76,1,n300-1,,,,,,0
30,30,143.0,0.5,143.0,0.5,1144,4,74,1,n302-1,,,,,,0
30,30,143.0,0.0,143.0,0.0,1144,0,76,1,n301-1,,,,,,0
30,30,143.5,0.25,143.5,0.25,1148,2,73,1,n303-1,,,,,,0
30,30,143.75,0.25,143.75,0.25,1150,2,71,1,n304-1,,,,,,0
31,31,144.0,0.0,144.0,0.0,1152,0,61,1,n307-1,,,,,,0
31,31,144.0,2.0,144.0,2.0,1152,16,57,5,n312-1,,,,,,0
31,31,144.0,0.0,144.0,0.0,1152,0,64,1,n308-1,,,,,,0
31,31,144.0,2.0,144.0,2.0,1152,16,45,5,n311-1,I{,8.0,3/4,,{,1
31,31,144.0,2.0,144.0,2.0,1152,16,69,1,n309-1,,,,,,0
31,31,146.0,1.0,146.0,1.0,1168,8,52,5,n314-1,,,,,,0
31,31,146.0,1.0,146.0,1.0,1168,8,64,1,n310-1,,,,,,0
31,31,146.0,1.0,146.0,1.0,1168,8,40,5,n313-1,,,,,,0
32,32,147.0,1.0,147.0,1.0,1176,8,49,5,n320-1,,,,,,0
32,32,147.0,0.5,147.0,0.5,1176,4,73,1,n315-1,,,,,,0
32,32,147.0,1.0,147.0,1.0,1176,8,61,5,n321-1,,,,,,0
32,32,147.5,0.25,147.5,0.25,1180,2,74,1,n316-1,,,,,,0
32,32,147.75,0.25,147.75,0.25,1182,2,71,1,n317-1,,,,,,0
32,32,148.0,1.0,148.0,1.0,1184,8,69,1,n318-1,,,,,,0
32,32,148.0,1.0,148.0,1.0,1184,8,57,5,n323-1,,,,,,0
32,32,148.0,1.0,148.0,1.0,1184,8,45,5,n322-1,,,,,,0
33,33,150.0,0.5,150.0,0.5,1200,4,76,1,n325-1,,,,,,0
33,33,150.5,0.25,150.5,0.25,1204,2,78,1,n326-1,,,,,,0
33,33,150.75,0.25,150.75,0.25,1206,2,74,1,n327-1,,,,,,0
33,33,151.0,1.0,151.0,1.0,1208,8,73,1,n328-1,,,,,,0
33,33,152.0,1.0,152.0,1.0,1216,8,85,1,n329-1,,,,,,0
33,33,152.0,1.0,152.0,1.0,1216,8,66,5,n333-1,,,,,,0
33,33,152.0,1.0,152.0,1.0,1216,8,57,5,n332-1,vi6,,,,,0
34,34,153.0,1.0,153.0,1.0,1224,8,59,5,n337-1,V7/V,,,,,0
34,34,153.0,1.0,153.0,1.0,1224,8,69,5,n338-1,,,,,,0
34,34,153.0,1.0,153.0,1.0,1224,8,75,1,n334-1,,,,,,0
34,34,154.0,1.0,154.0,1.0,1232,8,64,5,n339-1,V|HC,,,,,0
34,34,154.0,1.0,154.0,1.0,1232,8,68,5,n340-1,,,,,,0
34,34,154.0,1.5,154.0,1.5,1232,12,76,1,n335-1,,,,,,0
34,34,155.5,0.5,155.5,0.5,1244,4,77,1,n336-1,,,,,,0
35,35,156.0,0.5,156.0,0.5,1248,4,80,1,n342-1,,,,,,0
35,35,156.5,0.5,156.5,0.5,1252,4,78,1,n343-1,,,,,,0
35,35,157.0,0.5,157.0,0.5,1256,4,76,1,n344-1,,,,,,0
35,35,157.5,0.5,157.5,0.5,1260,4,74,1,n345-1,,,,,,0
35,35,158.0,0.5,158.0,0.5,1264,4,73,1,n346-1,,,,,,0
35,35,158.5,0.5,158.5,0.5,1268,4,71,1,n347-1,,,,,,0
36,36,159.0,0.5,159.0,0.5,1272,4,69,1,n349-1,,,,,,0
36,36,159.0,0.5,159.0,0.5,1272,4,52,5,n354-1,V7,,,,,0
36,36,159.5,0.5,159.5,0.5,1276,4,68,1,n350-1,,,,,,0
36,36,159.5,0.5,159.5,0.5,1276,4,62,5,n355-1,,,,,,0
36,36,160.0,0.5,160.0,0.5,1280,4,59,5,n356-1,,,,,,0
36,36,160.0,0.5,160.0,0.5,1280,4,76,1,n351-1,,,,,,0
36,36,160.5,0.5,160.5,0.5,1284,4,62,5,n357-1,,,,,,0
36,36,160.5,0.5,160.5,0.5,1284,4,74,1,n352-1,,,,,,0
36,36,161.0,0.5,161.0,0.5,1288,4,59,5,n358-1,,,,,,0
36,36,161.5,0.5,161.5,0.5,1292,4,62,5,n359-1,,,,,,0
37,37,162.0,0.5,162.0,0.5,1296,4,52,5,n365-1,V(64),,,,,0
37,37,162.0,0.5,162.0,0.5,1296,4,71,1,n360-1,,,,,,0
37,37,162.5,0.5,162.5,0.5,1300,4,61,5,n366-1,,,,,,0
37,37,162.5,0.5,162.5,0.5,1300,4,69,1,n361-1,,,,,,0
37,37,163.0,0.5,163.0,0.5,1304,4,78,1,n362-1,,,,,,0
37,37,163.0,0.5,163.0,0.5,1304,4,57,5,n367-1,,,,,,0
37,37,163.5,0.5,163.5,0.5,1308,4,76,1,n363-1,,,,,,0
37,37,163.5,0.5,163.5,0.5,1308,4,61,5,n368-1,,,,,,0
37,37,164.0,0.5,164.0,0.5,1312,4,57,5,n369-1,,,,,,0
37,37,164.5,0.5,164.5,0.5,1316,4,61,5,n370-1,,,,,,0
38,38,165.0,0.5,165.0,0.5,1320,4,71,1,n371-1,,,,,,0
38,38,165.0,0.5,165.0,0.5,1320,4,52,5,n376-1,,,,,,0
38,38,165.5,0.5,165.5,0.5,1324,4,69,1,n372-1,,,,,,0
38,38,165.5,0.5,165.5,0.5,1324,4,61,5,n377-1,,,,,,0
38,38,166.0,0.5,166.0,0.5,1328,4,81,1,n373-1,,,,,,0
38,38,166.0,0.5,166.0,0.5,1328,4,57,5,n378-1,V43/IV,,,,,0
38,38,166.5,0.5,166.5,0.5,1332,4,79,1,n374-1,,,,,,0
38,38,166.5,0.5,166.5,0.5,1332,4,61,5,n379-1,,,,,,0
38,38,167.0,0.5,167.0,0.5,1336,4,57,5,n380-1,,,,,,0
38,38,167.5,0.5,167.5,0.5,1340,4,61,5,n381-1,,,,,,0
39,39,168.0,1.0,168.0,1.0,1344,8,62,5,n390-1,,,,,,0
39,39,168.0,0.5,168.0,0.5,1344,4,79,1,n382-1,,,,,,0
39,39,168.0,1.0,168.0,1.0,1344,8,57,5,n389-1,,,,,,0
39,39,168.0,1.0,168.0,1.0,1344,8,50,5,n388-1,IV,,,,,0
39,39,168.5,0.5,168.5,0.5,1348,4,78,1,n383-1,,,,,,0
39,39,169.0,0.5,169.0,0.5,1352,4,76,1,n384-1,,,,,,0
39,39,169.5,0.5,169.5,0.5,1356,4,74,1,n385-1,,,,,,0
39,39,170.0,0.5,170.0,0.5,1360,4,73,1,n386-1,,,,,,0
39,39,170.5,0.5,170.5,0.5,1364,4,71,1,n387-1,,,,,,0
40,40,171.0,0.75,171.0,0.75,1368,6,49,5,n401-1,I6,,,,,0
40,40,171.0,0.75,171.0,0.75,1368,6,76,1,n393-1,,,,,,0
40,40,171.75,0.0,171.75,0.0,1374,0,76,1,n397-1,,,,,,0
40,40,171.75,0.25,171.75,0.25,1374,2,78,1,n398-1,,,,,,0
40,40,171.75,0.0,171.75,0.0,1374,0,76,1,n395-1,,,,,,0
40,40,171.75,0.0,171.75,0.0,1374,0,74,1,n396-1,,,,,,0
40,40,171.75,0.25,171.75,0.25,1374,2,50,5,n402-1,IV,,,,,0
40,40,171.75,0.0,171.75,0.0,1374,0,78,1,n394-1,,,,,,0
40,40,172.0,2.0,172.0,2.0,1376,16,52,6,n405-1,V(64)},1.0,3/4,,},3
40,40,172.0,1.0,172.0,1.0,1376,8,69,1,n399-1,,,,,,0
40,40,172.0,1.0,172.0,1.0,1376,8,61,5,n403-1,,,,,,0
40,40,173.0,1.0,173.0,1.0,1384,8,59,5,n404-1,V,,,,,0
40,40,173.0,1.0,173.0,1.0,1384,8,68,1,n400-1,,,,,,0
41,41,174.0,0.0,174.0,0.0,1392,0,73,1,n407-1,,,,,,0
41,41,174.0,1.0,174.0,1.0,1392,8,76,1,n408-1,,,,,,0
41,41,174.0,0.5,174.0,0.5,1392,4,57,5,n410-1,I|EC{,3.0,3/4,,{,1
41,41,174.0,0.0,174.0,0.0,1392,0,69,1,n406-1,,,,,,0
41,41,174.5,0.5,174.5,0.5,1396,4,61,5,n411-1,,,,,,0
41,41,175.0,0.5,175.0,0.5,1400,4,64,5,n412-1,,,,,,0
41,41,175.0,2.0,175.0,2.0,1400,16,76,1,n409-1,,,,,,0
41,41,175.5,0.5,175.5,0.5,1404,4,61,5,n413-1,,,,,,0
41,41,176.0,0.5,176.0,0.5,1408,4,59,5,n414-1,,,,,,0
41,41,176.5,0.5,176.5,0.5,1412,4,57,5,n415-1,,,,,,0
42,42,177.0,0.25,177.0,0.25,1416,2,76,1,n416-1,,,,,,0
42,42,177.0,0.5,177.0,0.5,1416,4,56,5,n428-1,V7,,,,,0
42,42,177.25,0.25,177.25,0.25,1418,2,74,1,n417-1,,,,,,0
42,42,177.5,0.25,177.5,0.25,1420,2,73,1,n418-1,,,,,,0
42,42,177.5,0.5,177.5,0.5,1420,4,57,5,n429-1,,,,,,0
42,42,177.75,0.25,177.75,0.25,1422,2,71,1,n419-1,,,,,,0
42,42,178.0,0.5,178.0,0.5,1424,4,59,5,n430-1,,,,,,0
42,42,178.0,0.25,178.0,0.25,1424,2,71,1,n420-1,,,,,,0
42,42,178.25,0.25,178.25,0.25,1426,2,69,1,n421-1,,,,,,0
42,42,178.5,0.25,178.5,0.25,1428,2,68,1,n422-1,,,,,,0
42,42,178.5,0.5,178.5,0.5,1428,4,52,5,n431-1,,,,,,0
42,42,178.75,0.25,178.75,0.25,1430,2,66,1,n423-1,,,,,,0
42,42,179.0,0.25,179.0,0.25,1432,2,64,1,n424-1,,,,,,0
42,42,179.0,0.5,179.0,0.5,1432,4,54,5,n432-1,,,,,,0
42,42,179.25,0.25,179.25,0.25,1434,2,62,1,n425-1,,,,,,0
42,42,179.5,0.25,179.5,0.25,1436,2,61,1,n426-1,,,,,,0
42,42,179.5,0.5,179.5,0.5,1436,4,56,5,n433-1,,,,,,0
42,42,179.75,0.25,179.75,0.25,1438,2,62,1,n427-1,,,,,,0
43,43,180.0,0.5,180.0,0.5,1440,4,57,5,n440-1,I,,,,,0
43,43,180.0,0.25,180.0,0.25,1440,2,61,1,n434-1,,,,,,0
43,43,180.25,0.25,180.25,0.25,1442,2,64,1,n435-1,,,,,,0
43,43,180.5,0.5,180.5,0.5,1444,4,61,5,n441-1,,,,,,0
43,43,180.5,0.25,180.5,0.25,1444,2,69,1,n436-1,,,,,,0
43,43,180.75,0.25,180.75,0.25,1446,2,73,1,n437-1,,,,,,0
43,43,181.0,0.5,181.0,0.5,1448,4,64,5,n442-1,,,,,,0
43,43,181.0,1.5,181.0,1.5,1448,12,76,1,n438-1,,,,,,0
43,43,181.5,0.5,181.5,0.5,1452,4,61,5,n443-1,,,,,,0
43,43,182.0,0.5,182.0,0.5,1456,4,59,5,n444-1,,,,,,0
43,43,182.5,0.5,182.5,0.5,1460,4,57,5,n445-1,,,,,,0
43,43,182.5,0.5,182.5,0.5,1460,4,88,1,n439-1,,,,,,0
44,44,183.0,0.5,183.0,0.5,1464,4,56,5,n458-1,V7,,,,,0
44,44,183.0,0.25,183.0,0.25,1464,2,88,1,n446-1,,,,,,0
44,44,183.25,0.25,183.25,0.25,1466,2,86,1,n447-1,,,,,,0
44,44,183.5,0.25,183.5,0.25,1468,2,85,1,n448-1,,,,,,0
44,44,183.5,0.5,183.5,0.5,1468,4,57,5,n459-1,,,,,,0
44,44,183.75,0.25,183.75,0.25,1470,2,83,1,n449-1,,,,,,0
44,44,184.0,0.25,184.0,0.25,1472,2,83,1,n450-1,,,,,,0
44,44,184.0,0.5,184.0,0.5,1472,4,59,5,n460-1,,,,,,0
44,44,184.25,0.25,184.25,0.25,1474,2,81,1,n451-1,,,,,,0
44,44,184.5,0.25,184.5,0.25,1476,2,80,1,n452-1,,,,,,0
44,44,184.5,0.5,184.5,0.5,1476,4,52,5,n461-1,,,,,,0
44,44,184.75,0.25,184.75,0.25,1478,2,78,1,n453-1,,,,,,0
44,44,185.0,0.5,185.0,0.5,1480,4,54,5,n462-1,,,,,,0
44,44,185.0,0.25,185.0,0.25,1480,2,76,1,n454-1,,,,,,0
44,44,185.25,0.25,185.25,0.25,1482,2,74,1,n455-1,,,,,,0
44,44,185.5,0.25,185.5,0.25,1484,2,73,1,n456-1,,,,,,0
44,44,185.5,0.5,185.5,0.5,1484,4,56,5,n463-1,,,,,,0
44,44,185.75,0.25,185.75,0.25,1486,2,74,1,n457-1,,,,,,0
45,45,186.0,1.0,186.0,1.0,1488,8,57,5,n476-1,I,,,,,0
45,45,186.0,0.25,186.0,0.25,1488,2,73,1,n464-1,,,,,,0
45,45,186.25,0.25,186.25,0.25,1490,2,76,1,n465-1,,,,,,0
45,45,186.5,0.25,186.5,0.25,1492,2,74,1,n466-1,,,,,,0
45,45,186.75,0.25,186.75,0.25,1494,2,73,1,n467-1,,,,,,0
45,45,187.0,1.0,187.0,1.0,1496,8,54,5,n477-1,IV6,,,,,0
45,45,187.0,0.25,187.0,0.25,1496,2,74,1,n468-1,,,,,,0
45,45,187.0,1.0,187.0,1.0,1496,8,57,5,n478-1,,,,,,0
45,45,187.25,0.25,187.25,0.25,1498,2,76,1,n469-1,,,,,,0
45,45,187.5,0.25,187.5,0.25,1500,2,78,1,n470-1,,,,,,0
45,45,187.75,0.25,187.75,0.25,1502,2,80,1,n471-1,,,,,,0
45,45,188.0,0.25,188.0,0.25,1504,2,81,1,n472-1,,,,,,0
45,45,188.0,1.0,188.0,1.0,1504,8,54,5,n480-1,,,,,,0
45,45,188.0,1.0,188.0,1.0,1504,8,50,5,n479-1,IV,,,,,0
45,45,188.0,1.0,188.0,1.0,1504,8,57,5,n481-1,,,,,,0
45,45,188.25,0.25,188.25,0.25,1506,2,83,1,n473-1,,,,,,0
45,45,188.5,0.25,188.5,0.25,1508,2,85,1,n474-1,,,,,,0
45,45,188.75,0.25,188.75,0.25,1510,2,86,1,n475-1,,,,,,0
46,46,189.0,1.0,189.0,1.0,1512,8,49,5,n494-1,I6,,,,,0
46,46,189.0,1.0,189.0,1.0,1512,8,57,5,n496-1,,,,,,0
46,46,189.0,0.25,189.0,0.25,1512,2,88,1,n482-1,,,,,,0
46,46,189.0,1.0,189.0,1.0,1512,8,52,5,n495-1,,,,,,0
46,46,189.25,0.25,189.25,0.25,1514,2,86,1,n483-1,,,,,,0
46,46,189.5,0.25,189.5,0.25,1516,2,85,1,n484-1,,,,,,0
46,46,189.75,0.25,189.75,0.25,1518,2,83,1,n485-1,,,,,,0
46,46,190.0,0.25,190.0,0.25,1520,2,81,1,n486-1,,,,,,0
46,46,190.25,0.25,190.25,0.25,1522,2,80,1,n487-1,,,,,,0
46,46,190.5,0.25,190.5,0.25,1524,2,78,1,n488-1,,,,,,0
46,46,190.75,0.25,190.75,0.25,1526,2,76,1,n489-1,,,,,,0
46,46,191.0,0.25,191.0,0.25,1528,2,74,1,n490-1,,,,,,0
46,46,191.25,0.25,191.25,0.25,1530,2,73,1,n491-1,,,,,,0
46,46,191.5,0.25,191.5,0.25,1532,2,71,1,n492-1,,,,,,0
46,46,191.75,0.25,191.75,0.25,1534,2,69,1,n493-1,,,,,,0
47,47,192.0,0.75,192.0,0.75,1536,6,78,1,n499-1,,,,,,0
47,47,192.0,1.0,192.0,1.0,1536,8,50,6,n509-1,IV,,,,,0
47,47,192.0,1.0,192.0,1.0,1536,8,59,5,n506-1,,,,,,0
47,47,192.75,0.125,192.75,0.125,1542,1,80,1,n500-1,,,,,,0
47,47,192.875,0.125,192.875,0.125,1543,1,81,1,n501-1,,,,,,0
47,47,193.0,2.0,193.0,2.0,1544,16,52,6,n510-1,V(64),,,,,0
47,47,193.0,1.0,193.0,1.0,1544,8,61,5,n507-1,,,,,,0
47,47,193.0,1.0,193.0,1.0,1544,8,69,1,n502-1,,,,,,0
47,47,194.0,0.0,194.0,0.0,1552,0,73,1,n503-1,,,,,,0
47,47,194.0,1.0,194.0,1.0,1552,8,62,5,n508-1,V7,,,,,0
47,47,194.0,1.0,194.0,1.0,1552,8,71,1,n505-1,,,,,,0
47,47,194.0,1.0,194.0,1.0,1552,8,68,1,n504-1,,,,,,0
48,48,195.0,1.0,195.0,1.0,1560,8,57,5,n514-1,I|PAC},3.0,3/4,,},3
48,48,195.0,1.0,195.0,1.0,1560,8,69,1,n511-1,,,,,,0
48,48,195.0,1.0,195.0,1.0,1560,8,61,5,n515-1,,,,,,0
48,48,196.0,1.0,196.0,1.0,1568,8,45,5,n516-1,,,,,,0
19,19,198.0,0.0,198.0,0.0,1584,0,64,1,n196-2,I.iv/ii{,3.0,3/4,,{,1
19,19,198.0,1.0,198.0,1.0,1584,8,76,1,n197-2,,,,,,0
19,19,199.0,0.0,199.0,0.0,1592,0,66,1,n198-2,,,,,,0
19,19,199.0,1.0,199.0,1.0,1592,8,78,1,n199-2,,,,,,0
19,19,200.0,1.0,200.0,1.0,1600,8,79,1,n201-2,,,,,,0
19,19,200.0,0.0,200.0,0.0,1600,0,67,1,n200-2,,,,,,0
20,20,201.0,1.0,201.0,1.0,1608,8,71,1,n203-2,,,,,,0
20,20,201.0,0.5,201.0,0.5,1608,4,54,5,n207-2,V(4)/ii,,,,,0
20,20,201.5,0.5,201.5,0.5,1612,4,61,5,n208-2,,,,,,0
20,20,202.0,1.0,202.0,1.0,1616,8,70,1,n204-2,,,,,,0
20,20,202.0,0.5,202.0,0.5,1616,4,66,5,n209-2,V/ii,,,,,0
20,20,202.5,0.5,202.5,0.5,1620,4,64,5,n210-2,,,,,,0
20,20,203.0,0.5,203.0,0.5,1624,4,62,5,n211-2,,,,,,0
20,20,203.5,0.5,203.5,0.5,1628,4,61,5,n212-2,,,,,,0
20,20,203.75,0.25,203.75,0.25,1630,2,70,1,n206-2,,,,,,0
21,21,204.0,1.0,204.0,1.0,1632,8,73,1,n213-2,,,,,,0
21,21,204.0,0.5,204.0,0.5,1632,4,54,5,n217-2,V(64)/ii,,,,,0
21,21,204.5,0.5,204.5,0.5,1636,4,62,5,n218-2,,,,,,0
21,21,205.0,0.5,205.0,0.5,1640,4,66,5,n219-2,,,,,,0
21,21,205.0,1.0,205.0,1.0,1640,8,71,1,n214-2,,,,,,0
21,21,205.5,0.5,205.5,0.5,1644,4,62,5,n220-2,,,,,,0
21,21,206.0,0.5,206.0,0.5,1648,4,61,5,n221-2,,,,,,0
21,21,206.5,0.5,206.5,0.5,1652,4,59,5,n222-2,,,,,,0
21,21,206.75,0.25,206.75,0.25,1654,2,71,1,n216-2,,,,,,0
22,22,207.0,0.5,207.0,0.5,1656,4,54,5,n227-2,V7(6)/ii,,,,,0
22,22,207.0,1.0,207.0,1.0,1656,8,74,1,n223-2,,,,,,0
22,22,207.5,0.5,207.5,0.5,1660,4,58,5,n228-2,,,,,,0
22,22,208.0,0.5,208.0,0.5,1664,4,64,5,n229-2,V7/ii,,,,,0
