onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,alt_label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
185.16667,0.16666667,370.33334,0.33333334,4456,4,72,1,n1205-1,93,93,,,,,,,,,,,,
185.33333,0.16666667,370.66666,0.33333334,4460,4,69,1,n1206-1,93,93,,,,,,,,,,,,
185.5,0.16666667,371.0,0.33333334,4464,4,76,1,n1207-1,93,93,1.0,2/2,iii6,,F,V,iii6,,iii,,,m
185.66667,0.16666667,371.33334,0.33333334,4468,4,71,1,n1208-1,93,93,,,,,,,,,,,,
185.83333,0.16666667,371.66666,0.33333334,4472,4,67,1,n1209-1,93,93,,,,,,,,,,,,
186.0,0.16666667,372.0,0.33333334,4476,4,64,1,n1211-1,94,94,1.0,2/2,#viio65/ii,,F,V,#viio65/ii,,#vii,,,o7
186.16667,0.16666667,372.33334,0.33333334,4480,4,70,1,n1212-1,94,94,,,,,,,,,,,,
186.33333,0.16666667,372.66666,0.33333334,4484,4,73,1,n1213-1,94,94,,,,,,,,,,,,
186.5,0.5,373.0,1.0,4488,12,53,5,n1224-1,94,94,1.0,2/2,ii6,,F,V,ii6,,ii,,,m
186.5,0.16666667,373.0,0.33333334,4488,4,65,1,n1214-1,94,94,,,,,,,,,,,,
186.66667,0.16666667,373.33334,0.33333334,4492,4,69,1,n1215-1,94,94,,,,,,,,,,,,
186.83333,0.16666667,373.66666,0.33333334,4496,4,74,1,n1216-1,94,94,,,,,,,,,,,,
187.0,0.5,374.0,1.0,4500,12,55,5,n1225-1,94,94,1.0,2/2,V(64),,F,V,V(64),,V,,,M
187.0,0.16666667,374.0,0.33333334,4500,4,64,1,n1217-1,94,94,,,,,,,,,,,,
187.16667,0.16666667,374.33334,0.33333334,4504,4,67,1,n1218-1,94,94,,,,,,,,,,,,
187.33333,0.16666667,374.66666,0.33333334,4508,4,72,1,n1219-1,94,94,,,,,,,,,,,,
187.5,0.5,375.0,1.0,4512,12,43,5,n1226-1,94,94,1.0,2/2,V7,,F,V,V7,,V,,,Mm7
187.5,0.16666667,375.0,0.33333334,4512,4,62,1,n1220-1,94,94,,,,,,,,,,,,
187.66667,0.16666667,375.33334,0.33333334,4516,4,65,1,n1221-1,94,94,,,,,,,,,,,,
187.83333,0.16666667,375.66666,0.33333334,4520,4,71,1,n1222-1,94,94,,,,,,,,,,,,
188.0,0.16666667,376.0,0.33333334,4524,4,64,1,n1227-1,95,95,,,,,,,,,,,,
188.0,2.5,376.0,5.0,4524,60,48,5,n1239-1,95,95,1.0,2/2,I|PAC}{,,F,V,I,,I,PAC,}{,M
188.16667,0.16666667,376.33334,0.33333334,4528,4,67,1,n1228-1,95,95,,,,,,,,,,,,
188.33333,0.16666667,376.66666,0.33333334,4532,4,72,1,n1229-1,95,95,,,,,,,,,,,,
188.5,0.16666667,377.0,0.33333334,4536,4,63,1,n1230-1,95,95,1.0,2/2,I(#4#2),,F,V,I(#4#2),,I,,,M
188.66667,0.16666667,377.33334,0.33333334,4540,4,66,1,n1231-1,95,95,,,,,,,,,,,,
188.83333,0.16666667,377.66666,0.33333334,4544,4,72,1,n1232-1,95,95,,,,,,,,,,,,
189.0,0.16666667,378.0,0.33333334,4548,4,64,1,n1233-1,95,95,1.0,2/2,I,,F,V,I,,I,,,M
189.16667,0.16666667,378.33334,0.33333334,4552,4,67,1,n1234-1,95,95,,,,,,,,,,,,
189.33333,0.16666667,378.66666,0.33333334,4556,4,72,1,n1235-1,95,95,,,,,,,,,,,,
189.5,0.16666667,379.0,0.33333334,4560,4,63,1,n1236-1,95,95,1.0,2/2,I(#4#2),,F,V,I(#4#2),,I,,,M
189.66667,0.16666667,379.33334,0.33333334,4564,4,66,1,n1237-1,95,95,,,,,,,,,,,,
189.83333,0.16666667,379.66666,0.33333334,4568,4,72,1,n1238-1,95,95,,,,,,,,,,,,
190.0,0.16666667,380.0,0.33333334,4572,4,64,1,n1240-1,96,96,1.0,2/2,I,,F,V,I,,I,,,M
190.16667,0.16666667,380.33334,0.33333334,4576,4,67,1,n1241-1,96,96,,,,,,,,,,,,
190.33333,0.16666667,380.66666,0.33333334,4580,4,72,1,n1242-1,96,96,,,,,,,,,,,,
190.5,0.16666667,381.0,0.33333334,4584,4,69,1,n1243-1,96,96,,,,,,,,,,,,
190.5,0.5,381.0,1.0,4584,12,53,5,n1253-1,96,96,1.0,2/2,ii6,,F,V,ii6,,ii,,,m
190.66667,0.16666667,381.33334,0.33333334,4588,4,65,1,n1244-1,96,96,,,,,,,,,,,,
190.83333,0.16666667,381.66666,0.33333334,4592,4,62,1,n1245-1,96,96,,,,,,,,,,,,
191.0,0.5,382.0,1.0,4596,12,55,5,n1254-1,96,96,1.0,2/2,V(64),,F,V,V(64),,V,,,M
191.0,0.16666667,382.0,0.33333334,4596,4,67,1,n1246-1,96,96,,,,,,,,,,,,
191.16667,0.16666667,382.33334,0.33333334,4600,4,64,1,n1247-1,96,96,,,,,,,,,,,,
191.33333,0.16666667,382.66666,0.33333334,4604,4,60,1,n1248-1,96,96,,,,,,,,,,,,
191.5,0.5,383.0,1.0,4608,12,43,5,n1255-1,96,96,1.0,2/2,V7,,F,V,V7,,V,,,Mm7
191.5,0.16666667,383.0,0.33333334,4608,4,65,1,n1249-1,96,96,,,,,,,,,,,,
191.66667,0.16666667,383.33334,0.33333334,4612,4,62,1,n1250-1,96,96,,,,,,,,,,,,
191.83333,0.16666667,383.66666,0.33333334,4616,4,59,1,n1251-1,96,96,,,,,,,,,,,,
192.0,2.5,384.0,5.0,4620,60,36,5,n1268-1,97,97,1.0,2/2,I|PAC}{,,F,V,I,,I,PAC,}{,M
192.0,0.16666667,384.0,0.33333334,4620,4,55,1,n1256-1,97,97,,,,,,,,,,,,
192.0,2.5,384.0,5.0,4620,60,48,5,n1269-1,97,97,,,,,,,,,,,,
192.16667,0.16666667,384.33334,0.33333334,4624,4,60,1,n1257-1,97,97,,,,,,,,,,,,
192.33333,0.16666667,384.66666,0.33333334,4628,4,64,1,n1258-1,97,97,,,,,,,,,,,,
192.5,0.16666667,385.0,0.33333334,4632,4,54,1,n1259-1,97,97,1.0,2/2,I(#4#2),,F,V,I(#4#2),,I,,,M
192.66667,0.16666667,385.33334,0.33333334,4636,4,60,1,n1260-1,97,97,,,,,,,,,,,,
192.83333,0.16666667,385.66666,0.33333334,4640,4,63,1,n1261-1,97,97,,,,,,,,,,,,
193.0,0.16666667,386.0,0.33333334,4644,4,55,1,n1262-1,97,97,1.0,2/2,I,,F,V,I,,I,,,M
193.16667,0.16666667,386.33334,0.33333334,4648,4,60,1,n1263-1,97,97,,,,,,,,,,,,
193.33333,0.16666667,386.66666,0.33333334,4652,4,64,1,n1264-1,97,97,,,,,,,,,,,,
193.5,0.16666667,387.0,0.33333334,4656,4,54,1,n1265-1,97,97,1.0,2/2,I(#4#2),,F,V,I(#4#2),,I,,,M
193.66667,0.16666667,387.33334,0.33333334,4660,4,60,1,n1266-1,97,97,,,,,,,,,,,,
193.83333,0.16666667,387.66666,0.33333334,4664,4,63,1,n1267-1,97,97,,,,,,,,,,,,
194.0,0.16666667,388.0,0.33333334,4668,4,55,1,n1270-1,98,98,1.0,2/2,I,,F,V,I,,I,,,M
194.16667,0.16666667,388.33334,0.33333334,4672,4,60,1,n1271-1,98,98,,,,,,,,,,,,
194.33333,0.16666667,388.66666,0.33333334,4676,4,64,1,n1272-1,98,98,,,,,,,,,,,,
194.5,0.5,389.0,1.0,4680,12,41,5,n1284-1,98,98,1.0,2/2,ii6,,F,V,ii6,,ii,,,m
194.5,0.16666667,389.0,0.33333334,4680,4,62,1,n1273-1,98,98,,,,,,,,,,,,
194.66667,0.16666667,389.33334,0.33333334,4684,4,57,1,n1274-1,98,98,,,,,,,,,,,,
194.83333,0.16666667,389.66666,0.33333334,4688,4,53,1,n1275-1,98,98,,,,,,,,,,,,
195.0,0.16666667,390.0,0.33333334,4692,4,60,1,n1276-1,98,98,,,,,,,,,,,,
195.0,0.5,390.0,1.0,4692,12,43,5,n1285-1,98,98,1.0,2/2,V(64),,F,V,V(64),,V,,,M
195.16667,0.16666667,390.33334,0.33333334,4696,4,55,1,n1277-1,98,98,,,,,,,,,,,,
195.33333,0.16666667,390.66666,0.33333334,4700,4,52,1,n1278-1,98,98,,,,,,,,,,,,
195.5,0.16666667,391.0,0.33333334,4704,4,59,1,n1279-1,98,98,,,,,,,,,,,,
195.5,0.5,391.0,1.0,4704,12,31,5,n1286-1,98,98,1.0,2/2,V7,,F,V,V7,,V,,,Mm7
195.66667,0.16666667,391.33334,0.33333334,4708,4,53,1,n1280-1,98,98,,,,,,,,,,,,
195.83333,0.16666667,391.66666,0.33333334,4712,4,50,1,n1281-1,98,98,,,,,,,,,,,,
196.0,0.16666667,392.0,0.33333334,4716,4,36,5,n1299-1,99,99,15.0,2/2,I|PAC},,F,V,I,,I,PAC,},M
196.0,0.16666667,392.0,0.33333334,4716,4,48,1,n1287-1,99,99,,,,,,,,,,,,
196.16667,0.16666667,392.33334,0.33333334,4720,4,52,1,n1288-1,99,99,,,,,,,,,,,,
196.16667,0.16666667,392.33334,0.33333334,4720,4,40,5,n1300-1,99,99,,,,,,,,,,,,
196.33333,0.16666667,392.66666,0.33333334,4724,4,43,5,n1301-1,99,99,,,,,,,,,,,,
196.33333,0.16666667,392.66666,0.33333334,4724,4,55,1,n1289-1,99,99,,,,,,,,,,,,
196.5,0.16666667,393.0,0.33333334,4728,4,60,1,n1290-1,99,99,,,,,,,,,,,,
196.5,0.16666667,393.0,0.33333334,4728,4,48,5,n1302-1,99,99,,,,,,,,,,,,
196.66667,0.16666667,393.33334,0.33333334,4732,4,55,1,n1291-1,99,99,,,,,,,,,,,,
196.66667,0.16666667,393.33334,0.33333334,4732,4,43,5,n1303-1,99,99,,,,,,,,,,,,
196.83333,0.16666667,393.66666,0.33333334,4736,4,40,5,n1304-1,99,99,,,,,,,,,,,,
196.83333,0.16666667,393.66666,0.33333334,4736,4,52,1,n1292-1,99,99,,,,,,,,,,,,
197.0,0.16666667,394.0,0.33333334,4740,4,48,1,n1293-1,99,99,,,,,,,,,,,,
197.0,0.16666667,394.0,0.33333334,4740,4,36,5,n1305-1,99,99,,,,,,,,,,,,
197.16667,0.16666667,394.33334,0.33333334,4744,4,52,1,n1294-1,99,99,,,,,,,,,,,,
197.16667,0.16666667,394.33334,0.33333334,4744,4,40,5,n1306-1,99,99,,,,,,,,,,,,
197.33333,0.16666667,394.66666,0.33333334,4748,4,55,1,n1295-1,99,99,,,,,,,,,,,,
197.33333,0.16666667,394.66666,0.33333334,4748,4,43,5,n1307-1,99,99,,,,,,,,,,,,
197.5,0.16666667,395.0,0.33333334,4752,4,60,1,n1296-1,99,99,,,,,,,,,,,,
197.5,0.16666667,395.0,0.33333334,4752,4,48,5,n1308-1,99,99,,,,,,,,,,,,
197.66667,0.16666667,395.33334,0.33333334,4756,4,55,1,n1297-1,99,99,,,,,,,,,,,,
197.66667,0.16666667,395.33334,0.33333334,4756,4,43,5,n1309-1,99,99,,,,,,,,,,,,
197.83333,0.16666667,395.66666,0.33333334,4760,4,52,1,n1298-1,99,99,,,,,,,,,,,,
197.83333,0.16666667,395.66666,0.33333334,4760,4,40,5,n1310-1,99,99,,,,,,,,,,,,
198.0,0.16666667,396.0,0.33333334,4764,4,36,5,n1323-1,100,100,,,,,,,,,,,,
198.0,0.16666667,396.0,0.33333334,4764,4,48,1,n1311-1,100,100,,,,,,,,,,,,
198.16667,0.16666667,396.33334,0.33333334,4768,4,40,5,n1324-1,100,100,,,,,,,,,,,,
198.16667,0.16666667,396.33334,0.33333334,4768,4,52,1,n1312-1,100,100,,,,,,,,,,,,
198.33333,0.16666667,396.66666,0.33333334,4772,4,55,1,n1313-1,100,100,,,,,,,,,,,,
198.33333,0.16666667,396.66666,0.33333334,4772,4,43,5,n1325-1,100,100,,,,,,,,,,,,
198.5,0.16666667,397.0,0.33333334,4776,4,48,5,n1326-1,100,100,,,,,,,,,,,,
198.5,0.16666667,397.0,0.33333334,4776,4,60,1,n1314-1,100,100,,,,,,,,,,,,
198.66667,0.16666667,397.33334,0.33333334,4780,4,64,1,n1315-1,100,100,,,,,,,,,,,,
198.66667,0.16666667,397.33334,0.33333334,4780,4,52,5,n1327-1,100,100,,,,,,,,,,,,
198.83333,0.16666667,397.66666,0.33333334,4784,4,55,5,n1328-1,100,100,,,,,,,,,,,,
198.83333,0.16666667,397.66666,0.33333334,4784,4,67,1,n1316-1,100,100,,,,,,,,,,,,
199.0,0.16666667,398.0,0.33333334,4788,4,72,1,n1317-1,100,100,,,,,,,,,,,,
199.0,0.16666667,398.0,0.33333334,4788,4,60,5,n1329-1,100,100,,,,,,,,,,,,
199.16667,0.16666667,398.33334,0.33333334,4792,4,67,1,n1318-1,100,100,,,,,,,,,,,,
199.16667,0.16666667,398.33334,0.33333334,4792,4,55,5,n1330-1,100,100,,,,,,,,,,,,
199.33333,0.16666667,398.66666,0.33333334,4796,4,64,1,n1319-1,100,100,,,,,,,,,,,,
199.33333,0.16666667,398.66666,0.33333334,4796,4,52,5,n1331-1,100,100,,,,,,,,,,,,
199.5,0.16666667,399.0,0.33333334,4800,4,60,1,n1320-1,100,100,,,,,,,,,,,,
199.5,0.16666667,399.0,0.33333334,4800,4,48,5,n1332-1,100,100,,,,,,,,,,,,
199.66667,0.16666667,399.33334,0.33333334,4804,4,52,5,n1333-1,100,100,,,,,,,,,,,,
199.66667,0.16666667,399.33334,0.33333334,4804,4,64,1,n1321-1,100,100,,,,,,,,,,,,
199.83333,0.16666667,399.66666,0.33333334,4808,4,67,1,n1322-1,100,100,,,,,,,,,,,,
199.83333,0.16666667,399.66666,0.33333334,4808,4,55,5,n1334-1,100,100,,,,,,,,,,,,
200.0,0.16666667,400.0,0.33333334,4812,4,60,1,n1335-1,101,101,,,,,,,,,,,,
200.0,0.16666667,400.0,0.33333334,4812,4,48,5,n1347-1,101,101,,,,,,,,,,,,
200.16667,0.16666667,400.33334,0.33333334,4816,4,64,1,n1336-1,101,101,,,,,,,,,,,,
200.16667,0.16666667,400.33334,0.33333334,4816,4,52,5,n1348-1,101,101,,,,,,,,,,,,
200.33333,0.16666667,400.66666,0.33333334,4820,4,67,1,n1337-1,101,101,,,,,,,,,,,,
200.33333,0.16666667,400.66666,0.33333334,4820,4,55,5,n1349-1,101,101,,,,,,,,,,,,
200.5,0.16666667,401.0,0.33333334,4824,4,60,5,n1350-1,101,101,,,,,,,,,,,,
200.5,0.16666667,401.0,0.33333334,4824,4,72,1,n1338-1,101,101,,,,,,,,,,,,
200.66667,0.16666667,401.33334,0.33333334,4828,4,76,1,n1339-1,101,101,,,,,,,,,,,,
200.66667,0.16666667,401.33334,0.33333334,4828,4,64,5,n1351-1,101,101,,,,,,,,,,,,
200.83333,0.16666667,401.66666,0.33333334,4832,4,79,1,n1340-1,101,101,,,,,,,,,,,,
200.83333,0.16666667,401.66666,0.33333334,4832,4,67,5,n1352-1,101,101,,,,,,,,,,,,
201.0,0.16666667,402.0,0.33333334,4836,4,84,1,n1341-1,101,101,,,,,,,,,,,,
201.0,0.16666667,402.0,0.33333334,4836,4,72,5,n1353-1,101,101,,,,,,,,,,,,
201.16667,0.16666667,402.33334,0.33333334,4840,4,79,1,n1342-1,101,101,,,,,,,,,,,,
201.16667,0.16666667,402.33334,0.33333334,4840,4,67,5,n1354-1,101,101,,,,,,,,,,,,
201.33333,0.16666667,402.66666,0.33333334,4844,4,64,5,n1355-1,101,101,,,,,,,,,,,,
201.33333,0.16666667,402.66666,0.33333334,4844,4,76,1,n1343-1,101,101,,,,,,,,,,,,
201.5,0.16666667,403.0,0.33333334,4848,4,72,1,n1344-1,101,101,,,,,,,,,,,,
201.5,0.16666667,403.0,0.33333334,4848,4,60,5,n1356-1,101,101,,,,,,,,,,,,
201.66667,0.16666667,403.33334,0.33333334,4852,4,76,1,n1345-1,101,101,,,,,,,,,,,,
201.66667,0.16666667,403.33334,0.33333334,4852,4,64,5,n1357-1,101,101,,,,,,,,,,,,
201.83333,0.16666667,403.66666,0.33333334,4856,4,67,5,n1358-1,101,101,,,,,,,,,,,,
201.83333,0.16666667,403.66666,0.33333334,4856,4,79,1,n1346-1,101,101,,,,,,,,,,,,
202.0,0.5,404.0,1.0,4860,12,72,5,n1362-1,102,102,,,,,,,,,,,,
202.0,0.5,404.0,1.0,4860,12,84,1,n1359-1,102,102,,,,,,,,,,,,
202.5,0.5,405.0,1.0,4872,12,72,1,n1360-1,102,102,,,,,,,,,,,,
202.5,0.5,405.0,1.0,4872,12,48,5,n1363-1,102,102,,,,,,,,,,,,
202.5,0.5,405.0,1.0,4872,12,60,5,n1364-1,102,102,,,,,,,,,,,,
203.5,0.5,407.0,1.0,4896,12,72,1,n1-2,0,0,3.0,2/2,F.I{,,F,I,I,,I,,{,M
204.0,0.25,408.0,0.5,4908,6,70,1,n3-2,1,1,,,,,,,,,,,,
204.25,0.25,408.5,0.5,4914,6,69,1,n4-2,1,1,,,,,,,,,,,,
204.5,0.25,409.0,0.5,4920,6,67,1,n5-2,1,1,,,,,,,,,,,,
204.75,0.25,409.5,0.5,4926,6,65,1,n6-2,1,1,,,,,,,,,,,,
205.0,0.25,410.0,0.5,4932,6,69,1,n7-2,1,1,2.0,2/2,viio,,F,I,viio,,vii,,,o
205.25,0.25,410.5,0.5,4938,6,67,1,n8-2,1,1,,,,,,,,,,,,
205.5,0.25,411.0,0.5,4944,6,70,1,n9-2,1,1,,,,,,,,,,,,
205.75,0.25,411.5,0.5,4950,6,64,1,n10-2,1,1,,,,,,,,,,,,
206.0,0.5,412.0,1.0,4956,12,65,1,n12-2,2,2,6.0,2/2,I,,F,I,I,,I,,,M
206.5,0.5,413.0,1.0,4968,12,60,1,n13-2,2,2,,,,,,,,,,,,
207.0,1.0,414.0,2.0,4980,24,72,1,n14-2,2,2,,,,,,,,,,,,
208.0,0.25,416.0,0.5,5004,6,70,1,n16-2,3,3,,,,,,,,,,,,
208.25,0.25,416.5,0.5,5010,6,69,1,n17-2,3,3,,,,,,,,,,,,
208.5,0.25,417.0,0.5,5016,6,67,1,n18-2,3,3,,,,,,,,,,,,
208.75,0.25,417.5,0.5,5022,6,65,1,n19-2,3,3,,,,,,,,,,,,
209.0,0.25,418.0,0.5,5028,6,69,1,n20-2,3,3,2.0,2/2,viio,,F,I,viio,,vii,,,o
209.25,0.25,418.5,0.5,5034,6,67,1,n21-2,3,3,,,,,,,,,,,,
209.5,0.25,419.0,0.5,5040,6,70,1,n22-2,3,3,,,,,,,,,,,,
209.75,0.25,419.5,0.5,5046,6,64,1,n23-2,3,3,,,,,,,,,,,,
210.0,0.25,420.0,0.5,5052,6,57,5,n26-2,4,4,,,,,,,,,,,,
210.0,2.0,420.0,4.0,5052,48,65,1,n25-2,4,4,,,,,,,,,,,,
210.0,2.0,420.0,4.0,5052,48,53,6,n34-2,4,4,4.0,2/2,I[I,,F,I,I,,I,,,M
210.25,0.25,420.5,0.5,5058,6,60,5,n27-2,4,4,,,,,,,,,,,,
210.5,0.25,421.0,0.5,5064,6,57,5,n28-2,4,4,,,,,,,,,,,,
210.75,0.25,421.5,0.5,5070,6,60,5,n29-2,4,4,,,,,,,,,,,,
211.0,0.25,422.0,0.5,5076,6,57,5,n30-2,4,4,,,,,,,,,,,,
211.25,0.25,422.5,0.5,5082,6,60,5,n31-2,4,4,,,,,,,,,,,,
211.5,0.25,423.0,0.5,5088,6,57,5,n32-2,4,4,,,,,,,,,,,,
211.75,0.25,423.5,0.5,5094,6,60,5,n33-2,4,4,,,,,,,,,,,,
212.0,0.25,424.0,0.5,5100,6,66,1,n35-2,5,5,,,,,,,,,,,,
212.0,2.0,424.0,4.0,5100,48,53,6,n51-2,5,5,4.0,2/2,V2,,F,I,V2,,V,,,Mm7
212.0,0.25,424.0,0.5,5100,6,58,5,n43-2,5,5,,,,,,,,,,,,
212.25,0.25,424.5,0.5,5106,6,67,1,n36-2,5,5,,,,,,,,,,,,
212.25,0.25,424.5,0.5,5106,6,60,5,n44-2,5,5,,,,,,,,,,,,
212.5,0.25,425.0,0.5,5112,6,69,1,n37-2,5,5,,,,,,,,,,,,
212.5,0.25,425.0,0.5,5112,6,58,5,n45-2,5,5,,,,,,,,,,,,
212.75,0.25,425.5,0.5,5118,6,70,1,n38-2,5,5,,,,,,,,,,,,
212.75,0.25,425.5,0.5,5118,6,60,5,n46-2,5,5,,,,,,,,,,,,
213.0,0.25,426.0,0.5,5124,6,58,5,n47-2,5,5,,,,,,,,,,,,
213.0,0.25,426.0,0.5,5124,6,72,1,n39-2,5,5,,,,,,,,,,,,
213.25,0.25,426.5,0.5,5130,6,73,1,n40-2,5,5,,,,,,,,,,,,
213.25,0.25,426.5,0.5,5130,6,60,5,n48-2,5,5,,,,,,,,,,,,
213.5,0.25,427.0,0.5,5136,6,58,5,n49-2,5,5,,,,,,,,,,,,
213.5,0.25,427.0,0.5,5136,6,74,1,n41-2,5,5,,,,,,,,,,,,
213.75,0.25,427.5,0.5,5142,6,76,1,n42-2,5,5,,,,,,,,,,,,
213.75,0.25,427.5,0.5,5142,6,60,5,n50-2,5,5,,,,,,,,,,,,
214.0,0.25,428.0,0.5,5148,6,57,5,n60-2,6,6,,,,,,,,,,,,
214.0,2.0,428.0,4.0,5148,48,53,6,n68-2,6,6,4.0,2/2,I,,F,I,I,,I,,,M
214.0,0.25,428.0,0.5,5148,6,79,1,n52-2,6,6,,,,,,,,,,,,
214.25,0.25,428.5,0.5,5154,6,77,1,n53-2,6,6,,,,,,,,,,,,
214.25,0.25,428.5,0.5,5154,6,60,5,n61-2,6,6,,,,,,,,,,,,
214.5,0.25,429.0,0.5,5160,6,76,1,n54-2,6,6,,,,,,,,,,,,
214.5,0.25,429.0,0.5,5160,6,57,5,n62-2,6,6,,,,,,,,,,,,
214.75,0.25,429.5,0.5,5166,6,74,1,n55-2,6,6,,,,,,,,,,,,
214.75,0.25,429.5,0.5,5166,6,60,5,n63-2,6,6,,,,,,,,,,,,
215.0,0.25,430.0,0.5,5172,6,74,1,n56-2,6,6,,,,,,,,,,,,
215.0,0.25,430.0,0.5,5172,6,57,5,n64-2,6,6,,,,,,,,,,,,
215.25,0.25,430.5,0.5,5178,6,60,5,n65-2,6,6,,,,,,,,,,,,
215.25,0.25,430.5,0.5,5178,6,72,1,n57-2,6,6,,,,,,,,,,,,
215.5,0.25,431.0,0.5,5184,6,70,1,n58-2,6,6,,,,,,,,,,,,
215.5,0.25,431.0,0.5,5184,6,57,5,n66-2,6,6,,,,,,,,,,,,
215.75,0.25,431.5,0.5,5190,6,60,5,n67-2,6,6,,,,,,,,,,,,
215.75,0.25,431.5,0.5,5190,6,69,1,n59-2,6,6,,,,,,,,,,,,
216.0,2.0,432.0,4.0,5196,48,53,6,n84-2,7,7,4.0,2/2,V2,,F,I,V2,,V,,,Mm7
216.0,2.0,432.0,4.0,5196,48,64,2,n75-2,7,7,,,,,,,,,,,,
216.0,0.25,432.0,0.5,5196,6,58,5,n76-2,7,7,,,,,,,,,,,,
216.0,0.5,432.0,1.0,5196,12,67,1,n69-2,7,7,,,,,,,,,,,,
216.25,0.25,432.5,0.5,5202,6,60,5,n77-2,7,7,,,,,,,,,,,,
216.5,0.0,433.0,0.0,5208,0,69,1,n70-2,7,7,,,,,,,,,,,,
216.5,0.25,433.0,0.5,5208,6,58,5,n78-2,7,7,,,,,,,,,,,,
216.5,0.25,433.0,0.5,5208,6,67,1,n71-2,7,7,,,,,,,,,,,,
216.75,0.25,433.5,0.5,5214,6,66,1,n72-2,7,7,,,,,,,,,,,,
216.75,0.25,433.5,0.5,5214,6,60,5,n79-2,7,7,,,,,,,,,,,,
217.0,0.5,434.0,1.0,5220,12,67,1,n73-2,7,7,,,,,,,,,,,,
217.0,0.25,434.0,0.5,5220,6,58,5,n80-2,7,7,,,,,,,,,,,,
217.25,0.25,434.5,0.5,5226,6,60,5,n81-2,7,7,,,,,,,,,,,,
217.5,0.5,435.0,1.0,5232,12,72,1,n74-2,7,7,,,,,,,,,,,,
217.5,0.25,435.0,0.5,5232,6,58,5,n82-2,7,7,,,,,,,,,,,,
217.75,0.25,435.5,0.5,5238,6,60,5,n83-2,7,7,,,,,,,,,,,,
218.0,1.0,436.0,2.0,5244,24,65,1,n85-2,8,8,,,,,,,,,,,,
218.0,1.0,436.0,2.0,5244,24,57,5,n87-2,8,8,,,,,,,,,,,,
218.0,1.0,436.0,2.0,5244,24,53,6,n89-2,8,8,6.0,2/2,I]},,F,I,I,,I,,},M
219.5,0.5,439.0,1.0,5280,12,60,5,n88-2,8,8,0.0,2/2,{,,F,I,,,,,{,
220.0,0.25,440.0,0.5,5292,6,58,5,n91-2,9,9,,,,,,,,,,,,
220.25,0.25,440.5,0.5,5298,6,57,5,n92-2,9,9,,,,,,,,,,,,
220.5,0.25,441.0,0.5,5304,6,55,5,n93-2,9,9,,,,,,,,,,,,
220.75,0.25,441.5,0.5,5310,6,53,5,n94-2,9,9,,,,,,,,,,,,
221.0,0.25,442.0,0.5,5316,6,57,5,n95-2,9,9,2.0,2/2,viio,,F,I,viio,,vii,,,o
221.25,0.25,442.5,0.5,5322,6,55,5,n96-2,9,9,,,,,,,,,,,,
221.5,0.25,443.0,0.5,5328,6,58,5,n97-2,9,9,,,,,,,,,,,,
221.75,0.25,443.5,0.5,5334,6,52,5,n98-2,9,9,,,,,,,,,,,,
222.0,0.5,444.0,1.0,5340,12,53,5,n100-2,10,10,6.0,2/2,I,,F,I,I,,I,,,M
222.5,0.5,445.0,1.0,5352,12,48,5,n101-2,10,10,,,,,,,,,,,,
223.0,1.0,446.0,2.0,5364,24,60,5,n102-2,10,10,,,,,,,,,,,,
224.0,0.25,448.0,0.5,5388,6,58,5,n104-2,11,11,,,,,,,,,,,,
224.25,0.25,448.5,0.5,5394,6,57,5,n105-2,11,11,,,,,,,,,,,,
224.5,0.25,449.0,0.5,5400,6,55,5,n106-2,11,11,,,,,,,,,,,,
224.75,0.25,449.5,0.5,5406,6,53,5,n107-2,11,11,,,,,,,,,,,,
225.0,0.25,450.0,0.5,5412,6,57,5,n108-2,11,11,2.0,2/2,viio,,F,I,viio,,vii,,,o
225.25,0.25,450.5,0.5,5418,6,55,5,n109-2,11,11,,,,,,,,,,,,
225.5,0.25,451.0,0.5,5424,6,58,5,n110-2,11,11,,,,,,,,,,,,
225.75,0.25,451.5,0.5,5430,6,52,5,n111-2,11,11,,,,,,,,,,,,
226.0,2.0,452.0,4.0,5436,48,53,5,n120-2,12,12,4.0,2/2,I,,F,I,I,,I,,,M
226.0,0.25,452.0,0.5,5436,6,72,1,n112-2,12,12,,,,,,,,,,,,
226.25,0.25,452.5,0.5,5442,6,84,1,n113-2,12,12,,,,,,,,,,,,
226.5,0.25,453.0,0.5,5448,6,81,1,n114-2,12,12,,,,,,,,,,,,
226.75,0.25,453.5,0.5,5454,6,84,1,n115-2,12,12,,,,,,,,,,,,
227.0,0.25,454.0,0.5,5460,6,72,1,n116-2,12,12,,,,,,,,,,,,
227.25,0.25,454.5,0.5,5466,6,84,1,n117-2,12,12,,,,,,,,,,,,
227.5,0.25,455.0,0.5,5472,6,81,1,n118-2,12,12,,,,,,,,,,,,
227.75,0.25,455.5,0.5,5478,6,84,1,n119-2,12,12,,,,,,,,,,,,
228.0,0.25,456.0,0.5,5484,6,72,1,n121-2,13,13,,,,,,,,,,,,
228.0,0.25,456.0,0.5,5484,6,54,5,n129-2,13,13,4.0,2/2,V43,,F,I,V43,,V,,,Mm7
228.25,0.25,456.5,0.5,5490,6,84,1,n122-2,13,13,,,,,,,,,,,,
