onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,volta,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
222.0,1.0,222.0,1.0,1784,8,54,5,n720-2,56,56,1.0,2/4,,i|PAC},a,#vi,i,,i,PAC,},m
222.0,1.0,222.0,1.0,1784,8,57,5,n721-2,56,56,,,,,,,,,,,,
222.0,1.0,222.0,1.0,1784,8,78,1,n719-2,56,56,,,,,,,,,,,,
223.0,0.5,223.0,0.5,1792,4,69,1,n722-1,X5,56,5.0,2/4,,I.I{,a,I,I,,I,,{,M
223.0,0.5,223.0,0.5,1792,4,81,1,n723-1,X5,56,,,,,,,,,,,,
223.5,0.5,223.5,0.5,1796,4,71,1,n724-1,X5,56,,,,,,,,,,,,
223.5,0.5,223.5,0.5,1796,4,83,1,n725-1,X5,56,,,,,,,,,,,,
224.0,1.0,224.0,1.0,1800,8,85,1,n728-1,57,57,,,,,,,,,,,,
224.0,1.0,224.0,1.0,1800,8,73,1,n727-1,57,57,,,,,,,,,,,,
224.0,0.5,224.0,0.5,1800,4,57,5,n736-1,57,57,,,,,,,,,,,,
224.0,0.0,224.0,0.0,1800,0,52,5,n735-1,57,57,,,,,,,,,,,,
224.0,0.0,224.0,0.0,1800,0,45,5,n733-1,57,57,,,,,,,,,,,,
224.0,0.0,224.0,0.0,1800,0,49,5,n734-1,57,57,,,,,,,,,,,,
224.5,0.5,224.5,0.5,1804,4,57,5,n737-1,57,57,,,,,,,,,,,,
225.0,0.5,225.0,0.5,1808,4,81,1,n730-1,57,57,,,,,,,,,,,,
225.0,0.5,225.0,0.5,1808,4,69,1,n729-1,57,57,,,,,,,,,,,,
225.0,0.5,225.0,0.5,1808,4,57,5,n738-1,57,57,,,,,,,,,,,,
225.5,0.5,225.5,0.5,1812,4,83,1,n732-1,57,57,,,,,,,,,,,,
225.5,0.5,225.5,0.5,1812,4,57,5,n739-1,57,57,,,,,,,,,,,,
225.5,0.5,225.5,0.5,1812,4,71,1,n731-1,57,57,,,,,,,,,,,,
226.0,0.5,226.0,0.5,1816,4,85,1,n741-1,58,58,,,,,,,,,,,,
226.0,0.0,226.0,0.0,1816,0,45,5,n748-1,58,58,,,,,,,,,,,,
226.0,0.5,226.0,0.5,1816,4,73,1,n740-1,58,58,,,,,,,,,,,,
226.0,0.5,226.0,0.5,1816,4,57,5,n751-1,58,58,,,,,,,,,,,,
226.0,0.0,226.0,0.0,1816,0,52,5,n750-1,58,58,,,,,,,,,,,,
226.0,0.0,226.0,0.0,1816,0,49,5,n749-1,58,58,,,,,,,,,,,,
226.5,0.5,226.5,0.5,1820,4,71,1,n742-1,58,58,,,,,,,,,,,,
226.5,0.5,226.5,0.5,1820,4,83,1,n743-1,58,58,,,,,,,,,,,,
226.5,0.5,226.5,0.5,1820,4,57,5,n752-1,58,58,,,,,,,,,,,,
227.0,0.5,227.0,0.5,1824,4,81,1,n745-1,58,58,,,,,,,,,,,,
227.0,0.5,227.0,0.5,1824,4,69,1,n744-1,58,58,,,,,,,,,,,,
227.0,0.5,227.0,0.5,1824,4,57,5,n753-1,58,58,,,,,,,,,,,,
227.5,0.5,227.5,0.5,1828,4,68,1,n746-1,58,58,,,,,,,,,,,,
227.5,0.5,227.5,0.5,1828,4,80,1,n747-1,58,58,,,,,,,,,,,,
227.5,0.5,227.5,0.5,1828,4,57,5,n754-1,58,58,,,,,,,,,,,,
228.0,0.0,228.0,0.0,1832,0,42,5,n764-1,59,59,,,,,,,,,,,,
228.0,0.0,228.0,0.0,1832,0,45,5,n765-1,59,59,,,,,,,,,,,,
228.0,0.5,228.0,0.5,1832,4,50,5,n766-1,59,59,,,,,,,,,,,,
228.0,0.5,228.0,0.5,1832,4,66,1,n755-1,59,59,,,,,,,,,,,,
228.0,0.5,228.0,0.5,1832,4,78,1,n756-1,59,59,,,,,,,,,,,,
228.0,0.0,228.0,0.0,1832,0,38,5,n763-1,59,59,1.0,2/4,,IV,a,I,IV,,IV,,,M
228.5,0.5,228.5,0.5,1836,4,50,5,n767-1,59,59,,,,,,,,,,,,
228.5,0.5,228.5,0.5,1836,4,68,1,n757-1,59,59,,,,,,,,,,,,
228.5,0.5,228.5,0.5,1836,4,80,1,n758-1,59,59,,,,,,,,,,,,
229.0,0.0,229.0,0.0,1840,0,45,5,n770-1,59,59,,,,,,,,,,,,
229.0,0.5,229.0,0.5,1840,4,81,1,n760-1,59,59,,,,,,,,,,,,
229.0,0.5,229.0,0.5,1840,4,69,1,n759-1,59,59,,,,,,,,,,,,
229.0,0.0,229.0,0.0,1840,0,39,5,n768-1,59,59,1.0,2/4,,V65/V,a,I,V65/V,,V,,,Mm7
229.0,0.5,229.0,0.5,1840,4,51,5,n771-1,59,59,,,,,,,,,,,,
229.0,0.0,229.0,0.0,1840,0,42,5,n769-1,59,59,,,,,,,,,,,,
229.5,0.5,229.5,0.5,1844,4,51,5,n772-1,59,59,,,,,,,,,,,,
229.5,0.5,229.5,0.5,1844,4,83,1,n762-1,59,59,,,,,,,,,,,,
229.5,0.5,229.5,0.5,1844,4,71,1,n761-1,59,59,,,,,,,,,,,,
230.0,0.5,230.0,0.5,1848,4,80,1,n774-1,60,60,,,,,,,,,,,,
230.0,0.0,230.0,0.0,1848,0,40,5,n781-1,60,60,2.0,2/4,,V|HC,a,I,V,,V,HC,,M
230.0,0.0,230.0,0.0,1848,0,44,5,n782-1,60,60,,,,,,,,,,,,
230.0,0.0,230.0,0.0,1848,0,47,5,n783-1,60,60,,,,,,,,,,,,
230.0,0.5,230.0,0.5,1848,4,52,5,n784-1,60,60,,,,,,,,,,,,
230.0,0.5,230.0,0.5,1848,4,68,1,n773-1,60,60,,,,,,,,,,,,
230.5,0.5,230.5,0.5,1852,4,76,1,n776-1,60,60,,,,,,,,,,,,
230.5,0.5,230.5,0.5,1852,4,64,1,n775-1,60,60,,,,,,,,,,,,
230.5,0.5,230.5,0.5,1852,4,52,5,n785-1,60,60,,,,,,,,,,,,
231.0,0.5,231.0,0.5,1856,4,69,1,n777-1,60,60,,,,,,,,,,,,
231.0,0.5,231.0,0.5,1856,4,52,5,n786-1,60,60,,,,,,,,,,,,
231.0,0.5,231.0,0.5,1856,4,81,1,n778-1,60,60,,,,,,,,,,,,
231.5,0.5,231.5,0.5,1860,4,52,5,n787-1,60,60,,,,,,,,,,,,
231.5,0.5,231.5,0.5,1860,4,83,1,n780-1,60,60,,,,,,,,,,,,
231.5,0.5,231.5,0.5,1860,4,71,1,n779-1,60,60,,,,,,,,,,,,
232.0,0.0,232.0,0.0,1864,0,49,5,n795-1,61,61,,,,,,,,,,,,
232.0,0.5,232.0,0.5,1864,4,57,5,n797-1,61,61,,,,,,,,,,,,
232.0,0.0,232.0,0.0,1864,0,45,5,n794-1,61,61,4.0,2/4,,I,a,I,I,,I,,,M
232.0,1.0,232.0,1.0,1864,8,73,1,n788-1,61,61,,,,,,,,,,,,
232.0,1.0,232.0,1.0,1864,8,85,1,n789-1,61,61,,,,,,,,,,,,
232.0,0.0,232.0,0.0,1864,0,52,5,n796-1,61,61,,,,,,,,,,,,
232.5,0.5,232.5,0.5,1868,4,57,5,n798-1,61,61,,,,,,,,,,,,
233.0,0.5,233.0,0.5,1872,4,81,1,n791-1,61,61,,,,,,,,,,,,
233.0,0.5,233.0,0.5,1872,4,69,1,n790-1,61,61,,,,,,,,,,,,
233.0,0.5,233.0,0.5,1872,4,57,5,n799-1,61,61,,,,,,,,,,,,
233.5,0.5,233.5,0.5,1876,4,57,5,n800-1,61,61,,,,,,,,,,,,
233.5,0.5,233.5,0.5,1876,4,71,1,n792-1,61,61,,,,,,,,,,,,
233.5,0.5,233.5,0.5,1876,4,83,1,n793-1,61,61,,,,,,,,,,,,
234.0,0.0,234.0,0.0,1880,0,45,5,n809-1,62,62,,,,,,,,,,,,
234.0,0.0,234.0,0.0,1880,0,49,5,n810-1,62,62,,,,,,,,,,,,
234.0,0.5,234.0,0.5,1880,4,57,5,n812-1,62,62,,,,,,,,,,,,
234.0,0.0,234.0,0.0,1880,0,52,5,n811-1,62,62,,,,,,,,,,,,
234.0,0.5,234.0,0.5,1880,4,85,1,n802-1,62,62,,,,,,,,,,,,
234.0,0.5,234.0,0.5,1880,4,73,1,n801-1,62,62,,,,,,,,,,,,
234.5,0.5,234.5,0.5,1884,4,83,1,n804-1,62,62,,,,,,,,,,,,
234.5,0.5,234.5,0.5,1884,4,57,5,n813-1,62,62,,,,,,,,,,,,
234.5,0.5,234.5,0.5,1884,4,71,1,n803-1,62,62,,,,,,,,,,,,
235.0,0.5,235.0,0.5,1888,4,81,1,n806-1,62,62,,,,,,,,,,,,
235.0,0.5,235.0,0.5,1888,4,69,1,n805-1,62,62,,,,,,,,,,,,
235.0,0.5,235.0,0.5,1888,4,57,5,n814-1,62,62,,,,,,,,,,,,
235.5,0.5,235.5,0.5,1892,4,68,1,n807-1,62,62,,,,,,,,,,,,
235.5,0.5,235.5,0.5,1892,4,57,5,n815-1,62,62,,,,,,,,,,,,
235.5,0.5,235.5,0.5,1892,4,80,1,n808-1,62,62,,,,,,,,,,,,
236.0,0.0,236.0,0.0,1896,0,38,5,n824-1,63,63,1.0,2/4,,ii65,a,I,ii65,,ii,,,mm7
236.0,0.0,236.0,0.0,1896,0,42,5,n825-1,63,63,,,,,,,,,,,,
236.0,0.0,236.0,0.0,1896,0,45,5,n826-1,63,63,,,,,,,,,,,,
236.0,0.5,236.0,0.5,1896,4,66,1,n816-1,63,63,,,,,,,,,,,,
236.0,0.5,236.0,0.5,1896,4,78,1,n817-1,63,63,,,,,,,,,,,,
236.0,0.5,236.0,0.5,1896,4,50,5,n827-1,63,63,,,,,,,,,,,,
236.5,0.5,236.5,0.5,1900,4,50,5,n828-1,63,63,,,,,,,,,,,,
236.5,0.5,236.5,0.5,1900,4,71,1,n818-1,63,63,,,,,,,,,,,,
236.5,0.5,236.5,0.5,1900,4,83,1,n819-1,63,63,,,,,,,,,,,,
237.0,0.0,237.0,0.0,1904,0,40,5,n829-1,63,63,1.0,2/4,,V,a,I,V,,V,,,M
237.0,0.0,237.0,0.0,1904,0,44,5,n830-1,63,63,,,,,,,,,,,,
237.0,0.0,237.0,0.0,1904,0,47,5,n831-1,63,63,,,,,,,,,,,,
237.0,0.5,237.0,0.5,1904,4,52,5,n832-1,63,63,,,,,,,,,,,,
237.0,0.5,237.0,0.5,1904,4,68,1,n820-1,63,63,,,,,,,,,,,,
237.0,0.5,237.0,0.5,1904,4,80,1,n821-1,63,63,,,,,,,,,,,,
237.5,0.5,237.5,0.5,1908,4,76,1,n823-1,63,63,,,,,,,,,,,,
237.5,0.5,237.5,0.5,1908,4,64,1,n822-1,63,63,,,,,,,,,,,,
237.5,0.5,237.5,0.5,1908,4,52,5,n833-1,63,63,,,,,,,,,,,,
238.0,1.0,238.0,1.0,1912,8,81,1,n835-1,64,64,,,,,,,,,,,,
238.0,1.0,238.0,1.0,1912,8,69,1,n834-1,64,64,,,,,,,,,,,,
238.0,1.0,238.0,1.0,1912,8,45,5,n836-1,64,64,1.0,2/4,,I|PAC},a,I,I,,I,PAC,},M
239.0,0.5,239.0,0.5,1920,4,69,1,n722-2,X5,56,5.0,2/4,,I.I{,a,I,I,,I,,{,M
239.0,0.5,239.0,0.5,1920,4,81,1,n723-2,X5,56,,,,,,,,,,,,
239.5,0.5,239.5,0.5,1924,4,83,1,n725-2,X5,56,,,,,,,,,,,,
239.5,0.5,239.5,0.5,1924,4,71,1,n724-2,X5,56,,,,,,,,,,,,
240.0,1.0,240.0,1.0,1928,8,85,1,n728-2,57,57,,,,,,,,,,,,
240.0,0.5,240.0,0.5,1928,4,57,5,n736-2,57,57,,,,,,,,,,,,
240.0,0.0,240.0,0.0,1928,0,52,5,n735-2,57,57,,,,,,,,,,,,
240.0,0.0,240.0,0.0,1928,0,49,5,n734-2,57,57,,,,,,,,,,,,
240.0,0.0,240.0,0.0,1928,0,45,5,n733-2,57,57,,,,,,,,,,,,
240.0,1.0,240.0,1.0,1928,8,73,1,n727-2,57,57,,,,,,,,,,,,
240.5,0.5,240.5,0.5,1932,4,57,5,n737-2,57,57,,,,,,,,,,,,
241.0,0.5,241.0,0.5,1936,4,57,5,n738-2,57,57,,,,,,,,,,,,
241.0,0.5,241.0,0.5,1936,4,69,1,n729-2,57,57,,,,,,,,,,,,
241.0,0.5,241.0,0.5,1936,4,81,1,n730-2,57,57,,,,,,,,,,,,
241.5,0.5,241.5,0.5,1940,4,57,5,n739-2,57,57,,,,,,,,,,,,
241.5,0.5,241.5,0.5,1940,4,71,1,n731-2,57,57,,,,,,,,,,,,
241.5,0.5,241.5,0.5,1940,4,83,1,n732-2,57,57,,,,,,,,,,,,
242.0,0.0,242.0,0.0,1944,0,49,5,n749-2,58,58,,,,,,,,,,,,
242.0,0.0,242.0,0.0,1944,0,52,5,n750-2,58,58,,,,,,,,,,,,
242.0,0.5,242.0,0.5,1944,4,57,5,n751-2,58,58,,,,,,,,,,,,
242.0,0.5,242.0,0.5,1944,4,73,1,n740-2,58,58,,,,,,,,,,,,
242.0,0.5,242.0,0.5,1944,4,85,1,n741-2,58,58,,,,,,,,,,,,
242.0,0.0,242.0,0.0,1944,0,45,5,n748-2,58,58,,,,,,,,,,,,
242.5,0.5,242.5,0.5,1948,4,71,1,n742-2,58,58,,,,,,,,,,,,
242.5,0.5,242.5,0.5,1948,4,57,5,n752-2,58,58,,,,,,,,,,,,
242.5,0.5,242.5,0.5,1948,4,83,1,n743-2,58,58,,,,,,,,,,,,
243.0,0.5,243.0,0.5,1952,4,81,1,n745-2,58,58,,,,,,,,,,,,
243.0,0.5,243.0,0.5,1952,4,69,1,n744-2,58,58,,,,,,,,,,,,
243.0,0.5,243.0,0.5,1952,4,57,5,n753-2,58,58,,,,,,,,,,,,
243.5,0.5,243.5,0.5,1956,4,80,1,n747-2,58,58,,,,,,,,,,,,
243.5,0.5,243.5,0.5,1956,4,68,1,n746-2,58,58,,,,,,,,,,,,
243.5,0.5,243.5,0.5,1956,4,57,5,n754-2,58,58,,,,,,,,,,,,
244.0,0.0,244.0,0.0,1960,0,42,5,n764-2,59,59,,,,,,,,,,,,
244.0,0.5,244.0,0.5,1960,4,78,1,n756-2,59,59,,,,,,,,,,,,
244.0,0.5,244.0,0.5,1960,4,66,1,n755-2,59,59,,,,,,,,,,,,
244.0,0.5,244.0,0.5,1960,4,50,5,n766-2,59,59,,,,,,,,,,,,
244.0,0.0,244.0,0.0,1960,0,45,5,n765-2,59,59,,,,,,,,,,,,
244.0,0.0,244.0,0.0,1960,0,38,5,n763-2,59,59,1.0,2/4,,IV,a,I,IV,,IV,,,M
244.5,0.5,244.5,0.5,1964,4,68,1,n757-2,59,59,,,,,,,,,,,,
244.5,0.5,244.5,0.5,1964,4,50,5,n767-2,59,59,,,,,,,,,,,,
244.5,0.5,244.5,0.5,1964,4,80,1,n758-2,59,59,,,,,,,,,,,,
245.0,0.0,245.0,0.0,1968,0,39,5,n768-2,59,59,1.0,2/4,,V65/V,a,I,V65/V,,V,,,Mm7
245.0,0.0,245.0,0.0,1968,0,42,5,n769-2,59,59,,,,,,,,,,,,
245.0,0.0,245.0,0.0,1968,0,45,5,n770-2,59,59,,,,,,,,,,,,
245.0,0.5,245.0,0.5,1968,4,51,5,n771-2,59,59,,,,,,,,,,,,
245.0,0.5,245.0,0.5,1968,4,69,1,n759-2,59,59,,,,,,,,,,,,
245.0,0.5,245.0,0.5,1968,4,81,1,n760-2,59,59,,,,,,,,,,,,
245.5,0.5,245.5,0.5,1972,4,71,1,n761-2,59,59,,,,,,,,,,,,
245.5,0.5,245.5,0.5,1972,4,83,1,n762-2,59,59,,,,,,,,,,,,
245.5,0.5,245.5,0.5,1972,4,51,5,n772-2,59,59,,,,,,,,,,,,
246.0,0.0,246.0,0.0,1976,0,40,5,n781-2,60,60,2.0,2/4,,V|HC,a,I,V,,V,HC,,M
246.0,0.0,246.0,0.0,1976,0,44,5,n782-2,60,60,,,,,,,,,,,,
246.0,0.5,246.0,0.5,1976,4,80,1,n774-2,60,60,,,,,,,,,,,,
246.0,0.5,246.0,0.5,1976,4,68,1,n773-2,60,60,,,,,,,,,,,,
246.0,0.0,246.0,0.0,1976,0,47,5,n783-2,60,60,,,,,,,,,,,,
246.0,0.5,246.0,0.5,1976,4,52,5,n784-2,60,60,,,,,,,,,,,,
246.5,0.5,246.5,0.5,1980,4,76,1,n776-2,60,60,,,,,,,,,,,,
246.5,0.5,246.5,0.5,1980,4,64,1,n775-2,60,60,,,,,,,,,,,,
246.5,0.5,246.5,0.5,1980,4,52,5,n785-2,60,60,,,,,,,,,,,,
247.0,0.5,247.0,0.5,1984,4,69,1,n777-2,60,60,,,,,,,,,,,,
247.0,0.5,247.0,0.5,1984,4,52,5,n786-2,60,60,,,,,,,,,,,,
247.0,0.5,247.0,0.5,1984,4,81,1,n778-2,60,60,,,,,,,,,,,,
247.5,0.5,247.5,0.5,1988,4,71,1,n779-2,60,60,,,,,,,,,,,,
247.5,0.5,247.5,0.5,1988,4,52,5,n787-2,60,60,,,,,,,,,,,,
247.5,0.5,247.5,0.5,1988,4,83,1,n780-2,60,60,,,,,,,,,,,,
248.0,0.5,248.0,0.5,1992,4,57,5,n797-2,61,61,,,,,,,,,,,,
248.0,0.0,248.0,0.0,1992,0,49,5,n795-2,61,61,,,,,,,,,,,,
248.0,0.0,248.0,0.0,1992,0,52,5,n796-2,61,61,,,,,,,,,,,,
248.0,0.0,248.0,0.0,1992,0,45,5,n794-2,61,61,4.0,2/4,,I,a,I,I,,I,,,M
248.0,1.0,248.0,1.0,1992,8,73,1,n788-2,61,61,,,,,,,,,,,,
248.0,1.0,248.0,1.0,1992,8,85,1,n789-2,61,61,,,,,,,,,,,,
248.5,0.5,248.5,0.5,1996,4,57,5,n798-2,61,61,,,,,,,,,,,,
249.0,0.5,249.0,0.5,2000,4,57,5,n799-2,61,61,,,,,,,,,,,,
249.0,0.5,249.0,0.5,2000,4,69,1,n790-2,61,61,,,,,,,,,,,,
249.0,0.5,249.0,0.5,2000,4,81,1,n791-2,61,61,,,,,,,,,,,,
249.5,0.5,249.5,0.5,2004,4,83,1,n793-2,61,61,,,,,,,,,,,,
249.5,0.5,249.5,0.5,2004,4,71,1,n792-2,61,61,,,,,,,,,,,,
249.5,0.5,249.5,0.5,2004,4,57,5,n800-2,61,61,,,,,,,,,,,,
250.0,0.0,250.0,0.0,2008,0,49,5,n810-2,62,62,,,,,,,,,,,,
250.0,0.5,250.0,0.5,2008,4,73,1,n801-2,62,62,,,,,,,,,,,,
250.0,0.0,250.0,0.0,2008,0,45,5,n809-2,62,62,,,,,,,,,,,,
250.0,0.5,250.0,0.5,2008,4,85,1,n802-2,62,62,,,,,,,,,,,,
250.0,0.5,250.0,0.5,2008,4,57,5,n812-2,62,62,,,,,,,,,,,,
250.0,0.0,250.0,0.0,2008,0,52,5,n811-2,62,62,,,,,,,,,,,,
250.5,0.5,250.5,0.5,2012,4,71,1,n803-2,62,62,,,,,,,,,,,,
250.5,0.5,250.5,0.5,2012,4,57,5,n813-2,62,62,,,,,,,,,,,,
250.5,0.5,250.5,0.5,2012,4,83,1,n804-2,62,62,,,,,,,,,,,,
251.0,0.5,251.0,0.5,2016,4,57,5,n814-2,62,62,,,,,,,,,,,,
251.0,0.5,251.0,0.5,2016,4,69,1,n805-2,62,62,,,,,,,,,,,,
251.0,0.5,251.0,0.5,2016,4,81,1,n806-2,62,62,,,,,,,,,,,,
251.5,0.5,251.5,0.5,2020,4,57,5,n815-2,62,62,,,,,,,,,,,,
251.5,0.5,251.5,0.5,2020,4,80,1,n808-2,62,62,,,,,,,,,,,,
251.5,0.5,251.5,0.5,2020,4,68,1,n807-2,62,62,,,,,,,,,,,,
252.0,0.5,252.0,0.5,2024,4,78,1,n817-2,63,63,,,,,,,,,,,,
252.0,0.5,252.0,0.5,2024,4,66,1,n816-2,63,63,,,,,,,,,,,,
252.0,0.0,252.0,0.0,2024,0,38,5,n824-2,63,63,1.0,2/4,,ii65,a,I,ii65,,ii,,,mm7
252.0,0.0,252.0,0.0,2024,0,42,5,n825-2,63,63,,,,,,,,,,,,
252.0,0.0,252.0,0.0,2024,0,45,5,n826-2,63,63,,,,,,,,,,,,
252.0,0.5,252.0,0.5,2024,4,50,5,n827-2,63,63,,,,,,,,,,,,
252.5,0.5,252.5,0.5,2028,4,83,1,n819-2,63,63,,,,,,,,,,,,
252.5,0.5,252.5,0.5,2028,4,71,1,n818-2,63,63,,,,,,,,,,,,
252.5,0.5,252.5,0.5,2028,4,50,5,n828-2,63,63,,,,,,,,,,,,
253.0,0.0,253.0,0.0,2032,0,44,5,n830-2,63,63,,,,,,,,,,,,
253.0,0.0,253.0,0.0,2032,0,40,5,n829-2,63,63,1.0,2/4,,V,a,I,V,,V,,,M
253.0,0.5,253.0,0.5,2032,4,80,1,n821-2,63,63,,,,,,,,,,,,
253.0,0.5,253.0,0.5,2032,4,68,1,n820-2,63,63,,,,,,,,,,,,
253.0,0.5,253.0,0.5,2032,4,52,5,n832-2,63,63,,,,,,,,,,,,
253.0,0.0,253.0,0.0,2032,0,47,5,n831-2,63,63,,,,,,,,,,,,
253.5,0.5,253.5,0.5,2036,4,64,1,n822-2,63,63,,,,,,,,,,,,
253.5,0.5,253.5,0.5,2036,4,76,1,n823-2,63,63,,,,,,,,,,,,
253.5,0.5,253.5,0.5,2036,4,52,5,n833-2,63,63,,,,,,,,,,,,
254.0,1.0,254.0,1.0,2040,8,45,5,n836-2,64,64,1.0,2/4,,I|PAC},a,I,I,,I,PAC,},M
254.0,1.0,254.0,1.0,2040,8,69,1,n834-2,64,64,,,,,,,,,,,,
254.0,1.0,254.0,1.0,2040,8,81,1,n835-2,64,64,,,,,,,,,,,,
255.0,0.5,255.0,0.5,2048,4,69,1,n838-1,X6,64,9.0,2/4,,i.i{,a,i,i,,i,,{,m
255.0,0.0,255.0,0.0,2048,0,71,1,n837-1,X6,64,,,,,,,,,,,,
255.5,0.25,255.5,0.25,2052,2,68,1,n839-1,X6,64,,,,,,,,,,,,
255.75,0.25,255.75,0.25,2054,2,69,1,n840-1,X6,64,,,,,,,,,,,,
256.0,0.5,256.0,0.5,2056,4,72,1,n842-1,65,65,,,,,,,,,,,,
256.0,0.5,256.0,0.5,2056,4,57,5,n848-1,65,65,,,,,,,,,,,,
256.5,0.5,256.5,0.5,2060,4,64,5,n850-1,65,65,,,,,,,,,,,,
256.5,0.5,256.5,0.5,2060,4,60,5,n849-1,65,65,,,,,,,,,,,,
257.0,0.5,257.0,0.5,2064,4,72,1,n845-1,65,65,,,,,,,,,,,,
257.0,0.5,257.0,0.5,2064,4,64,5,n852-1,65,65,,,,,,,,,,,,
257.0,0.5,257.0,0.5,2064,4,60,5,n851-1,65,65,,,,,,,,,,,,
257.0,0.0,257.0,0.0,2064,0,74,1,n844-1,65,65,,,,,,,,,,,,
257.5,0.5,257.5,0.5,2068,4,60,5,n853-1,65,65,,,,,,,,,,,,
257.5,0.25,257.5,0.25,2068,2,71,1,n846-1,65,65,,,,,,,,,,,,
257.5,0.5,257.5,0.5,2068,4,64,5,n854-1,65,65,,,,,,,,,,,,
257.75,0.25,257.75,0.25,2070,2,72,1,n847-1,65,65,,,,,,,,,,,,
258.0,0.5,258.0,0.5,2072,4,76,1,n855-1,66,66,,,,,,,,,,,,
258.0,0.5,258.0,0.5,2072,4,57,5,n861-1,66,66,,,,,,,,,,,,
258.5,0.5,258.5,0.5,2076,4,60,5,n862-1,66,66,,,,,,,,,,,,
258.5,0.5,258.5,0.5,2076,4,64,5,n863-1,66,66,,,,,,,,,,,,
259.0,0.5,259.0,0.5,2080,4,76,1,n858-1,66,66,,,,,,,,,,,,
259.0,0.5,259.0,0.5,2080,4,64,5,n865-1,66,66,,,,,,,,,,,,
259.0,0.0,259.0,0.0,2080,0,77,1,n857-1,66,66,,,,,,,,,,,,
259.0,0.5,259.0,0.5,2080,4,60,5,n864-1,66,66,,,,,,,,,,,,
259.5,0.5,259.5,0.5,2084,4,60,5,n866-1,66,66,,,,,,,,,,,,
259.5,0.5,259.5,0.5,2084,4,64,5,n867-1,66,66,,,,,,,,,,,,
259.5,0.25,259.5,0.25,2084,2,75,1,n859-1,66,66,,,,,,,,,,,,
259.75,0.25,259.75,0.25,2086,2,76,1,n860-1,66,66,,,,,,,,,,,,
260.0,0.5,260.0,0.5,2088,4,57,5,n876-1,67,67,,,,,,,,,,,,
260.0,0.0,260.0,0.0,2088,0,83,1,n868-1,67,67,,,,,,,,,,,,
260.0,0.5,260.0,0.5,2088,4,81,1,n869-1,67,67,,,,,,,,,,,,
260.5,0.25,260.5,0.25,2092,2,80,1,n870-1,67,67,,,,,,,,,,,,
260.5,0.5,260.5,0.5,2092,4,60,5,n877-1,67,67,,,,,,,,,,,,
260.5,0.5,260.5,0.5,2092,4,64,5,n878-1,67,67,,,,,,,,,,,,
260.75,0.25,260.75,0.25,2094,2,81,1,n871-1,67,67,,,,,,,,,,,,
261.0,0.0,261.0,0.0,2096,0,83,1,n872-1,67,67,,,,,,,,,,,,
261.0,0.5,261.0,0.5,2096,4,81,1,n873-1,67,67,,,,,,,,,,,,
261.0,0.5,261.0,0.5,2096,4,57,5,n879-1,67,67,,,,,,,,,,,,
261.5,0.25,261.5,0.25,2100,2,80,1,n874-1,67,67,,,,,,,,,,,,
261.5,0.5,261.5,0.5,2100,4,64,5,n881-1,67,67,,,,,,,,,,,,
261.5,0.5,261.5,0.5,2100,4,60,5,n880-1,67,67,,,,,,,,,,,,
261.75,0.25,261.75,0.25,2102,2,81,1,n875-1,67,67,,,,,,,,,,,,
262.0,0.5,262.0,0.5,2104,4,57,5,n885-1,68,68,,,,,,,,,,,,
262.0,1.0,262.0,1.0,2104,8,84,1,n882-1,68,68,,,,,,,,,,,,
262.5,0.5,262.5,0.5,2108,4,64,5,n887-1,68,68,,,,,,,,,,,,
262.5,0.5,262.5,0.5,2108,4,60,5,n886-1,68,68,,,,,,,,,,,,
263.0,0.5,263.0,0.5,2112,4,81,1,n883-1,68,68,,,,,,,,,,,,
263.0,0.5,263.0,0.5,2112,4,64,5,n889-1,68,68,,,,,,,,,,,,
263.0,0.5,263.0,0.5,2112,4,60,5,n888-1,68,68,,,,,,,,,,,,
263.5,0.5,263.5,0.5,2116,4,84,1,n884-1,68,68,,,,,,,,,,,,
263.5,0.5,263.5,0.5,2116,4,64,5,n891-1,68,68,,,,,,,,,,,,
263.5,0.5,263.5,0.5,2116,4,60,5,n890-1,68,68,,,,,,,,,,,,
264.0,0.5,264.0,0.5,2120,4,83,1,n894-1,69,69,,,,,,,,,,,,
264.0,0.0,264.0,0.0,2120,0,81,1,n893-1,69,69,,,,,,,,,,,,
264.0,0.0,264.0,0.0,2120,0,79,1,n892-1,69,69,,,,,,,,,,,,
264.0,0.5,264.0,0.5,2120,4,52,5,n901-1,69,69,5.0,2/4,,v.i,a,v,i,,i,,,m
264.5,0.5,264.5,0.5,2124,4,59,5,n902-1,69,69,,,,,,,,,,,,
264.5,0.5,264.5,0.5,2124,4,78,1,n895-1,69,69,,,,,,,,,,,,
264.5,0.5,264.5,0.5,2124,4,81,1,n896-1,69,69,,,,,,,,,,,,
264.5,0.5,264.5,0.5,2124,4,64,5,n903-1,69,69,,,,,,,,,,,,
265.0,0.5,265.0,0.5,2128,4,59,5,n904-1,69,69,,,,,,,,,,,,
265.0,0.5,265.0,0.5,2128,4,64,5,n905-1,69,69,,,,,,,,,,,,
265.0,0.5,265.0,0.5,2128,4,76,1,n897-1,69,69,,,,,,,,,,,,
265.0,0.5,265.0,0.5,2128,4,79,1,n898-1,69,69,,,,,,,,,,,,
