xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,cadence,cadence_type
38,38,74.5,0.25,74.5,0.25,300,1,54,5,n372-1,,,,,0
38,38,74.75,0.25,74.75,0.25,301,1,55,5,n373-1,,,,,0
38,38,75.0,0.25,75.0,0.25,302,1,52,5,n374-1,IV6{,1.0,2/4,,0
38,38,75.0,0.5,75.0,0.5,302,2,72,1,n368-1,,,,,0
38,38,75.0,0.0,75.0,0.0,302,0,60,1,n367-1,,,,,0
38,38,75.25,0.25,75.25,0.25,303,1,55,5,n375-1,,,,,0
38,38,75.5,0.25,75.5,0.25,304,1,54,5,n376-1,,,,,0
38,38,75.75,0.25,75.75,0.25,305,1,55,5,n377-1,,,,,0
39,39,76.0,0.25,76.0,0.25,306,1,50,5,n384-1,I64,1.0,2/4,,0
39,39,76.0,0.5,76.0,0.5,306,2,71,1,n379-1,,,,,0
39,39,76.0,0.0,76.0,0.0,306,0,59,1,n378-1,,,,,0
39,39,76.25,0.25,76.25,0.25,307,1,55,5,n385-1,,,,,0
39,39,76.5,0.25,76.5,0.25,308,1,54,5,n386-1,,,,,0
39,39,76.75,0.25,76.75,0.25,309,1,55,5,n387-1,,,,,0
39,39,77.0,0.25,77.0,0.25,310,1,48,5,n388-1,ii65,1.0,2/4,,0
39,39,77.0,0.0,77.0,0.0,310,0,57,1,n381-1,,,,,0
39,39,77.0,0.5,77.0,0.5,310,2,69,1,n382-1,,,,,0
39,39,77.25,0.25,77.25,0.25,311,1,55,5,n389-1,,,,,0
39,39,77.5,0.25,77.5,0.25,312,1,54,5,n390-1,,,,,0
39,39,77.75,0.25,77.75,0.25,313,1,55,5,n391-1,,,,,0
40,40,78.0,0.0,78.0,0.0,314,0,55,1,n392-1,,,,,0
40,40,78.0,0.25,78.0,0.25,314,1,47,5,n398-1,I6,1.0,2/4,,0
40,40,78.0,0.5,78.0,0.5,314,2,67,1,n393-1,,,,,0
40,40,78.25,0.25,78.25,0.25,315,1,55,5,n399-1,,,,,0
40,40,78.5,0.25,78.5,0.25,316,1,54,5,n400-1,,,,,0
40,40,78.75,0.25,78.75,0.25,317,1,55,5,n401-1,,,,,0
40,40,79.0,0.25,79.0,0.25,318,1,52,5,n402-1,IV6,1.0,2/4,,0
40,40,79.0,0.0,79.0,0.0,318,0,60,1,n395-1,,,,,0
40,40,79.0,0.5,79.0,0.5,318,2,72,1,n396-1,,,,,0
40,40,79.25,0.25,79.25,0.25,319,1,55,5,n403-1,,,,,0
40,40,79.5,0.25,79.5,0.25,320,1,54,5,n404-1,,,,,0
40,40,79.5,0.5,79.5,0.5,320,2,72,1,n397-1,,,,,0
40,40,79.75,0.25,79.75,0.25,321,1,55,5,n405-1,,,,,0
41,41,80.0,0.5,80.0,0.5,322,2,71,1,n407-1,,,,,0
41,41,80.0,0.25,80.0,0.25,322,1,50,5,n412-1,I64,1.0,2/4,,0
41,41,80.0,0.0,80.0,0.0,322,0,59,1,n406-1,,,,,0
41,41,80.25,0.25,80.25,0.25,323,1,55,5,n413-1,,,,,0
41,41,80.5,0.5,80.5,0.5,324,2,71,1,n408-1,,,,,0
41,41,80.5,0.25,80.5,0.25,324,1,54,5,n414-1,,,,,0
41,41,80.75,0.25,80.75,0.25,325,1,55,5,n415-1,,,,,0
41,41,81.0,0.25,81.0,0.25,326,1,48,5,n416-1,ii65,1.0,2/4,,0
41,41,81.0,0.0,81.0,0.0,326,0,57,1,n409-1,,,,,0
41,41,81.0,0.5,81.0,0.5,326,2,69,1,n410-1,,,,,0
41,41,81.25,0.25,81.25,0.25,327,1,55,5,n417-1,,,,,0
41,41,81.5,0.25,81.5,0.25,328,1,54,5,n418-1,,,,,0
41,41,81.5,0.5,81.5,0.5,328,2,69,1,n411-1,,,,,0
41,41,81.75,0.25,81.75,0.25,329,1,55,5,n419-1,,,,,0
42,42,82.0,0.5,82.0,0.5,330,2,74,1,n421-1,,,,,0
42,42,82.0,0.0,82.0,0.0,330,0,62,1,n420-1,,,,,0
42,42,82.0,0.25,82.0,0.25,330,1,47,5,n426-1,I6,1.0,2/4,,0
42,42,82.25,0.25,82.25,0.25,331,1,55,5,n427-1,,,,,0
42,42,82.5,0.25,82.5,0.25,332,1,54,5,n428-1,,,,,0
42,42,82.75,0.25,82.75,0.25,333,1,55,5,n429-1,,,,,0
42,42,83.0,0.0,83.0,0.0,334,0,71,1,n423-1,,,,,0
42,42,83.0,0.5,83.0,0.5,334,2,72,1,n424-1,,,,,0
42,42,83.0,0.25,83.0,0.25,334,1,64,5,n430-1,IV6,1.0,2/4,,0
42,42,83.25,0.25,83.25,0.25,335,1,67,5,n431-1,,,,,0
42,42,83.5,0.5,83.5,0.5,336,2,72,1,n425-1,,,,,0
42,42,83.5,0.25,83.5,0.25,336,1,66,5,n432-1,,,,,0
42,42,83.75,0.25,83.75,0.25,337,1,67,5,n433-1,,,,,0
43,43,84.0,0.0,84.0,0.0,338,0,70,1,n434-1,,,,,0
43,43,84.0,0.25,84.0,0.25,338,1,62,5,n440-1,V(64),1.0,2/4,,0
43,43,84.0,0.5,84.0,0.5,338,2,71,1,n435-1,,,,,0
43,43,84.25,0.25,84.25,0.25,339,1,67,5,n441-1,,,,,0
43,43,84.5,0.25,84.5,0.25,340,1,66,5,n442-1,,,,,0
43,43,84.5,0.5,84.5,0.5,340,2,71,1,n436-1,,,,,0
43,43,84.75,0.25,84.75,0.25,341,1,67,5,n443-1,,,,,0
43,43,85.0,0.25,85.0,0.25,342,1,60,5,n444-1,ii65,1.0,2/4,,0
43,43,85.0,0.0,85.0,0.0,342,0,68,1,n437-1,,,,,0
43,43,85.0,0.5,85.0,0.5,342,2,69,1,n438-1,,,,,0
43,43,85.25,0.25,85.25,0.25,343,1,67,5,n445-1,,,,,0
43,43,85.5,0.5,85.5,0.5,344,2,69,1,n439-1,,,,,0
43,43,85.5,0.25,85.5,0.25,344,1,66,5,n446-1,,,,,0
43,43,85.75,0.25,85.75,0.25,345,1,67,5,n447-1,,,,,0
44,44,86.0,0.25,86.0,0.25,346,1,59,5,n455-1,I6,1.0,2/4,,0
44,44,86.0,0.0,86.0,0.0,346,0,73,1,n448-1,,,,,0
44,44,86.0,0.5,86.0,0.5,346,2,74,1,n449-1,,,,,0
44,44,86.25,0.25,86.25,0.25,347,1,67,5,n456-1,,,,,0
44,44,86.5,0.25,86.5,0.25,348,1,66,5,n457-1,,,,,0
44,44,86.75,0.25,86.75,0.25,349,1,67,5,n458-1,,,,,0
44,44,87.0,0.25,87.0,0.25,350,1,72,1,n451-1,,,,,0
44,44,87.0,1.0,87.0,1.0,350,4,60,5,n459-1,ii6,1.0,2/4,,0
44,44,87.0,1.0,87.0,1.0,350,4,69,5,n461-1,,,,,0
44,44,87.0,1.0,87.0,1.0,350,4,64,5,n460-1,,,,,0
44,44,87.25,0.25,87.25,0.25,351,1,74,1,n452-1,,,,,0
44,44,87.5,0.25,87.5,0.25,352,1,76,1,n453-1,,,,,0
44,44,87.75,0.25,87.75,0.25,353,1,72,1,n454-1,,,,,0
45,45,88.0,1.0,88.0,1.0,354,4,62,5,n470-1,V(64),1.0,2/4,,0
45,45,88.0,1.0,88.0,1.0,354,4,67,5,n471-1,,,,,0
45,45,88.0,0.25,88.0,0.25,354,1,71,1,n462-1,,,,,0
45,45,88.25,0.25,88.25,0.25,355,1,72,1,n463-1,,,,,0
45,45,88.5,0.25,88.5,0.25,356,1,74,1,n464-1,,,,,0
45,45,88.75,0.25,88.75,0.25,357,1,71,1,n465-1,,,,,0
45,45,89.0,0.25,89.0,0.25,358,1,69,1,n466-1,,,,,0
45,45,89.0,1.0,89.0,1.0,358,4,62,5,n472-1,V7,1.0,2/4,,0
45,45,89.0,1.0,89.0,1.0,358,4,66,5,n473-1,,,,,0
45,45,89.25,0.25,89.25,0.25,359,1,71,1,n467-1,,,,,0
45,45,89.5,0.25,89.5,0.25,360,1,72,1,n468-1,,,,,0
45,45,89.75,0.25,89.75,0.25,361,1,69,1,n469-1,,,,,0
46,46,90.0,1.0,90.0,1.0,362,4,55,5,n482-1,I|PAC}{,2.0,2/4,PAC,1
46,46,90.0,1.0,90.0,1.0,362,4,67,5,n483-1,,,,,0
46,46,90.0,0.25,90.0,0.25,362,1,67,1,n474-1,,,,,0
46,46,90.25,0.25,90.25,0.25,363,1,79,1,n475-1,,,,,0
46,46,90.5,0.25,90.5,0.25,364,1,83,1,n476-1,,,,,0
46,46,90.75,0.25,90.75,0.25,365,1,81,1,n477-1,,,,,0
46,46,91.0,0.25,91.0,0.25,366,1,79,1,n478-1,,,,,0
46,46,91.25,0.25,91.25,0.25,367,1,78,1,n479-1,,,,,0
46,46,91.5,0.25,91.5,0.25,368,1,76,1,n480-1,,,,,0
46,46,91.75,0.25,91.75,0.25,369,1,74,1,n481-1,,,,,0
47,47,92.0,1.0,92.0,1.0,370,4,67,5,n489-1,,,,,0
47,47,92.0,1.0,92.0,1.0,370,4,73,1,n485-1,,,,,0
47,47,92.0,1.0,92.0,1.0,370,4,64,5,n488-1,viio6/V,1.0,2/4,,0
47,47,93.0,0.5,93.0,0.5,374,2,69,5,n491-1,,,,,0
47,47,93.0,0.5,93.0,0.5,374,2,72,1,n486-1,,,,,0
47,47,93.0,0.5,93.0,0.5,374,2,66,5,n490-1,viio,0.5,2/4,,0
47,47,93.5,0.5,93.5,0.5,376,2,71,1,n487-1,,,,,0
47,47,93.5,0.5,93.5,0.5,376,2,67,5,n492-1,I,0.5,2/4,,0
48,48,94.0,0.5,94.0,0.5,378,2,69,1,n493-1,,,,,0
48,48,94.0,0.5,94.0,0.5,378,2,64,5,n500-1,,,,,0
48,48,94.0,0.5,94.0,0.5,378,2,60,5,n499-1,ii6,2.0,2/4,,0
48,48,95.0,0.25,95.0,0.25,382,1,76,1,n495-1,,,,,0
48,48,95.0,0.25,95.0,0.25,382,1,60,5,n502-1,,,,,0
48,48,95.25,0.25,95.25,0.25,383,1,69,5,n503-1,,,,,0
48,48,95.25,0.25,95.25,0.25,383,1,84,1,n496-1,,,,,0
48,48,95.5,0.25,95.5,0.25,384,1,83,1,n497-1,,,,,0
48,48,95.5,0.25,95.5,0.25,384,1,68,5,n504-1,,,,,0
48,48,95.75,0.25,95.75,0.25,385,1,69,5,n505-1,,,,,0
48,48,95.75,0.25,95.75,0.25,385,1,84,1,n498-1,,,,,0
49,49,96.0,0.25,96.0,0.25,386,1,62,5,n514-1,V(64),1.0,2/4,,0
49,49,96.0,0.25,96.0,0.25,386,1,74,1,n506-1,,,,,0
49,49,96.25,0.25,96.25,0.25,387,1,67,5,n515-1,,,,,0
49,49,96.25,0.25,96.25,0.25,387,1,83,1,n507-1,,,,,0
49,49,96.5,0.25,96.5,0.25,388,1,66,5,n516-1,,,,,0
49,49,96.5,0.25,96.5,0.25,388,1,81,1,n508-1,,,,,0
49,49,96.75,0.25,96.75,0.25,389,1,67,5,n517-1,,,,,0
49,49,96.75,0.25,96.75,0.25,389,1,83,1,n509-1,,,,,0
49,49,97.0,0.25,97.0,0.25,390,1,62,5,n518-1,V,1.0,2/4,,0
49,49,97.0,0.25,97.0,0.25,390,1,74,1,n510-1,,,,,0
49,49,97.25,0.25,97.25,0.25,391,1,81,1,n511-1,,,,,0
49,49,97.25,0.25,97.25,0.25,391,1,66,5,n519-1,,,,,0
49,49,97.5,0.25,97.5,0.25,392,1,79,1,n512-1,,,,,0
49,49,97.5,0.25,97.5,0.25,392,1,64,5,n520-1,,,,,0
49,49,97.75,0.25,97.75,0.25,393,1,66,5,n521-1,,,,,0
49,49,97.75,0.25,97.75,0.25,393,1,81,1,n513-1,,,,,0
50,50,98.0,0.25,98.0,0.25,394,1,79,1,n522-1,,,,,0
50,50,98.0,1.0,98.0,1.0,394,4,67,5,n530-1,I|PAC}{,2.0,2/4,PAC,1
50,50,98.25,0.25,98.25,0.25,395,1,67,1,n523-1,,,,,0
50,50,98.5,0.25,98.5,0.25,396,1,71,1,n524-1,,,,,0
50,50,98.75,0.25,98.75,0.25,397,1,69,1,n525-1,,,,,0
50,50,99.0,0.25,99.0,0.25,398,1,67,1,n526-1,,,,,0
50,50,99.25,0.25,99.25,0.25,399,1,66,1,n527-1,,,,,0
50,50,99.5,0.25,99.5,0.25,400,1,64,1,n528-1,,,,,0
50,50,99.75,0.25,99.75,0.25,401,1,62,1,n529-1,,,,,0
51,51,100.0,1.0,100.0,1.0,402,4,55,5,n536-1,,,,,0
51,51,100.0,1.0,100.0,1.0,402,4,52,5,n535-1,viio6/V,1.0,2/4,,0
51,51,100.0,1.0,100.0,1.0,402,4,61,1,n532-1,,,,,0
51,51,101.0,0.5,101.0,0.5,406,2,57,5,n538-1,,,,,0
51,51,101.0,0.5,101.0,0.5,406,2,60,1,n533-1,,,,,0
51,51,101.0,0.5,101.0,0.5,406,2,54,5,n537-1,viio,0.5,2/4,,0
51,51,101.5,0.5,101.5,0.5,408,2,59,1,n534-1,,,,,0
51,51,101.5,0.5,101.5,0.5,408,2,55,5,n539-1,I,0.5,2/4,,0
52,52,102.0,0.5,102.0,0.5,410,2,57,1,n540-1,,,,,0
52,52,102.0,0.5,102.0,0.5,410,2,52,5,n547-1,,,,,0
52,52,102.0,0.5,102.0,0.5,410,2,48,5,n546-1,ii6,2.0,2/4,,0
52,52,103.0,0.25,103.0,0.25,414,1,48,5,n549-1,,,,,0
52,52,103.0,0.25,103.0,0.25,414,1,64,1,n542-1,,,,,0
52,52,103.25,0.25,103.25,0.25,415,1,57,5,n550-1,,,,,0
52,52,103.25,0.25,103.25,0.25,415,1,72,1,n543-1,,,,,0
52,52,103.5,0.25,103.5,0.25,416,1,71,1,n544-1,,,,,0
52,52,103.5,0.25,103.5,0.25,416,1,56,5,n551-1,,,,,0
52,52,103.75,0.25,103.75,0.25,417,1,72,1,n545-1,,,,,0
52,52,103.75,0.25,103.75,0.25,417,1,57,5,n552-1,,,,,0
53,53,104.0,0.25,104.0,0.25,418,1,62,1,n553-1,,,,,0
53,53,104.0,0.25,104.0,0.25,418,1,50,5,n561-1,V(64),1.0,2/4,,0
53,53,104.25,0.25,104.25,0.25,419,1,71,1,n554-1,,,,,0
53,53,104.25,0.25,104.25,0.25,419,1,55,5,n562-1,,,,,0
53,53,104.5,0.25,104.5,0.25,420,1,54,5,n563-1,,,,,0
53,53,104.5,0.25,104.5,0.25,420,1,69,1,n555-1,,,,,0
53,53,104.75,0.25,104.75,0.25,421,1,55,5,n564-1,,,,,0
53,53,104.75,0.25,104.75,0.25,421,1,71,1,n556-1,,,,,0
53,53,105.0,0.25,105.0,0.25,422,1,50,5,n565-1,V,1.0,2/4,,0
53,53,105.0,0.25,105.0,0.25,422,1,62,1,n557-1,,,,,0
53,53,105.25,0.25,105.25,0.25,423,1,54,5,n566-1,,,,,0
53,53,105.25,0.25,105.25,0.25,423,1,69,1,n558-1,,,,,0
53,53,105.5,0.25,105.5,0.25,424,1,67,1,n559-1,,,,,0
53,53,105.5,0.25,105.5,0.25,424,1,52,5,n567-1,,,,,0
53,53,105.75,0.25,105.75,0.25,425,1,69,1,n560-1,,,,,0
53,53,105.75,0.25,105.75,0.25,425,1,54,5,n568-1,,,,,0
54,54,106.0,0.25,106.0,0.25,426,1,67,1,n569-1,,,,,0
54,54,106.0,1.0,106.0,1.0,426,4,55,5,n577-1,I|PAC},1.0,2/4,PAC,1
54,54,106.25,0.25,106.25,0.25,427,1,62,1,n570-1,,,,,0
54,54,106.5,0.25,106.5,0.25,428,1,67,1,n571-1,,,,,0
54,54,106.75,0.25,106.75,0.25,429,1,71,1,n572-1,,,,,0
54,54,107.0,0.25,107.0,0.25,430,1,74,1,n573-1,,,,,0
54,54,107.0,1.0,107.0,1.0,430,4,57,5,n579-1,,,,,0
54,54,107.0,1.0,107.0,1.0,430,4,50,5,n578-1,V7,1.0,2/4,,0
54,54,107.25,0.25,107.25,0.25,431,1,72,1,n574-1,,,,,0
54,54,107.5,0.25,107.5,0.25,432,1,69,1,n575-1,,,,,0
54,54,107.75,0.25,107.75,0.25,433,1,66,1,n576-1,,,,,0
55,55,108.0,1.0,108.0,1.0,434,4,59,5,n589-1,,,,,0
55,55,108.0,0.25,108.0,0.25,434,1,67,1,n580-1,,,,,0
55,55,108.0,1.0,108.0,1.0,434,4,55,5,n588-1,I,1.0,2/4,,0
55,55,108.25,0.25,108.25,0.25,435,1,79,1,n581-1,,,,,0
55,55,108.5,0.25,108.5,0.25,436,1,74,1,n582-1,,,,,0
55,55,108.75,0.25,108.75,0.25,437,1,71,1,n583-1,,,,,0
55,55,109.0,1.0,109.0,1.0,438,4,57,5,n591-1,,,,,0
55,55,109.0,1.0,109.0,1.0,438,4,60,5,n592-1,,,,,0
55,55,109.0,0.25,109.0,0.25,438,1,74,1,n584-1,,,,,0
55,55,109.0,1.0,109.0,1.0,438,4,50,5,n590-1,V7,1.0,2/4,,0
55,55,109.25,0.25,109.25,0.25,439,1,72,1,n585-1,,,,,0
55,55,109.5,0.25,109.5,0.25,440,1,69,1,n586-1,,,,,0
55,55,109.75,0.25,109.75,0.25,441,1,66,1,n587-1,,,,,0
56,56,110.0,1.0,110.0,1.0,442,4,67,1,n593-1,,,,,0
56,56,110.0,1.0,110.0,1.0,442,4,59,5,n596-1,,,,,0
56,56,110.0,1.0,110.0,1.0,442,4,55,5,n595-1,I,4.0,2/4,,0
0,0,111.5,0.5,111.5,0.5,448,2,67,1,n1-2,C.V{,0.5,2/4,,0
1,1,112.0,2.0,112.0,2.0,450,8,72,1,n3-2,I6,1.0,2/4,,0
1,1,112.5,0.5,112.5,0.5,452,2,64,5,n5-2,,,,,0
1,1,112.5,0.5,112.5,0.5,452,2,67,5,n6-2,,,,,0
1,1,113.0,0.5,113.0,0.5,454,2,65,5,n8-2,,,,,0
1,1,113.0,0.5,113.0,0.5,454,2,62,5,n7-2,I,1.0,2/4,,0
1,1,113.5,0.5,113.5,0.5,456,2,64,5,n10-2,,,,,0
1,1,113.5,0.5,113.5,0.5,456,2,60,5,n9-2,,,,,0
2,2,114.0,2.0,114.0,2.0,458,8,77,1,n11-2,viio,1.0,2/4,,0
2,2,114.5,0.5,114.5,0.5,460,2,59,5,n13-2,,,,,0
2,2,114.5,0.5,114.5,0.5,460,2,62,5,n14-2,,,,,0
2,2,115.0,0.5,115.0,0.5,462,2,60,5,n16-2,,,,,0
2,2,115.0,0.5,115.0,0.5,462,2,57,5,n15-2,V7,1.0,2/4,,0
2,2,115.5,0.5,115.5,0.5,464,2,59,5,n18-2,,,,,0
2,2,115.5,0.5,115.5,0.5,464,2,55,5,n17-2,,,,,0
3,3,116.0,0.25,116.0,0.25,466,1,76,1,n19-2,,,,,0
3,3,116.0,0.5,116.0,0.5,466,2,60,5,n27-2,I,1.0,2/4,,0
3,3,116.25,0.25,116.25,0.25,467,1,79,1,n20-2,,,,,0
3,3,116.5,0.5,116.5,0.5,468,2,72,5,n28-2,,,,,0
3,3,116.5,0.25,116.5,0.25,468,1,77,1,n21-2,,,,,0
3,3,116.75,0.25,116.75,0.25,469,1,76,1,n22-2,,,,,0
3,3,117.0,0.5,117.0,0.5,470,2,65,5,n29-2,IV,0.5,2/4,,0
3,3,117.0,0.25,117.0,0.25,470,1,81,1,n23-2,,,,,0
3,3,117.25,0.25,117.25,0.25,471,1,77,1,n24-2,,,,,0
3,3,117.5,0.25,117.5,0.25,472,1,74,1,n25-2,,,,,0
3,3,117.5,0.5,117.5,0.5,472,2,66,5,n30-2,V65/V,0.5,2/4,,0
3,3,117.75,0.25,117.75,0.25,473,1,72,1,n26-2,,,,,0
4,4,118.0,0.25,118.0,0.25,474,1,71,1,n31-2,,,,,0
4,4,118.0,1.0,118.0,1.0,474,4,67,5,n39-2,V|HC},2.0,2/4,HC,2
4,4,118.25,0.25,118.25,0.25,475,1,72,1,n32-2,,,,,0
4,4,118.5,0.25,118.5,0.25,476,1,74,1,n33-2,,,,,0
4,4,118.75,0.25,118.75,0.25,477,1,71,1,n34-2,,,,,0
4,4,119.0,0.25,119.0,0.25,478,1,69,1,n35-2,,,,,0
4,4,119.0,1.0,119.0,1.0,478,4,55,5,n40-2,,,,,0
4,4,119.25,0.25,119.25,0.25,479,1,67,1,n36-2,,,,,0
4,4,119.5,0.25,119.5,0.25,480,1,66,1,n37-2,,,,,0
4,4,119.75,0.25,119.75,0.25,481,1,67,1,n38-2,,,,,0
5,5,120.0,2.0,120.0,2.0,482,8,60,1,n41-2,I6{,1.0,2/4,,0
5,5,120.5,0.5,120.5,0.5,484,2,52,5,n43-2,,,,,0
5,5,120.5,0.5,120.5,0.5,484,2,55,5,n44-2,,,,,0
5,5,121.0,0.5,121.0,0.5,486,2,50,5,n45-2,I,1.0,2/4,,0
5,5,121.0,0.5,121.0,0.5,486,2,53,5,n46-2,,,,,0
5,5,121.5,0.5,121.5,0.5,488,2,48,5,n47-2,,,,,0
5,5,121.5,0.5,121.5,0.5,488,2,52,5,n48-2,,,,,0
6,6,122.0,2.0,122.0,2.0,490,8,65,1,n49-2,viio,1.0,2/4,,0
6,6,122.5,0.5,122.5,0.5,492,2,50,5,n52-2,,,,,0
6,6,122.5,0.5,122.5,0.5,492,2,47,5,n51-2,,,,,0
6,6,123.0,0.5,123.0,0.5,494,2,45,5,n53-2,V7,1.0,2/4,,0
6,6,123.0,0.5,123.0,0.5,494,2,48,5,n54-2,,,,,0
6,6,123.5,0.5,123.5,0.5,496,2,43,5,n55-2,,,,,0
6,6,123.5,0.5,123.5,0.5,496,2,47,5,n56-2,,,,,0
7,7,124.0,0.5,124.0,0.5,498,2,48,5,n65-2,I,1.0,2/4,,0
7,7,124.0,0.25,124.0,0.25,498,1,64,1,n57-2,,,,,0
7,7,124.25,0.25,124.25,0.25,499,1,67,1,n58-2,,,,,0
7,7,124.5,0.5,124.5,0.5,500,2,52,5,n66-2,,,,,0
7,7,124.5,0.25,124.5,0.25,500,1,72,1,n59-2,,,,,0
7,7,124.75,0.25,124.75,0.25,501,1,67,1,n60-2,,,,,0
7,7,125.0,0.25,125.0,0.25,502,1,66,1,n61-2,,,,,0
7,7,125.0,0.5,125.0,0.5,502,2,50,5,n67-2,V65,1.0,2/4,,0
7,7,125.25,0.25,125.25,0.25,503,1,67,1,n62-2,,,,,0
7,7,125.5,0.5,125.5,0.5,504,2,47,5,n68-2,,,,,0
7,7,125.5,0.25,125.5,0.25,504,1,65,1,n63-2,,,,,0
7,7,125.75,0.25,125.75,0.25,505,1,67,1,n64-2,,,,,0
8,8,126.0,0.25,126.0,0.25,506,1,64,1,n69-2,,,,,0
8,8,126.0,0.5,126.0,0.5,506,2,48,5,n77-2,I,1.0,2/4,,0
8,8,126.25,0.25,126.25,0.25,507,1,67,1,n70-2,,,,,0
8,8,126.5,0.25,126.5,0.25,508,1,72,1,n71-2,,,,,0
8,8,126.5,0.5,126.5,0.5,508,2,52,5,n78-2,,,,,0
8,8,126.75,0.25,126.75,0.25,509,1,67,1,n72-2,,,,,0
8,8,127.0,0.25,127.0,0.25,510,1,66,1,n73-2,,,,,0
8,8,127.0,0.5,127.0,0.5,510,2,50,5,n79-2,V65,1.0,2/4,,0
8,8,127.25,0.25,127.25,0.25,511,1,67,1,n74-2,,,,,0
8,8,127.5,0.25,127.5,0.25,512,1,65,1,n75-2,,,,,0
8,8,127.5,0.5,127.5,0.5,512,2,47,5,n80-2,,,,,0
8,8,127.75,0.25,127.75,0.25,513,1,67,1,n76-2,,,,,0
9,9,128.0,0.5,128.0,0.5,514,2,48,5,n89-2,I,0.5,2/4,,0
9,9,128.0,0.25,128.0,0.25,514,1,64,1,n81-2,,,,,0
9,9,128.25,0.25,128.25,0.25,515,1,67,1,n82-2,,,,,0
9,9,128.5,0.5,128.5,0.5,516,2,52,5,n90-2,I6,0.5,2/4,,0
9,9,128.5,0.25,128.5,0.25,516,1,60,1,n83-2,,,,,0
9,9,128.75,0.25,128.75,0.25,517,1,64,1,n84-2,,,,,0
9,9,129.0,0.5,129.0,0.5,518,2,53,5,n91-2,ii6,0.5,2/4,,0
9,9,129.0,0.25,129.0,0.25,518,1,62,1,n85-2,,,,,0
9,9,129.25,0.25,129.25,0.25,519,1,65,1,n86-2,,,,,0
9,9,129.5,0.5,129.5,0.5,520,2,55,5,n92-2,V,0.5,2/4,,0
9,9,129.5,0.25,129.5,0.25,520,1,59,1,n87-2,,,,,0
9,9,129.75,0.25,129.75,0.25,521,1,62,1,n88-2,,,,,0
10,10,130.0,1.0,130.0,1.0,522,4,60,1,n93-2,,,,,0
10,10,130.0,0.5,130.0,0.5,522,2,48,5,n96-2,I|PAC},2.0,2/4,PAC,1
10,10,130.5,0.5,130.5,0.5,524,2,43,5,n97-2,,,,,0
10,10,131.0,1.0,131.0,1.0,526,4,36,5,n98-2,,,,,0
10,10,131.5,0.5,131.5,0.5,528,2,67,1,n95-2,{,0.0,2/4,,0
11,11,132.0,1.0,132.0,1.0,530,4,64,5,n108-2,,,,,0
11,11,132.0,1.0,132.0,1.0,530,4,60,5,n107-2,I,2.0,2/4,,0
11,11,132.0,1.0,132.0,1.0,530,4,67,5,n109-2,,,,,0
11,11,132.0,0.25,132.0,0.25,530,1,72,1,n99-2,,,,,0
11,11,132.25,0.25,132.25,0.25,531,1,67,1,n100-2,,,,,0
11,11,132.5,0.25,132.5,0.25,532,1,76,1,n101-2,,,,,0
11,11,132.75,0.25,132.75,0.25,533,1,72,1,n102-2,,,,,0
11,11,133.0,0.25,133.0,0.25,534,1,79,1,n103-2,,,,,0
11,11,133.25,0.25,133.25,0.25,535,1,78,1,n104-2,,,,,0
11,11,133.5,0.25,133.5,0.25,536,1,79,1,n105-2,,,,,0
11,11,133.75,0.25,133.75,0.25,537,1,76,1,n106-2,,,,,0
12,12,134.0,1.0,134.0,1.0,538,4,62,5,n120-2,,,,,0
12,12,134.0,1.0,134.0,1.0,538,4,59,5,n119-2,V6,4.0,2/4,,0
12,12,134.0,1.0,134.0,1.0,538,4,67,5,n121-2,,,,,0
12,12,134.0,0.25,134.0,0.25,538,1,76,1,n111-2,,,,,0
12,12,134.25,0.25,134.25,0.25,539,1,74,1,n112-2,,,,,0
12,12,134.5,0.25,134.5,0.25,540,1,73,1,n113-2,,,,,0
12,12,134.75,0.25,134.75,0.25,541,1,74,1,n114-2,,,,,0
12,12,135.0,0.25,135.0,0.25,542,1,73,1,n115-2,,,,,0
12,12,135.25,0.25,135.25,0.25,543,1,74,1,n116-2,,,,,0
12,12,135.5,0.25,135.5,0.25,544,1,73,1,n117-2,,,,,0
12,12,135.75,0.25,135.75,0.25,545,1,74,1,n118-2,,,,,0
13,13,136.0,1.0,136.0,1.0,546,4,59,5,n131-2,,,,,0
13,13,136.0,1.0,136.0,1.0,546,4,62,5,n132-2,,,,,0
13,13,136.0,1.0,136.0,1.0,546,4,67,5,n133-2,,,,,0
13,13,136.0,0.25,136.0,0.25,546,1,79,1,n123-2,,,,,0
13,13,136.25,0.25,136.25,0.25,547,1,81,1,n124-2,,,,,0
13,13,136.5,0.25,136.5,0.25,548,1,83,1,n125-2,,,,,0
13,13,136.75,0.25,136.75,0.25,549,1,78,1,n126-2,,,,,0
13,13,137.0,0.25,137.0,0.25,550,1,79,1,n127-2,,,,,0
13,13,137.25,0.25,137.25,0.25,551,1,74,1,n128-2,,,,,0
13,13,137.5,0.25,137.5,0.25,552,1,76,1,n129-2,,,,,0
13,13,137.75,0.25,137.75,0.25,553,1,71,1,n130-2,,,,,0
14,14,138.0,1.0,138.0,1.0,554,4,60,5,n144-2,,,,,0
14,14,138.0,1.0,138.0,1.0,554,4,57,5,n143-2,V.V43,2.0,2/4,,0
14,14,138.0,0.25,138.0,0.25,554,1,74,1,n135-2,,,,,0
