xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,globalkey,localkey,chord,numeral,chord_type,chord_label
32,32,112.5,0.16666667,225.0,0.33333334,21792,32,79,1,n465-1,,,,,,,,,0
32,32,112.5,0.5,225.0,1.0,21792,96,59,5,n474-1,,,,,,,,,0
32,32,112.5,0.5,225.0,1.0,21792,96,64,5,n475-1,,,,,,,,,0
32,32,112.666664,0.16666667,225.33333,0.33333334,21824,32,75,1,n466-1,,,,,,,,,0
32,32,112.833336,0.16666667,225.66667,0.33333334,21856,32,76,1,n467-1,,,,,,,,,0
32,32,113.0,0.16666667,226.0,0.33333334,21888,32,79,1,n468-1,,,,,,,,,0
32,32,113.0,1.0,226.0,2.0,21888,192,57,6,n479-1,V7,2.0,2/2,D,I,V7,V,Mm7,1
32,32,113.166664,0.16666667,226.33333,0.33333334,21920,32,72,1,n469-1,,,,,,,,,0
32,32,113.333336,0.16666667,226.66667,0.33333334,21952,32,73,1,n470-1,,,,,,,,,0
32,32,113.5,0.5,227.0,1.0,21984,96,61,5,n476-1,,,,,,,,,0
32,32,113.5,0.5,227.0,1.0,21984,96,64,5,n477-1,,,,,,,,,0
32,32,113.5,0.16666667,227.0,0.33333334,21984,32,79,1,n471-1,,,,,,,,,0
32,32,113.666664,0.16666667,227.33333,0.33333334,22016,32,68,1,n472-1,,,,,,,,,0
32,32,113.833336,0.16666667,227.66667,0.33333334,22048,32,69,1,n473-1,,,,,,,,,0
33,33,114.0,0.5,228.0,1.0,22080,96,62,5,n492-1,I|IAC,1.0,2/2,D,I,I,I,M,1
33,33,114.0,0.16666667,228.0,0.33333334,22080,32,78,1,n480-1,,,,,,,,,0
33,33,114.166664,0.16666667,228.33333,0.33333334,22112,32,81,1,n481-1,,,,,,,,,0
33,33,114.333336,0.16666667,228.66667,0.33333334,22144,32,86,1,n482-1,,,,,,,,,0
33,33,114.5,0.5,229.0,1.0,22176,96,55,5,n493-1,ii6,1.0,2/2,D,I,ii6,ii,m,1
33,33,114.5,0.5,229.0,1.0,22176,96,64,5,n494-1,,,,,,,,,0
33,33,114.5,0.16666667,229.0,0.33333334,22176,32,82,1,n483-1,,,,,,,,,0
33,33,114.666664,0.16666667,229.33333,0.33333334,22208,32,83,1,n484-1,,,,,,,,,0
33,33,114.833336,0.16666667,229.66667,0.33333334,22240,32,79,1,n485-1,,,,,,,,,0
33,33,115.0,0.16666667,230.0,0.33333334,22272,32,80,1,n486-1,,,,,,,,,0
33,33,115.0,0.5,230.0,1.0,22272,96,66,5,n496-1,,,,,,,,,0
33,33,115.0,0.5,230.0,1.0,22272,96,57,5,n495-1,V(64),1.0,2/2,D,I,V(64),V,M,1
33,33,115.166664,0.16666667,230.33333,0.33333334,22304,32,81,1,n487-1,,,,,,,,,0
33,33,115.333336,0.16666667,230.66667,0.33333334,22336,32,78,1,n488-1,,,,,,,,,0
33,33,115.5,0.16666667,231.0,0.33333334,22368,32,78,1,n489-1,,,,,,,,,0
33,33,115.5,0.5,231.0,1.0,22368,96,61,5,n498-1,,,,,,,,,0
33,33,115.5,0.5,231.0,1.0,22368,96,57,5,n497-1,V7,1.0,2/2,D,I,V7,V,Mm7,1
33,33,115.666664,0.16666667,231.33333,0.33333334,22400,32,79,1,n490-1,,,,,,,,,0
33,33,115.833336,0.16666667,231.66667,0.33333334,22432,32,76,1,n491-1,,,,,,,,,0
34,34,116.0,0.5,232.0,1.0,22464,96,76,1,n501-1,,,,,,,,,0
34,34,116.0,1.0,232.0,2.0,22464,192,50,6,n506-1,I(974)},1.0,2/2,D,I,I(974),I,M,1
34,34,116.0,0.5,232.0,1.0,22464,96,67,1,n500-1,,,,,,,,,0
34,34,116.0,0.5,232.0,1.0,22464,96,61,5,n504-1,,,,,,,,,0
34,34,116.5,0.5,233.0,1.0,22560,96,62,5,n505-1,I|PAC,1.0,2/2,D,I,I,I,M,1
34,34,116.5,0.5,233.0,1.0,22560,96,66,1,n502-1,,,,,,,,,0
34,34,116.5,0.5,233.0,1.0,22560,96,74,1,n503-1,,,,,,,,,0
X3,25,117.0,0.16666667,234.0,0.33333334,22656,32,81,1,n355-2,I.V{,2.0,2/2,D,I,V,V,M,1
X3,25,117.166664,0.16666667,234.33333,0.33333334,22688,32,83,1,n356-2,,,,,,,,,0
X3,25,117.333336,0.16666667,234.66667,0.33333334,22720,32,80,1,n357-2,,,,,,,,,0
X3,25,117.5,0.16666667,235.0,0.33333334,22752,32,81,1,n358-2,,,,,,,,,0
X3,25,117.666664,0.16666667,235.33333,0.33333334,22784,32,83,1,n359-2,,,,,,,,,0
X3,25,117.833336,0.16666667,235.66667,0.33333334,22816,32,80,1,n360-2,,,,,,,,,0
26,26,118.0,0.16666667,236.0,0.33333334,22848,32,81,1,n362-2,,,,,,,,,0
26,26,118.0,1.0,236.0,2.0,22848,192,71,5,n374-2,,,,,,,,,0
26,26,118.0,0.5,236.0,1.0,22848,96,63,6,n376-2,V65/II,1.0,2/2,D,I,V65/II,V,Mm7,1
26,26,118.166664,0.16666667,236.33333,0.33333334,22880,32,78,1,n363-2,,,,,,,,,0
26,26,118.333336,0.16666667,236.66667,0.33333334,22912,32,83,1,n364-2,,,,,,,,,0
26,26,118.5,0.5,237.0,1.0,22944,96,64,6,n377-2,II,1.0,2/2,D,I,II,II,M,1
26,26,118.5,0.16666667,237.0,0.33333334,22944,32,80,1,n365-2,,,,,,,,,0
26,26,118.666664,0.16666667,237.33333,0.33333334,22976,32,75,1,n366-2,,,,,,,,,0
26,26,118.833336,0.16666667,237.66667,0.33333334,23008,32,76,1,n367-2,,,,,,,,,0
26,26,119.0,0.16666667,238.0,0.33333334,23040,32,79,1,n368-2,,,,,,,,,0
26,26,119.0,0.5,238.0,1.0,23040,96,61,6,n378-2,V65,1.0,2/2,D,I,V65,V,Mm7,1
26,26,119.0,1.0,238.0,2.0,23040,192,69,5,n375-2,,,,,,,,,0
26,26,119.166664,0.16666667,238.33333,0.33333334,23072,32,76,1,n369-2,,,,,,,,,0
26,26,119.333336,0.16666667,238.66667,0.33333334,23104,32,81,1,n370-2,,,,,,,,,0
26,26,119.5,0.16666667,239.0,0.33333334,23136,32,78,1,n371-2,,,,,,,,,0
26,26,119.5,0.5,239.0,1.0,23136,96,62,6,n379-2,I,1.0,2/2,D,I,I,I,M,1
26,26,119.666664,0.16666667,239.33333,0.33333334,23168,32,73,1,n372-2,,,,,,,,,0
26,26,119.833336,0.16666667,239.66667,0.33333334,23200,32,74,1,n373-2,,,,,,,,,0
27,27,120.0,0.16666667,240.0,0.33333334,23232,32,74,1,n380-2,,,,,,,,,0
27,27,120.0,0.25,240.0,0.5,23232,48,71,5,n392-2,IV6,1.0,2/2,D,I,IV6,IV,M,1
27,27,120.166664,0.16666667,240.33333,0.33333334,23264,32,86,1,n381-2,,,,,,,,,0
27,27,120.25,0.25,240.5,0.5,23280,48,69,5,n393-2,,,,,,,,,0
27,27,120.333336,0.16666667,240.66667,0.33333334,23296,32,85,1,n382-2,,,,,,,,,0
27,27,120.5,0.25,241.0,0.5,23328,48,67,5,n394-2,IV,1.6666666666666714,2/2,D,I,IV,IV,M,1
27,27,120.5,0.16666667,241.0,0.33333334,23328,32,71,1,n383-2,,,,,,,,,0
27,27,120.666664,0.16666667,241.33333,0.33333334,23360,32,83,1,n384-2,,,,,,,,,0
27,27,120.75,0.25,241.5,0.5,23376,48,66,5,n395-2,,,,,,,,,0
27,27,120.833336,0.16666667,241.66667,0.33333334,23392,32,82,1,n385-2,,,,,,,,,0
27,27,121.0,0.25,242.0,0.5,23424,48,67,5,n396-2,,,,,,,,,0
27,27,121.0,0.16666667,242.0,0.33333334,23424,32,71,1,n386-2,,,,,,,,,0
27,27,121.166664,0.16666667,242.33333,0.33333334,23456,32,83,1,n387-2,,,,,,,,,0
27,27,121.25,0.25,242.5,0.5,23472,48,66,5,n397-2,,,,,,,,,0
27,27,121.333336,0.16666667,242.66667,0.33333334,23488,32,81,1,n388-2,I6,0.3333333333333286,2/2,D,I,I6,I,M,1
27,27,121.5,0.25,243.0,0.5,23520,48,64,5,n398-2,viio6,0.6666666666666714,2/2,D,I,viio6,vii,o,1
27,27,121.5,0.16666667,243.0,0.33333334,23520,32,67,1,n389-2,,,,,,,,,0
27,27,121.666664,0.16666667,243.33333,0.33333334,23552,32,79,1,n390-2,,,,,,,,,0
27,27,121.75,0.25,243.5,0.5,23568,48,62,5,n399-2,,,,,,,,,0
27,27,121.833336,0.16666667,243.66667,0.33333334,23584,32,78,1,n391-2,I,0.3333333333333286,2/2,D,I,I,I,M,1
28,28,122.0,1.5,244.0,3.0,23616,288,69,5,n412-2,,,,,,,,,0
28,28,122.0,0.5,244.0,1.0,23616,96,61,6,n414-2,V65,1.0,2/2,D,I,V65,V,Mm7,1
28,28,122.0,0.16666667,244.0,0.33333334,23616,32,79,1,n400-2,,,,,,,,,0
28,28,122.166664,0.16666667,244.33333,0.33333334,23648,32,81,1,n401-2,,,,,,,,,0
28,28,122.333336,0.16666667,244.66667,0.33333334,23680,32,79,1,n402-2,,,,,,,,,0
28,28,122.5,0.5,245.0,1.0,23712,96,62,6,n415-2,I,1.0,2/2,D,I,I,I,M,1
28,28,122.5,0.16666667,245.0,0.33333334,23712,32,78,1,n403-2,,,,,,,,,0
28,28,122.666664,0.16666667,245.33333,0.33333334,23744,32,79,1,n404-2,,,,,,,,,0
28,28,122.833336,0.16666667,245.66667,0.33333334,23776,32,78,1,n405-2,,,,,,,,,0
28,28,123.0,0.16666667,246.0,0.33333334,23808,32,76,1,n406-2,,,,,,,,,0
28,28,123.0,0.5,246.0,1.0,23808,96,61,6,n416-2,V6,1.0,2/2,D,I,V6,V,M,1
28,28,123.166664,0.16666667,246.33333,0.33333334,23840,32,78,1,n407-2,,,,,,,,,0
28,28,123.333336,0.16666667,246.66667,0.33333334,23872,32,76,1,n408-2,,,,,,,,,0
28,28,123.5,0.5,247.0,1.0,23904,96,68,5,n413-2,,,,,,,,,0
28,28,123.5,0.16666667,247.0,0.33333334,23904,32,74,1,n409-2,,,,,,,,,0
28,28,123.5,0.5,247.0,1.0,23904,96,59,6,n417-2,V43/V,1.0,2/2,D,I,V43/V,V,Mm7,1
28,28,123.666664,0.16666667,247.33333,0.33333334,23936,32,76,1,n410-2,,,,,,,,,0
28,28,123.833336,0.16666667,247.66667,0.33333334,23968,32,74,1,n411-2,,,,,,,,,0
29,29,124.0,0.5,248.0,1.0,24000,96,78,1,n418-2,,,,,,,,,0
29,29,124.0,0.5,248.0,1.0,24000,96,62,5,n427-2,,,,,,,,,0
29,29,124.0,0.75,248.0,1.5,24000,144,57,5,n428-2,V(64)},1.0,2/2,D,I,V(64),V,M,1
29,29,124.0,1.0,248.0,2.0,24000,192,69,2,n426-2,,,,,,,,,0
29,29,124.5,0.25,249.0,0.5,24096,48,61,5,n429-2,V|HC,7.0,2/2,D,I,V,V,M,1
29,29,124.5,0.25,249.0,0.5,24096,48,76,1,n419-2,,,,,,,,,0
29,29,125.0,0.16666667,250.0,0.33333334,24192,32,81,1,n420-2,,,,,,,,,0
29,29,125.166664,0.16666667,250.33333,0.33333334,24224,32,83,1,n421-2,,,,,,,,,0
29,29,125.333336,0.16666667,250.66667,0.33333334,24256,32,80,1,n422-2,,,,,,,,,0
29,29,125.5,0.16666667,251.0,0.33333334,24288,32,81,1,n423-2,,,,,,,,,0
29,29,125.666664,0.16666667,251.33333,0.33333334,24320,32,83,1,n424-2,,,,,,,,,0
29,29,125.833336,0.16666667,251.66667,0.33333334,24352,32,80,1,n425-2,,,,,,,,,0
30,30,126.0,0.25,252.0,0.5,24384,48,81,1,n432-2,,,,,,,,,0
30,30,127.0,0.16666667,254.0,0.33333334,24576,32,69,1,n435-2,{,0.0,2/2,D,I,,,,0
30,30,127.166664,0.16666667,254.33333,0.33333334,24608,32,71,1,n436-2,,,,,,,,,0
30,30,127.333336,0.16666667,254.66667,0.33333334,24640,32,68,1,n437-2,,,,,,,,,0
30,30,127.5,0.16666667,255.0,0.33333334,24672,32,69,1,n438-2,,,,,,,,,0
30,30,127.666664,0.16666667,255.33333,0.33333334,24704,32,71,1,n439-2,,,,,,,,,0
30,30,127.833336,0.16666667,255.66667,0.33333334,24736,32,73,1,n440-2,,,,,,,,,0
31,31,128.0,1.0,256.0,2.0,24768,192,62,6,n460-2,I,2.0,2/2,D,I,I,I,M,1
31,31,128.0,0.16666667,256.0,0.33333334,24768,32,74,1,n442-2,,,,,,,,,0
31,31,128.16667,0.16666667,256.33334,0.33333334,24800,32,76,1,n443-2,,,,,,,,,0
31,31,128.33333,0.16666667,256.66666,0.33333334,24832,32,73,1,n444-2,,,,,,,,,0
31,31,128.5,0.5,257.0,1.0,24864,96,66,5,n455-2,,,,,,,,,0
31,31,128.5,0.5,257.0,1.0,24864,96,69,5,n456-2,,,,,,,,,0
31,31,128.5,0.16666667,257.0,0.33333334,24864,32,74,1,n445-2,,,,,,,,,0
31,31,128.66667,0.16666667,257.33334,0.33333334,24896,32,77,1,n446-2,,,,,,,,,0
31,31,128.83333,0.16666667,257.66666,0.33333334,24928,32,78,1,n447-2,,,,,,,,,0
31,31,129.0,1.0,258.0,2.0,24960,192,59,6,n461-2,vi,2.0,2/2,D,I,vi,vi,m,1
31,31,129.0,0.16666667,258.0,0.33333334,24960,32,74,1,n448-2,,,,,,,,,0
31,31,129.16667,0.16666667,258.33334,0.33333334,24992,32,82,1,n449-2,,,,,,,,,0
31,31,129.33333,0.16666667,258.66666,0.33333334,25024,32,83,1,n450-2,,,,,,,,,0
31,31,129.5,0.5,259.0,1.0,25056,96,66,5,n459-2,,,,,,,,,0
31,31,129.5,0.16666667,259.0,0.33333334,25056,32,74,1,n451-2,,,,,,,,,0
31,31,129.5,0.5,259.0,1.0,25056,96,62,5,n458-2,,,,,,,,,0
31,31,129.66667,0.16666667,259.33334,0.33333334,25088,32,85,1,n452-2,,,,,,,,,0
31,31,129.83333,0.16666667,259.66666,0.33333334,25120,32,86,1,n453-2,,,,,,,,,0
32,32,130.0,1.0,260.0,2.0,25152,192,55,6,n478-2,ii6,2.0,2/2,D,I,ii6,ii,m,1
32,32,130.0,0.16666667,260.0,0.33333334,25152,32,79,1,n462-2,,,,,,,,,0
32,32,130.16667,0.16666667,260.33334,0.33333334,25184,32,81,1,n463-2,,,,,,,,,0
32,32,130.33333,0.16666667,260.66666,0.33333334,25216,32,78,1,n464-2,,,,,,,,,0
32,32,130.5,0.16666667,261.0,0.33333334,25248,32,79,1,n465-2,,,,,,,,,0
32,32,130.5,0.5,261.0,1.0,25248,96,59,5,n474-2,,,,,,,,,0
32,32,130.5,0.5,261.0,1.0,25248,96,64,5,n475-2,,,,,,,,,0
32,32,130.66667,0.16666667,261.33334,0.33333334,25280,32,75,1,n466-2,,,,,,,,,0
32,32,130.83333,0.16666667,261.66666,0.33333334,25312,32,76,1,n467-2,,,,,,,,,0
32,32,131.0,0.16666667,262.0,0.33333334,25344,32,79,1,n468-2,,,,,,,,,0
32,32,131.0,1.0,262.0,2.0,25344,192,57,6,n479-2,V7,2.0,2/2,D,I,V7,V,Mm7,1
32,32,131.16667,0.16666667,262.33334,0.33333334,25376,32,72,1,n469-2,,,,,,,,,0
32,32,131.33333,0.16666667,262.66666,0.33333334,25408,32,73,1,n470-2,,,,,,,,,0
32,32,131.5,0.5,263.0,1.0,25440,96,64,5,n477-2,,,,,,,,,0
32,32,131.5,0.16666667,263.0,0.33333334,25440,32,79,1,n471-2,,,,,,,,,0
32,32,131.5,0.5,263.0,1.0,25440,96,61,5,n476-2,,,,,,,,,0
32,32,131.66667,0.16666667,263.33334,0.33333334,25472,32,68,1,n472-2,,,,,,,,,0
32,32,131.83333,0.16666667,263.66666,0.33333334,25504,32,69,1,n473-2,,,,,,,,,0
33,33,132.0,0.16666667,264.0,0.33333334,25536,32,78,1,n480-2,,,,,,,,,0
33,33,132.0,0.5,264.0,1.0,25536,96,62,5,n492-2,I|IAC,1.0,2/2,D,I,I,I,M,1
33,33,132.16667,0.16666667,264.33334,0.33333334,25568,32,81,1,n481-2,,,,,,,,,0
33,33,132.33333,0.16666667,264.66666,0.33333334,25600,32,86,1,n482-2,,,,,,,,,0
33,33,132.5,0.16666667,265.0,0.33333334,25632,32,82,1,n483-2,,,,,,,,,0
33,33,132.5,0.5,265.0,1.0,25632,96,64,5,n494-2,,,,,,,,,0
33,33,132.5,0.5,265.0,1.0,25632,96,55,5,n493-2,ii6,1.0,2/2,D,I,ii6,ii,m,1
33,33,132.66667,0.16666667,265.33334,0.33333334,25664,32,83,1,n484-2,,,,,,,,,0
33,33,132.83333,0.16666667,265.66666,0.33333334,25696,32,79,1,n485-2,,,,,,,,,0
33,33,133.0,0.5,266.0,1.0,25728,96,66,5,n496-2,,,,,,,,,0
33,33,133.0,0.16666667,266.0,0.33333334,25728,32,80,1,n486-2,,,,,,,,,0
33,33,133.0,0.5,266.0,1.0,25728,96,57,5,n495-2,V(64),1.0,2/2,D,I,V(64),V,M,1
33,33,133.16667,0.16666667,266.33334,0.33333334,25760,32,81,1,n487-2,,,,,,,,,0
33,33,133.33333,0.16666667,266.66666,0.33333334,25792,32,78,1,n488-2,,,,,,,,,0
33,33,133.5,0.16666667,267.0,0.33333334,25824,32,78,1,n489-2,,,,,,,,,0
33,33,133.5,0.5,267.0,1.0,25824,96,61,5,n498-2,,,,,,,,,0
33,33,133.5,0.5,267.0,1.0,25824,96,57,5,n497-2,V7,1.0,2/2,D,I,V7,V,Mm7,1
33,33,133.66667,0.16666667,267.33334,0.33333334,25856,32,79,1,n490-2,,,,,,,,,0
33,33,133.83333,0.16666667,267.66666,0.33333334,25888,32,76,1,n491-2,,,,,,,,,0
34,34,134.0,0.5,268.0,1.0,25920,96,61,5,n504-2,,,,,,,,,0
34,34,134.0,0.5,268.0,1.0,25920,96,67,1,n500-2,,,,,,,,,0
34,34,134.0,0.5,268.0,1.0,25920,96,76,1,n501-2,,,,,,,,,0
34,34,134.0,1.0,268.0,2.0,25920,192,50,6,n506-2,I(974)},1.0,2/2,D,I,I(974),I,M,1
34,34,134.5,0.5,269.0,1.0,26016,96,62,5,n505-2,I|PAC,1.0,2/2,D,I,I,I,M,1
34,34,134.5,0.5,269.0,1.0,26016,96,66,1,n502-2,,,,,,,,,0
34,34,134.5,0.5,269.0,1.0,26016,96,74,1,n503-2,,,,,,,,,0
X4,34,135.0,0.16666667,270.0,0.33333334,26112,32,57,5,n508-1,V43{,2.0,2/2,D,I,V43,V,Mm7,1
X4,34,135.16667,0.16666667,270.33334,0.33333334,26144,32,59,5,n509-1,,,,,,,,,0
X4,34,135.33333,0.16666667,270.66666,0.33333334,26176,32,57,5,n510-1,,,,,,,,,0
X4,34,135.5,0.16666667,271.0,0.33333334,26208,32,55,5,n511-1,,,,,,,,,0
X4,34,135.66667,0.16666667,271.33334,0.33333334,26240,32,54,5,n512-1,,,,,,,,,0
X4,34,135.83333,0.16666667,271.66666,0.33333334,26272,32,52,5,n513-1,,,,,,,,,0
35,35,136.0,0.5,272.0,1.0,26304,96,50,5,n522-1,I,2.0,2/2,D,I,I,I,M,1
35,35,136.0,0.0,272.0,0.0,26304,0,78,1,n514-1,,,,,,,,,0
35,35,136.0,0.5,272.0,1.0,26304,96,81,1,n516-1,,,,,,,,,0
35,35,136.0,0.0,272.0,0.0,26304,0,79,1,n515-1,,,,,,,,,0
35,35,136.5,0.125,273.0,0.25,26400,24,79,1,n517-1,,,,,,,,,0
35,35,136.625,0.125,273.25,0.25,26424,24,78,1,n518-1,,,,,,,,,0
35,35,136.75,0.125,273.5,0.25,26448,24,76,1,n519-1,,,,,,,,,0
35,35,136.875,0.125,273.75,0.25,26472,24,74,1,n520-1,,,,,,,,,0
35,35,137.0,0.16666667,274.0,0.33333334,26496,32,62,5,n524-1,V7/IV,2.0,2/2,D,I,V7/IV,V,Mm7,1
35,35,137.16667,0.16666667,274.33334,0.33333334,26528,32,64,5,n525-1,,,,,,,,,0
35,35,137.33333,0.16666667,274.66666,0.33333334,26560,32,62,5,n526-1,,,,,,,,,0
35,35,137.5,0.16666667,275.0,0.33333334,26592,32,60,5,n527-1,,,,,,,,,0
35,35,137.66667,0.16666667,275.33334,0.33333334,26624,32,59,5,n528-1,,,,,,,,,0
35,35,137.83333,0.16666667,275.66666,0.33333334,26656,32,57,5,n529-1,,,,,,,,,0
36,36,138.0,0.5,276.0,1.0,26688,96,55,5,n544-1,IV,1.0,2/2,D,I,IV,IV,M,1
36,36,138.0,0.0,276.0,0.0,26688,0,79,1,n530-1,,,,,,,,,0
36,36,138.0,0.5,276.0,1.0,26688,96,83,1,n532-1,,,,,,,,,0
36,36,138.0,0.0,276.0,0.0,26688,0,81,1,n531-1,,,,,,,,,0
36,36,138.5,0.125,277.0,0.25,26784,24,81,1,n533-1,ii6,1.0,2/2,D,I,ii6,ii,m,1
36,36,138.625,0.125,277.25,0.25,26808,24,79,1,n534-1,,,,,,,,,0
36,36,138.75,0.125,277.5,0.25,26832,24,78,1,n535-1,,,,,,,,,0
36,36,138.875,0.125,277.75,0.25,26856,24,76,1,n536-1,,,,,,,,,0
36,36,139.0,0.16666667,278.0,0.33333334,26880,32,69,5,n546-1,V,1.0,2/2,D,I,V,V,M,1
36,36,139.16667,0.16666667,278.33334,0.33333334,26912,32,71,5,n547-1,,,,,,,,,0
36,36,139.33333,0.16666667,278.66666,0.33333334,26944,32,69,5,n548-1,,,,,,,,,0
36,36,139.5,0.16666667,279.0,0.33333334,26976,32,67,5,n549-1,viio64,0.3333333333333428,2/2,D,I,viio64,vii,o,1
36,36,139.5,0.16666667,279.0,0.33333334,26976,32,73,1,n538-1,,,,,,,,,0
36,36,139.5,0.16666667,279.0,0.33333334,26976,32,76,1,n539-1,,,,,,,,,0
36,36,139.66667,0.16666667,279.33334,0.33333334,27008,32,74,1,n540-1,,,,,,,,,0
36,36,139.66667,0.16666667,279.33334,0.33333334,27008,32,66,5,n550-1,I6,0.3333333333333144,2/2,D,I,I6,I,M,1
36,36,139.66667,0.16666667,279.33334,0.33333334,27008,32,78,1,n541-1,,,,,,,,,0
36,36,139.83333,0.16666667,279.66666,0.33333334,27040,32,79,1,n543-1,,,,,,,,,0
36,36,139.83333,0.16666667,279.66666,0.33333334,27040,32,76,1,n542-1,,,,,,,,,0
36,36,139.83333,0.16666667,279.66666,0.33333334,27040,32,64,5,n551-1,viio6,0.3333333333333428,2/2,D,I,viio6,vii,o,1
37,37,140.0,0.0,280.0,0.0,27072,0,79,1,n553-1,,,,,,,,,0
37,37,140.0,0.0,280.0,0.0,27072,0,78,1,n552-1,,,,,,,,,0
37,37,140.0,0.5,280.0,1.0,27072,96,62,5,n566-1,I,2.0,2/2,D,I,I,I,M,1
37,37,140.0,0.5,280.0,1.0,27072,96,81,1,n554-1,,,,,,,,,0
37,37,140.5,0.125,281.0,0.25,27168,24,79,1,n555-1,,,,,,,,,0
37,37,140.625,0.125,281.25,0.25,27192,24,78,1,n556-1,,,,,,,,,0
37,37,140.75,0.125,281.5,0.25,27216,24,76,1,n557-1,,,,,,,,,0
37,37,140.875,0.125,281.75,0.25,27240,24,74,1,n558-1,,,,,,,,,0
37,37,141.0,0.0,282.0,0.0,27264,0,79,1,n559-1,,,,,,,,,0
37,37,141.0,0.5,282.0,1.0,27264,96,55,5,n568-1,IV,1.0,2/2,D,I,IV,IV,M,1
37,37,141.0,0.5,282.0,1.0,27264,96,67,5,n569-1,,,,,,,,,0
37,37,141.0,0.0,282.0,0.0,27264,0,81,1,n560-1,,,,,,,,,0
37,37,141.0,0.5,282.0,1.0,27264,96,83,1,n561-1,,,,,,,,,0
37,37,141.5,0.125,283.0,0.25,27360,24,81,1,n562-1,ii6,1.0,2/2,D,I,ii6,ii,m,1
37,37,141.625,0.125,283.25,0.25,27384,24,79,1,n563-1,,,,,,,,,0
37,37,141.75,0.125,283.5,0.25,27408,24,78,1,n564-1,,,,,,,,,0
37,37,141.875,0.125,283.75,0.25,27432,24,76,1,n565-1,,,,,,,,,0
38,38,142.0,0.5,284.0,1.0,27456,96,74,1,n571-1,,,,,,,,,0
38,38,142.0,0.5,284.0,1.0,27456,96,66,5,n574-1,,,,,,,,,0
38,38,142.0,1.0,284.0,2.0,27456,192,57,6,n582-1,V(64)},1.0,2/2,D,I,V(64),V,M,1
38,38,142.5,0.5,285.0,1.0,27552,96,64,5,n575-1,V|HC,1.0,2/2,D,I,V,V,M,1
38,38,142.5,0.5,285.0,1.0,27552,96,73,1,n572-1,,,,,,,,,0
38,38,143.0,0.16666667,286.0,0.33333334,27648,32,57,5,n576-1,V43{,2.0,2/2,D,I,V43,V,Mm7,1
38,38,143.16667,0.16666667,286.33334,0.33333334,27680,32,59,5,n577-1,,,,,,,,,0
38,38,143.33333,0.16666667,286.66666,0.33333334,27712,32,57,5,n578-1,,,,,,,,,0
38,38,143.5,0.16666667,287.0,0.33333334,27744,32,55,5,n579-1,,,,,,,,,0
38,38,143.66667,0.16666667,287.33334,0.33333334,27776,32,54,5,n580-1,,,,,,,,,0
38,38,143.83333,0.16666667,287.66666,0.33333334,27808,32,52,5,n581-1,,,,,,,,,0
39,39,144.0,0.5,288.0,1.0,27840,96,50,5,n591-1,I,1.0,2/2,D,I,I,I,M,1
39,39,144.0,0.5,288.0,1.0,27840,96,78,1,n585-1,,,,,,,,,0
39,39,144.0,0.0,288.0,0.0,27840,0,74,1,n583-1,,,,,,,,,0
39,39,144.0,0.0,288.0,0.0,27840,0,76,1,n584-1,,,,,,,,,0
39,39,144.5,0.125,289.0,0.25,27936,24,76,1,n586-1,vi6,1.0,2/2,D,I,vi6,vi,m,1
39,39,144.625,0.125,289.25,0.25,27960,24,74,1,n587-1,,,,,,,,,0
39,39,144.75,0.125,289.5,0.25,27984,24,73,1,n588-1,,,,,,,,,0
39,39,144.875,0.125,289.75,0.25,28008,24,71,1,n589-1,,,,,,,,,0
39,39,145.0,0.16666667,290.0,0.33333334,28032,32,62,5,n593-1,I,2.0,2/2,D,I,I,I,M,1
39,39,145.16667,0.16666667,290.33334,0.33333334,28064,32,64,5,n594-1,,,,,,,,,0
39,39,145.33333,0.16666667,290.66666,0.33333334,28096,32,62,5,n595-1,,,,,,,,,0
39,39,145.5,0.16666667,291.0,0.33333334,28128,32,61,5,n596-1,,,,,,,,,0
39,39,145.66667,0.16666667,291.33334,0.33333334,28160,32,59,5,n597-1,,,,,,,,,0
39,39,145.83333,0.16666667,291.66666,0.33333334,28192,32,57,5,n598-1,,,,,,,,,0
40,40,146.0,0.0,292.0,0.0,28224,0,83,1,n599-1,,,,,,,,,0
40,40,146.0,0.0,292.0,0.0,28224,0,85,1,n600-1,,,,,,,,,0
40,40,146.0,0.5,292.0,1.0,28224,96,86,1,n601-1,,,,,,,,,0
40,40,146.0,0.5,292.0,1.0,28224,96,56,5,n607-1,V.viio,4.0,2/2,D,V,viio,vii,o,1
40,40,146.5,0.125,293.0,0.25,28320,24,85,1,n602-1,,,,,,,,,0
40,40,146.625,0.125,293.25,0.25,28344,24,83,1,n603-1,,,,,,,,,0
40,40,146.75,0.125,293.5,0.25,28368,24,81,1,n604-1,,,,,,,,,0
40,40,146.875,0.125,293.75,0.25,28392,24,80,1,n605-1,,,,,,,,,0
40,40,147.0,0.5,294.0,1.0,28416,96,74,5,n611-1,,,,,,,,,0
40,40,147.0,0.0,294.0,0.0,28416,0,73,5,n610-1,,,,,,,,,0
40,40,147.0,0.0,294.0,0.0,28416,0,71,5,n609-1,,,,,,,,,0
40,40,147.5,0.125,295.0,0.25,28512,24,73,5,n612-1,,,,,,,,,0
40,40,147.625,0.125,295.25,0.25,28536,24,71,5,n613-1,,,,,,,,,0
