xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
21,21,61.5,0.5,61.5,0.5,1476,12,70,1,n345-1,,,,,,0
21,21,61.5,0.25,61.5,0.25,1476,6,62,5,n358-1,I6,,,,,0
21,21,61.75,0.25,61.75,0.25,1482,6,65,5,n359-1,,,,,,0
21,21,62.0,0.5,62.0,0.5,1488,12,77,1,n348-1,,,,,,0
21,21,62.0,0.25,62.0,0.25,1488,6,60,5,n360-1,V64,,,,,0
21,21,62.0,0.5,62.0,0.5,1488,12,72,1,n347-1,,,,,,0
21,21,62.25,0.25,62.25,0.25,1494,6,65,5,n361-1,,,,,,0
21,21,62.5,0.5,62.5,0.5,1500,12,77,1,n350-1,,,,,,0
21,21,62.5,0.5,62.5,0.5,1500,12,74,1,n349-1,,,,,,0
21,21,62.5,0.25,62.5,0.25,1500,6,58,5,n362-1,I,,,,,0
21,21,62.75,0.25,62.75,0.25,1506,6,65,5,n363-1,,,,,,0
22,22,63.0,0.25,63.0,0.25,1512,6,57,5,n377-1,V65,,,,,0
22,22,63.0,1.0,63.0,1.0,1512,24,75,2,n373-1,,,,,,0
22,22,63.0,0.625,63.0,0.625,1512,15,77,1,n364-1,,,,,,0
22,22,63.25,0.25,63.25,0.25,1518,6,60,5,n378-1,,,,,,0
22,22,63.5,0.25,63.5,0.25,1524,6,63,5,n379-1,,,,,,0
22,22,63.625,0.125,63.625,0.125,1527,3,79,1,n366-1,,,,,,0
22,22,63.75,0.25,63.75,0.25,1530,6,62,5,n380-1,,,,,,0
22,22,63.75,0.125,63.75,0.125,1530,3,77,1,n367-1,,,,,,0
22,22,63.875,0.125,63.875,0.125,1533,3,76,1,n368-1,,,,,,0
22,22,64.0,0.25,64.0,0.25,1536,6,60,5,n381-1,,,,,,0
22,22,64.0,0.5,64.0,0.5,1536,12,77,1,n369-1,,,,,,0
22,22,64.25,0.25,64.25,0.25,1542,6,58,5,n382-1,,,,,,0
22,22,64.5,0.25,64.5,0.25,1548,6,57,5,n383-1,,,,,,0
22,22,64.5,0.5,64.5,0.5,1548,12,69,2,n374-1,,,,,,0
22,22,64.5,0.5,64.5,0.5,1548,12,77,1,n370-1,,,,,,0
22,22,64.75,0.25,64.75,0.25,1554,6,55,5,n384-1,,,,,,0
22,22,65.0,0.5,65.0,0.5,1560,12,70,2,n375-1,,,,,,0
22,22,65.0,0.25,65.0,0.25,1560,6,53,5,n385-1,,,,,,0
22,22,65.0,0.5,65.0,0.5,1560,12,79,1,n371-1,,,,,,0
22,22,65.25,0.25,65.25,0.25,1566,6,55,5,n386-1,,,,,,0
22,22,65.5,0.5,65.5,0.5,1572,12,72,2,n376-1,,,,,,0
22,22,65.5,0.5,65.5,0.5,1572,12,81,1,n372-1,,,,,,0
22,22,65.5,0.25,65.5,0.25,1572,6,51,5,n387-1,V2,,,,,0
22,22,65.75,0.25,65.75,0.25,1578,6,53,5,n388-1,,,,,,0
23,23,66.0,0.625,66.0,0.625,1584,15,82,1,n389-1,,,,,,0
23,23,66.0,1.0,66.0,1.0,1584,24,70,2,n401-1,,,,,,0
23,23,66.0,0.25,66.0,0.25,1584,6,50,5,n402-1,I6,,,,,0
23,23,66.25,0.25,66.25,0.25,1590,6,53,5,n403-1,,,,,,0
23,23,66.5,0.25,66.5,0.25,1596,6,58,5,n404-1,,,,,,0
23,23,66.625,0.125,66.625,0.125,1599,3,84,1,n391-1,,,,,,0
23,23,66.75,0.125,66.75,0.125,1602,3,86,1,n392-1,,,,,,0
23,23,66.75,0.25,66.75,0.25,1602,6,53,5,n405-1,,,,,,0
23,23,66.875,0.125,66.875,0.125,1605,3,82,1,n393-1,,,,,,0
23,23,67.0,0.5,67.0,0.5,1608,12,77,1,n394-1,,,,,,0
23,23,67.0,0.5,67.0,0.5,1608,12,62,5,n406-1,,,,,,0
23,23,67.5,0.5,67.5,0.5,1620,12,58,5,n407-1,I,,,,,0
23,23,67.5,0.5,67.5,0.5,1620,12,62,5,n408-1,,,,,,0
23,23,67.5,0.5,67.5,0.5,1620,12,74,1,n395-1,,,,,,0
23,23,67.5,0.5,67.5,0.5,1620,12,77,1,n396-1,,,,,,0
23,23,68.0,0.5,68.0,0.5,1632,12,63,5,n410-1,,,,,,0
23,23,68.0,0.5,68.0,0.5,1632,12,60,5,n409-1,viio6,,,,,0
23,23,68.0,0.5,68.0,0.5,1632,12,72,1,n397-1,,,,,,0
23,23,68.0,0.5,68.0,0.5,1632,12,75,1,n398-1,,,,,,0
23,23,68.5,0.5,68.5,0.5,1644,12,74,1,n400-1,,,,,,0
23,23,68.5,0.5,68.5,0.5,1644,12,70,1,n399-1,,,,,,0
23,23,68.5,0.5,68.5,0.5,1644,12,62,5,n411-1,I6,,,,,0
23,23,68.5,0.5,68.5,0.5,1644,12,65,5,n412-1,,,,,,0
24,24,69.0,0.625,69.0,0.625,1656,15,72,1,n413-1,,,,,,0
24,24,69.0,1.0,69.0,1.0,1656,24,63,5,n425-1,ii6,,,,,0
24,24,69.0,1.0,69.0,1.0,1656,24,67,5,n426-1,,,,,,0
24,24,69.625,0.125,69.625,0.125,1671,3,74,1,n415-1,,,,,,0
24,24,69.75,0.125,69.75,0.125,1674,3,75,1,n416-1,,,,,,0
24,24,69.875,0.125,69.875,0.125,1677,3,72,1,n417-1,,,,,,0
24,24,70.0,0.5,70.0,0.5,1680,12,79,1,n418-1,,,,,,0
24,24,70.5,0.5,70.5,0.5,1692,12,60,5,n427-1,,,,,,0
24,24,70.5,0.5,70.5,0.5,1692,12,75,1,n420-1,,,,,,0
24,24,70.5,0.5,70.5,0.5,1692,12,51,6,n430-1,,,,,,0
24,24,70.5,0.5,70.5,0.5,1692,12,67,1,n419-1,,,,,,0
24,24,71.0,1.0,71.0,1.0,1704,24,53,6,n431-1,V(64),,,,,0
24,24,71.0,0.5,71.0,0.5,1704,12,70,1,n422-1,,,,,,0
24,24,71.0,0.5,71.0,0.5,1704,12,65,1,n421-1,,,,,,0
24,24,71.0,0.5,71.0,0.5,1704,12,62,5,n428-1,,,,,,0
24,24,71.5,0.5,71.5,0.5,1716,12,72,1,n424-1,,,,,,0
24,24,71.5,0.5,71.5,0.5,1716,12,69,1,n423-1,,,,,,0
24,24,71.5,0.5,71.5,0.5,1716,12,63,5,n429-1,V7,,,,,0
25,25,72.0,1.0,72.0,1.0,1728,24,63,5,n443-1,,,,,,0
25,25,72.0,1.25,72.0,1.25,1728,30,58,6,n452-1,I(974)},1.0,3/4,,},3
25,25,72.0,0.75,72.0,0.75,1728,18,72,2,n441-1,,,,,,0
25,25,72.0,1.0,72.0,1.0,1728,24,69,1,n432-1,,,,,,0
25,25,72.75,0.25,72.75,0.25,1746,6,73,2,n442-1,,,,,,0
25,25,73.0,0.5,73.0,0.5,1752,12,74,1,n434-1,,,,,,0
25,25,73.0,0.5,73.0,0.5,1752,12,70,1,n433-1,,,,,,0
25,25,73.0,0.25,73.0,0.25,1752,6,62,5,n444-1,I|IAC,,,,,0
25,25,73.25,0.25,73.25,0.25,1758,6,58,5,n445-1,,,,,,0
25,25,73.5,0.5,73.5,0.5,1764,12,77,1,n436-1,,,,,,0
25,25,73.5,0.5,73.5,0.5,1764,12,70,1,n435-1,,,,,,0
25,25,73.5,0.25,73.5,0.25,1764,6,62,5,n446-1,I6{,0.5,3/4,,{,1
25,25,73.75,0.25,73.75,0.25,1770,6,65,5,n447-1,,,,,,0
25,25,74.0,0.25,74.0,0.25,1776,6,63,5,n448-1,V2,,,,,0
25,25,74.0,0.5,74.0,0.5,1776,12,72,1,n437-1,,,,,,0
25,25,74.0,0.5,74.0,0.5,1776,12,77,1,n438-1,,,,,,0
25,25,74.25,0.25,74.25,0.25,1782,6,62,5,n449-1,,,,,,0
25,25,74.5,0.25,74.5,0.25,1788,6,60,5,n450-1,I,,,,,0
25,25,74.5,0.5,74.5,0.5,1788,12,74,1,n439-1,,,,,,0
25,25,74.5,0.5,74.5,0.5,1788,12,77,1,n440-1,,,,,,0
25,25,74.75,0.25,74.75,0.25,1794,6,58,5,n451-1,,,,,,0
26,26,75.0,0.25,75.0,0.25,1800,6,57,5,n467-1,V65,,,,,0
26,26,75.0,1.0,75.0,1.0,1800,24,75,2,n463-1,,,,,,0
26,26,75.0,0.625,75.0,0.625,1800,15,77,1,n454-1,,,,,,0
26,26,75.25,0.25,75.25,0.25,1806,6,60,5,n468-1,,,,,,0
26,26,75.5,0.25,75.5,0.25,1812,6,63,5,n469-1,,,,,,0
26,26,75.625,0.125,75.625,0.125,1815,3,79,1,n456-1,,,,,,0
26,26,75.75,0.25,75.75,0.25,1818,6,62,5,n470-1,,,,,,0
26,26,75.75,0.125,75.75,0.125,1818,3,77,1,n457-1,,,,,,0
26,26,75.875,0.125,75.875,0.125,1821,3,76,1,n458-1,,,,,,0
26,26,76.0,0.5,76.0,0.5,1824,12,77,1,n459-1,,,,,,0
26,26,76.0,0.25,76.0,0.25,1824,6,60,5,n471-1,,,,,,0
26,26,76.25,0.25,76.25,0.25,1830,6,58,5,n472-1,,,,,,0
26,26,76.5,0.5,76.5,0.5,1836,12,77,1,n460-1,,,,,,0
26,26,76.5,0.5,76.5,0.5,1836,12,69,2,n464-1,,,,,,0
26,26,76.5,0.25,76.5,0.25,1836,6,57,5,n473-1,,,,,,0
26,26,76.75,0.25,76.75,0.25,1842,6,55,5,n474-1,,,,,,0
26,26,77.0,0.5,77.0,0.5,1848,12,70,2,n465-1,,,,,,0
26,26,77.0,0.25,77.0,0.25,1848,6,53,5,n475-1,,,,,,0
26,26,77.0,0.5,77.0,0.5,1848,12,79,1,n461-1,,,,,,0
26,26,77.25,0.25,77.25,0.25,1854,6,55,5,n476-1,,,,,,0
26,26,77.5,0.25,77.5,0.25,1860,6,51,5,n477-1,V2,,,,,0
26,26,77.5,0.5,77.5,0.5,1860,12,72,2,n466-1,,,,,,0
26,26,77.5,0.5,77.5,0.5,1860,12,81,1,n462-1,,,,,,0
26,26,77.75,0.25,77.75,0.25,1866,6,53,5,n478-1,,,,,,0
27,27,78.0,0.625,78.0,0.625,1872,15,82,1,n479-1,,,,,,0
27,27,78.0,1.0,78.0,1.0,1872,24,70,2,n491-1,,,,,,0
27,27,78.0,0.25,78.0,0.25,1872,6,50,5,n492-1,I6,,,,,0
27,27,78.25,0.25,78.25,0.25,1878,6,53,5,n493-1,,,,,,0
27,27,78.5,0.25,78.5,0.25,1884,6,58,5,n494-1,,,,,,0
27,27,78.625,0.125,78.625,0.125,1887,3,84,1,n481-1,,,,,,0
27,27,78.75,0.25,78.75,0.25,1890,6,53,5,n495-1,,,,,,0
27,27,78.75,0.125,78.75,0.125,1890,3,86,1,n482-1,,,,,,0
27,27,78.875,0.125,78.875,0.125,1893,3,82,1,n483-1,,,,,,0
27,27,79.0,0.5,79.0,0.5,1896,12,62,5,n496-1,,,,,,0
27,27,79.0,0.5,79.0,0.5,1896,12,77,1,n484-1,,,,,,0
27,27,79.5,0.5,79.5,0.5,1908,12,74,1,n485-1,,,,,,0
27,27,79.5,0.5,79.5,0.5,1908,12,62,5,n498-1,,,,,,0
27,27,79.5,0.5,79.5,0.5,1908,12,58,5,n497-1,I,,,,,0
27,27,79.5,0.5,79.5,0.5,1908,12,77,1,n486-1,,,,,,0
27,27,80.0,0.5,80.0,0.5,1920,12,60,5,n499-1,viio6,,,,,0
27,27,80.0,0.5,80.0,0.5,1920,12,75,1,n488-1,,,,,,0
27,27,80.0,0.5,80.0,0.5,1920,12,72,1,n487-1,,,,,,0
27,27,80.0,0.5,80.0,0.5,1920,12,63,5,n500-1,,,,,,0
27,27,80.5,0.5,80.5,0.5,1932,12,62,5,n501-1,I6,,,,,0
27,27,80.5,0.5,80.5,0.5,1932,12,65,5,n502-1,,,,,,0
27,27,80.5,0.5,80.5,0.5,1932,12,70,1,n489-1,,,,,,0
27,27,80.5,0.5,80.5,0.5,1932,12,74,1,n490-1,,,,,,0
28,28,81.0,1.0,81.0,1.0,1944,24,63,5,n515-1,ii6,,,,,0
28,28,81.0,1.0,81.0,1.0,1944,24,67,5,n516-1,,,,,,0
28,28,81.0,0.125,81.0,0.125,1944,3,71,1,n503-1,,,,,,0
28,28,81.125,0.125,81.125,0.125,1947,3,72,1,n504-1,,,,,,0
28,28,81.25,0.125,81.25,0.125,1950,3,74,1,n505-1,,,,,,0
28,28,81.375,0.125,81.375,0.125,1953,3,72,1,n506-1,,,,,,0
28,28,81.5,0.125,81.5,0.125,1956,3,75,1,n507-1,,,,,,0
28,28,81.625,0.125,81.625,0.125,1959,3,74,1,n508-1,,,,,,0
28,28,81.75,0.125,81.75,0.125,1962,3,77,1,n509-1,,,,,,0
28,28,81.875,0.125,81.875,0.125,1965,3,75,1,n510-1,,,,,,0
28,28,82.0,1.0,82.0,1.0,1968,24,79,1,n511-1,,,,,,0
28,28,83.0,1.0,83.0,1.0,1992,24,53,5,n517-1,V7,,,,,0
28,28,83.0,1.0,83.0,1.0,1992,24,63,5,n518-1,,,,,,0
28,28,83.0,0.5,83.0,0.5,1992,12,77,1,n512-1,,,,,,0
28,28,83.0,0.5,83.0,0.5,1992,12,57,6,n519-1,,,,,,0
28,28,83.5,0.5,83.5,0.5,2004,12,60,6,n520-1,,,,,,0
28,28,83.875,0.125,83.875,0.125,2013,3,69,1,n514-1,,,,,,0
29,29,84.0,1.0,84.0,1.0,2016,24,70,1,n521-1,,,,,,0
29,29,84.0,0.25,84.0,0.25,2016,6,58,5,n526-1,I|PAC}{,1.5,3/4,,}{,2
29,29,84.25,0.25,84.25,0.25,2022,6,62,5,n527-1,,,,,,0
29,29,84.5,0.25,84.5,0.25,2028,6,65,5,n528-1,,,,,,0
29,29,84.75,0.25,84.75,0.25,2034,6,62,5,n529-1,,,,,,0
29,29,85.0,0.25,85.0,0.25,2040,6,58,5,n530-1,,,,,,0
29,29,85.25,0.25,85.25,0.25,2046,6,62,5,n531-1,,,,,,0
29,29,85.5,0.5,85.5,0.5,2052,12,80,1,n523-1,,,,,,0
29,29,85.5,0.25,85.5,0.25,2052,6,65,5,n532-1,viio/IV,,,,,0
29,29,85.75,0.25,85.75,0.25,2058,6,62,5,n533-1,,,,,,0
29,29,86.0,0.5,86.0,0.5,2064,12,79,1,n524-1,,,,,,0
29,29,86.0,0.25,86.0,0.25,2064,6,63,5,n534-1,ii6,,,,,0
29,29,86.25,0.25,86.25,0.25,2070,6,60,5,n535-1,,,,,,0
29,29,86.5,0.25,86.5,0.25,2076,6,65,5,n536-1,V2,,,,,0
29,29,86.5,0.5,86.5,0.5,2076,12,81,1,n525-1,,,,,,0
29,29,86.75,0.25,86.75,0.25,2082,6,63,5,n537-1,,,,,,0
30,30,87.0,0.25,87.0,0.25,2088,6,62,5,n545-1,I6,,,,,0
30,30,87.0,0.5,87.0,0.5,2088,12,84,1,n538-1,,,,,,0
30,30,87.25,0.25,87.25,0.25,2094,6,65,5,n546-1,,,,,,0
30,30,87.5,0.5,87.5,0.5,2100,12,82,1,n539-1,,,,,,0
30,30,87.5,0.25,87.5,0.25,2100,6,62,5,n547-1,,,,,,0
30,30,87.75,0.25,87.75,0.25,2106,6,60,5,n548-1,,,,,,0
30,30,88.0,0.25,88.0,0.25,2112,6,58,5,n549-1,,,,,,0
30,30,88.25,0.25,88.25,0.25,2118,6,56,5,n550-1,,,,,,0
30,30,88.5,0.5,88.5,0.5,2124,12,68,1,n541-1,,,,,,0
30,30,88.5,0.25,88.5,0.25,2124,6,53,5,n551-1,viio/IV,,,,,0
30,30,88.75,0.25,88.75,0.25,2130,6,50,5,n552-1,,,,,,0
30,30,89.0,0.5,89.0,0.5,2136,12,67,1,n542-1,,,,,,0
30,30,89.0,0.25,89.0,0.25,2136,6,51,5,n553-1,ii6,,,,,0
30,30,89.25,0.25,89.25,0.25,2142,6,48,5,n554-1,,,,,,0
30,30,89.5,0.5,89.5,0.5,2148,12,63,1,n543-1,,,,,,0
30,30,89.5,0.5,89.5,0.5,2148,12,69,1,n544-1,,,,,,0
30,30,89.5,0.25,89.5,0.25,2148,6,53,5,n555-1,V7,,,,,0
30,30,89.75,0.25,89.75,0.25,2154,6,41,5,n556-1,,,,,,0
31,31,90.0,1.0,90.0,1.0,2160,24,63,1,n557-1,,,,,,0
31,31,90.0,1.0,90.0,1.0,2160,24,72,1,n558-1,,,,,,0
31,31,90.0,1.5,90.0,1.5,2160,36,46,5,n567-1,I(94)},1.0,3/4,,},3
31,31,91.0,0.5,91.0,0.5,2184,12,62,1,n559-1,I|PAC,,,,,0
31,31,91.0,0.5,91.0,0.5,2184,12,70,1,n560-1,,,,,,0
31,31,91.5,0.5,91.5,0.5,2196,12,56,5,n568-1,I.viio64,,,,,0
31,31,91.5,0.5,91.5,0.5,2196,12,62,1,n561-1,,,,,,0
31,31,91.5,0.5,91.5,0.5,2196,12,65,1,n562-1,,,,,,0
31,31,92.0,0.5,92.0,0.5,2208,12,67,1,n564-1,,,,,,0
31,31,92.0,0.5,92.0,0.5,2208,12,63,1,n563-1,,,,,,0
31,31,92.0,0.5,92.0,0.5,2208,12,55,5,n569-1,I6,,,,,0
31,31,92.5,0.5,92.5,0.5,2220,12,65,1,n565-1,,,,,,0
31,31,92.5,0.5,92.5,0.5,2220,12,68,1,n566-1,,,,,,0
31,31,92.5,0.5,92.5,0.5,2220,12,53,5,n570-1,viio6,,,,,0
1,1,93.0,1.0,93.0,1.0,2232,24,70,1,n2-2,,,,,,0
1,1,93.0,2.0,93.0,2.0,2232,48,51,5,n11-2,Eb.I{,4.0,3/4,,{,1
1,1,93.0,1.0,93.0,1.0,2232,24,67,1,n1-2,,,,,,0
1,1,94.0,0.5,94.0,0.5,2256,12,68,1,n4-2,,,,,,0
1,1,94.0,0.5,94.0,0.5,2256,12,65,1,n3-2,,,,,,0
1,1,94.5,0.5,94.5,0.5,2268,12,63,1,n5-2,,,,,,0
1,1,94.5,0.5,94.5,0.5,2268,12,67,1,n6-2,,,,,,0
1,1,95.0,0.5,95.0,0.5,2280,12,68,1,n7-2,,,,,,0
1,1,95.0,0.5,95.0,0.5,2280,12,72,1,n8-2,,,,,,0
1,1,95.5,0.5,95.5,0.5,2292,12,70,1,n10-2,,,,,,0
1,1,95.5,0.5,95.5,0.5,2292,12,67,1,n9-2,,,,,,0
2,2,96.0,1.0,96.0,1.0,2304,24,67,1,n13-2,,,,,,0
2,2,96.0,1.0,96.0,1.0,2304,24,70,1,n14-2,,,,,,0
2,2,96.0,1.0,96.0,1.0,2304,24,51,5,n19-2,,,,,,0
2,2,97.0,1.0,97.0,1.0,2328,24,68,1,n16-2,,,,,,0
2,2,97.0,1.0,97.0,1.0,2328,24,65,1,n15-2,,,,,,0
2,2,97.0,1.0,97.0,1.0,2328,24,53,5,n20-2,viio6,,,,,0
2,2,98.0,1.0,98.0,1.0,2352,24,67,1,n18-2,,,,,,0
2,2,98.0,1.0,98.0,1.0,2352,24,55,5,n21-2,I6,,,,,0
2,2,98.0,1.0,98.0,1.0,2352,24,63,1,n17-2,,,,,,0
3,3,99.0,1.0,99.0,1.0,2376,24,58,5,n29-2,#viio43/ii,,,,,0
3,3,99.0,1.0,99.0,1.0,2376,24,61,5,n30-2,,,,,,0
3,3,99.0,1.0,99.0,1.0,2376,24,64,1,n22-2,,,,,,0
3,3,100.0,1.0,100.0,1.0,2400,24,56,5,n31-2,ii6,,,,,0
3,3,100.0,1.0,100.0,1.0,2400,24,60,5,n32-2,,,,,,0
3,3,100.0,0.5,100.0,0.5,2400,12,65,1,n23-2,,,,,,0
3,3,100.5,0.5,100.5,0.5,2412,12,72,1,n24-2,,,,,,0
3,3,101.0,0.5,101.0,0.5,2424,12,68,1,n26-2,,,,,,0
3,3,101.0,0.0,101.0,0.0,2424,0,70,1,n25-2,,,,,,0
3,3,101.5,0.25,101.5,0.25,2436,6,67,1,n27-2,,,,,,0
3,3,101.75,0.25,101.75,0.25,2442,6,65,1,n28-2,,,,,,0
4,4,102.0,0.25,102.0,0.25,2448,6,45,5,n52-2,V(64)},1.0,3/4,,},3
4,4,102.0,1.0,102.0,1.0,2448,24,55,1,n34-2,,,,,,0
4,4,102.0,1.0,102.0,1.0,2448,24,63,1,n35-2,,,,,,0
4,4,102.25,0.25,102.25,0.25,2454,6,46,5,n53-2,,,,,,0
4,4,102.5,0.25,102.5,0.25,2460,6,48,5,n54-2,,,,,,0
4,4,102.75,0.25,102.75,0.25,2466,6,46,5,n55-2,,,,,,0
4,4,103.0,0.25,103.0,0.25,2472,6,62,1,n37-2,,,,,,0
4,4,103.0,1.0,103.0,1.0,2472,24,46,5,n56-2,V|HC,,,,,0
4,4,103.0,0.25,103.0,0.25,2472,6,53,1,n36-2,,,,,,0
4,4,103.375,0.125,103.375,0.125,2481,3,58,1,n39-2,,,,,,0
4,4,103.5,0.125,103.5,0.125,2484,3,62,1,n40-2,,,,,,0
4,4,103.625,0.125,103.625,0.125,2487,3,60,1,n41-2,,,,,,0
4,4,103.75,0.125,103.75,0.125,2490,3,63,1,n42-2,,,,,,0
4,4,103.875,0.125,103.875,0.125,2493,3,62,1,n43-2,,,,,,0
4,4,104.0,0.125,104.0,0.125,2496,3,65,1,n44-2,,,,,,0
4,4,104.125,0.125,104.125,0.125,2499,3,63,1,n45-2,,,,,,0
4,4,104.25,0.125,104.25,0.125,2502,3,67,1,n46-2,,,,,,0
4,4,104.375,0.125,104.375,0.125,2505,3,65,1,n47-2,,,,,,0
4,4,104.5,0.125,104.5,0.125,2508,3,68,1,n48-2,,,,,,0
4,4,104.625,0.125,104.625,0.125,2511,3,67,1,n49-2,,,,,,0
4,4,104.75,0.125,104.75,0.125,2514,3,70,1,n50-2,,,,,,0
4,4,104.875,0.125,104.875,0.125,2517,3,68,1,n51-2,,,,,,0
5,5,105.0,0.75,105.0,0.75,2520,18,70,1,n59-2,,,,,,0
5,5,105.0,1.0,105.0,1.0,2520,24,67,2,n70-2,,,,,,0
5,5,105.0,1.0,105.0,1.0,2520,24,51,5,n72-2,,,,,,0
5,5,105.0,1.0,105.0,1.0,2520,24,39,5,n71-2,I{,2.0,3/4,,{,1
5,5,105.0,0.0,105.0,0.0,2520,0,72,1,n58-2,,,,,,0
5,5,105.75,0.125,105.75,0.125,2538,3,72,1,n60-2,,,,,,0
5,5,105.875,0.125,105.875,0.125,2541,3,70,1,n61-2,,,,,,0
5,5,106.0,0.25,106.0,0.25,2544,6,68,1,n62-2,,,,,,0
5,5,106.25,0.25,106.25,0.25,2550,6,67,1,n63-2,,,,,,0
5,5,106.5,0.25,106.5,0.25,2556,6,65,1,n64-2,,,,,,0
5,5,106.75,0.25,106.75,0.25,2562,6,63,1,n65-2,,,,,,0
5,5,107.0,0.25,107.0,0.25,2568,6,79,1,n66-2,,,,,,0
5,5,107.0,1.0,107.0,1.0,2568,24,51,5,n74-2,vi6,,,,,0
5,5,107.0,1.0,107.0,1.0,2568,24,60,5,n75-2,,,,,,0
5,5,107.25,0.25,107.25,0.25,2574,6,74,1,n67-2,,,,,,0
5,5,107.5,0.25,107.5,0.25,2580,6,75,1,n68-2,,,,,,0
5,5,107.75,0.25,107.75,0.25,2586,6,72,1,n69-2,,,,,,0
6,6,108.0,1.0,108.0,1.0,2592,24,60,5,n85-2,,,,,,0
6,6,108.0,1.0,108.0,1.0,2592,24,70,1,n76-2,,,,,,0
6,6,108.0,1.0,108.0,1.0,2592,24,53,5,n84-2,ii(4),,,,,0
6,6,109.0,1.0,109.0,1.0,2616,24,58,5,n86-2,V7,,,,,0
6,6,109.0,1.0,109.0,1.0,2616,24,62,5,n87-2,,,,,,0
6,6,109.0,0.75,109.0,0.75,2616,18,68,1,n77-2,,,,,,0
6,6,109.75,0.125,109.75,0.125,2634,3,67,1,n78-2,,,,,,0
6,6,109.875,0.125,109.875,0.125,2637,3,68,1,n79-2,,,,,,0
6,6,110.0,1.0,110.0,1.0,2640,24,60,5,n88-2,vi|DC,,,,,0
6,6,110.0,0.25,110.0,0.25,2640,6,67,1,n80-2,,,,,,0
6,6,110.0,1.0,110.0,1.0,2640,24,63,5,n89-2,,,,,,0
6,6,110.25,0.25,110.25,0.25,2646,6,75,1,n81-2,,,,,,0
6,6,110.5,0.25,110.5,0.25,2652,6,74,1,n82-2,,,,,,0
6,6,110.75,0.25,110.75,0.25,2658,6,73,1,n83-2,,,,,,0
7,7,111.0,1.0,111.0,1.0,2664,24,56,5,n102-2,,,,,,0
7,7,111.0,0.25,111.0,0.25,2664,6,71,1,n90-2,,,,,,0
7,7,111.0,1.0,111.0,1.0,2664,24,44,5,n101-2,ii6,,,,,0
7,7,111.25,0.0,111.25,0.0,2670,0,74,1,n91-2,,,,,,0
7,7,111.25,0.25,111.25,0.25,2670,6,72,1,n92-2,,,,,,0
7,7,111.5,0.25,111.5,0.25,2676,6,68,1,n94-2,,,,,,0
7,7,111.5,0.0,111.5,0.0,2676,0,70,1,n93-2,,,,,,0
7,7,111.75,0.0,111.75,0.0,2682,0,67,1,n95-2,,,,,,0
7,7,111.75,0.25,111.75,0.25,2682,6,65,1,n96-2,,,,,,0
7,7,112.0,1.0,112.0,1.0,2688,24,55,5,n103-2,,,,,,0
7,7,112.0,1.5,112.0,1.5,2688,36,63,1,n97-2,,,,,,0
7,7,112.0,2.0,112.0,2.0,2688,48,46,6,n105-2,V(64),,,,,0
7,7,113.0,1.0,113.0,1.0,2712,24,56,5,n104-2,V7,,,,,0
7,7,113.5,0.5,113.5,0.5,2724,12,62,2,n100-2,,,,,,0
7,7,113.5,0.25,113.5,0.25,2724,6,67,1,n98-2,,,,,,0
7,7,113.75,0.25,113.75,0.25,2730,6,65,1,n99-2,,,,,,0
8,8,114.0,0.25,114.0,0.25,2736,6,51,5,n114-2,I[I|PAC}{,3.0,3/4,,}{,2
8,8,114.0,1.0,114.0,1.0,2736,24,63,1,n106-2,,,,,,0
8,8,114.25,0.25,114.25,0.25,2742,6,55,5,n115-2,,,,,,0
8,8,114.5,0.25,114.5,0.25,2748,6,58,5,n116-2,,,,,,0
8,8,114.75,0.25,114.75,0.25,2754,6,55,5,n117-2,,,,,,0
8,8,115.0,0.25,115.0,0.25,2760,6,51,5,n118-2,,,,,,0
8,8,115.25,0.25,115.25,0.25,2766,6,55,5,n119-2,,,,,,0
8,8,115.5,0.5,115.5,0.5,2772,12,67,1,n108-2,,,,,,0
8,8,115.5,0.5,115.5,0.5,2772,12,70,1,n109-2,,,,,,0
8,8,115.5,0.25,115.5,0.25,2772,6,58,5,n120-2,,,,,,0
8,8,115.75,0.25,115.75,0.25,2778,6,55,5,n121-2,,,,,,0
8,8,116.0,0.25,116.0,0.25,2784,6,51,5,n122-2,,,,,,0
8,8,116.0,0.5,116.0,0.5,2784,12,67,1,n110-2,,,,,,0
8,8,116.0,0.5,116.0,0.5,2784,12,70,1,n111-2,,,,,,0
8,8,116.25,0.25,116.25,0.25,2790,6,55,5,n123-2,,,,,,0
8,8,116.5,0.5,116.5,0.5,2796,12,67,1,n112-2,,,,,,0
8,8,116.5,0.5,116.5,0.5,2796,12,70,1,n113-2,,,,,,0
8,8,116.5,0.25,116.5,0.25,2796,6,58,5,n124-2,,,,,,0
8,8,116.75,0.25,116.75,0.25,2802,6,55,5,n125-2,,,,,,0
9,9,117.0,0.25,117.0,0.25,2808,6,51,5,n135-2,viio6(2),,,,,0
9,9,117.0,2.0,117.0,2.0,2808,48,68,2,n134-2,,,,,,0
9,9,117.0,0.5,117.0,0.5,2808,12,75,1,n126-2,,,,,,0
9,9,117.25,0.25,117.25,0.25,2814,6,53,5,n136-2,,,,,,0
9,9,117.5,0.25,117.5,0.25,2820,6,56,5,n137-2,viio6,,,,,0
